
[00:00:00.000 --> 00:00:02.000]  謝謝Francesca,謝謝你
[00:35:34.400 --> 00:35:36.360]  如果今天你說
[00:35:36.360 --> 00:35:39.920]  「我也明白弱勢正在經歷的事」
[00:35:39.920 --> 00:35:44.000]  「在坑裡突然失去了很多東西」
[00:35:44.000 --> 00:35:48.240]  「可能是財政上、關係上、健康上」
[00:35:48.240 --> 00:35:50.320]  「我失去了一些東西」
[00:35:50.320 --> 00:35:52.560]  「我好像一無所有」
[00:35:52.560 --> 00:35:55.200]  「我好像在徬徨的時候」
[00:35:55.200 --> 00:35:58.600]  「我今天很想繼續可以肯定」
[00:35:58.600 --> 00:36:01.280]  「經歷到天父在我的生命裡」
[00:36:01.280 --> 00:36:02.800]  「就在我的身邊」
[00:36:03.600 --> 00:36:04.680]  如果你也像弱勢一樣
[00:36:04.680 --> 00:36:08.600]  在那個失去的坑裡
[00:36:08.600 --> 00:36:12.720]  你今天很想有人在你身邊
[00:36:12.720 --> 00:36:14.360]  成為你的家人
[00:36:14.360 --> 00:36:19.520]  讓你感受到支持、鼓勵
[00:36:19.520 --> 00:36:22.160]  感受到安全
[00:36:22.160 --> 00:36:25.520]  我很想為你去祈禱
[00:36:25.520 --> 00:36:30.840]  你可以輕輕在你的位置舉手
[00:36:30.840 --> 00:36:33.280]  或者將雙手打開
[00:36:33.360 --> 00:36:34.840]  我想為你去祈禱
[00:36:34.840 --> 00:36:41.440]  天父,我求你…
[00:36:41.440 --> 00:36:51.960]  我曾經聽過一個朋友說
[00:36:51.960 --> 00:36:54.560]  當他在很艱難的日子
[00:36:54.560 --> 00:36:57.600]  去呼求、尋求神的時候
[00:36:57.600 --> 00:37:01.280]  有一次,他在開小祖的時候
[00:37:01.360 --> 00:37:05.600]  他突然覺得好像有人搭著他的肩膀
[00:37:05.600 --> 00:37:09.200]  但他轉身後,明明甚麼人也沒有
[00:37:09.200 --> 00:37:10.960]  但天父的同在
[00:37:10.960 --> 00:37:12.080]  就是這麼真實地
[00:37:12.080 --> 00:37:14.000]  彰顯在他的生命裡
[00:37:14.000 --> 00:37:17.960]  天父,我知道你在我們每個人生命裡
[00:37:17.960 --> 00:37:21.080]  做的工作都不一樣,都很奇妙
[00:37:21.080 --> 00:37:24.120]  不過我都求你今天
[00:37:24.120 --> 00:37:27.280]  在我們這些弟兄姊妹的生命裡
[00:37:27.360 --> 00:37:30.960]  很真實、很實在地
[00:37:30.960 --> 00:37:33.960]  在他們的生命裡彰顯你的同在
[00:37:33.960 --> 00:37:35.920]  聖靈,我求你
[00:37:35.920 --> 00:37:38.720]  將天父的愛傾倒在他們的生命裡
[00:37:38.720 --> 00:37:40.000]  阿彌陀佛
[00:37:40.000 --> 00:37:54.680]  如果你知道你曾經經歷過
[00:37:54.760 --> 00:37:57.920]  在情感、在關係裡
[00:37:57.920 --> 00:38:01.480]  可能你曾經歷過破碎、傷害
[00:38:01.480 --> 00:38:03.080]  你知道那些事情到今時今日
[00:38:03.080 --> 00:38:04.960]  還在影響你
[00:38:04.960 --> 00:38:07.200]  影響你怎樣看待自己
[00:38:07.200 --> 00:38:09.560]  影響你怎樣看待身邊的人
[00:38:09.560 --> 00:38:12.680]  影響你對人的信任
[00:38:12.680 --> 00:38:16.520]  影響你有多願意打開自己的心
[00:38:16.520 --> 00:38:18.560]  甚至可能你知道因為這樣
[00:38:18.560 --> 00:38:20.240]  你自己也控制不了
[00:38:20.240 --> 00:38:22.960]  你會容易對別人有惡意
[00:38:23.040 --> 00:38:26.560]  或者對別人有一種超乎理性的防備
[00:38:26.560 --> 00:38:32.760]  但你說今天天父,我想經歷你的意志
[00:38:32.760 --> 00:38:36.040]  我想真正經歷「沙龍」
[00:38:36.040 --> 00:38:38.360]  有你的平安在我的生命裡
[00:38:38.360 --> 00:38:41.000]  如果這是你的話,我邀請你
[00:38:41.000 --> 00:38:42.680]  你可以打開你的手
[00:38:42.680 --> 00:38:44.360]  或者很簡單地在你的位置上
[00:38:44.360 --> 00:38:46.080]  輕輕舉起手
[00:38:46.080 --> 00:38:47.680]  我跟你一起祈禱
[00:38:47.680 --> 00:38:59.280]  (祈禱)
[00:38:59.280 --> 00:39:00.720]  天父,我感謝你的愛
[00:39:00.720 --> 00:39:05.640]  是多麼的長、闊、高和深
[00:39:05.640 --> 00:39:08.400]  這個世界上沒有任何地方
[00:39:08.400 --> 00:39:10.280]  你的愛不能觸及
[00:39:10.280 --> 00:39:12.840]  在我們心裡沒有任何深淵
[00:39:12.840 --> 00:39:16.760]  是你的愛不能觸及、填滿
[00:39:17.760 --> 00:39:22.760]  天父,我為了一群勇敢的弟兄姊妹
[00:39:22.760 --> 00:39:26.680]  我要在我的生命裡、我的破碎裡
[00:39:26.680 --> 00:39:28.280]  我承認我的破碎
[00:39:28.280 --> 00:39:30.360]  並且我求天父來醫治我
[00:39:30.360 --> 00:39:32.040]  我為了我的弟兄姊妹
[00:39:32.040 --> 00:39:34.760]  他們的生命裡的勇敢感謝你
[00:39:34.760 --> 00:39:36.320]  我求承認你的工作
[00:39:36.320 --> 00:39:38.560]  現在他們的生命裡就開始
[00:39:38.560 --> 00:39:41.680]  你的祝福、你的醫治、你的同在
[00:39:41.680 --> 00:39:44.560]  現在就開始
[00:39:45.960 --> 00:39:47.360]  讓他們經歷你
[00:39:47.360 --> 00:39:49.680]  在他們最脆弱、最軟弱
[00:39:49.680 --> 00:39:52.040]  最不能向別人提起的位置裡
[00:39:52.040 --> 00:39:54.280]  在那個位置裡經歷你的愛
[00:39:54.280 --> 00:39:57.960]  經歷你的同在、經歷你的保護
[00:39:57.960 --> 00:40:00.720]  感謝你
[00:40:00.720 --> 00:40:06.880]  最後,如果在你的生命裡
[00:40:06.880 --> 00:40:11.280]  你知道在你的家裡
[00:40:15.000 --> 00:40:20.400]  你的家族一直在傳遞扭曲了
[00:40:20.400 --> 00:40:22.680]  一些破碎的思想模式
[00:40:22.680 --> 00:40:24.400]  一些扭曲了的價值
[00:40:24.400 --> 00:40:26.280]  你知道那些是理性的
[00:40:26.280 --> 00:40:28.000]  你也知道那些是不對的
[00:40:28.000 --> 00:40:28.920]  不應該是這樣
[00:40:28.920 --> 00:40:31.400]  或者那些可能已經是現代化的
[00:40:31.400 --> 00:40:32.800]  但不知為何
[00:40:32.800 --> 00:40:34.480]  因為你是這個家裡的一分子
[00:40:34.480 --> 00:40:37.040]  你就覺得好像控制不了自己
[00:40:37.040 --> 00:40:39.320]  要繼續傳遞這些觀念
[00:40:40.280 --> 00:40:43.440]  或者那些是一些破碎
[00:40:43.440 --> 00:40:49.680]  好像已經承受了、承傳了這些破碎
[00:40:49.680 --> 00:40:52.840]  好像那些東西成為了你生命裡的一部分
[00:40:52.840 --> 00:40:56.040]  可能是一些壞習慣
[00:40:56.040 --> 00:40:58.840]  一些隱患
[00:40:58.840 --> 00:41:04.160]  如果你說「主,我今天想…」
[00:41:04.160 --> 00:41:06.640]  「我想經歷醫治」
[00:41:06.640 --> 00:41:08.440]  「我想經歷釋放」
[00:41:09.440 --> 00:41:11.000]  「我想經歷生命」
[00:41:11.000 --> 00:41:12.440]  「我想經歷生命」
[00:41:12.440 --> 00:41:13.760]  「我想經歷生命」
[00:41:13.760 --> 00:41:15.280]  「我想經歷生命」
[00:41:15.280 --> 00:41:16.680]  「我想經歷生命」
[00:41:16.680 --> 00:41:18.000]  「我想經歷生命」
[00:41:18.000 --> 00:41:19.320]  「我想經歷生命」
[00:41:19.320 --> 00:41:20.560]  「我想經歷生命」
[00:41:20.560 --> 00:41:21.720]  「我想經歷生命」
[00:41:21.720 --> 00:41:22.880]  「我想經歷生命」
[00:41:22.880 --> 00:41:24.120]  「我想經歷生命」
[00:41:24.120 --> 00:41:25.240]  「我想經歷生命」
[00:41:25.240 --> 00:41:26.440]  「我想經歷生命」
[00:41:26.440 --> 00:41:27.600]  「我想經歷生命」
[00:41:27.600 --> 00:41:28.760]  「我想經歷生命」
[00:41:28.760 --> 00:41:29.920]  「我想經歷生命」
[00:41:29.920 --> 00:41:31.000]  「我想經歷生命」
[00:41:31.000 --> 00:41:32.000]  「我想經歷生命」
[00:41:32.000 --> 00:41:32.960]  「我想經歷生命」
[00:41:32.960 --> 00:41:34.000]  「我想經歷生命」
[00:41:34.000 --> 00:41:35.000]  「我想經歷生命」
[00:41:35.000 --> 00:41:36.000]  「我想經歷生命」
[00:41:37.000 --> 00:41:40.200]  這些模式一直在我家族裡世代相傳
[00:41:40.200 --> 00:41:45.640]  你現在把這東西取名而言
[00:41:45.640 --> 00:41:47.440]  那些是什麼
[00:41:47.440 --> 00:41:54.000]  然後你說我奉耶穌基督的名宣告
[00:41:54.000 --> 00:41:58.720]  這東西由現在這一刻開始
[00:41:58.720 --> 00:42:00.920]  在我的家族裡就要破除
[00:42:00.920 --> 00:42:05.680]  在我身上開始就不要再傳達
[00:42:05.760 --> 00:42:07.000]  再傳遞下去
[00:42:07.000 --> 00:42:11.440]  由我開始就要有改變
[00:42:11.440 --> 00:42:14.120]  因為我是屬於耶穌基督
[00:42:14.120 --> 00:42:17.120]  因為我有聖靈的大能在我裡面
[00:42:17.120 --> 00:42:19.760]  因為我有復活的生命在我裡面
[00:42:19.760 --> 00:42:23.000]  那個叫耶穌基督從死裡復活的大能
[00:42:23.000 --> 00:42:24.760]  現在在我的生命裡
[00:42:24.760 --> 00:42:28.800]  所以我有能力,我有自由
[00:42:28.800 --> 00:42:31.760]  我不需要再活在這個宙座裡
[00:42:33.400 --> 00:42:36.080]  我現在就奉耶穌基督的名,撼斷它
[00:42:36.080 --> 00:42:40.640]  天父,多謝祢
[00:42:40.640 --> 00:42:43.600]  求祢繼續來醫治我們
[00:42:43.600 --> 00:42:45.080]  祝福我們的生命
[00:42:45.080 --> 00:42:47.080]  (字幕製作:貝爾)

