
[00:00:00.000 --> 00:00:03.640]  我想問問大家有沒有聽過one time closing
[00:36:00.120 --> 00:36:03.160]  原來也會帶到我們信仰群體當中
[00:36:03.160 --> 00:36:05.400]  接觸到的朋友裡面
[00:36:05.400 --> 00:36:07.720]  這只是一個例子
[00:36:07.720 --> 00:36:10.360]  不是叫大家全部去打pickleball
[00:36:10.360 --> 00:36:12.200]  你看到我們也是要在網球場上
[00:36:12.200 --> 00:36:13.880]  去set pickleball場
[00:36:13.880 --> 00:36:15.160]  香港現在很少這些
[00:36:15.160 --> 00:36:16.840]  未有很多這些地方
[00:36:16.840 --> 00:36:17.480]  但最重要的是
[00:36:17.480 --> 00:36:18.600]  我希望可以透過
[00:36:18.600 --> 00:36:20.760]  剛才所說的幾個例子
[00:36:20.760 --> 00:36:22.920]  讓大家能夠想一想
[00:36:22.920 --> 00:36:26.040]  究竟上帝給你自己有什麼呼召呢
[00:36:26.040 --> 00:36:28.680]  究竟上帝讓你今天坐在這裡
[00:36:28.680 --> 00:36:31.640]  參與在我們這個教會
[00:36:31.640 --> 00:36:33.320]  信仰群體裡面
[00:36:33.320 --> 00:36:36.280]  祂有些東西放在大家的心裡面
[00:36:36.280 --> 00:36:38.680]  在你過去的生活裡面
[00:36:38.680 --> 00:36:40.040]  或者你現在
[00:36:40.040 --> 00:36:42.120]  甚至將來你自己獨有的
[00:36:42.120 --> 00:36:44.440]  那個spread of influence
[00:36:44.440 --> 00:36:46.600]  那個叫做影響圈
[00:36:46.600 --> 00:36:49.000]  是上帝給你們在當中
[00:36:49.000 --> 00:36:51.000]  為祂工作
[00:36:51.000 --> 00:36:54.120]  所以當我們說同心前行的時候
[00:36:54.120 --> 00:36:55.480]  我們重新去想
[00:36:55.480 --> 00:36:56.920]  那個福音原來是
[00:36:56.920 --> 00:36:58.440]  傳那份恩典和平安
[00:36:58.440 --> 00:37:00.040]  而這份恩典和平安
[00:37:00.040 --> 00:37:02.120]  很多時候是藉著
[00:37:02.120 --> 00:37:04.360]  我們同心合一而呈現
[00:37:04.360 --> 00:37:05.560]  不管我們什麼年紀
[00:37:05.560 --> 00:37:07.560]  不管我們什麼膚色種族
[00:37:07.560 --> 00:37:09.480]  我們能夠這樣去呈現的時候
[00:37:09.480 --> 00:37:10.920]  我們就是在實踐
[00:37:10.920 --> 00:37:13.960]  上帝要給我們的大使命
[00:37:13.960 --> 00:37:16.920]  所以現在我很想藉著這個時間
[00:37:16.920 --> 00:37:19.160]  我們很多時候會一起去祈禱
[00:37:19.160 --> 00:37:21.880]  不如這次我們嘗試一下
[00:37:21.880 --> 00:37:23.880]  在你身邊兩三個弟兄姊妹
[00:37:23.880 --> 00:37:25.240]  兩三個朋友
[00:37:25.240 --> 00:37:27.400]  認識也好 不認識也好
[00:37:27.400 --> 00:37:29.480]  不如我們一起去談一談
[00:37:29.480 --> 00:37:31.240]  究竟在你自己心裡面
[00:37:31.240 --> 00:37:33.560]  或者在你自己的生活當中
[00:37:33.560 --> 00:37:35.400]  有些什麼地方你會看到
[00:37:35.400 --> 00:37:37.240]  原來那裡是可以
[00:37:37.240 --> 00:37:39.640]  一起去做些事情
[00:37:39.640 --> 00:37:42.120]  除了在這個地方裡面
[00:37:42.120 --> 00:37:43.960]  很順利這個building裡面
[00:37:43.960 --> 00:37:46.760]  少少 幾千呎
[00:37:46.760 --> 00:37:50.280]  但是外面有很大的和祥
[00:37:50.280 --> 00:37:52.440]  我們怎樣可以同心一起去走呢
[00:37:52.440 --> 00:37:54.760]  可能就是這樣 我們一起談
[00:37:54.760 --> 00:37:57.800]  最重要我們一起交上 擺上去祈禱
[00:37:57.800 --> 00:38:00.200]  原來上帝就會使用我們這個教會
[00:38:00.200 --> 00:38:01.640]  我們在這裡兩年了
[00:38:01.640 --> 00:38:03.480]  我們已經紮了根兩年
[00:38:03.480 --> 00:38:07.800]  是時候我們要去做大使命的工作
[00:38:07.800 --> 00:38:13.880]  我們一路去為上帝的平安和恩典去擺上
[00:38:13.880 --> 00:38:18.200]  好啊 不如我同一時間邀請敬拜隊上來
[00:38:18.200 --> 00:38:21.560]  大家可以兩三個 三四個無所謂
[00:38:21.560 --> 00:38:24.120]  和你身邊的朋友談一談
[00:38:24.120 --> 00:38:26.520]  你在這裡當中看到什麼地方
[00:38:26.520 --> 00:38:30.920]  你們是能夠將這個恩典和平安帶出去
[00:38:30.920 --> 00:38:34.520]  然後我們彼此為對方祈禱 好嗎
[00:38:34.520 --> 00:38:37.240]  我們大概有五至七分鐘
[00:38:37.240 --> 00:38:39.240]  談兩句 然後彼此祈禱
[00:38:39.240 --> 00:38:39.740]  好
[00:38:39.740 --> 00:38:40.740]  嗯

