
[00:00:00.000 --> 00:00:01.240]   - Thank you, Carla.
[00:36:27.040 --> 00:36:30.240]   but now the Lord is reminding you of it.
[00:36:30.240 --> 00:36:32.200]   Or maybe even a new, a fresh word,
[00:36:32.200 --> 00:36:34.600]   something that he's revealed to you
[00:36:34.600 --> 00:36:37.060]   in the course of the past 30 minutes or so.
[00:36:37.060 --> 00:36:42.620]   Whatever it is, this is something that literally,
[00:36:42.620 --> 00:36:45.560]   every single person in this room,
[00:36:45.560 --> 00:36:48.580]   without excuse, can respond to.
[00:36:50.400 --> 00:36:53.920]   And that there's a task for everyone to do.
[00:36:53.920 --> 00:36:56.920]   There is a person, there's a situation,
[00:36:56.920 --> 00:37:00.520]   there's something that you can preach the word of God to
[00:37:00.520 --> 00:37:03.280]   in your own context, in where God has placed you.
[00:37:03.280 --> 00:37:10.320]   And so Jesus, I pray that you would reveal those things
[00:37:10.320 --> 00:37:11.140]   to us.
[00:37:11.140 --> 00:37:14.600]   We thank you for this, Lord.
[00:37:14.600 --> 00:37:18.840]   We thank you that you love the world so much,
[00:37:18.840 --> 00:37:21.600]   and not just the people who are within your church already,
[00:37:21.600 --> 00:37:24.600]   but our call, Lord, is to make disciples,
[00:37:24.600 --> 00:37:27.960]   to baptize, to glorify your name, to make it known,
[00:37:27.960 --> 00:37:32.960]   to tell people out there who need salvation,
[00:37:32.960 --> 00:37:34.600]   that time is short,
[00:37:34.600 --> 00:37:39.480]   that life on this earth is precious and fleeting,
[00:37:39.480 --> 00:37:41.640]   and that Jesus will come back one day.
[00:37:45.640 --> 00:37:48.720]   So Lord, give us no rest until everyone
[00:37:48.720 --> 00:37:50.240]   is calling out your name.
[00:37:50.240 --> 00:37:55.920]   And help us, Lord, use us for the job of preaching your word,
[00:37:55.920 --> 00:38:00.520]   for the job of, for the task of, for the purpose of
[00:38:00.520 --> 00:38:03.240]   letting people around you, letting people around us
[00:38:03.240 --> 00:38:07.600]   know who you are, and how great and how glorious you are,
[00:38:07.600 --> 00:38:09.640]   but also how loving and kind you are.
[00:38:14.640 --> 00:38:17.040]   Use this church for this purpose, Lord.
[00:38:17.040 --> 00:38:23.920]   And family, if you would like to respond to this,
[00:38:23.920 --> 00:38:27.520]   I just ask you to simply stand up and say,
[00:38:27.520 --> 00:38:29.160]   I'm gonna do this, Lord.
[00:38:29.160 --> 00:38:32.800]   I'm not sure why or how or what it means exactly yet,
[00:38:32.800 --> 00:38:35.040]   but I'm gonna trust in you, Jesus.
[00:38:35.040 --> 00:38:38.520]   And I'm willing, Lord, to preach the word,
[00:38:40.160 --> 00:38:44.640]   to make disciples, to let people around me know about you.
[00:38:44.640 --> 00:38:48.160]   If you're willing to respond to that, church,
[00:38:48.160 --> 00:38:50.720]   I invite you to stand and worship together
[00:38:50.720 --> 00:38:53.000]   with your brothers and sisters around you
[00:38:53.000 --> 00:38:55.000]   to encourage each other in this journey.
[00:38:55.000 --> 00:39:00.760]   May God lead us and guide us and have mercy on us.
[00:39:00.760 --> 00:39:04.480]   We do this all in the name of Jesus Christ, our Savior.
[00:39:04.480 --> 00:39:05.320]   Amen.
[00:39:05.320 --> 00:39:08.680]   [MUSIC PLAYING]

