
[00:00:00.000 --> 00:00:03.720]  今天我們延續我們的講道系列
[00:33:34.000 --> 00:33:40.000]  你將最寶貴的交給我們
[00:33:40.000 --> 00:33:43.000]  讓我們能夠藉此
[00:33:43.000 --> 00:33:48.000]  將我們自己的生命都去交上
[00:33:48.000 --> 00:33:50.000]  你為我們捨身
[00:33:50.000 --> 00:33:52.000]  你踐出你的補血
[00:33:52.000 --> 00:33:55.000]  讓我們能夠在你的國度裏有份
[00:33:55.000 --> 00:33:59.000]  但這個不是一個完結而是一個開始
[00:33:59.000 --> 00:34:03.000]  你讓我們可以同心地去回應
[00:34:03.000 --> 00:34:05.000]  你設立這個聖餐給你的教會
[00:34:05.000 --> 00:34:07.000]  就是讓我們能夠這樣彼此
[00:34:07.000 --> 00:34:11.000]  張開嘴巴的同時去紀念著你
[00:34:11.000 --> 00:34:14.000]  我們能夠好像使徒那樣說
[00:34:14.000 --> 00:34:18.000]  將我們所有的都交回在你的腳前
[00:34:18.000 --> 00:34:21.000]  讓你好好去使用
[00:34:21.000 --> 00:34:25.000]  主啊求你讓這個心
[00:34:25.000 --> 00:34:28.000]  囂困在我們每個人當中
[00:34:28.000 --> 00:34:30.000]  讓你的靈繼續運行
[00:34:30.000 --> 00:34:32.000]  讓我們知道
[00:34:32.000 --> 00:34:37.000]  這個是象徵著我們如何彼此去分享
[00:34:37.000 --> 00:34:42.000]  當分享的時候其實不只是在說物質
[00:34:42.000 --> 00:34:47.000]  其實分享的可能是我們分享對方的擔子
[00:34:47.000 --> 00:34:48.000]  憂慮
[00:34:48.000 --> 00:34:52.000]  甚或可能是彼此之間
[00:34:52.000 --> 00:34:57.000]  能夠將一些隱藏的罪彼此去分享
[00:34:57.000 --> 00:35:03.000]  你不帶來一個justify
[00:35:03.000 --> 00:35:05.000]  你不是要去批判我們
[00:35:05.000 --> 00:35:07.000]  而是我們能夠在當中
[00:35:07.000 --> 00:35:11.000]  可以得到釋放和醫治和幫助
[00:35:11.000 --> 00:35:14.000]  所以主啊求你保守我們這個時間
[00:35:14.000 --> 00:35:16.000]  讓我們可以同心
[00:35:16.000 --> 00:35:21.000]  去將我們所擁有的最重要的東西彼此交回
[00:35:21.000 --> 00:35:23.000]  奉主耶穌基督的名
[00:35:23.000 --> 00:35:26.000]  頂姐妹想邀請你們可以
[00:35:26.000 --> 00:35:37.000]  和你身邊的頂姐妹交換你們的包和杯
[00:35:37.000 --> 00:36:01.000]  你們可以隨便用這個聖餐
[00:36:01.000 --> 00:36:03.000]  當大家都領了這個聖餐之後
[00:36:03.000 --> 00:36:06.000]  我想邀請大家為對方祈禱
[00:36:06.000 --> 00:36:09.000]  請聖靈幫助大家
[00:36:09.000 --> 00:36:12.000]  在當中按著聖靈的感動
[00:36:12.000 --> 00:36:14.000]  為對方去祈禱
[00:36:14.000 --> 00:36:28.000]  (聖餐禮儀)
[00:36:28.000 --> 00:36:57.000]  (聖餐禮儀)
[00:36:57.000 --> 00:36:59.000]  (CC字幕製作:貝爾)
[00:36:59.000 --> 00:37:01.000]  (字幕製作:貝爾)

