
[00:00:00.000 --> 00:00:02.500]   in its ongoing sentence.
[00:52:37.840 --> 00:52:42.840]   I was so convinced that God has heard my prayer and would answer it.
[00:52:42.840 --> 00:52:45.840]   Now, I'm not sure anymore.
[00:52:45.840 --> 00:52:47.840]   I'm not certain anymore.
[00:52:47.840 --> 00:52:50.840]   I'm not expecting anything else from God anymore.
[00:52:50.840 --> 00:52:54.840]   And you're telling me that there's a chance that God has listened to my prayer
[00:52:54.840 --> 00:52:58.840]   and he's answering me right now?
[00:52:58.840 --> 00:53:00.840]   How can I be sure of this?
[00:53:00.840 --> 00:53:02.840]   How would I know?
[00:53:02.840 --> 00:53:06.840]   How can I be certain?
[00:53:06.840 --> 00:53:08.840]   No doubt.
[00:53:08.840 --> 00:53:11.840]   This is a story of doubt.
[00:53:11.840 --> 00:53:13.840]   Here we have old Zechariah.
[00:53:13.840 --> 00:53:16.840]   He's an old priest, a lifetime servant of God,
[00:53:16.840 --> 00:53:20.840]   who for years walked a righteous and blameless life,
[00:53:20.840 --> 00:53:24.840]   yet he still struggled with doubt like you and me and anybody else.
[00:53:24.840 --> 00:53:29.840]   So today, if you have any doubt about God, you're not alone in this room.
[00:53:29.840 --> 00:53:33.840]   And you have to see that the story of Gabriel's visit to Zechariah
[00:53:33.840 --> 00:53:36.840]   was immediately followed by his visit to Mary.
[00:53:36.840 --> 00:53:38.840]   So let me paraphrase the story.
[00:53:38.840 --> 00:53:41.840]   Unlike Zechariah and Elizabeth, who were very old,
[00:53:41.840 --> 00:53:44.840]   Mary was just engaged and not married yet.
[00:53:44.840 --> 00:53:48.840]   In other words, she's very likely to be just a teenager.
[00:53:48.840 --> 00:53:50.840]   And Gabriel appeared in very similar ways,
[00:53:50.840 --> 00:53:54.840]   said something very similar that he told Mary how she would bear a child,
[00:53:54.840 --> 00:53:57.840]   but this child will be the son of the Most High.
[00:53:57.840 --> 00:54:02.840]   He will be the savior of the world, and his kingdom will never end.
[00:54:02.840 --> 00:54:07.840]   If you're married, like, "Son, I'm not even married yet."
[00:54:07.840 --> 00:54:09.840]   That's what she said.
[00:54:09.840 --> 00:54:13.840]   "But I've not been married yet. How could this happen?
[00:54:13.840 --> 00:54:16.840]   How will this be?"
[00:54:16.840 --> 00:54:19.840]   You know, Luke put these two stories side by side,
[00:54:19.840 --> 00:54:21.840]   and he showed us two people,
[00:54:21.840 --> 00:54:25.840]   one old priest Zechariah and a young virgin Mary, a teenager,
[00:54:25.840 --> 00:54:31.840]   who both have their reasonable doubts about what God has just told them,
[00:54:31.840 --> 00:54:36.840]   but Luke recorded their two responses in form of two questions.
[00:54:36.840 --> 00:54:40.840]   Zechariah, in his doubt, he asked, "How can I be sure of this?
[00:54:40.840 --> 00:54:42.840]   How can I be certain?"
[00:54:42.840 --> 00:54:46.840]   In other words, he was looking for certainty.
[00:54:46.840 --> 00:54:51.840]   Gabriel responded by pointing out that, "You did not believe my words,"
[00:54:51.840 --> 00:54:54.840]   which were indeed the very word of God.
[00:54:54.840 --> 00:55:00.840]   So Gabriel was saying that, you know, he pointed out Zechariah's unbelief.
[00:55:00.840 --> 00:55:03.840]   So this morning, we're juggling a few different concepts here
[00:55:03.840 --> 00:55:07.840]   and allow me to explain how they're all connected to each other.
[00:55:07.840 --> 00:55:10.840]   First, we talk about the idea of doubt,
[00:55:10.840 --> 00:55:14.840]   which I mentioned doubt is the feeling within us
[00:55:14.840 --> 00:55:18.840]   when we're uncertain about something or when we lack conviction.
[00:55:18.840 --> 00:55:22.840]   It's not uncommon when doubt arises within the context of faith, right?
[00:55:22.840 --> 00:55:25.840]   Sometimes we wonder if God really loves us,
[00:55:25.840 --> 00:55:27.840]   if he listens to us, listens to our prayers,
[00:55:27.840 --> 00:55:31.840]   or simply wonder if God is even real.
[00:55:31.840 --> 00:55:36.840]   Are we delusional to believe that there is a being called God in this world?
[00:55:36.840 --> 00:55:39.840]   As Christians or as human beings,
[00:55:39.840 --> 00:55:43.840]   we will experience doubt throughout our lifespan,
[00:55:43.840 --> 00:55:46.840]   not just in faith, but in many areas of our life,
[00:55:46.840 --> 00:55:49.840]   like self-doubt I just mentioned earlier.
[00:55:49.840 --> 00:55:51.840]   That's about doubt.
[00:55:51.840 --> 00:55:55.840]   Then we have this idea, this concept called unbelief.
[00:55:55.840 --> 00:55:57.840]   What is it?
[00:55:57.840 --> 00:56:02.840]   Unbelief is the decision to live your life as if there is no God.
[00:56:02.840 --> 00:56:05.840]   And it is totally possible, let me say this,
[00:56:05.840 --> 00:56:07.840]   it's totally possible for us to be Christian
[00:56:07.840 --> 00:56:10.840]   and to be unbelieving at the same time.
[00:56:10.840 --> 00:56:13.840]   Seriously? How?
[00:56:13.840 --> 00:56:15.840]   We can come to church gatherings every week
[00:56:15.840 --> 00:56:17.840]   and sing songs and pray to God,
[00:56:17.840 --> 00:56:20.840]   yet we don't believe he has ultimate authority
[00:56:20.840 --> 00:56:25.840]   and he works in each and every area in our lives.
[00:56:25.840 --> 00:56:29.840]   Yes, I believe in God, but I have my own plans for my career.
[00:56:29.840 --> 00:56:33.840]   I pray to God for my problems many times.
[00:56:33.840 --> 00:56:34.840]   It just doesn't go away.
[00:56:34.840 --> 00:56:36.840]   I don't know why I'm speaking in Singaporean accent,
[00:56:36.840 --> 00:56:38.840]   but it just doesn't go away.
[00:56:38.840 --> 00:56:43.840]   I guess God, you know, he's not interested or he's too busy.
[00:56:43.840 --> 00:56:45.840]   I'll just have to handle this myself.
[00:56:45.840 --> 00:56:48.840]   Sorry for the accent, I don't know where it comes from.
[00:56:48.840 --> 00:56:51.840]   Whenever, you see, whenever there's an area in your life,
[00:56:51.840 --> 00:56:53.840]   we decided to ask God to stay out of it and say,
[00:56:53.840 --> 00:56:55.840]   you know, God, I'll handle it myself.
[00:56:55.840 --> 00:57:00.840]   That's the exact area where we harbor unbelief in our lives.
[00:57:00.840 --> 00:57:03.840]   And now it's important to know this.
[00:57:03.840 --> 00:57:09.840]   Doubt is not unbelief, but it can become unbelief.
[00:57:09.840 --> 00:57:10.840]   Let me say this again.
[00:57:10.840 --> 00:57:14.840]   Doubt is not unbelief, but doubt can become unbelief.
[00:57:14.840 --> 00:57:17.840]   I'm going to read from a professor of theology in the UK.
[00:57:17.840 --> 00:57:19.840]   His name is Alistair McGrath.
[00:57:19.840 --> 00:57:20.840]   He wrote this.
[00:57:20.840 --> 00:57:23.840]   When does doubt become unbelief?
[00:57:23.840 --> 00:57:25.840]   Answer, when you let it.
[00:57:25.840 --> 00:57:27.840]   When you cling to unrealistic ideas about faith,
[00:57:27.840 --> 00:57:32.840]   when you, if you believe that you can or need to know everything
[00:57:32.840 --> 00:57:37.840]   with absolute certainty, your faith will be in difficulties very soon.
[00:57:37.840 --> 00:57:39.840]   But faith isn't like that.
[00:57:39.840 --> 00:57:42.840]   Faith is about being willing to live, trusting in the existence
[00:57:42.840 --> 00:57:46.840]   and promises of God, knowing that one day that existence
[00:57:46.840 --> 00:57:49.840]   and those promises will be totally vindicated.
[00:57:49.840 --> 00:57:55.840]   But for the moment, we walk by faith and not by sight.
[00:57:55.840 --> 00:57:57.840]   In other words, when Zechariah was in his doubt,
[00:57:57.840 --> 00:57:59.840]   whether God really had heard my prayer,
[00:57:59.840 --> 00:58:01.840]   whether God would really give me a son,
[00:58:01.840 --> 00:58:06.840]   when he let that doubt pushes him to demand for certainty,
[00:58:06.840 --> 00:58:08.840]   to say, how can I be sure of this?
[00:58:08.840 --> 00:58:10.840]   How would I be certain of this?
[00:58:10.840 --> 00:58:13.840]   When he demanded certainty from God, that's the moment
[00:58:13.840 --> 00:58:16.840]   that unbelief start to grow in his heart.
[00:58:16.840 --> 00:58:18.840]   It's common as humans.
[00:58:18.840 --> 00:58:20.840]   You want to ask God for signs.
[00:58:20.840 --> 00:58:23.840]   God, please give me a sign if you want me to do this or that.
[00:58:23.840 --> 00:58:25.840]   But the moment we see the sign,
[00:58:25.840 --> 00:58:30.840]   it's the moment it no longer requires faith inside of us.
[00:58:30.840 --> 00:58:32.840]   You see, we run alpha here.
[00:58:32.840 --> 00:58:35.840]   We just finished one, and I love running alphas.
[00:58:35.840 --> 00:58:37.840]   And one of my favorite session is actually the session
[00:58:37.840 --> 00:58:39.840]   that talks about prayer.
[00:58:39.840 --> 00:58:41.840]   We'll tell people, what is prayer?
[00:58:41.840 --> 00:58:42.840]   Why do we pray?
[00:58:42.840 --> 00:58:43.840]   How do we pray?
[00:58:43.840 --> 00:58:45.840]   And then towards the end, we have small group discussion,
[00:58:45.840 --> 00:58:47.840]   and then towards the very, very end,
[00:58:47.840 --> 00:58:50.840]   we're supposed to introduce prayer to the entire group
[00:58:50.840 --> 00:58:51.840]   for the very first time.
[00:58:51.840 --> 00:58:53.840]   And for some people, some of our guests
[00:58:53.840 --> 00:58:54.840]   who are not Christians yet,
[00:58:54.840 --> 00:58:59.840]   that could be the very first time in their life to pray.
[00:58:59.840 --> 00:59:01.840]   You see, being a pastor for so many years,
[00:59:01.840 --> 00:59:06.840]   I'm an expert--okay, there's a confraction.
[00:59:06.840 --> 00:59:10.840]   I'm an expert to pray prayers that don't require faith.
[00:59:10.840 --> 00:59:13.840]   I'm very--it's my expertise to pray prayers
[00:59:13.840 --> 00:59:17.840]   that just in my very words, I'm already comforting that person.
[00:59:17.840 --> 00:59:21.840]   "Oh, yeah, God, you know, Tim is not feeling well this week.
[00:59:21.840 --> 00:59:24.840]   But yeah, God, I know, you know, if we take enough rest,
[00:59:24.840 --> 00:59:26.840]   if we give ourselves time to heal,
[00:59:26.840 --> 00:59:28.840]   and we will eventually be better.
[00:59:28.840 --> 00:59:31.840]   So, God, I just pray that you give the time and space
[00:59:31.840 --> 00:59:35.840]   for Tim to heal in Jesus' name, amen."
[00:59:35.840 --> 00:59:38.840]   It's a prayer that is very pastoral.
[00:59:38.840 --> 00:59:39.840]   It's very comforting.
[00:59:39.840 --> 00:59:44.840]   But honestly, I'm very honest, sometimes if I don't have faith,
[00:59:44.840 --> 00:59:46.840]   I pray that kind of prayer, it will not fail.
[00:59:46.840 --> 00:59:49.840]   I'm just praying God give him space and time to heal,
[00:59:49.840 --> 00:59:52.840]   not even asking God to heal him.
[00:59:52.840 --> 00:59:53.840]   But in Alpha, in the first session,
[00:59:53.840 --> 00:59:56.840]   when I talk about prayer, this is my personal challenge.
[00:59:56.840 --> 00:59:58.840]   When the first time I ran, I led a small group,
[00:59:58.840 --> 01:00:00.840]   it came to that moment, somebody said,
[01:00:00.840 --> 01:00:02.840]   "I just recently lost my job. Can you pray for me?"
[01:00:02.840 --> 01:00:06.840]   I said, "Sure, let's just pray that God will give you a job."
[01:00:06.840 --> 01:00:09.840]   (gasps) I don't know if God would do that.
[01:00:09.840 --> 01:00:14.840]   I don't know, I can't promise, I can't guarantee that.
[01:00:14.840 --> 01:00:15.840]   But that's the moment when I prayed that prayer,
[01:00:15.840 --> 01:00:18.840]   "God, please give him a job in Jesus' name, amen."
[01:00:18.840 --> 01:00:23.840]   That's a kind of prayer that requires faith.
[01:00:23.840 --> 01:00:28.840]   In my uncertainty of whether God will act or not upon my prayer,
[01:00:28.840 --> 01:00:34.840]   that's where faith is activated.
[01:00:34.840 --> 01:00:37.840]   That's why another Christian author, Philip Yancey,
[01:00:37.840 --> 01:00:39.840]   he puts it this way.
[01:00:39.840 --> 01:00:44.840]   He said, "The opposite of faith is not doubt, but certainty."
[01:00:44.840 --> 01:00:45.840]   Let me say that again.
[01:00:45.840 --> 01:00:48.840]   The opposite of faith is certainty.
[01:00:48.840 --> 01:00:54.840]   Where there is certainty, there is no room for faith.
[01:00:54.840 --> 01:00:58.840]   And here Luke showed us there is another way to respond in doubt.
[01:00:58.840 --> 01:01:01.840]   When young Mary received a bizarre word from the angel,
[01:01:01.840 --> 01:01:06.840]   she also had her doubts, but she didn't reject God's word
[01:01:06.840 --> 01:01:08.840]   in her inability to understand,
[01:01:08.840 --> 01:01:12.840]   nor did she demand certainty in her confusion.
[01:01:12.840 --> 01:01:15.840]   She asked, "How will this be?
[01:01:15.840 --> 01:01:17.840]   How are you going to do this, God?"
[01:01:17.840 --> 01:01:22.840]   It was a question to explore the will of God in her life.
[01:01:22.840 --> 01:01:25.840]   And as she began to understand a little bit more what God wants to do,
[01:01:25.840 --> 01:01:29.840]   and maybe perhaps how God would even do it in her life,
[01:01:29.840 --> 01:01:32.840]   there is faith arising in her heart, and she said this,
[01:01:32.840 --> 01:01:40.840]   "I am the Lord's servant. May your word to me be fulfilled."
[01:01:40.840 --> 01:01:43.840]   Luke is showing us there is another way out to doubt.
[01:01:43.840 --> 01:01:47.840]   There's another way out called faith.
[01:01:47.840 --> 01:01:51.840]   Faith is not found where certainty could be found.
[01:01:51.840 --> 01:01:53.840]   It's a risk.
[01:01:53.840 --> 01:02:01.840]   But then Luke also told us a very good news to all us doubters in this world.
[01:02:01.840 --> 01:02:04.840]   If we don't have that kind of faith, if we're still doubting,
[01:02:04.840 --> 01:02:07.840]   this is a very comforting moment.
[01:02:07.840 --> 01:02:10.840]   You see, God does not reject doubters.
[01:02:10.840 --> 01:02:12.840]   Instead, He draws near to them.
[01:02:12.840 --> 01:02:17.840]   People, if you look at the Bible, people like Abraham, Moses, Peter, Job,
[01:02:17.840 --> 01:02:20.840]   they all have their doubts about God or His word.
[01:02:20.840 --> 01:02:24.840]   If you read the psalm, you will see it is filled with prayers of doubt.
[01:02:24.840 --> 01:02:28.840]   But God does not push doubters away.
[01:02:28.840 --> 01:02:31.840]   He allows us to bring those questions to Him,
[01:02:31.840 --> 01:02:36.840]   and He doesn't want us simply to draw our own conclusion based on our experience
[01:02:36.840 --> 01:02:38.840]   and say, you know, God is not going to help me, He's not going to do anything.
[01:02:38.840 --> 01:02:40.840]   He doesn't want us to draw that conclusion ourselves.
[01:02:40.840 --> 01:02:42.840]   He doesn't want our hearts.
[01:02:42.840 --> 01:02:46.840]   He doesn't want us to let unbelief to grow inside of our hearts.
[01:02:46.840 --> 01:02:51.840]   But you need to see this even when there was a moment of doubt in Zechariah's life,
[01:02:51.840 --> 01:02:57.840]   his doubt didn't and never disqualified him from the blessing of God.
[01:02:57.840 --> 01:03:02.840]   Even later, God gave him a sign to silence him, that he couldn't talk.
[01:03:02.840 --> 01:03:04.840]   It was a sign for him to remember.
[01:03:04.840 --> 01:03:07.840]   You know, when he finally sees his wife being pregnant,
[01:03:07.840 --> 01:03:09.840]   and he wanted to say something, he couldn't say it.
[01:03:09.840 --> 01:03:15.840]   There he is reminded, no word from God's mouth will ever fail.
[01:03:15.840 --> 01:03:19.840]   [Gasps]
[01:03:19.840 --> 01:03:21.840]   No words from God's mouth will ever fail.
[01:03:21.840 --> 01:03:25.840]   That's the exact same words the angel Gabriel told Mary,
[01:03:25.840 --> 01:03:29.840]   but Zechariah got to experience it for himself.
[01:03:29.840 --> 01:03:32.840]   And many years later, his son, John the Baptist,
[01:03:32.840 --> 01:03:35.840]   you know, he's the greatest Old Testament prophet.
[01:03:35.840 --> 01:03:40.840]   He even saw Jesus prepare the way for Jesus' letter, spiritual revival in Israel.
[01:03:40.840 --> 01:03:44.840]   He baptized Jesus, but later when he was caught and put into prison,
[01:03:44.840 --> 01:03:49.840]   he also had a moment of doubt, the greatest prophet ever.
[01:03:49.840 --> 01:03:51.840]   In the Old Testament, he has this moment of doubt.
[01:03:51.840 --> 01:03:54.840]   So he sent his disciples to Jesus to ask this.
[01:03:54.840 --> 01:04:00.840]   He said, "Are you the one who is to come, or should we expect someone else?"
[01:04:00.840 --> 01:04:04.840]   Jesus didn't give John a definitive answer.
[01:04:04.840 --> 01:04:06.840]   He didn't offer certainty.
[01:04:06.840 --> 01:04:11.840]   Instead, Jesus invites John to see what he has done.
[01:04:11.840 --> 01:04:13.840]   So Jesus replied to the messengers and said,
[01:04:13.840 --> 01:04:16.840]   "Go back and report to John what you have seen and heard.
[01:04:16.840 --> 01:04:21.840]   The blind receive sight, the lame walk, those who have leprosy are cleansed,
[01:04:21.840 --> 01:04:27.840]   the deaf hear, the dead are raised, and the good news is proclaimed to the poor."
[01:04:27.840 --> 01:04:32.840]   So Jesus is inviting John to see what he has done and said,
[01:04:32.840 --> 01:04:37.840]   "You know what? If you put your eyes on what I've been doing in this world,
[01:04:37.840 --> 01:04:40.840]   if you put your eyes on me and not just on the things you're worried about,
[01:04:40.840 --> 01:04:46.840]   that you doubt with, that you will have faith arise inside of your soul one more time."
[01:04:46.840 --> 01:04:52.840]   And today God also invites us to put our trust in him by opening our eyes and ears
[01:04:52.840 --> 01:04:55.840]   to see, to hear what he has done for us on the cross
[01:04:55.840 --> 01:04:59.840]   and also what he has been doing around us in our world
[01:04:59.840 --> 01:05:07.840]   so that faith could once again arise in us when we're struggling with doubt.
[01:05:07.840 --> 01:05:14.840]   When I was 23, I was close to giving up.
[01:05:14.840 --> 01:05:23.840]   I was this close to choose unbelief, to write off the idea that God has a calling in my life.
[01:05:23.840 --> 01:05:26.840]   But I remember the Jesus who showed me his nail-piece hands.
[01:05:26.840 --> 01:05:32.840]   I remember how his love was flowing through my very veins in my body.
[01:05:32.840 --> 01:05:36.840]   And out of nowhere, that courage or whatever it is,
[01:05:36.840 --> 01:05:39.840]   I was just telling myself, "Maybe, or maybe this voice is telling me,
[01:05:39.840 --> 01:05:42.840]   maybe I can give God one more chance."
[01:05:42.840 --> 01:05:46.840]   Or, "I can ask God to give me one more chance. I don't exactly know how it works.
[01:05:46.840 --> 01:05:52.840]   I only know that I'm so broken. I'm done. I'm undone. There's nothing left in me.
[01:05:52.840 --> 01:05:56.840]   I couldn't be the one God has chosen. I'm a very broken individual here.
[01:05:56.840 --> 01:06:02.840]   But if God can still do something with my life, here I am, God.
[01:06:02.840 --> 01:06:07.840]   My life is in your hands."
[01:06:07.840 --> 01:06:11.840]   And so many years later, here standing in front of you all,
[01:06:11.840 --> 01:06:15.840]   it's a guy dropped out of school two times,
[01:06:15.840 --> 01:06:21.840]   got no certificate, no degree, no qualification whatsoever.
[01:06:21.840 --> 01:06:25.840]   But God so graciously, he brought me through a journey where now,
[01:06:25.840 --> 01:06:29.840]   after almost 20 years, I'm standing here doing the exact same thing
[01:06:29.840 --> 01:06:33.840]   that when I was 16, God has called me to do.
[01:06:33.840 --> 01:06:38.840]   I get to join a ministry called Alpha, and we film some cool videos
[01:06:38.840 --> 01:06:41.840]   to tell people about Jesus and about what he has done for us.
[01:06:41.840 --> 01:06:44.840]   I get to join a beautiful community called The Vine,
[01:06:44.840 --> 01:06:49.840]   where the senior pastor told me, "Chapman, I see that you have struggled with God.
[01:06:49.840 --> 01:06:55.840]   I see that you've wrestled with Him. You're walking like this right now,
[01:06:55.840 --> 01:06:59.840]   and we want people like you in The Vine.
[01:06:59.840 --> 01:07:03.840]   We want you to join a community to walk alongside us,
[01:07:03.840 --> 01:07:08.840]   and even come and work here.
[01:07:08.840 --> 01:07:14.840]   Today, if you find yourself in a position struggling with doubt,
[01:07:14.840 --> 01:07:19.840]   I want to tell you that you have a place in this community.
[01:07:19.840 --> 01:07:26.840]   I found my place years ago when I was just a kid, dropped out from school.
[01:07:26.840 --> 01:07:31.840]   I don't know what to do with my life, but I got accepted in a community like this.
[01:07:31.840 --> 01:07:35.840]   I got to meet the grace and the love of God once again,
[01:07:35.840 --> 01:07:37.840]   and he picked me up here.
[01:07:37.840 --> 01:07:40.840]   And I believe he's going to do this.
[01:07:40.840 --> 01:07:43.840]   I believe with all my heart he's going to do this for every single one of us
[01:07:43.840 --> 01:07:47.840]   who need him to do that again.
[01:07:47.840 --> 01:07:54.840]   And I just remember that, you know, if we're struggling with doubts about God in our life,
[01:07:54.840 --> 01:07:58.840]   he's not angry with us. He's not rejecting us.
[01:07:58.840 --> 01:08:04.840]   In fact, he is calling us once again onto a journey of faith.
[01:08:04.840 --> 01:08:07.840]   He accepts all the complaints, all the questions that we're throwing at him,
[01:08:07.840 --> 01:08:11.840]   but he said, "I'm going to show you what I'm doing in your life,
[01:08:11.840 --> 01:08:13.840]   or maybe in someone else's life around you,
[01:08:13.840 --> 01:08:17.840]   and I want to invite you once again to put your trust in me.
[01:08:17.840 --> 01:08:25.840]   I want to invite you onto a journey of faith where you have to walk by faith and not by sight."
[01:08:25.840 --> 01:08:32.840]   And so I'm wondering if anybody here, right now the Holy Spirit is whispering into your ears.
[01:08:32.840 --> 01:08:36.840]   Perhaps there were moments in your life you decided, "Okay, God, I'm done.
[01:08:36.840 --> 01:08:39.840]   I've prayed enough times. I'm not going to talk to you about this anymore."
[01:08:39.840 --> 01:08:44.840]   There is an area of unbelief in your life, or maybe right here, right now,
[01:08:44.840 --> 01:08:47.840]   where you are, you're struggling with this doubt.
[01:08:47.840 --> 01:08:49.840]   You're asking, "God, I'm not sure if you've heard my prayer.
[01:08:49.840 --> 01:08:54.840]   God, I'm not sure if you still love me. God, I'm not sure if I'm still worthy."
[01:08:54.840 --> 01:08:57.840]   I believe this is the moment God wants to speak to us today.
[01:08:57.840 --> 01:09:00.840]   That's why we're going to enter into a moment of prayer,
[01:09:00.840 --> 01:09:03.840]   and I'm going to invite the worship team back,
[01:09:03.840 --> 01:09:07.840]   and we're just going to spend some time in the presence of the Holy Spirit today,
[01:09:07.840 --> 01:09:09.840]   and we're just going to ask Him to come.
[01:09:09.840 --> 01:09:12.840]   Can I invite everyone to stand where you are?
[01:09:12.840 --> 01:09:31.840]   As we worship, as we pray, I want to invite you back to that moment,
[01:09:31.840 --> 01:09:38.840]   or back to that place where unbelief is harboring in your life right now,
[01:09:38.840 --> 01:09:42.840]   where perhaps years ago, weeks ago, days ago, you told God,
[01:09:42.840 --> 01:09:44.840]   "Okay, God, we'll never talk about this again.
[01:09:44.840 --> 01:09:48.840]   You don't have to be in this area of my life."
[01:09:48.840 --> 01:09:52.840]   In the very gentle invitation that the Holy Spirit is extending right now,
[01:09:52.840 --> 01:09:56.840]   I invite each and every one of us to go back to that place,
[01:09:59.840 --> 01:10:03.840]   and open up that area to God once again.
[01:10:03.840 --> 01:10:07.840]   God is not going to offer you certainty,
[01:10:07.840 --> 01:10:11.840]   but He's going to invite you into a journey of faith, if you will.
[01:10:11.840 --> 01:10:15.840]   Come, Holy Spirit.
[01:10:15.840 --> 01:10:18.840]   Bring that to Him.
[01:10:18.840 --> 01:10:22.840]   Maybe you're reminded of all the shame,
[01:10:22.840 --> 01:10:25.840]   maybe you're reminded of all the suffering, all the pain,
[01:10:25.840 --> 01:10:28.840]   but God wants to be with you today.
[01:10:28.840 --> 01:10:30.840]   He's not rejecting you.
[01:10:30.840 --> 01:10:33.840]   He's not rejecting you when you doubt,
[01:10:33.840 --> 01:10:35.840]   when you have an area of unbelief in your life.
[01:10:35.840 --> 01:10:37.840]   Indeed, that's why we have Christmas.
[01:10:37.840 --> 01:10:39.840]   He came for us.
[01:10:39.840 --> 01:10:41.840]   He came for us doubters,
[01:10:41.840 --> 01:10:46.840]   and He is here with us right here, right now.
[01:10:46.840 --> 01:10:51.840]   So this is a moment between ourselves and God.
[01:10:51.840 --> 01:10:55.840]   If the Holy Spirit is gently talking to you, speaking to you,
[01:10:55.840 --> 01:10:59.840]   about that event, that area, that thing in your life
[01:10:59.840 --> 01:11:02.840]   that you already put in a box, shelve it,
[01:11:02.840 --> 01:11:04.840]   never talk about it, never think about it again,
[01:11:04.840 --> 01:11:06.840]   if the Holy Spirit is gently telling you,
[01:11:06.840 --> 01:11:08.840]   "Hey, what about that?
[01:11:08.840 --> 01:11:12.840]   "Would you let me into that space in your life once again?
[01:11:12.840 --> 01:11:16.840]   "Would you allow me to speak faith into you today once again?"
[01:11:16.840 --> 01:11:19.840]   If that's you, I invite you.
[01:11:19.840 --> 01:11:23.840]   Let's just pray and worship God and say,
[01:11:23.840 --> 01:11:26.840]   "God, I built my life upon you.
[01:11:26.840 --> 01:11:30.840]   "There's nothing in my life that I would not open up to you.
[01:11:30.840 --> 01:11:34.840]   "Come, Holy Spirit, restore me.
[01:11:34.840 --> 01:11:36.840]   "Give me faith once again.
[01:11:36.840 --> 01:11:38.840]   "I believe.
[01:11:38.840 --> 01:11:40.840]   "Help my unbelief, God."
[01:11:40.840 --> 01:11:43.840]   (soft piano music)
[01:11:43.840 --> 01:11:46.840]   (soft piano music)
[01:12:11.840 --> 01:12:13.840]   Let's sing this, Church.
[01:12:13.840 --> 01:12:16.840]   (soft piano music)
[01:12:16.840 --> 01:12:23.840]   ♪ Worthy of every song we could ever sing ♪
[01:12:23.840 --> 01:12:30.840]   ♪ Worthy of all the praise we could ever bring ♪
[01:12:30.840 --> 01:12:37.840]   ♪ Worthy of every breath we could ever breathe ♪
[01:12:37.840 --> 01:12:42.840]   ♪ We live for you ♪
[01:12:42.840 --> 01:12:52.840]   ♪ Jesus, the name above every other name ♪
[01:12:52.840 --> 01:12:59.840]   ♪ Jesus, the only one we could ever sing ♪
[01:12:59.840 --> 01:13:06.840]   ♪ Worthy of every breath we could ever breathe ♪
[01:13:06.840 --> 01:13:09.840]   ♪ We live for you ♪
[01:13:09.840 --> 01:13:13.840]   ♪ Oh, we live for you ♪
[01:13:13.840 --> 01:13:16.840]   ♪ We sing holy ♪
[01:13:16.840 --> 01:13:20.840]   ♪ There is no one like you ♪
[01:13:20.840 --> 01:13:24.840]   ♪ There is none beside you ♪
[01:13:24.840 --> 01:13:29.840]   ♪ Open up my eyes in wonder ♪
[01:13:29.840 --> 01:13:34.840]   ♪ Show me who you are and fill me in your heart ♪
[01:13:35.840 --> 01:13:40.840]   ♪ And lead me in your love to those around me ♪
[01:13:40.840 --> 01:13:58.840]   ♪ Worthy of every song we could ever sing ♪
[01:14:00.840 --> 01:14:05.840]   ♪ Worthy of all the praise we could ever bring ♪
[01:14:05.840 --> 01:14:07.840]   ♪ Yes, Jesus ♪
[01:14:07.840 --> 01:14:12.840]   ♪ Worthy of every breath we could ever breathe ♪
[01:14:12.840 --> 01:14:15.840]   ♪ We live for you ♪
[01:14:15.840 --> 01:14:19.840]   Thank you, Jesus.
[01:14:19.840 --> 01:14:26.840]   ♪ Jesus, the name above every other name ♪
[01:14:28.840 --> 01:14:33.840]   ♪ Jesus, the only one we could ever sing ♪
[01:14:33.840 --> 01:14:40.840]   ♪ Worthy of every breath we could ever breathe ♪
[01:14:40.840 --> 01:14:43.840]   ♪ We live for you ♪
[01:14:43.840 --> 01:14:46.840]   ♪ Oh, we live for you ♪
[01:14:46.840 --> 01:14:47.840]   Let's sing this, church.
[01:14:47.840 --> 01:14:50.840]   ♪ We sing holy ♪
[01:14:50.840 --> 01:14:53.840]   ♪ There is no one like you ♪
[01:14:53.840 --> 01:14:57.840]   ♪ There is none beside you ♪
[01:14:57.840 --> 01:15:02.840]   ♪ Open up my eyes in wonder ♪
[01:15:02.840 --> 01:15:07.840]   ♪ Show me who you are and fill me in your heart ♪
[01:15:07.840 --> 01:15:14.840]   ♪ And lead me in your love to those around me ♪
[01:15:14.840 --> 01:15:18.840]   ♪ Holy, holy ♪
[01:15:18.840 --> 01:15:21.840]   ♪ There is no one like you ♪
[01:15:21.840 --> 01:15:25.840]   ♪ There is none beside you ♪
[01:15:25.840 --> 01:15:30.840]   ♪ Open up my eyes in wonder ♪
[01:15:30.840 --> 01:15:35.840]   ♪ Show me who you are and fill me in your heart ♪
[01:15:35.840 --> 01:15:42.840]   ♪ And lead me in your love to those around me ♪
[01:15:42.840 --> 01:15:48.840]   Jesus.
[01:15:48.840 --> 01:15:53.840]   You are the foundation, Jesus.
[01:15:53.840 --> 01:15:55.840]   You are our foundation.
[01:15:55.840 --> 01:15:58.840]   Give us faith.
[01:15:58.840 --> 01:16:01.840]   Faith, Jesus.
[01:16:01.840 --> 01:16:04.840]   We can't see it, but we believe in it.
[01:16:04.840 --> 01:16:05.840]   It's you, Jesus.
