
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:35:40.580 --> 00:35:41.820]   in their lives right now,
[00:35:41.820 --> 00:35:45.820]   where anxiety, and fear, and worry
[00:35:45.820 --> 00:35:49.140]   has been the thing that has driven
[00:35:49.140 --> 00:35:53.060]   their sense of the need to control the gaps in their lives.
[00:35:53.060 --> 00:35:54.860]   I wanna pray for a releasing right now
[00:35:54.860 --> 00:35:56.300]   in the name of Jesus.
[00:35:56.300 --> 00:35:57.860]   I wanna pray that this Advent season
[00:35:57.860 --> 00:35:59.780]   will be a shift for many in this room,
[00:35:59.780 --> 00:36:01.620]   for many watching online.
[00:36:01.620 --> 00:36:04.580]   I believe that where the gaps have created anxiety,
[00:36:04.580 --> 00:36:08.300]   the gaps are now gonna create faith in the name of Jesus.
[00:36:08.300 --> 00:36:11.540]   The gaps are now gonna birth hope in their hearts
[00:36:11.540 --> 00:36:13.060]   in the name of Jesus.
[00:36:13.060 --> 00:36:15.500]   The gaps are gonna create a deeper love for you
[00:36:15.500 --> 00:36:18.900]   and for others around them in the name of Jesus.
[00:36:18.900 --> 00:36:22.540]   What the enemy has stolen from the gaps.
[00:36:22.540 --> 00:36:24.540]   Lord, I pray that you would recatalyze
[00:36:24.540 --> 00:36:27.660]   by your spirit amongst the vine over the next three weeks.
[00:36:27.660 --> 00:36:31.500]   Lord, I pray that you would light that Advent fire in us,
[00:36:31.500 --> 00:36:34.580]   that we would look forward to celebrating your birth
[00:36:34.580 --> 00:36:36.740]   in the manger of Bethlehem that night,
[00:36:36.740 --> 00:36:41.020]   but we would also long for your return as a reigning king,
[00:36:41.020 --> 00:36:43.260]   and that would fuel and drive our purpose,
[00:36:43.260 --> 00:36:45.420]   and our ministry, and our sharing of the gospel
[00:36:45.420 --> 00:36:46.660]   with our friends and family,
[00:36:46.660 --> 00:36:49.340]   of all the action that you're calling us to do,
[00:36:49.340 --> 00:36:53.500]   and it would more than anything catalyze the gaps,
[00:36:53.500 --> 00:36:57.260]   where we say like Paul would humble himself
[00:36:57.260 --> 00:36:58.540]   before his church and say,
[00:36:58.540 --> 00:37:02.340]   "I don't have all the answers, but I know the one who does."
[00:37:02.340 --> 00:37:03.740]   And Lord, if there's anyone in this room
[00:37:03.740 --> 00:37:05.180]   or watching online right now,
[00:37:05.180 --> 00:37:09.380]   where they would say they don't know that God.
[00:37:09.380 --> 00:37:13.500]   Father, I wanna pray that this moment right here,
[00:37:13.500 --> 00:37:15.580]   and the moments over Advent
[00:37:15.580 --> 00:37:17.860]   as we lead up to the celebration of the birth of Jesus,
[00:37:17.860 --> 00:37:19.380]   would be a birthing moment for them.
[00:37:19.380 --> 00:37:22.020]   Your scriptures speak about a new birth,
[00:37:22.020 --> 00:37:25.700]   that we become a new creation in you
[00:37:25.700 --> 00:37:27.820]   when we come into relationship with you.
[00:37:27.820 --> 00:37:29.920]   So Lord, I wanna pray anyone in this room,
[00:37:29.920 --> 00:37:32.620]   maybe they've been invited here today
[00:37:32.620 --> 00:37:34.180]   by a friend or a family member,
[00:37:34.180 --> 00:37:38.860]   and maybe as they think about Christmas,
[00:37:38.860 --> 00:37:40.860]   they've always wondered what's this really about?
[00:37:40.860 --> 00:37:42.780]   Is it just about buying things?
[00:37:42.780 --> 00:37:43.820]   Is it just commercial?
[00:37:43.820 --> 00:37:45.580]   Is it just material?
[00:37:45.580 --> 00:37:47.980]   And they're here today realizing
[00:37:47.980 --> 00:37:50.700]   that it's about a much bigger story,
[00:37:50.700 --> 00:37:52.940]   a story that they're swept up in,
[00:37:52.940 --> 00:37:54.540]   that they are caught up in.
[00:37:54.540 --> 00:37:56.700]   And if you're sitting here right now
[00:37:56.700 --> 00:37:57.580]   and you don't know Jesus,
[00:37:57.580 --> 00:37:59.700]   you are caught up in this crazy story,
[00:37:59.700 --> 00:38:01.460]   whether you realize it or not.
[00:38:01.460 --> 00:38:04.420]   And the Bible tells us that Christ is returning
[00:38:04.420 --> 00:38:06.780]   and that we will see him one day face to face.
[00:38:06.780 --> 00:38:09.980]   My prayer for you is that you,
[00:38:09.980 --> 00:38:11.620]   as you face him face to face,
[00:38:11.620 --> 00:38:12.460]   he would say to you,
[00:38:12.460 --> 00:38:15.020]   well done my good and faithful son or daughter,
[00:38:15.020 --> 00:38:16.380]   my good and faithful child.
[00:38:16.380 --> 00:38:20.060]   And he'll welcome you into that incredible city
[00:38:20.060 --> 00:38:24.540]   where for all eternity you will be able to spend with him.
[00:38:24.540 --> 00:38:26.660]   And so I wanna pray just as our eyes are closed,
[00:38:26.660 --> 00:38:28.300]   heads are bowed,
[00:38:28.300 --> 00:38:31.560]   if anyone in this room that's your desire today,
[00:38:31.560 --> 00:38:34.580]   you've heard what we've been talking about today
[00:38:34.580 --> 00:38:36.580]   and you're like, you know what?
[00:38:36.580 --> 00:38:38.300]   I realize that the gaps in my life
[00:38:38.300 --> 00:38:42.340]   are causing more anxiety in me than I need.
[00:38:42.340 --> 00:38:44.620]   And I want the gaps to be filled with something else.
[00:38:44.620 --> 00:38:45.820]   I want that faith,
[00:38:45.820 --> 00:38:48.700]   that hope and that love that Andrew was speaking about.
[00:38:48.700 --> 00:38:50.300]   Well, I want you to know that that's available to you
[00:38:50.300 --> 00:38:51.340]   right in this moment.
[00:38:51.340 --> 00:38:54.300]   And while the journey of being a Christian
[00:38:54.300 --> 00:38:55.260]   is a lifelong journey,
[00:38:55.260 --> 00:38:57.300]   it begins with a simple prayer.
[00:38:57.300 --> 00:38:59.820]   It's a prayer that just acknowledges
[00:38:59.820 --> 00:39:02.500]   that you know what the gaps are like,
[00:39:02.500 --> 00:39:05.820]   acknowledges that you have been living in those gaps,
[00:39:05.820 --> 00:39:07.260]   that you don't have all the answers,
[00:39:07.260 --> 00:39:10.980]   that there is sin and brokenness in your life.
[00:39:11.980 --> 00:39:14.940]   And that prayer is a simple acknowledgement
[00:39:14.940 --> 00:39:17.540]   that there is one who is perfect,
[00:39:17.540 --> 00:39:20.180]   one who is full of love,
[00:39:20.180 --> 00:39:23.700]   one who can save you from that brokenness within.
[00:39:23.700 --> 00:39:27.100]   And so if that's you, I'm just gonna invite you now,
[00:39:27.100 --> 00:39:29.100]   as all of our eyes are closed,
[00:39:29.100 --> 00:39:30.740]   I'm just gonna invite you to pray.
[00:39:30.740 --> 00:39:31.940]   And in fact, we're all gonna pray together,
[00:39:31.940 --> 00:39:33.540]   but if this is you,
[00:39:33.540 --> 00:39:35.780]   this is you praying this for the first time,
[00:39:35.780 --> 00:39:36.980]   this is your way of saying,
[00:39:36.980 --> 00:39:39.700]   I wanna this to build and create
[00:39:39.700 --> 00:39:42.820]   and have this relationship with Jesus Christ.
[00:39:42.820 --> 00:39:44.940]   And if you pray this prayer for the first time,
[00:39:44.940 --> 00:39:46.540]   I want you to either share with the person
[00:39:46.540 --> 00:39:48.180]   who invited you afterwards,
[00:39:48.180 --> 00:39:50.540]   or you can come forward and share with our team,
[00:39:50.540 --> 00:39:52.540]   or share with somebody outside afterwards.
[00:39:52.540 --> 00:39:53.740]   There's lots of people here
[00:39:53.740 --> 00:39:55.580]   that would love to help you in this journey
[00:39:55.580 --> 00:39:57.140]   that you're about to step into.
[00:39:57.140 --> 00:40:00.460]   And so as a church community,
[00:40:00.460 --> 00:40:02.300]   and if this is for you for the first time,
[00:40:02.300 --> 00:40:03.540]   all of us are gonna pray this out loud,
[00:40:03.540 --> 00:40:05.140]   but this is for you too.
[00:40:05.140 --> 00:40:07.740]   Let's just pray this, Lord Jesus,
[00:40:07.740 --> 00:40:10.860]   I wanna thank you for dying for me,
[00:40:10.860 --> 00:40:14.180]   for going to the cross,
[00:40:14.180 --> 00:40:16.820]   to pay the price for my sin.
[00:40:16.820 --> 00:40:21.260]   I recognize that I have done some things
[00:40:21.260 --> 00:40:24.020]   that have hurt you,
[00:40:24.020 --> 00:40:25.620]   that have hurt me,
[00:40:25.620 --> 00:40:27.300]   that have hurt others.
[00:40:27.300 --> 00:40:28.580]   And I ask in this moment,
[00:40:28.580 --> 00:40:31.780]   that you would forgive me.
[00:40:31.780 --> 00:40:35.260]   And I invite you to now come into my life.
[00:40:36.740 --> 00:40:39.820]   I invite you to forgive me.
[00:40:39.820 --> 00:40:44.220]   I accept your grace.
[00:40:44.220 --> 00:40:47.540]   And I ask that your Holy Spirit,
[00:40:47.540 --> 00:40:51.660]   your love and your joy and your peace,
[00:40:51.660 --> 00:40:54.900]   would be in me now,
[00:40:54.900 --> 00:40:57.500]   now and forever.
[00:40:57.500 --> 00:41:00.540]   And I thank you for this,
[00:41:00.540 --> 00:41:03.260]   in Jesus' name, amen.
[00:41:03.260 --> 00:41:04.460]   All right, we can open our eyes.
[00:41:04.460 --> 00:41:06.660]   Why don't we give a round of applause for anyone here,
[00:41:06.660 --> 00:41:08.300]   whether online, in this room.
[00:41:08.300 --> 00:41:09.700]   (congregation applauding)
[00:41:09.700 --> 00:41:11.300]   You've made that prayer for the first time,
[00:41:11.300 --> 00:41:12.780]   we're so excited for you.
[00:41:12.780 --> 00:41:14.540]   Please do share with the person you came with,
[00:41:14.540 --> 00:41:15.700]   or share with us afterwards.
[00:41:15.700 --> 00:41:17.380]   We'd love to help you in your walk.
[00:41:17.380 --> 00:41:18.900]   For the rest of us, well, for all of us,
[00:41:18.900 --> 00:41:20.940]   why don't we stand together,
[00:41:20.940 --> 00:41:23.100]   and we're going to just respond together
[00:41:23.100 --> 00:41:24.980]   in one more time of worship.
[00:41:25.020 --> 00:41:27.620]   (gentle music)
[00:41:27.620 --> 00:41:30.200]   (gentle music)
[00:41:30.200 --> 00:41:32.200]   [MUSIC]

