
[00:00:00.000 --> 00:00:02.880]   Man, well good morning.
[00:38:35.360 --> 00:38:37.140]   the bigger the mess we find ourselves in.
[00:38:37.140 --> 00:38:39.460]   That is what sin does to us.
[00:38:39.460 --> 00:38:44.280]   And James lets us know here, there is a way out.
[00:38:44.280 --> 00:38:46.140]   One of the ways we deal with it,
[00:38:46.140 --> 00:38:49.460]   the way to deal with sin is through confession.
[00:38:49.460 --> 00:38:53.920]   Yes, it's scary, it's hard to do.
[00:38:53.920 --> 00:38:56.120]   And I've been in those situations
[00:38:56.120 --> 00:38:58.200]   where I know I've messed up
[00:38:58.200 --> 00:38:59.860]   and I know I need to open my mouth
[00:38:59.860 --> 00:39:02.000]   and admit what I've done wrong,
[00:39:02.000 --> 00:39:05.180]   confess my sin to those who I've sinned against.
[00:39:05.180 --> 00:39:07.600]   And I've been in small groups too
[00:39:07.600 --> 00:39:09.960]   where there's been a group of us people
[00:39:09.960 --> 00:39:12.320]   that have been walking together.
[00:39:12.320 --> 00:39:13.600]   And one of the brothers has come up
[00:39:13.600 --> 00:39:16.600]   and he's confessed things that he's been losing himself to,
[00:39:16.600 --> 00:39:18.780]   sin that he's been wrestling with.
[00:39:18.780 --> 00:39:20.540]   And yes, there are consequences.
[00:39:20.540 --> 00:39:22.540]   This is not like a magic eraser,
[00:39:22.540 --> 00:39:26.100]   everything makes better immediately when we confess our sin.
[00:39:26.100 --> 00:39:30.860]   There are consequences to deal with because sin is messy
[00:39:30.860 --> 00:39:33.000]   and it does take time to figure things out
[00:39:33.000 --> 00:39:34.380]   and pick up the pieces.
[00:39:34.380 --> 00:39:37.820]   But know this too, church,
[00:39:37.820 --> 00:39:40.480]   the end result when we confess
[00:39:40.480 --> 00:39:44.640]   is always a step towards restoration and healing.
[00:39:44.640 --> 00:39:50.300]   And I believe some of us are sitting in this room today
[00:39:50.300 --> 00:39:53.680]   and you are suffering greatly because of your sin.
[00:39:53.680 --> 00:39:57.220]   And you feel like you're in anguish
[00:39:57.220 --> 00:40:00.160]   because of where your sin has led you to.
[00:40:00.160 --> 00:40:03.940]   And you're sick and tired of the power
[00:40:03.940 --> 00:40:06.120]   that sin has over you.
[00:40:06.120 --> 00:40:10.300]   Listen to these words.
[00:40:10.300 --> 00:40:13.900]   God can free you if you would allow yourself
[00:40:13.900 --> 00:40:15.740]   to embrace confession,
[00:40:15.740 --> 00:40:19.440]   come alongside a brother and sister,
[00:40:19.440 --> 00:40:22.840]   confess your sin with us together in front of the Lord
[00:40:22.840 --> 00:40:25.380]   so that you can be healed.
[00:40:25.380 --> 00:40:27.980]   Now I'm not saying everybody come up
[00:40:27.980 --> 00:40:29.460]   and grab the microphone right now
[00:40:29.460 --> 00:40:31.640]   and air all your dirty laundry here, okay?
[00:40:31.640 --> 00:40:33.980]   That's not the point.
[00:40:33.980 --> 00:40:37.240]   But it is being honest about where you are.
[00:40:37.240 --> 00:40:39.620]   It is asking God to help you.
[00:40:39.620 --> 00:40:42.500]   And it is inviting someone who you trust,
[00:40:42.500 --> 00:40:45.900]   someone else who loves the Lord to come alongside you,
[00:40:45.900 --> 00:40:48.180]   to tell them what you're struggling,
[00:40:48.180 --> 00:40:49.780]   tell them what you're going through.
[00:40:49.780 --> 00:40:53.960]   I've had this addiction that I can't get rid of.
[00:40:53.960 --> 00:40:55.620]   I've hurt people in this way.
[00:40:55.620 --> 00:40:57.260]   I've been dishonest with my family.
[00:40:57.260 --> 00:40:59.940]   I've been dishonest in my practices and business.
[00:40:59.940 --> 00:41:01.720]   Whatever the sin is,
[00:41:01.720 --> 00:41:05.880]   what would it be like if we had a community
[00:41:05.880 --> 00:41:08.380]   that was able, honest enough with each other,
[00:41:08.380 --> 00:41:11.060]   that loves the Lord enough, that loves each other enough
[00:41:11.060 --> 00:41:13.460]   that we could confess these things freely
[00:41:13.460 --> 00:41:16.360]   within our community so that we can find healing?
[00:41:16.360 --> 00:41:20.300]   And in fact, I do believe this is something
[00:41:20.300 --> 00:41:22.240]   that the Lord has been growing us in
[00:41:22.240 --> 00:41:24.300]   as a church of the vine,
[00:41:24.300 --> 00:41:25.780]   especially throughout this year, right?
[00:41:25.780 --> 00:41:27.180]   We have seen beautiful moments
[00:41:27.180 --> 00:41:29.900]   of people gathering together to pray
[00:41:29.900 --> 00:41:30.860]   for those who are hurting,
[00:41:30.860 --> 00:41:33.180]   to pray for those who are lost in sin.
[00:41:33.180 --> 00:41:35.380]   We have had moments when sin has been confessed
[00:41:35.380 --> 00:41:38.860]   and people have found healing and restoration
[00:41:38.860 --> 00:41:40.620]   as a part of that process.
[00:41:40.620 --> 00:41:45.280]   So this is the task at Hand Church.
[00:41:45.280 --> 00:41:48.100]   Are we willing to do these things?
[00:41:48.100 --> 00:41:50.140]   In the light of Jesus returning,
[00:41:50.140 --> 00:41:53.740]   he has called us to be an active,
[00:41:53.740 --> 00:41:57.660]   a steadfast, a patient community of faith
[00:41:57.660 --> 00:42:04.040]   that looks forward to Jesus coming back.
[00:42:05.260 --> 00:42:09.680]   And is tirelessly working to welcome him when he does.
[00:42:09.680 --> 00:42:14.820]   This is the power of God at work in our lives
[00:42:14.820 --> 00:42:15.880]   and in the church.
[00:42:15.880 --> 00:42:21.140]   So the question is, after these five weeks,
[00:42:21.140 --> 00:42:22.900]   how should we respond?
[00:42:22.900 --> 00:42:25.340]   And time is short.
[00:42:25.340 --> 00:42:28.100]   We have no time to lose.
[00:42:28.100 --> 00:42:32.160]   And James has called us to a genuine, active,
[00:42:32.160 --> 00:42:35.880]   righteous, loyal, and prayer-filled faith.
[00:42:35.880 --> 00:42:39.200]   Will we respond to this church?
[00:42:39.200 --> 00:42:42.940]   If you would close your eyes for a second
[00:42:42.940 --> 00:42:46.180]   and just allow the Lord to speak to you right now.
[00:42:46.180 --> 00:42:54.940]   You know, and over the past five weeks,
[00:42:54.940 --> 00:42:57.260]   perhaps God has used different parts
[00:42:57.260 --> 00:43:00.300]   of this series to talk to you.
[00:43:00.300 --> 00:43:02.660]   Maybe it was in a moment of worship.
[00:43:02.660 --> 00:43:05.720]   Maybe it was in the prayer line.
[00:43:05.720 --> 00:43:09.740]   Maybe it was through one of the messages that we've heard.
[00:43:09.740 --> 00:43:25.320]   And the Lord loves us too much not to leave us
[00:43:25.320 --> 00:43:29.420]   with instructions and his desires for us.
[00:43:29.420 --> 00:43:32.000]   (gentle music)
[00:43:32.000 --> 00:43:40.300]   And so Jesus, I pray that as a community,
[00:43:40.300 --> 00:43:43.120]   that we would encourage each other in this way always.
[00:43:43.120 --> 00:43:48.660]   That you would keep our minds and our hearts fixed on you.
[00:43:48.660 --> 00:43:54.620]   That we would always be a voice that cries out
[00:43:54.620 --> 00:43:56.720]   on behalf of those who have no voice.
[00:43:56.720 --> 00:43:59.300]   (gentle music)
[00:43:59.300 --> 00:44:03.800]   That we would always be steadfast in our faith.
[00:44:03.800 --> 00:44:09.480]   Not double-minded, not hot and cold,
[00:44:09.480 --> 00:44:17.580]   but fully focused and sold out completely
[00:44:17.580 --> 00:44:21.180]   to your love at work in our lives.
[00:44:25.040 --> 00:44:27.000]   That the way we speak of each other
[00:44:27.000 --> 00:44:29.220]   would always be honoring and uplifting.
[00:44:29.220 --> 00:44:34.620]   That our loyalty to you is true,
[00:44:34.620 --> 00:44:38.220]   even when we face the temptations of this world.
[00:44:38.220 --> 00:44:45.560]   And that we are patiently waiting,
[00:44:45.560 --> 00:44:49.920]   actively working towards building your kingdom
[00:44:49.920 --> 00:44:51.080]   here on this earth.
[00:44:53.820 --> 00:44:55.580]   Jesus, we know you hear our prayer.
[00:44:55.580 --> 00:44:59.420]   And so Father, help us in this journey.
[00:44:59.420 --> 00:45:02.700]   And until we see you again face to face, Lord,
[00:45:02.700 --> 00:45:06.020]   guide us and lead us in your love.
[00:45:06.020 --> 00:45:10.540]   In Jesus' name we pray, amen.
[00:45:10.540 --> 00:45:20.540]   [BLANK_AUDIO]

