
[00:00:00.000 --> 00:00:04.000]  Amen,多謝Pastor Ivan,我們給他掌聲多謝
[00:31:38.000 --> 00:31:40.000]  可以見到耶和華的恩惠
[00:31:40.000 --> 00:31:42.000]  我就早已喪膽
[00:31:42.000 --> 00:31:43.000]  頂姐妹你要留意
[00:31:43.000 --> 00:31:46.000]  他不是說如果我不是在活人之地
[00:31:46.000 --> 00:31:48.000]  見到耶和華的恩惠
[00:31:48.000 --> 00:31:53.000]  他說如果不是我相信在活人之地裏
[00:31:53.000 --> 00:31:55.000]  仍然可以見到耶和華的恩惠
[00:31:55.000 --> 00:31:56.000]  我就早已喪膽
[00:31:56.000 --> 00:31:58.000]  不是他看到那個恩惠的時候
[00:31:58.000 --> 00:31:59.000]  我沒事了
[00:31:59.000 --> 00:32:01.000]  他說如果不是我相信
[00:32:01.000 --> 00:32:03.000]  我還未看到那件事
[00:32:03.000 --> 00:32:04.000]  還未發生
[00:32:04.000 --> 00:32:06.000]  我要的那個現實還未到
[00:32:06.000 --> 00:32:08.000]  好像拍攝團隊早兩個星期說
[00:32:08.000 --> 00:32:09.000]  我們那個主討論的呼求就是
[00:32:09.000 --> 00:32:11.000]  神啊你的國降臨
[00:32:11.000 --> 00:32:12.000]  我未見到
[00:32:12.000 --> 00:32:13.000]  我未完全見到
[00:32:13.000 --> 00:32:16.000]  但我現在首先就在我的敬拜裏面
[00:32:16.000 --> 00:32:17.000]  因為我向你去哀求
[00:32:17.000 --> 00:32:19.000]  我在你面前唱這首哀歌
[00:32:19.000 --> 00:32:21.000]  去表達我最真實那份痛楚
[00:32:21.000 --> 00:32:22.000]  但在我的敬拜裏面
[00:32:22.000 --> 00:32:25.000]  如果我認定你是我唯一呼求的對象
[00:32:25.000 --> 00:32:28.000]  我認定你是終極仍然掌權的神的話
[00:32:28.000 --> 00:32:30.000]  我就要來挑戰我自己
[00:32:30.000 --> 00:32:32.000]  挑戰我眼前所見到的這個現實
[00:32:32.000 --> 00:32:34.000]  主啊你仍然是掌權作王
[00:32:34.000 --> 00:32:36.000]  所以我要來相信
[00:32:36.000 --> 00:32:37.000]  如果我不是相信
[00:32:37.000 --> 00:32:38.000]  我會在活人之地
[00:32:38.000 --> 00:32:41.000]  去見到耶和華的恩惠的話
[00:32:41.000 --> 00:32:43.000]  我早已喪膽
[00:32:43.000 --> 00:32:44.000]  所以我今天來等候神
[00:32:44.000 --> 00:32:46.000]  我今天來敬拜他
[00:32:46.000 --> 00:32:49.000]  我在我的生命裏面來製造空間
[00:32:49.000 --> 00:32:50.000]  來等候他
[00:32:50.000 --> 00:32:52.000]  是因為我仍然相信
[00:32:52.000 --> 00:32:56.000]  我有跟他表達過我最不開心的時間
[00:32:56.000 --> 00:32:57.000]  但我仍然相信
[00:32:57.000 --> 00:32:59.000]  他今天要在我的生命裏面
[00:32:59.000 --> 00:33:00.000]  去掌權作王
[00:33:00.000 --> 00:33:01.000]  Amen
[00:33:01.000 --> 00:33:06.000]  最後一件事
[00:33:06.000 --> 00:33:10.000]  我們要知道的是
[00:33:10.000 --> 00:33:14.000]  愛過只是短暫
[00:33:14.000 --> 00:33:17.000]  但讚美是永恆
[00:33:17.000 --> 00:33:19.000]  愛過只是短暫
[00:33:19.000 --> 00:33:21.000]  但讚美是永恆
[00:33:21.000 --> 00:33:22.000]  作為耶穌的門徒
[00:33:22.000 --> 00:33:23.000]  我們不單只相信
[00:33:23.000 --> 00:33:25.000]  祂死而復活升天
[00:33:25.000 --> 00:33:27.000]  我們同時亦相信
[00:33:27.000 --> 00:33:29.000]  有一天我們都會同樣地
[00:33:29.000 --> 00:33:30.000]  去死裏復活
[00:33:30.000 --> 00:33:31.000]  得著永生
[00:33:31.000 --> 00:33:32.000]  但你要知道
[00:33:32.000 --> 00:33:34.000]  當我們進入永恆裏的時候
[00:33:34.000 --> 00:33:36.000]  那個地方是沒有痛苦的
[00:33:36.000 --> 00:33:38.000]  那個地方是沒有眼淚
[00:33:38.000 --> 00:33:39.000]  是沒有黑暗
[00:33:39.000 --> 00:33:41.000]  那個地方是沒有患難的
[00:33:41.000 --> 00:33:44.000]  所以在永恆裏面
[00:33:44.000 --> 00:33:46.000]  是沒有哀歌的
[00:33:46.000 --> 00:33:48.000]  你在永恆裏面去敬拜神
[00:33:48.000 --> 00:33:49.000]  向祂唱的歌
[00:33:49.000 --> 00:33:51.000]  是沒有哀歌的
[00:33:51.000 --> 00:33:52.000]  在永恆裏面
[00:33:52.000 --> 00:33:56.000]  你不會再有機會去唱哀歌
[00:33:56.000 --> 00:33:58.000]  當耶穌再回到來的時候
[00:33:58.000 --> 00:34:01.000]  我們不會再有機會去呼求神的國降臨
[00:34:01.000 --> 00:34:03.000]  因為神的國已經全面降臨
[00:34:03.000 --> 00:34:05.000]  我們不會再有機會在苦難裏面
[00:34:05.000 --> 00:34:06.000]  去向神呼求
[00:34:06.000 --> 00:34:07.000]  因為神已經來更新一切
[00:34:07.000 --> 00:34:09.000]  祂會帶來終極的醫治
[00:34:09.000 --> 00:34:10.000]  換言之
[00:34:10.000 --> 00:34:12.000]  能夠在苦難裏面去相信神
[00:34:12.000 --> 00:34:13.000]  去愛祂
[00:34:13.000 --> 00:34:14.000]  去跟隨祂
[00:34:14.000 --> 00:34:15.000]  去敬拜祂
[00:34:15.000 --> 00:34:18.000]  是當我們還在永恆裏面的時候
[00:34:18.000 --> 00:34:20.000]  我們才有機會這樣去呼求神
[00:34:20.000 --> 00:34:23.000]  我們才有機會這樣去信靠祂
[00:34:23.000 --> 00:34:24.000]  唯有在這個時間裏面
[00:34:24.000 --> 00:34:26.000]  當我們還未看到的時候
[00:34:26.000 --> 00:34:30.000]  我們才有機會這樣活出這份盼望
[00:34:30.000 --> 00:34:33.000]  所以當那一天還未來到的時候
[00:34:33.000 --> 00:34:36.000]  當我們仍然被黑暗包圍著的時候
[00:34:36.000 --> 00:34:38.000]  當你的處境還未改變的時候
[00:34:38.000 --> 00:34:41.000]  當你的受的傷還未得到醫治的時候
[00:34:41.000 --> 00:34:44.000]  就讓我們繼續好像大衛那樣來去敬拜
[00:34:44.000 --> 00:34:46.000]  主啊,如果我不是相信
[00:34:46.000 --> 00:34:49.000]  我會在活人之地見到祢的恩典
[00:34:49.000 --> 00:34:52.000]  我早已喪膽
[00:34:52.000 --> 00:34:54.000]  我要請我們worship team回來
[00:34:54.000 --> 00:34:56.000]  開始去準備
[00:34:56.000 --> 00:34:59.000]  敬拜不是心靈雞湯,弟兄姊妹
[00:34:59.000 --> 00:35:01.000]  敬拜不是正向思想
[00:35:01.000 --> 00:35:03.000]  不是明天一定會好天
[00:35:03.000 --> 00:35:05.000]  敬拜是相信和表達
[00:35:05.000 --> 00:35:07.000]  神祢仍然是神
[00:35:07.000 --> 00:35:10.000]  而且祂會來和我們相遇
[00:35:10.000 --> 00:35:14.000]  在敬拜裏面,聖靈會來挑戰我們
[00:35:14.000 --> 00:35:17.000]  在我們身處在黑暗破碎裏面
[00:35:17.000 --> 00:35:20.000]  我們要能夠見到光明
[00:35:20.000 --> 00:35:23.000]  見到拯救
[00:35:23.000 --> 00:35:27.000]  所以今天我很想在這裏發出一個邀請
[00:35:27.000 --> 00:35:28.000]  一會兒我們會再來
[00:35:28.000 --> 00:35:29.000]  有少少時間去敬拜
[00:35:29.000 --> 00:35:32.000]  長少少時間去敬拜
[00:35:32.000 --> 00:35:35.000]  我想向我們發出一個邀請
[00:35:35.000 --> 00:35:37.000]  在過去兩個星期我們在禁錫
[00:35:37.000 --> 00:35:39.000]  我們在禱告面前
[00:35:39.000 --> 00:35:43.000]  來到神的面前
[00:35:43.000 --> 00:35:47.000]  但我相信神今天想邀請我們去到一個更深之處
[00:35:47.000 --> 00:35:49.000]  在敬拜裏面
[00:35:49.000 --> 00:35:53.000]  透過我們這樣在敬拜裏面向祂去營造這個空間
[00:35:53.000 --> 00:35:55.000]  如果我們中間的弟兄姊妹
[00:35:55.000 --> 00:35:57.000]  你願意在你接下來的生命裏面
[00:35:57.000 --> 00:36:02.000]  你說我要去為神營造更多的空間
[00:36:02.000 --> 00:36:03.000]  可能你是定時的
[00:36:03.000 --> 00:36:05.000]  你說我每天某一個時間
[00:36:05.000 --> 00:36:06.000]  我畫了出來
[00:36:06.000 --> 00:36:08.000]  我只是這樣去敬拜神
[00:36:08.000 --> 00:36:09.000]  這很棒
[00:36:09.000 --> 00:36:11.000]  或者你可以試一下像我這樣
[00:36:11.000 --> 00:36:13.000]  你可以說我有一段時間
[00:36:13.000 --> 00:36:15.000]  我要撥出來
[00:36:15.000 --> 00:36:18.000]  我不可以聽任何其他的音樂
[00:36:18.000 --> 00:36:20.000]  我只想聽敬拜神的音樂
[00:36:20.000 --> 00:36:24.000]  我讓自己沉浸在敬拜裏面一段時間
[00:36:24.000 --> 00:36:27.000]  首先你要知道這不是律法主義
[00:36:27.000 --> 00:36:29.000]  不是我不會逼你做
[00:36:29.000 --> 00:36:31.000]  第二就是你不是說你要
[00:36:31.000 --> 00:36:33.000]  我勉強告訴你一個甚麼時間
[00:36:33.000 --> 00:36:35.000]  你喜歡的可以做一天
[00:36:35.000 --> 00:36:36.000]  可以做一個星期
[00:36:36.000 --> 00:36:37.000]  可以做一個月
[00:36:37.000 --> 00:36:39.000]  可以做一年
[00:36:39.000 --> 00:36:42.000]  我不能告訴你你花多少時間和神一起
[00:36:42.000 --> 00:36:43.000]  才是好
[00:36:43.000 --> 00:36:46.000]  只能告訴你越多是越好
[00:36:46.000 --> 00:36:49.000]  如果你願意的話
[00:36:49.000 --> 00:36:51.000]  我們一會兒會進入去敬拜裏面
[00:36:51.000 --> 00:36:53.000]  但我們開始敬拜之前
[00:36:53.000 --> 00:36:55.000]  我想為你去祈禱
[00:36:55.000 --> 00:36:56.000]  你說我的生命裏面
[00:36:56.000 --> 00:36:58.000]  我想去為神去營造這個空間
[00:36:58.000 --> 00:37:00.000]  無論是甚麼形式都好
[00:37:00.000 --> 00:37:02.000]  特別是在敬拜裏面
[00:37:02.000 --> 00:37:03.000]  或者我願意去
[00:37:03.000 --> 00:37:05.000]  在我聽的每天
[00:37:05.000 --> 00:37:06.000]  我耳朵所聆聽的東西裏面
[00:37:06.000 --> 00:37:08.000]  我就將去敬拜神的音樂
[00:37:08.000 --> 00:37:10.000]  放在我的生命裏面
[00:37:10.000 --> 00:37:12.000]  讓我沉浸在這種敬拜裏面
[00:37:12.000 --> 00:37:14.000]  營造這個空間去和神相遇的話
[00:37:14.000 --> 00:37:16.000]  頂智慧如果這個是你的話
[00:37:16.000 --> 00:37:17.000]  我想邀請你現在站起來
[00:37:17.000 --> 00:37:18.000]  我會為你祈禱
[00:37:18.000 --> 00:37:24.000]  No pressure
[00:37:24.000 --> 00:37:26.000]  第一件事就是我們不逼人
[00:37:28.000 --> 00:37:31.000]  天父你見到那些學無理的人
[00:37:31.000 --> 00:37:34.000]  你見到那些說
[00:37:34.000 --> 00:37:37.000]  在我每個星期回來教會
[00:37:37.000 --> 00:37:38.000]  只回來聽一聽
[00:37:38.000 --> 00:37:39.000]  只在教會唱幾首歌
[00:37:39.000 --> 00:37:41.000]  這樣的相遇不足夠
[00:37:41.000 --> 00:37:44.000]  主啊我相信我們和你的相遇
[00:37:44.000 --> 00:37:47.000]  不只是去那些敬拜的特會
[00:37:47.000 --> 00:37:49.000]  不只是去那些很有恩高的聚會
[00:37:49.000 --> 00:37:51.000]  不只是當回來教會敬拜
[00:37:51.000 --> 00:37:53.000]  對於那個星期彈得特別厲害的時候
[00:37:53.000 --> 00:37:55.000]  那個星期我們才遇到你
[00:37:55.000 --> 00:37:56.000]  不是這樣的
[00:37:56.000 --> 00:37:57.000]  主啊應該是每一天
[00:37:57.000 --> 00:37:59.000]  是每一天我在生命裏面
[00:37:59.000 --> 00:38:00.000]  營造這個空間
[00:38:00.000 --> 00:38:03.000]  然後我相信我會來和你相遇
[00:38:03.000 --> 00:38:05.000]  但不是說我每天拿十五分鐘
[00:38:05.000 --> 00:38:06.000]  你就那十五分鐘一定要出現
[00:38:06.000 --> 00:38:07.000]  主啊因為不是
[00:38:07.000 --> 00:38:09.000]  我不是主啊你才是
[00:38:09.000 --> 00:38:11.000]  我控制不到你什麼時候出現
[00:38:11.000 --> 00:38:13.000]  但我知道你會出現
[00:38:13.000 --> 00:38:16.000]  所以我們來到你面前主啊
[00:38:16.000 --> 00:38:18.000]  我不是說我做這件事來逼你出現
[00:38:18.000 --> 00:38:19.000]  我只是說主啊
[00:38:19.000 --> 00:38:21.000]  我們謙卑在你面前
[00:38:21.000 --> 00:38:23.000]  去尋求你去營造這個空間
[00:38:23.000 --> 00:38:24.000]  我們求你
[00:38:25.000 --> 00:38:27.000]  你去回應我們
[00:38:27.000 --> 00:38:28.000]  所以主啊
[00:38:28.000 --> 00:38:29.000]  祝福這裏每一個
[00:38:29.000 --> 00:38:31.000]  站起來的弟兄姊妹
[00:38:31.000 --> 00:38:32.000]  他說他渴望
[00:38:32.000 --> 00:38:35.000]  證明你快要回應我們
[00:38:35.000 --> 00:38:37.000]  你就將天父的愛
[00:38:37.000 --> 00:38:39.000]  將你的同在於優
[00:38:39.000 --> 00:38:40.000]  灌在我們當中
[00:38:40.000 --> 00:38:43.000]  讓我們一起來敬拜你
[00:38:43.000 --> 00:38:48.000]  (音樂)

