
[00:00:00.000 --> 00:00:03.640]  願我口中的言語 心裡的意念
[00:43:40.320 --> 00:43:43.120]  教會歷史不是影印的
[00:43:43.120 --> 00:43:45.760]  不是每次都是這樣發生
[00:43:45.760 --> 00:43:47.440]  但是你和我
[00:43:47.440 --> 00:43:51.040]  有沒有這個屬靈的眼光
[00:43:51.040 --> 00:43:52.480]  能夠看到
[00:43:52.480 --> 00:43:55.200]  我們既然相信上帝
[00:43:55.200 --> 00:43:58.480]  我們既然相信聖靈
[00:43:58.480 --> 00:44:03.440]  我們就相信祂掌管教會的歷史
[00:44:03.440 --> 00:44:06.160]  在任何一個教會當中
[00:44:06.160 --> 00:44:08.240]  其實都是祂在工作
[00:44:08.240 --> 00:44:10.000]  是祂的揀選
[00:44:10.000 --> 00:44:12.240]  是祂使我們分別為聖
[00:44:12.240 --> 00:44:14.640]  是祂叫不能合一的人
[00:44:14.640 --> 00:44:16.960]  可以合而為一
[00:44:16.960 --> 00:44:18.480]  但是不要忘記
[00:44:18.480 --> 00:44:21.520]  大公的教會
[00:44:21.520 --> 00:44:25.280]  是祂要差遣屬祂的人
[00:44:25.280 --> 00:44:28.960]  往普天下去
[00:44:28.960 --> 00:44:33.600]  透過我們不明白的事情
[00:44:33.600 --> 00:44:39.600]  來成就上帝的旨意
[00:44:39.600 --> 00:44:42.880]  這是教會在使徒行傳
[00:44:42.880 --> 00:44:49.360]  所要學習的頭一個功課
[00:44:49.360 --> 00:44:51.200]  這是第一個功課
[00:44:51.200 --> 00:44:52.720]  一定要學
[00:44:52.720 --> 00:44:54.160]  學會了
[00:44:54.160 --> 00:44:59.200]  我們就能夠在任何的情況當中
[00:44:59.200 --> 00:45:00.960]  我們所看的
[00:45:00.960 --> 00:45:05.040]  就不是單單這些患難
[00:45:05.040 --> 00:45:06.960]  這些困難
[00:45:06.960 --> 00:45:08.800]  這些逼迫
[00:45:08.800 --> 00:45:10.960]  甚至殉道
[00:45:10.960 --> 00:45:13.920]  這麼不幸的事情
[00:45:13.920 --> 00:45:15.440]  我們看到的
[00:45:15.440 --> 00:45:18.400]  卻是在這一切的事情當中
[00:45:18.400 --> 00:45:21.440]  上帝的帶領
[00:45:21.440 --> 00:45:24.320]  上帝的同在
[00:45:24.320 --> 00:45:26.880]  上帝的保守
[00:45:26.880 --> 00:45:29.280]  上帝的掌管
[00:45:29.280 --> 00:45:35.520]  成就的不是教會的ministery plan
[00:45:35.520 --> 00:45:39.360]  不是我們的十年展望計劃
[00:45:39.360 --> 00:45:46.880]  乃是上帝自己的救贖的歷史
[00:45:46.880 --> 00:45:50.080]  是祢的旨意成就在地
[00:45:50.080 --> 00:45:53.440]  如同成就在天
[00:45:53.440 --> 00:45:56.720]  是祢的國度降臨
[00:45:56.720 --> 00:46:03.120]  是祢的名被尊為聖
[00:46:03.120 --> 00:46:05.680]  照祢的意思
[00:46:05.680 --> 00:46:08.880]  不是照我們的意思
[00:46:08.880 --> 00:46:14.320]  耶穌基督在赫西瑪尼的祈禱
[00:46:14.320 --> 00:46:18.720]  路加在聖靈的感動之下
[00:46:18.720 --> 00:46:23.200]  他將教會歷史的第一頁
[00:46:23.200 --> 00:46:26.720]  如實報道出來
[00:46:26.720 --> 00:46:29.280]  但是在這個事實當中
[00:46:29.280 --> 00:46:33.600]  他教導我們每一個讀聖經的人
[00:46:33.600 --> 00:46:39.120]  去明白在歷史之上
[00:46:39.120 --> 00:46:43.360]  上帝的權柄
[00:46:43.360 --> 00:46:47.760]  和上帝的榮耀
[00:46:47.760 --> 00:46:51.040]  到底是一件什麼事
[00:46:51.040 --> 00:46:54.720]  第一世紀的教會是這樣
[00:46:54.720 --> 00:46:58.160]  二十一世紀的教會
[00:46:58.160 --> 00:47:01.440]  都是這樣
[00:47:01.440 --> 00:47:03.200]  求主幫助我們
[00:47:03.200 --> 00:47:04.960]  將祂的話
[00:47:04.960 --> 00:47:08.800]  恭敬藏在我們的心中

