
[00:00:00.000 --> 00:00:05.000]  深水清的弟兄姊妹或會問
[00:43:10.000 --> 00:43:14.000]  在崔埃及的一開始
[00:43:14.000 --> 00:43:18.000]  就已經寫下來
[00:43:18.000 --> 00:43:22.000]  提醒神的子民
[00:43:22.000 --> 00:43:24.000]  慢慢來
[00:43:24.000 --> 00:43:25.000]  一步一步
[00:43:25.000 --> 00:43:27.000]  彼此的提醒
[00:43:27.000 --> 00:43:29.000]  不是要求很高
[00:43:29.000 --> 00:43:32.000]  你看剛才所說的
[00:43:32.000 --> 00:43:38.000]  其實是我們可以學習進行
[00:43:38.000 --> 00:43:40.000]  然後我們就可以體會
[00:43:40.000 --> 00:43:44.000]  上帝為我們所預備
[00:43:44.000 --> 00:43:48.000]  那個豐盛的生命
[00:43:48.000 --> 00:43:51.000]  不是個人靈修祈禱
[00:43:51.000 --> 00:43:55.000]  獨步徘徊在花園裡
[00:43:55.000 --> 00:43:57.000]  懂得唱這首青年的聖歌
[00:43:57.000 --> 00:43:59.000]  年輕的不懂
[00:43:59.000 --> 00:44:01.000]  感謝主現在不唱了
[00:44:01.000 --> 00:44:03.000]  神學錯了
[00:44:03.000 --> 00:44:05.000]  不是獨步徘徊
[00:44:05.000 --> 00:44:06.000]  沒有這樣的事
[00:44:06.000 --> 00:44:08.000]  剛才說得好
[00:44:08.000 --> 00:44:10.000]  如果與主一起
[00:44:10.000 --> 00:44:12.000]  在敬拜當中
[00:44:12.000 --> 00:44:14.000]  在群體當中
[00:44:14.000 --> 00:44:20.000]  就必有相處的學習
[00:44:20.000 --> 00:44:22.000]  快樂的時候
[00:44:22.000 --> 00:44:24.000]  不用學很多
[00:44:24.000 --> 00:44:27.000]  很自然的互相禮讓
[00:44:27.000 --> 00:44:29.000]  有衝突
[00:44:29.000 --> 00:44:33.000]  有不同的看法、意見
[00:44:33.000 --> 00:44:36.000]  彼此對立
[00:44:36.000 --> 00:44:40.000]  甚至互相鋪備
[00:44:40.000 --> 00:44:42.000]  受敵
[00:44:42.000 --> 00:44:43.000]  上帝說好啊
[00:44:43.000 --> 00:44:48.000]  重返最基本的第一步做起
[00:44:48.000 --> 00:44:50.000]  我們願意嗎?
[00:44:50.000 --> 00:44:52.000]  下一次就要等十一月了
[00:44:52.000 --> 00:44:56.000]  我們唐慶的主日崇拜
[00:44:56.000 --> 00:44:59.000]  約書總結
[00:44:59.000 --> 00:45:02.000]  是在一個群體
[00:45:02.000 --> 00:45:05.000]  來到神的面前
[00:45:05.000 --> 00:45:11.000]  慶祝這樣的高潮壓軸
[00:45:11.000 --> 00:45:16.000]  如何可以真正開開心心的慶祝
[00:45:16.000 --> 00:45:22.000]  這是經文最後的結論
[00:45:22.000 --> 00:45:26.000]  好,我們同心低頭祈禱
[00:45:26.000 --> 00:45:28.000]  多謝主
[00:45:28.000 --> 00:45:34.000]  祢賜給我們教會的群體
[00:45:34.000 --> 00:45:37.000]  原來是一個給我們學習
[00:45:37.000 --> 00:45:41.000]  從祢而來的愛
[00:45:41.000 --> 00:45:45.000]  這樣的場所
[00:45:45.000 --> 00:45:51.000]  不是好像哲學家沙特所說
[00:45:51.000 --> 00:45:55.000]  地獄就是人群
[00:45:55.000 --> 00:46:04.000]  我們不是追求一個坐在沙漠的木柱頂上修行
[00:46:04.000 --> 00:46:09.000]  這樣的一個信仰典範
[00:46:09.000 --> 00:46:14.000]  多謝祢將我們放在一個很活生生
[00:46:14.000 --> 00:46:20.000]  有血有肉的教會群體
[00:46:20.000 --> 00:46:24.000]  二十年來我們經歷生老病死
[00:46:24.000 --> 00:46:28.000]  我們都經歷軟弱跌倒
[00:46:28.000 --> 00:46:32.000]  但我們又經歷祢的信實慈愛
[00:46:32.000 --> 00:46:36.000]  更多謝主賜給我們祢的說話
[00:46:36.000 --> 00:46:39.000]  是幫助我們學習
[00:46:39.000 --> 00:46:44.000]  求主的話幫助
[00:46:44.000 --> 00:46:47.000]  我們願意藏在心中
[00:46:47.000 --> 00:46:50.000]  免得我們得罪祢
[00:46:50.000 --> 00:46:52.000]  誰聽我們不悔的祈禱
[00:46:52.000 --> 00:46:54.000]  奉耶穌基督的聖名及
[00:46:54.000 --> 00:46:56.000]  Amen
[00:46:57.000 --> 00:47:00.000]  字幕由 Amara.org 社群提供
[00:47:01.000 --> 00:47:02.000]  多謝各位
[00:47:03.000 --> 00:47:04.000]  多謝各位
[00:47:04.000 --> 00:47:05.000]  多謝各位
[00:47:06.000 --> 00:47:07.000]  多謝各位
[00:47:08.000 --> 00:47:09.000]  多謝各位
[00:47:09.000 --> 00:47:10.000]  多謝各位
[00:47:11.000 --> 00:47:12.000]  多謝各位
[00:47:12.000 --> 00:47:15.000]  (字幕由 Amara.org 社群提供)

