
[00:00:00.000 --> 00:00:11.000]  第一個問題是 一個領袖和一個目者會不會被挑戰呢?
[00:36:54.000 --> 00:36:56.000]  亞倫攻擊摩西
[00:36:56.000 --> 00:36:58.000]  要承擔結果
[00:36:58.000 --> 00:37:00.000]  特別是十六章的時候
[00:37:00.000 --> 00:37:02.000]  第一個回合是沒有亞倫的份
[00:37:02.000 --> 00:37:04.000]  第二個回合攻擊亞倫
[00:37:04.000 --> 00:37:06.000]  神很幽默
[00:37:06.000 --> 00:37:08.000]  神很公義
[00:37:08.000 --> 00:37:10.000]  如果亞倫隨火
[00:37:10.000 --> 00:37:12.000]  攻擊摩西的時候
[00:37:12.000 --> 00:37:14.000]  你要面對的攻擊
[00:37:14.000 --> 00:37:16.000]  就更加大
[00:37:16.000 --> 00:37:18.000]  非常重要的
[00:37:18.000 --> 00:37:20.000]  屬靈原則
[00:37:20.000 --> 00:37:22.000]  他應該停止米利亞曼
[00:37:22.000 --> 00:37:24.000]  知道我說什麼嗎?
[00:37:24.000 --> 00:37:26.000]  他不要攻擊摩西
[00:37:26.000 --> 00:37:28.000]  永遠我們在教會
[00:37:28.000 --> 00:37:30.000]  見到爭議的時候
[00:37:30.000 --> 00:37:32.000]  我們有兩個選擇
[00:37:32.000 --> 00:37:34.000]  我們可以提出來
[00:37:34.000 --> 00:37:36.000]  亞倫最大的罪是什麼?
[00:37:36.000 --> 00:37:38.000]  生命紀九章二十節
[00:37:38.000 --> 00:37:40.000]  我相信亞倫不知道
[00:37:40.000 --> 00:37:42.000]  摩西在生命紀爆料中
[00:37:42.000 --> 00:37:44.000]  其中一章最重要
[00:37:44.000 --> 00:37:46.000]  原來金牛毒事件
[00:37:46.000 --> 00:37:48.000]  耶和華也向亞倫
[00:37:48.000 --> 00:37:50.000]  甚至發怒
[00:37:50.000 --> 00:37:52.000]  要滅絕他
[00:37:52.000 --> 00:37:54.000]  神是要殺亞倫
[00:37:54.000 --> 00:37:56.000]  是因為摩西為亞倫祈禱
[00:37:56.000 --> 00:37:58.000]  不然亞倫已經死了
[00:37:58.000 --> 00:38:00.000]  這叫恩將仇報
[00:38:00.000 --> 00:38:02.000]  可能亞倫不知道
[00:38:02.000 --> 00:38:04.000]  如果亞倫知道
[00:38:04.000 --> 00:38:06.000]  摩西為他祈禱的時候
[00:38:06.000 --> 00:38:08.000]  你還去攻擊摩西
[00:38:08.000 --> 00:38:10.000]  天誅地滅
[00:38:10.000 --> 00:38:12.000]  沒有可能
[00:38:12.000 --> 00:38:14.000]  反思
[00:38:14.000 --> 00:38:16.000]  如果從摩西的角度
[00:38:16.000 --> 00:38:18.000]  如果你是摩西
[00:38:18.000 --> 00:38:20.000]  你有什麼感受?
[00:38:20.000 --> 00:38:22.000]  昔日你這樣
[00:38:22.000 --> 00:38:24.000]  為你哥哥祈禱
[00:38:24.000 --> 00:38:26.000]  現在反過來
[00:38:26.000 --> 00:38:28.000]  小小事來
[00:38:28.000 --> 00:38:30.000]  就去攻擊你
[00:38:30.000 --> 00:38:34.000]  很深層的反思
[00:38:34.000 --> 00:38:36.000]  而這些事在教會裏
[00:38:36.000 --> 00:38:38.000]  經常見到
[00:38:38.000 --> 00:38:40.000]  原因是什麼?
[00:38:40.000 --> 00:38:42.000]  原因是亞倫是一個weak leader
[00:38:42.000 --> 00:38:44.000]  一個沒有
[00:38:44.000 --> 00:38:46.000]  領導能力的領袖
[00:38:46.000 --> 00:38:48.000]  在教會裏
[00:38:48.000 --> 00:38:50.000]  殺傷力是何等的大
[00:38:50.000 --> 00:38:52.000]  在教會裏有人提出
[00:38:52.000 --> 00:38:54.000]  很多人和議
[00:38:54.000 --> 00:38:56.000]  和議的目的是什麼?
[00:38:56.000 --> 00:38:58.000]  那個殺傷力很大
[00:38:58.000 --> 00:39:00.000]  所以給幾個原則
[00:39:00.000 --> 00:39:02.000]  一個weak leader
[00:39:02.000 --> 00:39:04.000]  tendency to follow
[00:39:04.000 --> 00:39:06.000]  他喜歡跟人
[00:39:06.000 --> 00:39:08.000]  rather than 他喜歡帶領人
[00:39:08.000 --> 00:39:10.000]  第二是
[00:39:10.000 --> 00:39:12.000]  他沒有獨立判斷能力
[00:39:12.000 --> 00:39:14.000]  或者很薄弱
[00:39:14.000 --> 00:39:16.000]  第三他不能夠
[00:39:16.000 --> 00:39:18.000]  按著公義來
[00:39:18.000 --> 00:39:20.000]  stand up
[00:39:20.000 --> 00:39:22.000]  他不會為真理
[00:39:22.000 --> 00:39:24.000]  來去企硬
[00:39:24.000 --> 00:39:26.000]  所以摩西
[00:39:26.000 --> 00:39:28.000]  這裏
[00:39:28.000 --> 00:39:30.000]  給我們一個很大的
[00:39:30.000 --> 00:39:32.000]  我忘了按下一張
[00:39:32.000 --> 00:39:34.000]  摩西給我們一個很大的
[00:39:34.000 --> 00:39:36.000]  提醒功課
[00:39:36.000 --> 00:39:38.000]  我的時間已經過了所以講不到最後一點
[00:39:38.000 --> 00:39:40.000]  求主幫助我們
[00:39:40.000 --> 00:39:42.000]  給我們一個很深層的提醒
[00:39:42.000 --> 00:39:44.000]  因為其實在
[00:39:44.000 --> 00:39:46.000]  侍奉裏面遲早的問題
[00:39:46.000 --> 00:39:48.000]  就算不是經歷在你身上
[00:39:48.000 --> 00:39:50.000]  你必定會見到
[00:39:50.000 --> 00:39:52.000]  漢奠
[00:39:52.000 --> 00:39:54.000]  能夠做神喜悅
[00:39:54.000 --> 00:39:56.000]  我們做的事
[00:39:56.000 --> 00:39:58.000]  才是明天講的
[00:39:58.000 --> 00:40:00.000]  忠心的僕人
[00:40:00.000 --> 00:40:02.000]  摩西在面前是一個忠心的僕人
[00:40:02.000 --> 00:40:04.000]  給我們很大的提醒
[00:40:04.000 --> 00:40:06.000]  我們一起低頭祈禱
[00:40:06.000 --> 00:40:08.000]  慈悲添福我們感恩
[00:40:08.000 --> 00:40:10.000]  你的話語何等寶貴
[00:40:10.000 --> 00:40:12.000]  求你來到連環恩代
[00:40:12.000 --> 00:40:14.000]  讓我們真的能夠學習應用
[00:40:14.000 --> 00:40:16.000]  主真的看到很多攻擊的說話
[00:40:16.000 --> 00:40:18.000]  很多
[00:40:18.000 --> 00:40:20.000]  在教會裏面
[00:40:20.000 --> 00:40:22.000]  不討你喜悅的時候
[00:40:22.000 --> 00:40:24.000]  求你幫助讓我們能夠
[00:40:24.000 --> 00:40:26.000]  心思明辨
[00:40:26.000 --> 00:40:28.000]  我們這樣祈禱奉耶穌基督
[00:40:28.000 --> 00:40:30.000]  得聖人的靈球
