
[00:00:00.000 --> 00:00:04.780]  多謝Sam叔 各位早晨
[00:35:46.000 --> 00:35:48.320]  你突然間嚇了一跳
[00:35:48.320 --> 00:35:49.360]  你一祈禱
[00:35:49.360 --> 00:35:51.360]  為他祈禱
[00:35:51.360 --> 00:35:53.600]  上帝突然跟你說
[00:35:53.600 --> 00:35:56.480]  我就是派你去
[00:35:56.480 --> 00:35:57.520]  你一打個頭
[00:35:57.520 --> 00:35:59.360]  我打算找Sam叔去
[00:35:59.360 --> 00:36:01.440]  不是
[00:36:01.440 --> 00:36:03.040]  你最不喜歡那個人
[00:36:03.040 --> 00:36:05.200]  上帝反而想教育你
[00:36:05.200 --> 00:36:06.880]  你去愛他
[00:36:06.880 --> 00:36:10.560]  因為我就是這樣愛一些不可愛的人
[00:36:10.560 --> 00:36:12.480]  所以今天你崇拜完了
[00:36:12.480 --> 00:36:14.080]  你應該去想一下
[00:36:14.080 --> 00:36:15.680]  上帝對我好成這樣
[00:36:15.680 --> 00:36:18.160]  我什麼時候會想起
[00:36:18.160 --> 00:36:19.760]  有些人
[00:36:19.760 --> 00:36:22.560]  突然間我不喜歡他
[00:36:22.560 --> 00:36:24.080]  整天在我身邊
[00:36:24.080 --> 00:36:25.520]  我整天想他快點辭工
[00:36:25.520 --> 00:36:27.040]  快點搬家
[00:36:27.040 --> 00:36:28.400]  突然間不是
[00:36:28.400 --> 00:36:30.000]  越想他快點走
[00:36:30.000 --> 00:36:31.760]  越長住在那裡
[00:36:31.760 --> 00:36:32.640]  那個人是誰
[00:36:32.640 --> 00:36:33.440]  可能是你的女兒
[00:36:33.440 --> 00:36:34.560]  可能是你的兒子
[00:36:34.560 --> 00:36:37.120]  但是上帝留他在你身邊
[00:36:37.120 --> 00:36:40.960]  其實是想你學上帝愛他
[00:36:40.960 --> 00:36:42.480]  你一搞通這件事
[00:36:42.480 --> 00:36:43.680]  我告訴你
[00:36:43.680 --> 00:36:46.000]  你的快樂不止現在的快樂
[00:36:46.000 --> 00:36:47.760]  一定不止現在的快樂
[00:36:47.760 --> 00:36:50.400]  很多基督徒最自豪感恩的東西
[00:36:50.400 --> 00:36:51.920]  就是他能夠接受一個
[00:36:51.920 --> 00:36:54.960]  我以前不能接受的人
[00:36:54.960 --> 00:36:56.240]  我舉最後一個例子
[00:36:56.240 --> 00:36:58.720]  我媽媽
[00:36:58.720 --> 00:37:04.240]  我媽媽在我13歲那年是乳癌
[00:37:04.240 --> 00:37:05.920]  她是一個護士
[00:37:05.920 --> 00:37:06.960]  我去探望她的時候
[00:37:06.960 --> 00:37:08.000]  她就跟我說
[00:37:08.000 --> 00:37:09.440]  你看著弟弟
[00:37:09.440 --> 00:37:11.200]  發生什麼事
[00:37:11.200 --> 00:37:13.920]  你長進一點
[00:37:13.920 --> 00:37:16.640]  我爸爸沒有去
[00:37:16.640 --> 00:37:18.400]  我知道我爸爸為什麼不去
[00:37:18.400 --> 00:37:21.920]  因為我爸爸不是很愛我媽
[00:37:21.920 --> 00:37:22.800]  我回到家裡
[00:37:22.800 --> 00:37:23.760]  我在想
[00:37:23.760 --> 00:37:25.280]  如果我媽死了
[00:37:25.280 --> 00:37:26.560]  我13歲
[00:37:26.560 --> 00:37:28.880]  我弟弟6歲
[00:37:28.880 --> 00:37:33.440]  我怎麼可以有能力去負責家裡呢
[00:37:33.440 --> 00:37:35.920]  上帝真的很憐憫我媽
[00:37:35.920 --> 00:37:38.880]  她出院了
[00:37:38.880 --> 00:37:40.800]  不但出院了
[00:37:40.800 --> 00:37:43.600]  我媽活到今天還在
[00:37:43.600 --> 00:37:45.120]  還在
[00:37:46.080 --> 00:37:51.280]  我媽已經91歲了
[00:37:51.280 --> 00:37:54.080]  很長的日子
[00:37:54.080 --> 00:37:56.320]  我爸爸已經4年前回到天家
[00:37:56.320 --> 00:37:59.680]  我爸爸在60歲就信了耶穌
[00:37:59.680 --> 00:38:02.560]  但我告訴你一個秘密
[00:38:02.560 --> 00:38:04.640]  我想我奇怪不得了的就是
[00:38:04.640 --> 00:38:06.880]  我這個媽媽
[00:38:06.880 --> 00:38:09.040]  在我十幾歲
[00:38:09.040 --> 00:38:09.840]  二十幾歲
[00:38:09.840 --> 00:38:10.960]  三十幾歲
[00:38:10.960 --> 00:38:12.640]  到今天
[00:38:12.640 --> 00:38:15.680]  她從來沒有向我弟弟說
[00:38:15.680 --> 00:38:17.760]  從來沒有
[00:38:17.760 --> 00:38:20.160]  我爸爸沒有
[00:38:20.160 --> 00:38:22.880]  哇 我真的佩服到五體投地
[00:38:22.880 --> 00:38:24.880]  我知道的
[00:38:24.880 --> 00:38:27.520]  我媽不說
[00:38:27.520 --> 00:38:29.200]  我媽不說
[00:38:29.200 --> 00:38:30.400]  所以我弟弟到今天
[00:38:30.400 --> 00:38:32.880]  我弟弟都退休了
[00:38:32.880 --> 00:38:34.720]  他還是不知道我爸爸
[00:38:34.720 --> 00:38:38.320]  曾經對不起我媽
[00:38:38.320 --> 00:38:40.880]  但是後來我爸爸真的回來
[00:38:40.880 --> 00:38:42.880]  又信了耶穌
[00:38:42.880 --> 00:38:46.480]  在他晚年每天都陪我媽喝茶
[00:38:46.480 --> 00:38:47.680]  茶餐廳的人說
[00:38:47.680 --> 00:38:51.120]  那對恩愛夫妻
[00:38:51.120 --> 00:38:53.120]  我想我弟弟相信
[00:38:53.120 --> 00:38:54.880]  但我佩服的就是
[00:38:54.880 --> 00:38:56.880]  我媽從來都不將
[00:38:56.880 --> 00:38:58.560]  這個很愁口的東西
[00:38:58.560 --> 00:39:00.560]  是說給她第二個兒子聽
[00:39:00.560 --> 00:39:01.840]  因為她很小
[00:39:01.840 --> 00:39:05.520]  她不提就不提
[00:39:05.520 --> 00:39:07.840]  我看到這種愛
[00:39:07.840 --> 00:39:09.520]  是很漂亮
[00:39:09.520 --> 00:39:10.960]  她真的有一個憐憫
[00:39:10.960 --> 00:39:12.960]  她為了老公犧牲
[00:39:12.960 --> 00:39:16.080]  她自己很多別人覺得很委屈的東西
[00:39:16.080 --> 00:39:17.680]  她不介意
[00:39:17.680 --> 00:39:20.160]  但她得到一個很大的報答
[00:39:20.160 --> 00:39:21.520]  那個報答是什麼呢
[00:39:21.520 --> 00:39:25.920]  就是我媽不知道老公死了
[00:39:25.920 --> 00:39:29.120]  因為我媽患了老人痴呆
[00:39:29.120 --> 00:39:31.440]  我太太十年前死了
[00:39:31.440 --> 00:39:34.880]  我媽不知道我結了婚
[00:39:34.880 --> 00:39:37.840]  因為我媽老人痴呆
[00:39:37.840 --> 00:39:41.360]  所以這個老婆婆
[00:39:41.360 --> 00:39:44.240]  91歲的老婆婆很幸福的
[00:39:44.240 --> 00:39:45.440]  我一會去探望她
[00:39:45.440 --> 00:39:46.320]  她每次探望我
[00:39:46.320 --> 00:39:47.200]  見到我就說
[00:39:47.200 --> 00:39:49.760]  為什麼你知道我住這裡這麼厲害
[00:39:49.760 --> 00:39:53.200]  就是她很風騷
[00:39:53.200 --> 00:39:54.160]  她很幸福
[00:39:54.160 --> 00:39:56.480]  因為她還是信那間老人院
[00:39:56.480 --> 00:39:59.040]  是她在教會開的
[00:39:59.040 --> 00:40:01.520]  她說這裡全部都是我的教友
[00:40:01.520 --> 00:40:03.040]  她就是信這件事
[00:40:03.040 --> 00:40:05.440]  她最近唱主耶穌愛我
[00:40:05.440 --> 00:40:07.680]  竟然愛到那間老人院的時候
[00:40:07.680 --> 00:40:09.680]  護士跟她一起唱
[00:40:09.680 --> 00:40:11.680]  她影響到那些看護
[00:40:11.680 --> 00:40:14.720]  唱這首主耶穌愛我的
[00:40:14.720 --> 00:40:16.400]  我媽的老人痴呆
[00:40:16.400 --> 00:40:19.520]  就是發生在我太太確診了胰臟癌
[00:40:19.520 --> 00:40:20.960]  就是12年前
[00:40:20.960 --> 00:40:25.120]  我媽同一個月確診了老人痴呆
[00:40:25.120 --> 00:40:27.840]  所以她的記憶力剛剛就沒有了
[00:40:27.840 --> 00:40:31.440]  有個媳婦的那一部分就沒有了
[00:40:31.440 --> 00:40:33.920]  所以到我爸爸死那天
[00:40:33.920 --> 00:40:35.040]  我走去找我媽
[00:40:35.040 --> 00:40:36.640]  我媽很好笑
[00:40:36.640 --> 00:40:39.680]  還問我你怎麼知道我在這裡住
[00:40:39.680 --> 00:40:42.080]  我覺得這個女人太幸福了
[00:40:42.080 --> 00:40:43.680]  死老公都不知道
[00:40:43.680 --> 00:40:46.240]  很開心就在那裡笑嘎嘎聲
[00:40:46.240 --> 00:40:50.080]  你說上帝愛這個女人愛到什麼地步呢
[00:40:50.080 --> 00:40:53.440]  他還給一個很愛他的丈夫
[00:40:53.440 --> 00:40:56.400]  對他好足20多年
[00:40:56.400 --> 00:41:00.560]  你猜我爸爸癡心到對我媽怎麼樣呢
[00:41:00.560 --> 00:41:03.040]  我覺得近乎是癡的
[00:41:03.040 --> 00:41:05.600]  原因就是我爸爸在80多歲
[00:41:05.600 --> 00:41:09.120]  88歲死了就在看報紙
[00:41:09.120 --> 00:41:11.760]  想買房子
[00:41:11.760 --> 00:41:13.120]  我們炒房子啊
[00:41:13.120 --> 00:41:14.240]  他說不是啊
[00:41:14.240 --> 00:41:16.000]  我想買一塊小房子
[00:41:16.000 --> 00:41:18.480]  接你媽和我
[00:41:18.480 --> 00:41:20.720]  就是他們兩個一起再住
[00:41:20.720 --> 00:41:22.320]  我說你真是癡啊
[00:41:22.320 --> 00:41:24.640]  就是說你能有本事
[00:41:24.640 --> 00:41:27.680]  湊一個中下中下走路88歲的老婆
[00:41:27.680 --> 00:41:30.320]  兩個88歲一起住
[00:41:30.320 --> 00:41:31.600]  他還在想這樣的
[00:41:31.600 --> 00:41:33.200]  他的夢就是這樣
[00:41:33.200 --> 00:41:35.120]  有沒有可能你會煲爛飯
[00:41:35.120 --> 00:41:37.440]  他走出街你會撿回來
[00:41:37.440 --> 00:41:39.280]  他全部沒有什麼本領的
[00:41:39.280 --> 00:41:41.280]  但是他愛這個老婆
[00:41:41.280 --> 00:41:43.600]  他竟然還在想這個夢
[00:41:43.600 --> 00:41:45.760]  想把老婆接回老人院
[00:41:45.760 --> 00:41:48.240]  和她一起住
[00:41:48.240 --> 00:41:49.760]  這個不可思議的
[00:41:49.760 --> 00:41:53.120]  但是我知道他太愛他太太
[00:41:53.120 --> 00:41:54.880]  所以今天很值得我們想一下
[00:41:54.880 --> 00:41:56.960]  就是上帝對我們的愛
[00:41:56.960 --> 00:42:00.000]  超過人的時候會是怎麼樣的愛呢
[00:42:00.000 --> 00:42:04.160]  所以記住不要覺得上帝曾經對你不好
[00:42:04.160 --> 00:42:05.440]  收了你一些東西
[00:42:05.440 --> 00:42:07.040]  或者沒有給你一些東西
[00:42:07.040 --> 00:42:09.760]  其實他是想你回到他身邊
[00:42:09.760 --> 00:42:11.520]  重新再教你
[00:42:11.520 --> 00:42:15.040]  調教你的生活更好是什麼
[00:42:15.040 --> 00:42:16.400]  沒有了好
[00:42:16.400 --> 00:42:18.400]  還一個更好的給你
[00:42:18.400 --> 00:42:19.520]  這個就是上帝的愛
[00:42:19.520 --> 00:42:20.800]  我們一起祈禱
[00:42:20.800 --> 00:42:22.960]  多謝主給我們剛才的時間
[00:42:22.960 --> 00:42:25.600]  特別我們真的看到聖經的寶貴
[00:42:25.600 --> 00:42:27.840]  你告訴我我們很矜貴
[00:42:27.840 --> 00:42:30.640]  我們生命竟然是超過了物質
[00:42:30.640 --> 00:42:33.360]  超過你創造的其他任何東西
[00:42:33.360 --> 00:42:34.960]  因為你拯救我們
[00:42:34.960 --> 00:42:36.800]  你給我們耶穌基督的補血
[00:42:36.800 --> 00:42:38.240]  令我們成為了
[00:42:38.240 --> 00:42:41.120]  可以有資格成為了上帝的兒女
[00:42:41.120 --> 00:42:42.720]  多謝你讓我們今天坐在這裡
[00:42:42.720 --> 00:42:45.600]  每個人感覺到這個福氣真的很大
[00:42:45.600 --> 00:42:47.280]  我們很喜歡這個教會
[00:42:47.280 --> 00:42:48.880]  特別很喜歡回來的時候
[00:42:48.880 --> 00:42:51.360]  越親近的時候心裡的那種快樂
[00:42:51.360 --> 00:42:53.120]  不是外面用金錢
[00:42:53.120 --> 00:42:54.960]  用任何東西可以代替到的
[00:42:54.960 --> 00:42:57.360]  多謝你給我們太好的忠義
[00:42:57.360 --> 00:43:00.240]  我們願意將這個好分享給我們周圍的人
[00:43:00.240 --> 00:43:03.440]  給我們有愛心去愛我們曾經不喜歡的人
[00:43:03.440 --> 00:43:06.560]  給我們有感動去將耶穌基督介紹給他們
[00:43:06.560 --> 00:43:08.080]  我們祈禱奉耶穌的名頭
[00:43:08.080 --> 00:43:08.880]  阿們

