
[00:00:00.000 --> 00:00:10.000]  好 今天很感恩2022年第一次有機會再回來CNC跟大家講讀
[00:29:30.000 --> 00:29:31.000]  糟了沒東西吃
[00:29:31.000 --> 00:29:33.000]  船上除了一個餅
[00:29:33.000 --> 00:29:34.000]  就只有一個餅
[00:29:34.000 --> 00:29:37.000]  身邊沒有別的餅
[00:29:37.000 --> 00:29:39.000]  沒東西吃了
[00:29:39.000 --> 00:29:42.000]  耶穌突然間又教導他們
[00:29:42.000 --> 00:29:44.000]  吩咐他們說
[00:29:44.000 --> 00:29:46.000]  你們要小心
[00:29:46.000 --> 00:29:49.000]  法利塞人和希律的孝
[00:29:49.000 --> 00:29:51.000]  今天不詳細說這個
[00:29:51.000 --> 00:29:53.000]  但我們大概知道是什麼
[00:29:53.000 --> 00:29:55.000]  有趣的地方就是
[00:29:55.000 --> 00:29:58.000]  門徒彼此議論說
[00:29:58.000 --> 00:29:59.000]  什麼事呢
[00:29:59.000 --> 00:30:00.000]  師父為什麼這樣說話呢
[00:30:00.000 --> 00:30:02.000]  是不是怪責我們
[00:30:02.000 --> 00:30:05.000]  因為忘記帶餅呢
[00:30:05.000 --> 00:30:06.000]  看完這裡
[00:30:06.000 --> 00:30:09.000]  然後耶穌知道他們就說
[00:30:09.000 --> 00:30:12.000]  為什麼議論說沒有餅這件事呢
[00:30:12.000 --> 00:30:15.000]  我想你們學習一些東西的時候
[00:30:15.000 --> 00:30:17.000]  你們要小心提防
[00:30:17.000 --> 00:30:18.000]  法利塞人和希律的孝
[00:30:18.000 --> 00:30:20.000]  那些人就是在想
[00:30:20.000 --> 00:30:21.000]  是不是因為我沒有帶餅
[00:30:21.000 --> 00:30:23.000]  所以師父不高興
[00:30:23.000 --> 00:30:26.000]  然後耶穌又知道他們心裡在想什麼
[00:30:26.000 --> 00:30:27.000]  就問他們
[00:30:27.000 --> 00:30:30.000]  為什麼你們坐在一起議論這件事呢
[00:30:30.000 --> 00:30:31.000]  為什麼
[00:30:31.000 --> 00:30:33.000]  為什麼他們不能議論這件事呢
[00:30:33.000 --> 00:30:34.000]  耶穌說
[00:30:34.000 --> 00:30:37.000]  你們還不知道還不明白嗎
[00:30:37.000 --> 00:30:40.000]  你們的心還是這麼遲鈍嗎
[00:30:40.000 --> 00:30:41.000]  你們有眼不能看
[00:30:41.000 --> 00:30:43.000]  有耳不能聽嗎
[00:30:43.000 --> 00:30:44.000]  你們不記得嗎
[00:30:44.000 --> 00:30:45.000]  不記得了
[00:30:45.000 --> 00:30:46.000]  不記得什麼
[00:30:46.000 --> 00:30:47.000]  剛剛才做完
[00:30:47.000 --> 00:30:49.000]  有五個餅給五千人吃
[00:30:49.000 --> 00:30:51.000]  就是五餅而餘的神蹟的時間
[00:30:51.000 --> 00:30:53.000]  餵飽了這麼多人
[00:30:53.000 --> 00:30:54.000]  不知道餵飽了多少人
[00:30:54.000 --> 00:30:57.000]  收拾了多少個大的桶
[00:30:57.000 --> 00:30:58.000]  然後他說十二個
[00:30:58.000 --> 00:31:00.000]  他記得的
[00:31:00.000 --> 00:31:01.000]  記得大桶的時候又不記得
[00:31:01.000 --> 00:31:03.000]  耶穌說你不記得了嗎
[00:31:03.000 --> 00:31:07.000]  七個餅分給四千人的時間
[00:31:07.000 --> 00:31:09.000]  最後收了多少個
[00:31:09.000 --> 00:31:10.000]  大佬
[00:31:10.000 --> 00:31:12.000]  收了七個
[00:31:12.000 --> 00:31:15.000]  然後耶穌就說你們還不明白嗎
[00:31:15.000 --> 00:31:17.000]  你們知道我們還不明白嗎
[00:31:17.000 --> 00:31:19.000]  原來
[00:31:19.000 --> 00:31:22.000]  耶穌是在說一些東西的時候
[00:31:22.000 --> 00:31:25.000]  是那些門徒一直都不明白
[00:31:25.000 --> 00:31:27.000]  我們會不會今天其實我們都是一樣
[00:31:27.000 --> 00:31:28.000]  其實我們不明白
[00:31:28.000 --> 00:31:30.000]  我們聽了很多年的道
[00:31:30.000 --> 00:31:33.000]  上帝給了很多訊息我們的時間
[00:31:33.000 --> 00:31:34.000]  我們聽聽聽聽聽了很多
[00:31:34.000 --> 00:31:36.000]  但實際上我們還不明白
[00:31:36.000 --> 00:31:38.000]  上帝想跟我們說什麼呢
[00:31:38.000 --> 00:31:42.000]  所以你發到八章十四至二十一節的時間
[00:31:42.000 --> 00:31:45.000]  不是說他們忘記帶餅這麼簡單
[00:31:45.000 --> 00:31:47.000]  這件事是很小事
[00:31:47.000 --> 00:31:48.000]  我們為什麼在想這些
[00:31:48.000 --> 00:31:50.000]  耶穌說你為什麼在想這些
[00:31:50.000 --> 00:31:52.000]  你不記得了餵飽五千人
[00:31:52.000 --> 00:31:54.000]  餵飽四千人的神蹟的事嗎
[00:31:54.000 --> 00:31:58.000]  所以耶穌其實罵他們七樣的東西
[00:31:58.000 --> 00:31:59.000]  哪七樣的東西
[00:31:59.000 --> 00:32:02.000]  不知道不明白
[00:32:02.000 --> 00:32:03.000]  你的心是遲鈍的
[00:32:03.000 --> 00:32:04.000]  有眼是看不到的
[00:32:04.000 --> 00:32:06.000]  有耳是聽不到的
[00:32:06.000 --> 00:32:09.000]  而且你看過一至八章
[00:32:09.000 --> 00:32:10.000]  我再重複給你看
[00:32:10.000 --> 00:32:12.000]  醫治三個人一個平靜風亂
[00:32:12.000 --> 00:32:14.000]  然後五隻人餵飽
[00:32:14.000 --> 00:32:17.000]  再醫治三個人和風亂有關的神蹟
[00:32:17.000 --> 00:32:18.000]  再醫治四千人
[00:32:18.000 --> 00:32:20.000]  為什麼你都不記得呢
[00:32:20.000 --> 00:32:22.000]  而且是不明白
[00:32:22.000 --> 00:32:25.000]  所以耶穌就做在他前面的時間
[00:32:25.000 --> 00:32:28.000]  餵飽五千人你收起了多少籃子
[00:32:28.000 --> 00:32:31.000]  十二個餵飽四千人你收起了多少籃子
[00:32:31.000 --> 00:32:32.000]  記不記得七千個
[00:32:32.000 --> 00:32:33.000]  這班人很有趣的
[00:32:33.000 --> 00:32:35.000]  所以五餅如神真的很有趣
[00:32:35.000 --> 00:32:38.000]  是耶穌不是說他們坐在旁邊看的
[00:32:38.000 --> 00:32:39.000]  是他們get involved(牽涉)
[00:32:39.000 --> 00:32:42.000]  所以你看會不記得的
[00:32:42.000 --> 00:32:43.000]  你聽了你會記得一點
[00:32:43.000 --> 00:32:46.000]  但你自己做過的時間你會remember(記住)
[00:32:46.000 --> 00:32:48.000]  這個exploration learner(研究學者)
[00:32:48.000 --> 00:32:49.000]  都是這樣說的
[00:32:49.000 --> 00:32:50.000]  教我們要做的
[00:32:50.000 --> 00:32:51.000]  你不能只說的
[00:32:51.000 --> 00:32:52.000]  不能只聽的
[00:32:52.000 --> 00:32:53.000]  你自己做吧
[00:32:53.000 --> 00:32:56.000]  做的時候你有75%有機會學了
[00:32:56.000 --> 00:32:58.000]  這班門徒get involved(牽涉)
[00:32:58.000 --> 00:32:59.000]  耶穌說你把餅拿來的時候
[00:32:59.000 --> 00:33:01.000]  他捉著了一把
[00:33:01.000 --> 00:33:02.000]  然後那些門徒走上前
[00:33:02.000 --> 00:33:04.000]  一個個抱著太太分給他
[00:33:04.000 --> 00:33:06.000]  他回去分了又分
[00:33:06.000 --> 00:33:08.000]  又有耶穌那麼厲害又分
[00:33:08.000 --> 00:33:12.000]  他是真真正正interactively(互動)去做這件事
[00:33:12.000 --> 00:33:16.000]  但耶穌說為甚麼你會不記得了
[00:33:16.000 --> 00:33:18.000]  而最大問題是你不明白
[00:33:18.000 --> 00:33:20.000]  經過了頭八章
[00:33:20.000 --> 00:33:21.000]  準備上耶路撒冷
[00:33:21.000 --> 00:33:25.000]  我要把生命最重要的一個圍築
[00:33:25.000 --> 00:33:27.000]  交託給你們的時間
[00:33:27.000 --> 00:33:29.000]  就是我要上去要受死
[00:33:29.000 --> 00:33:30.000]  然後上十字架
[00:33:30.000 --> 00:33:31.000]  然後要復活
[00:33:31.000 --> 00:33:32.000]  要升天
[00:33:32.000 --> 00:33:34.000]  但這班人還是不明白
[00:33:34.000 --> 00:33:35.000]  所以這個很有趣的
[00:33:35.000 --> 00:33:36.000]  整個第八章的時間
[00:33:36.000 --> 00:33:38.000]  當你再掙扎的時候
[00:33:38.000 --> 00:33:40.000]  三個event(活動)
[00:33:40.000 --> 00:33:42.000]  這個event是耶穌給他們的
[00:33:42.000 --> 00:33:46.000]  其實你經過了一至八章那麼多的時間
[00:33:46.000 --> 00:33:48.000]  原來你依然是不知不明
[00:33:48.000 --> 00:33:50.000]  心神有眼不能看
[00:33:50.000 --> 00:33:51.000]  有耳不能聽
[00:33:51.000 --> 00:33:52.000]  不記得
[00:33:52.000 --> 00:33:54.000]  不明白
[00:33:54.000 --> 00:33:56.000]  我們會不會都是這樣
[00:33:56.000 --> 00:33:57.000]  我做了很多年基督徒
[00:33:57.000 --> 00:33:59.000]  上了很多年的主教學
[00:33:59.000 --> 00:34:02.000]  聽了很多年
[00:34:02.000 --> 00:34:04.000]  上帝藉著不同的僕人
[00:34:04.000 --> 00:34:06.000]  對我的訓誨
[00:34:06.000 --> 00:34:09.000]  但我們原來不知道
[00:34:09.000 --> 00:34:10.000]  不明白
[00:34:10.000 --> 00:34:13.000]  心有眼不能看
[00:34:13.000 --> 00:34:15.000]  有耳不能聽
[00:34:15.000 --> 00:34:17.000]  心是不明白
[00:34:17.000 --> 00:34:19.000]  搞了很久
[00:34:19.000 --> 00:34:21.000]  依然是不明白
[00:34:21.000 --> 00:34:25.000]  所以我回看的時間
[00:34:25.000 --> 00:34:27.000]  在八章二十二到二十六節的時間
[00:34:27.000 --> 00:34:29.000]  剛才我們說的經文
[00:34:29.000 --> 00:34:31.000]  放在parking lot
[00:34:31.000 --> 00:34:35.000]  究竟耶穌為什麼要兩次去醫治這個人呢?
[00:34:35.000 --> 00:34:39.000]  我們看神蹟的時候
[00:34:39.000 --> 00:34:41.000]  如果用一個眼睛去看
[00:34:41.000 --> 00:34:42.000]  不只是看神蹟
[00:34:42.000 --> 00:34:44.000]  因為耶穌很奇怪
[00:34:44.000 --> 00:34:46.000]  耶穌在第八章開始的時候
[00:34:46.000 --> 00:34:48.000]  他已經說了不會再有神蹟
[00:34:48.000 --> 00:34:50.000]  除了若拿神蹟不會再有神蹟
[00:34:50.000 --> 00:34:51.000]  那些拜祭說給我一個神蹟
[00:34:51.000 --> 00:34:52.000]  耶穌說不會再有神蹟了
[00:34:52.000 --> 00:34:54.000]  除了若拿神蹟
[00:34:54.000 --> 00:34:55.000]  就好像我告訴你
[00:34:55.000 --> 00:34:57.000]  在八章之後
[00:34:57.000 --> 00:34:59.000]  八章頭之後就沒有神蹟了
[00:34:59.000 --> 00:35:01.000]  所以為什麼會有神蹟呢?
[00:35:01.000 --> 00:35:04.000]  如果我們不用神蹟的角度去看
[00:35:04.000 --> 00:35:06.000]  耶穌接著這個
[00:35:06.000 --> 00:35:08.000]  很互動的
[00:35:08.000 --> 00:35:09.000]  有一個人去找他的時候
[00:35:09.000 --> 00:35:10.000]  我醫治
[00:35:10.000 --> 00:35:11.000]  就給門徒看見
[00:35:11.000 --> 00:35:12.000]  教導門徒
[00:35:12.000 --> 00:35:14.000]  你不要用神蹟的角度去看
[00:35:14.000 --> 00:35:16.000]  我不是兩次醫治這個人失手
[00:35:16.000 --> 00:35:19.000]  而是我用一個比喻
[00:35:19.000 --> 00:35:21.000]  代替了神蹟
[00:35:21.000 --> 00:35:23.000]  神蹟我就直接看那個故事
[00:35:23.000 --> 00:35:24.000]  發生什麼事
[00:35:24.000 --> 00:35:25.000]  上帝的能力有多大
[00:35:25.000 --> 00:35:28.000]  如果我們用一個比喻的角度去看
[00:35:28.000 --> 00:35:29.000]  有一點不一樣
[00:35:29.000 --> 00:35:32.000]  比喻我們不是看故事的內容本身
[00:35:32.000 --> 00:35:35.000]  是他想指向的是說什麼
[00:35:35.000 --> 00:35:37.000]  如果我們用一個比喻去代替
[00:35:37.000 --> 00:35:38.000]  神蹟去看故事的時候
[00:35:38.000 --> 00:35:40.000]  我突然之間就明白
[00:35:40.000 --> 00:35:41.000]  整個第八章就合理了
[00:35:41.000 --> 00:35:44.000]  原來在第八章開始的時候
[00:35:44.000 --> 00:35:47.000]  他用七樣東西去駡那些門徒的時候
[00:35:47.000 --> 00:35:50.000]  進入到這個百菜大的時候
[00:35:50.000 --> 00:35:51.000]  剛好有一個人來找他
[00:35:51.000 --> 00:35:52.000]  其實不是剛好
[00:35:52.000 --> 00:35:53.000]  就是有一個人來找他
[00:35:53.000 --> 00:35:54.000]  由耶穌醫治他
[00:35:54.000 --> 00:35:55.000]  要讓那些門徒看見
[00:35:55.000 --> 00:35:57.000]  為什麼要分開兩次
[00:35:57.000 --> 00:35:59.000]  就是等於問一個問題的時候
[00:35:59.000 --> 00:36:01.000]  你看見什麼
[00:36:01.000 --> 00:36:04.000]  同樣的問題不是問那個被醫治的黑眼的人
[00:36:04.000 --> 00:36:06.000]  是問每一個門徒
[00:36:06.000 --> 00:36:07.000]  同樣的問題
[00:36:07.000 --> 00:36:08.000]  等於問我們
[00:36:08.000 --> 00:36:11.000]  我們看見耶穌基督什麼
[00:36:11.000 --> 00:36:14.000]  我看見主人很厲害
[00:36:14.000 --> 00:36:15.000]  看見什麼
[00:36:15.000 --> 00:36:17.000]  看見人們好像樹一樣走來走去
[00:36:17.000 --> 00:36:19.000]  這個是不是真真正正
[00:36:19.000 --> 00:36:21.000]  每一樣都看得清楚呢
[00:36:21.000 --> 00:36:22.000]  並不是
[00:36:23.000 --> 00:36:25.000]  原來耶穌再按手在生命當中
[00:36:25.000 --> 00:36:27.000]  這個人就復原了
[00:36:27.000 --> 00:36:28.000]  用了一個字
[00:36:28.000 --> 00:36:30.000]  然後每一樣都看得清楚
[00:36:30.000 --> 00:36:33.000]  等於今天我們會不會只不過是停留在
[00:36:33.000 --> 00:36:35.000]  看見人們走來走去
[00:36:35.000 --> 00:36:39.000]  原來好像樹一樣走來走去的信仰歷程上
[00:36:39.000 --> 00:36:42.000]  還是耶穌再按手
[00:36:42.000 --> 00:36:47.000]  我們再經歷耶穌基督在生命當中的重鬥時間
[00:36:47.000 --> 00:36:48.000]  再成長的時間
[00:36:48.000 --> 00:36:51.000]  以至我們眼睛所看見的就不一樣
[00:36:51.000 --> 00:36:52.000]  祂復原了
[00:36:52.000 --> 00:36:56.000]  而且每一樣都看得清楚
[00:36:56.000 --> 00:36:57.000]  看得清楚呢
[00:36:57.000 --> 00:36:58.000]  我不知道
[00:36:58.000 --> 00:36:59.000]  頂智媒
[00:36:59.000 --> 00:37:02.000]  今天是一個什麼光景呢
[00:37:02.000 --> 00:37:03.000]  所以來到這裡的時間
[00:37:03.000 --> 00:37:05.000]  如果用一個比喻神蹟的時間
[00:37:05.000 --> 00:37:07.000]  這些門徒突然間
[00:37:07.000 --> 00:37:08.000]  我相信我們也會明白
[00:37:08.000 --> 00:37:09.000]  原來就是這樣
[00:37:09.000 --> 00:37:11.000]  所以去到第34節的時候
[00:37:11.000 --> 00:37:13.000]  祂說了一樣很重要的東西
[00:37:13.000 --> 00:37:15.000]  就是於是把眾人和門徒都叫過來
[00:37:15.000 --> 00:37:17.000]  丙元了彼得
[00:37:17.000 --> 00:37:20.000]  他突然停頓下來的時間
[00:37:20.000 --> 00:37:22.000]  然後再說一樣很重要的東西
[00:37:22.000 --> 00:37:24.000]  他再教導他們
[00:37:24.000 --> 00:37:25.000]  是很認真去教導他們
[00:37:25.000 --> 00:37:26.000]  很熟悉這段經文
[00:37:26.000 --> 00:37:27.000]  對他們來說
[00:37:27.000 --> 00:37:29.000]  如果有人願意跟從我
[00:37:29.000 --> 00:37:32.000]  跟從與耶穌基督
[00:37:32.000 --> 00:37:33.000]  他做兩件事
[00:37:33.000 --> 00:37:34.000]  第一
[00:37:34.000 --> 00:37:36.000]  他說你應當捨己
[00:37:36.000 --> 00:37:38.000]  應當捨己是什麼呢
[00:37:38.000 --> 00:37:40.000]  不是將自己所有的東西都放棄
[00:37:40.000 --> 00:37:44.000]  或者不是要自己放在一個很艱難的生活裡面
[00:37:44.000 --> 00:37:46.000]  去過一些很艱難的生活
[00:37:46.000 --> 00:37:47.000]  這樣叫捨己
[00:37:47.000 --> 00:37:52.000]  當上帝要放你在非洲的物資很差的時候
[00:37:52.000 --> 00:37:53.000]  你接受吧
[00:37:53.000 --> 00:37:54.000]  但不是刻意的
[00:37:54.000 --> 00:37:56.000]  我特意要逼自己
[00:37:56.000 --> 00:37:58.000]  變賣家裡的東西
[00:37:58.000 --> 00:37:59.000]  然後過一些很窮的生活
[00:37:59.000 --> 00:38:00.000]  或者怎麼樣
[00:38:00.000 --> 00:38:01.000]  他沒有這樣說的
[00:38:01.000 --> 00:38:03.000]  捨己是什麼呢
[00:38:03.000 --> 00:38:06.000]  就是將你自己寫出去
[00:38:06.000 --> 00:38:09.000]  將你自己的價值觀寫出去
[00:38:09.000 --> 00:38:11.000]  所以我們不明白的時候
[00:38:11.000 --> 00:38:13.000]  我回到看8章33節的時間
[00:38:13.000 --> 00:38:15.000]  他集避彼得的時間
[00:38:15.000 --> 00:38:17.000]  因為你只是看見人的事
[00:38:17.000 --> 00:38:18.000]  看不到上帝的事
[00:38:18.000 --> 00:38:20.000]  捨己的意思就是說
[00:38:20.000 --> 00:38:23.000]  將生命的價值觀放下
[00:38:23.000 --> 00:38:25.000]  我看見的不是我自己的事
[00:38:25.000 --> 00:38:26.000]  是看見
[00:38:26.000 --> 00:38:27.000]  是神的事
[00:38:27.000 --> 00:38:28.000]  我20
[00:38:28.000 --> 00:38:29.000]  現在說回
[00:38:29.000 --> 00:38:32.000]  昨晚在想應該多少年
[00:38:32.000 --> 00:38:33.000]  實際上我不記得
[00:38:33.000 --> 00:38:34.000]  可能20年前
[00:38:34.000 --> 00:38:36.000]  我認識一個弟兄姐妹
[00:38:36.000 --> 00:38:39.000]  那時候她家裡發生了一些
[00:38:39.000 --> 00:38:41.000]  應該可能22年前
[00:38:41.000 --> 00:38:45.000]  她現在的小朋友都長大了
[00:38:45.000 --> 00:38:47.000]  家裡發生了一些
[00:38:47.000 --> 00:38:50.000]  家庭裡的一些事
[00:38:50.000 --> 00:38:53.000]  家人照顧她的家人
[00:38:53.000 --> 00:38:55.000]  很早離開了
[00:38:55.000 --> 00:38:58.000]  她那時候的生命很失落
[00:38:58.000 --> 00:39:00.000]  為什麼弟兄姐妹呢
[00:39:00.000 --> 00:39:01.000]  很奇怪
[00:39:01.000 --> 00:39:03.000]  剛好有一個朋友
[00:39:03.000 --> 00:39:04.000]  是朋友來的
[00:39:04.000 --> 00:39:05.000]  不是弟兄姐妹
[00:39:05.000 --> 00:39:06.000]  微信主
[00:39:06.000 --> 00:39:08.000]  非常照顧她
[00:39:08.000 --> 00:39:10.000]  非常幫助她
[00:39:10.000 --> 00:39:13.000]  她覺得這個就是上帝派給她
[00:39:13.000 --> 00:39:15.000]  在身邊最艱難的天使
[00:39:15.000 --> 00:39:16.000]  可能是的
[00:39:16.000 --> 00:39:17.000]  其實是
[00:39:17.000 --> 00:39:19.000]  但是哥哥走了一步
[00:39:19.000 --> 00:39:21.000]  覺得這個就是上帝賜給她的伴侶
[00:39:21.000 --> 00:39:23.000]  她後來就結了婚
[00:39:23.000 --> 00:39:26.000]  很快就有了小朋友
[00:39:26.000 --> 00:39:28.000]  20年過去了
[00:39:28.000 --> 00:39:30.000]  不是今天
[00:39:30.000 --> 00:39:32.000]  其實很多年前已經發生
[00:39:32.000 --> 00:39:36.000]  今天她的埋怨傷痛非常多
[00:39:36.000 --> 00:39:39.000]  正正是因為這個
[00:39:39.000 --> 00:39:42.000]  與她走了一起的20年的
[00:39:42.000 --> 00:39:44.000]  這個伴侶
[00:39:44.000 --> 00:39:46.000]  這個配偶
[00:39:46.000 --> 00:39:47.000]  帶給她很傷痛
[00:39:47.000 --> 00:39:48.000]  你今天問她的時候
[00:39:48.000 --> 00:39:50.000]  我簡直不想和這個人
[00:39:50.000 --> 00:39:51.000]  她微信主
[00:39:51.000 --> 00:39:52.000]  現在都微信主
[00:39:52.000 --> 00:39:53.000]  不想和她
[00:39:53.000 --> 00:39:54.000]  祈禱要她信主
[00:39:54.000 --> 00:39:56.000]  我甚至上天堂不想見到這個人
[00:39:56.000 --> 00:39:58.000]  等下會是真的
[00:39:58.000 --> 00:40:02.000]  你就明白原來我們以為那些東西對我很好的時候
[00:40:02.000 --> 00:40:03.000]  你思念人的時候
[00:40:03.000 --> 00:40:05.000]  在那裡突然出現了這個東西
[00:40:05.000 --> 00:40:08.000]  然後就覺得這個就是上帝給我的
[00:40:08.000 --> 00:40:10.000]  基督
[00:40:10.000 --> 00:40:11.000]  其實他看不到
[00:40:11.000 --> 00:40:15.000]  他只是看合理化了自己想看見的那樣東西
[00:40:15.000 --> 00:40:16.000]  你是誰給的
[00:40:16.000 --> 00:40:17.000]  你就是基督
[00:40:17.000 --> 00:40:20.000]  因為給得看見的基督是誰
[00:40:20.000 --> 00:40:22.000]  回來要復興以色列國
[00:40:22.000 --> 00:40:24.000]  救他們這些猶太人
[00:40:24.000 --> 00:40:25.000]  脫離羅馬政府
[00:40:25.000 --> 00:40:27.000]  他看見的可能就是這個東西
[00:40:27.000 --> 00:40:29.000]  所以他一直都在問
[00:40:29.000 --> 00:40:31.000]  到最後耶穌上十字架
[00:40:31.000 --> 00:40:32.000]  最後一分鐘的時候
[00:40:32.000 --> 00:40:33.000]  還在問
[00:40:33.000 --> 00:40:35.000]  或者耶穌再回來的時候
[00:40:35.000 --> 00:40:37.000]  他在《仕途行傳》都在問
[00:40:37.000 --> 00:40:39.000]  是不是復興以色列國就是現在了
[00:40:39.000 --> 00:40:40.000]  你明白了
[00:40:40.000 --> 00:40:42.000]  其實他們這群人究竟什麼時候才成長呢?
[00:40:42.000 --> 00:40:43.000]  所以有神學家說
[00:40:43.000 --> 00:40:45.000]  其實給得去到
[00:40:45.000 --> 00:40:47.000]  這個《仕途行傳》第八章
[00:40:47.000 --> 00:40:49.000]  才真真正正回轉的生命
[00:40:49.000 --> 00:40:51.000]  才成長
[00:40:51.000 --> 00:40:53.000]  因此人就是這樣
[00:40:53.000 --> 00:40:54.000]  我看見那個東西
[00:40:54.000 --> 00:40:56.000]  以為對我很好的時候
[00:40:56.000 --> 00:40:57.000]  合理化了它
[00:40:57.000 --> 00:40:58.000]  是基督
[00:40:58.000 --> 00:41:00.000]  就是上帝賜給我
[00:41:00.000 --> 00:41:01.000]  二十年過去
[00:41:01.000 --> 00:41:03.000]  你看見那個
[00:41:03.000 --> 00:41:04.000]  悲劇也好
[00:41:04.000 --> 00:41:05.000]  什麼都好
[00:41:05.000 --> 00:41:07.000]  我都想這個問題想了很久
[00:41:07.000 --> 00:41:10.000]  作為半個神學家
[00:41:10.000 --> 00:41:11.000]  我都問這個問題
[00:41:11.000 --> 00:41:13.000]  究竟上帝會不會這樣呢?
[00:41:13.000 --> 00:41:15.000]  其實給一個非基督徒你
[00:41:15.000 --> 00:41:17.000]  作為你的配偶
[00:41:17.000 --> 00:41:20.000]  那個人可能會幫你
[00:41:20.000 --> 00:41:21.000]  但是作為你的配偶
[00:41:21.000 --> 00:41:22.000]  我真的想不通
[00:41:22.000 --> 00:41:24.000]  其實我想來想去都想不通
[00:41:24.000 --> 00:41:25.000]  這件事
[00:41:25.000 --> 00:41:27.000]  結果他要自己承擔
[00:41:27.000 --> 00:41:28.000]  那個困難
[00:41:28.000 --> 00:41:31.000]  我們只是思念自己的事
[00:41:31.000 --> 00:41:34.000]  而沒有看見上帝的事
[00:41:34.000 --> 00:41:35.000]  捨己的意思就是
[00:41:35.000 --> 00:41:37.000]  你不要看見自己
[00:41:37.000 --> 00:41:40.000]  不要看見自己的價值觀
[00:41:40.000 --> 00:41:43.000]  而是看見上帝天國的價值觀
[00:41:43.000 --> 00:41:44.000]  這是第一件事
[00:41:44.000 --> 00:41:45.000]  就是捨己
[00:41:45.000 --> 00:41:46.000]  第二件事很重要的
[00:41:46.000 --> 00:41:49.000]  背起他的十字架來跟從我
[00:41:49.000 --> 00:41:51.000]  跟從我是很重要的
[00:41:51.000 --> 00:41:53.000]  而跟從上帝
[00:41:53.000 --> 00:41:54.000]  跟從耶穌的過程當中
[00:41:54.000 --> 00:41:56.000]  你要背起他的十字架
[00:41:56.000 --> 00:41:58.000]  耶穌跟他們那群人說
[00:41:58.000 --> 00:42:00.000]  背起他的十字架
[00:42:00.000 --> 00:42:01.000]  簡單來說
[00:42:01.000 --> 00:42:02.000]  今天就問那群門徒
[00:42:02.000 --> 00:42:03.000]  背起你自己的十字架
[00:42:03.000 --> 00:42:04.000]  然後問我們
[00:42:04.000 --> 00:42:06.000]  背起我們的十字架
[00:42:06.000 --> 00:42:07.000]  你聽清楚
[00:42:07.000 --> 00:42:09.000]  很多時候我們都不明白這句經文
[00:42:09.000 --> 00:42:11.000]  背起他的十字架
[00:42:11.000 --> 00:42:12.000]  就是把罪釘死了
[00:42:12.000 --> 00:42:14.000]  把自己不喜歡
[00:42:14.000 --> 00:42:16.000]  很接受的東西
[00:42:16.000 --> 00:42:18.000]  釘在十字架上
[00:42:18.000 --> 00:42:20.000]  其實你沒有解決問題
[00:42:20.000 --> 00:42:22.000]  什麼叫把自己的罪釘在十字架來跟從我
[00:42:22.000 --> 00:42:24.000]  其實沒有這樣解釋
[00:42:24.000 --> 00:42:25.000]  其實不是這樣解釋
[00:42:25.000 --> 00:42:26.000]  背起
[00:42:26.000 --> 00:42:27.000]  你要看清楚
[00:42:27.000 --> 00:42:28.000]  背起你自己的十字架
[00:42:28.000 --> 00:42:30.000]  你不是背起耶穌的十字架
[00:42:30.000 --> 00:42:32.000]  你背不起耶穌的十字架
[00:42:32.000 --> 00:42:33.000]  有些人說
[00:42:33.000 --> 00:42:35.000]  就等於背起耶穌的十字架
[00:42:35.000 --> 00:42:36.000]  不是
[00:42:36.000 --> 00:42:38.000]  耶穌的十字架就是耶穌自己去背的
[00:42:38.000 --> 00:42:39.000]  我們背不到
[00:42:39.000 --> 00:42:42.000]  這是背起他的十字架來跟從我
[00:42:42.000 --> 00:42:43.000]  背起他的十字架
[00:42:43.000 --> 00:42:44.000]  你聽清楚
[00:42:44.000 --> 00:42:48.000]  不是釘在你自己
[00:42:48.000 --> 00:42:49.000]  你的十字架上
[00:42:49.000 --> 00:42:50.000]  是背而已
[00:42:50.000 --> 00:42:51.000]  還沒釘
[00:42:51.000 --> 00:42:52.000]  如果你還記得
[00:42:52.000 --> 00:42:54.000]  耶穌其實背起他的十字架
[00:42:54.000 --> 00:42:56.000]  走的那條路
[00:42:56.000 --> 00:42:59.000]  去到上的刑場
[00:42:59.000 --> 00:43:01.000]  是被釘起的
[00:43:01.000 --> 00:43:05.000]  而耶穌被人打到渾身沒力氣的時候
[00:43:05.000 --> 00:43:07.000]  你還記得有個人走出來幫他
[00:43:07.000 --> 00:43:09.000]  背起十字架
[00:43:09.000 --> 00:43:11.000]  是遊街
[00:43:11.000 --> 00:43:12.000]  背起十字架
[00:43:12.000 --> 00:43:13.000]  所以這件事提醒我們
[00:43:13.000 --> 00:43:14.000]  很重要的事
[00:43:14.000 --> 00:43:16.000]  是背起我們自己的十字架
[00:43:16.000 --> 00:43:18.000]  不是我們自己的罪
[00:43:18.000 --> 00:43:19.000]  是我們自己的十字架
[00:43:19.000 --> 00:43:21.000]  十字架就是代表一個羞辱
[00:43:21.000 --> 00:43:22.000]  同一時間
[00:43:22.000 --> 00:43:24.000]  也代表一個德性
[00:43:24.000 --> 00:43:26.000]  背起我們自己的十字架的時間
[00:43:26.000 --> 00:43:28.000]  我們跟隨主耶穌
[00:43:28.000 --> 00:43:30.000]  主耶穌記得背著十字架
[00:43:30.000 --> 00:43:31.000]  走在大街上的時間
