
[00:00:00.000 --> 00:00:06.160]  今天和大家一起去分享的經文
[00:42:25.320 --> 00:42:28.320]  這就是約爾斯的特點
[00:42:28.320 --> 00:42:30.320]  約爾斯如果純粹是說
[00:42:30.320 --> 00:42:32.320]  上帝現在只是救他以色列民
[00:42:32.320 --> 00:42:35.320]  救他南部猶太國的子民
[00:42:35.320 --> 00:42:37.320]  為什麼還要寫第三章
[00:42:37.320 --> 00:42:41.320]  要審判普世的國家的人呢
[00:42:41.320 --> 00:42:46.320]  因為上帝仍然不放過任何一個機會
[00:42:46.320 --> 00:42:49.320]  可以讓多一個人去得救
[00:42:49.320 --> 00:42:51.320]  只要那個人肯認罪悔改的話
[00:42:51.320 --> 00:42:53.320]  上帝就會使用他們
[00:42:53.320 --> 00:42:55.320]  所以從這段聖經裡面
[00:42:55.320 --> 00:42:57.320]  今天我們可以看到頂智慕
[00:42:57.320 --> 00:43:02.320]  我們的上帝其實真的很細心地去幫助我們
[00:43:02.320 --> 00:43:07.320]  雖然我們犯罪是我們自己所作的錯事
[00:43:07.320 --> 00:43:08.320]  我們的意義
[00:43:08.320 --> 00:43:10.320]  上帝一定會來追究
[00:43:10.320 --> 00:43:16.320]  但是上帝的追究仍然有他的恩典在背後在做
[00:43:16.320 --> 00:43:17.320]  相反
[00:43:17.320 --> 00:43:19.320]  剛才我們聽過一句話
[00:43:19.320 --> 00:43:23.320]  人在做天在看
[00:43:23.320 --> 00:43:25.320]  在佛教當中
[00:43:25.320 --> 00:43:27.320]  就只是將他視為一種
[00:43:27.320 --> 00:43:30.320]  看看什麼時候報應臨到你身上
[00:43:30.320 --> 00:43:31.320]  這麼簡單
[00:43:31.320 --> 00:43:33.320]  但是我們的上帝
[00:43:33.320 --> 00:43:35.320]  不是像佛教一樣
[00:43:35.320 --> 00:43:37.320]  看看你什麼時候得到報應
[00:43:37.320 --> 00:43:38.320]  看你怎麼死
[00:43:38.320 --> 00:43:44.320]  上帝卻是加添了一個挽回的元素在裡面
[00:43:44.320 --> 00:43:46.320]  讓我們可以再次有機會
[00:43:46.320 --> 00:43:49.320]  能夠和上帝修和起來
[00:43:49.320 --> 00:43:53.320]  並且能夠讓我們真的脫離罪的困所
[00:43:53.320 --> 00:43:57.320]  上帝從來沒有放過任何一個他所做的人
[00:43:57.320 --> 00:44:01.320]  只要我們的生命能夠直接悔改
[00:44:01.320 --> 00:44:02.320]  上帝的恩典
[00:44:02.320 --> 00:44:05.320]  上帝那份挽回
[00:44:05.320 --> 00:44:07.320]  就會在我們身上發生
[00:44:07.320 --> 00:44:09.320]  讓我們和心的低頭
[00:44:09.320 --> 00:44:10.320]  好高仰望著
[00:44:10.320 --> 00:44:12.320]  慈悲的天父多謝你
[00:44:12.320 --> 00:44:13.320]  讓我們在這段聖經裡面
[00:44:13.320 --> 00:44:17.320]  看到你所作的事是何等的不同
[00:44:17.320 --> 00:44:19.320]  何等的獨特
[00:44:19.320 --> 00:44:24.320]  雖然看似和普世一般的人所說
[00:44:24.320 --> 00:44:27.320]  人犯了錯就受懲罰
[00:44:27.320 --> 00:44:29.320]  但是今天的人
[00:44:29.320 --> 00:44:31.320]  甚至可能將上帝你的律例
[00:44:31.320 --> 00:44:33.320]  將他更加扭曲
[00:44:33.320 --> 00:44:34.320]  我犯了錯
[00:44:34.320 --> 00:44:36.320]  我只要花錢
[00:44:36.320 --> 00:44:38.320]  我就可以不需要受懲罰了
[00:44:38.320 --> 00:44:40.320]  但上帝
[00:44:40.320 --> 00:44:43.320]  我知道你仍然在這裡看著
[00:44:43.320 --> 00:44:46.320]  你看著並且你有行動
[00:44:46.320 --> 00:44:49.320]  所以我懇求父神你幫助我們
[00:44:49.320 --> 00:44:51.320]  讓我們能夠帶著這份信心
[00:44:51.320 --> 00:44:54.320]  知道你必定為我們申冤
[00:44:54.320 --> 00:44:56.320]  求你的幫助
[00:44:56.320 --> 00:44:59.320]  讓我們不要帶著報復的心態在其中
[00:44:59.320 --> 00:45:01.320]  而是同樣好像你一樣
[00:45:01.320 --> 00:45:06.320]  有一份願意能夠在恩典當中
[00:45:06.320 --> 00:45:09.320]  夢神挽回這份請求
[00:45:09.320 --> 00:45:11.320]  求主你的幫助
[00:45:11.320 --> 00:45:13.320]  因為這就是你的心腸
[00:45:13.320 --> 00:45:16.320]  我們盼望每一個屬你的信徒
[00:45:16.320 --> 00:45:18.320]  都有這份心腸
[00:45:18.320 --> 00:45:19.320]  我們同心的禱告
[00:45:19.320 --> 00:45:22.320]  奉靠主耶穌的德性明治而求
[00:45:22.320 --> 00:45:23.320]  阿們
[00:45:23.320 --> 00:45:24.320]  阿們
[00:45:25.320 --> 00:45:26.320]  阿們
[00:45:27.320 --> 00:45:28.320]  阿們
[00:45:29.320 --> 00:45:30.320]  阿們
[00:45:31.320 --> 00:45:32.320]  阿們
[00:45:33.320 --> 00:45:34.320]  阿們
[00:45:34.320 --> 00:45:35.320]  阿們
[00:45:35.320 --> 00:45:38.320]  (字幕由 Amara.org 社群提供)
[00:45:38.320 --> 00:45:41.320]  (字幕由 Amara.org 社群提供)

