
[00:00:00.000 --> 00:00:02.000]  各位同僚 早安
[00:36:07.000 --> 00:36:09.000]  聽不到
[00:36:09.000 --> 00:36:11.000]  也不想知道
[00:36:11.000 --> 00:36:13.000]  多大的可惜
[00:36:13.000 --> 00:36:15.000]  真是覺得
[00:36:15.000 --> 00:36:17.000]  如果我們搞清楚
[00:36:17.000 --> 00:36:19.000]  這個婚姻
[00:36:19.000 --> 00:36:21.000]  這個友情
[00:36:21.000 --> 00:36:23.000]  這個肢體關係
[00:36:23.000 --> 00:36:25.000]  讓我們一起
[00:36:25.000 --> 00:36:27.000]  天天一同憂傷
[00:36:27.000 --> 00:36:29.000]  比如說
[00:36:29.000 --> 00:36:31.000]  我靠那家給我力量的
[00:36:31.000 --> 00:36:33.000]  凡事都能作
[00:36:33.000 --> 00:36:35.000]  凡事都能作
[00:36:35.000 --> 00:36:37.000]  但下一句
[00:36:37.000 --> 00:36:39.000]  我們很少看
[00:36:39.000 --> 00:36:41.000]  原來
[00:36:41.000 --> 00:36:43.000]  我們一起
[00:36:43.000 --> 00:36:45.000]  承受痛苦
[00:36:45.000 --> 00:36:47.000]  原來是一件美麗的事
[00:36:47.000 --> 00:36:49.000]  完事美事
[00:36:49.000 --> 00:36:51.000]  這個天憂傷的意義
[00:36:51.000 --> 00:36:53.000]  是我們去分擔
[00:36:53.000 --> 00:36:55.000]  竟然發現在主裡面
[00:36:55.000 --> 00:36:57.000]  是一件美好的事
[00:36:57.000 --> 00:36:59.000]  到最後
[00:36:59.000 --> 00:37:01.000]  你跟人家說上帝會審判
[00:37:01.000 --> 00:37:03.000]  但你的生活
[00:37:03.000 --> 00:37:05.000]  是不是好像你不相信上帝會審判呢
[00:37:05.000 --> 00:37:07.000]  所以說到最後
[00:37:07.000 --> 00:37:09.000]  終歸
[00:37:09.000 --> 00:37:11.000]  我們要敬畏神
[00:37:11.000 --> 00:37:13.000]  這是我們當行的義務
[00:37:13.000 --> 00:37:15.000]  應該在人生裏做的事
[00:37:15.000 --> 00:37:17.000]  一起祈禱
[00:37:17.000 --> 00:37:19.000]  多謝主讓我們在
[00:37:19.000 --> 00:37:21.000]  人稱為很久的歷史裏
[00:37:21.000 --> 00:37:23.000]  看到今天我們人生
[00:37:23.000 --> 00:37:25.000]  一個很重要的
[00:37:25.000 --> 00:37:27.000]  強盜
[00:37:27.000 --> 00:37:29.000]  這個方向
[00:37:29.000 --> 00:37:31.000]  如果離開了你
[00:37:31.000 --> 00:37:33.000]  我們實在比起未信的人
[00:37:33.000 --> 00:37:35.000]  更可憐
[00:37:35.000 --> 00:37:37.000]  因為一面是憂傷
[00:37:37.000 --> 00:37:39.000]  一面是我們繼續犯罪
[00:37:39.000 --> 00:37:41.000]  幫助我們在真理裏
[00:37:41.000 --> 00:37:43.000]  在亮光裏
[00:37:43.000 --> 00:37:45.000]  看到我們缺乏的東西
[00:37:45.000 --> 00:37:47.000]  給我們力量
[00:37:47.000 --> 00:37:49.000]  去做我們做不到的事
[00:37:49.000 --> 00:37:51.000]  多謝你給我們剛才有機會
[00:37:51.000 --> 00:37:53.000]  享受到一個很活生生的經文
[00:37:53.000 --> 00:37:55.000]  讓我們真的經歷到
[00:37:55.000 --> 00:37:57.000]  你的愛和我們一起
[00:37:57.000 --> 00:37:59.000]  同樣地我們要回應你的愛
[00:37:59.000 --> 00:38:01.000]  我們祈禱奉耶穌基督的名
[00:38:01.000 --> 00:38:03.000]  阿彌陀佛
[00:38:03.000 --> 00:38:05.000]  阿彌陀佛
[00:38:05.000 --> 00:38:07.000]  阿彌陀佛
[00:38:07.000 --> 00:38:09.000]  阿彌陀佛
[00:38:09.000 --> 00:38:11.000]  阿彌陀佛
[00:38:11.000 --> 00:38:13.000]  阿彌陀佛
[00:38:13.000 --> 00:38:15.000]  阿彌陀佛
[00:38:15.000 --> 00:38:17.000]  阿彌陀佛
[00:38:17.000 --> 00:38:20.000]  (字幕由 Amara.org 社群提供)

