
[00:00:00.000 --> 00:00:06.400]  每年我們粵語部在秋季的時候
[00:46:28.580 --> 00:46:30.580]  當他們否定聖經的權威
[00:46:30.580 --> 00:46:32.580]  權威去了哪裡呢?
[00:46:32.580 --> 00:46:35.580]  去了他們自己的身上
[00:46:35.580 --> 00:46:37.580]  這些自由派的神學家
[00:46:37.580 --> 00:46:41.580]  甚至他們把聖經像智慧書一樣說
[00:46:41.580 --> 00:46:43.580]  很好聽的 我聽過很多
[00:46:43.580 --> 00:46:46.580]  很多很出名的人說得很好聽
[00:46:46.580 --> 00:46:49.580]  但是離開了神的主權
[00:46:49.580 --> 00:46:51.580]  離開了神的權威
[00:46:51.580 --> 00:46:53.580]  任你說到天花龍鳳
[00:46:53.580 --> 00:46:56.580]  只不過是人的智慧
[00:46:56.580 --> 00:46:58.580]  我們要很小心
[00:46:58.580 --> 00:47:01.580]  一位摩西 寫摩西不敬
[00:47:01.580 --> 00:47:04.580]  一位以塞亞先知寫以塞亞書
[00:47:04.580 --> 00:47:09.580]  一位耶利米先知寫耶利米愛國
[00:47:09.580 --> 00:47:12.580]  為什麼結構會這麼特別?
[00:47:12.580 --> 00:47:13.580]  我剛才說過
[00:47:13.580 --> 00:47:18.580]  耶利米就是要透過每一張書的瑕疵
[00:47:18.580 --> 00:47:22.580]  讓我們看到經文的重心在哪裡
[00:47:22.580 --> 00:47:25.580]  精彩的地方在哪裡
[00:47:25.580 --> 00:47:28.580]  也可能會有人問
[00:47:28.580 --> 00:47:31.580]  究竟耶利米書有沒有可能
[00:47:31.580 --> 00:47:34.580]  讓後人加上一些東西
[00:47:34.580 --> 00:47:37.580]  就算是耶利米所寫
[00:47:37.580 --> 00:47:39.580]  但是我可以告訴你
[00:47:39.580 --> 00:47:42.580]  耶利米愛國的原文的狀況
[00:47:42.580 --> 00:47:46.580]  是所有聖經當中其中一部是最好的
[00:47:46.580 --> 00:47:50.580]  也就是說我們手頭上的聖經
[00:47:50.580 --> 00:47:53.580]  和原文是很接近的
[00:47:53.580 --> 00:47:55.580]  沒有什麼差別
[00:47:55.580 --> 00:47:58.580]  最後我們看看
[00:47:58.580 --> 00:48:01.580]  為什麼我們要讀耶利米愛國
[00:48:01.580 --> 00:48:03.580]  因為第一點讓我們看到
[00:48:03.580 --> 00:48:08.580]  是猶太人將它列入五聖卷五小卷
[00:48:08.580 --> 00:48:10.580]  就是說是其中一部
[00:48:10.580 --> 00:48:13.580]  被他們認為最聖潔的書
[00:48:13.580 --> 00:48:14.580]  另外呢
[00:48:14.580 --> 00:48:17.580]  另外在耶利米愛國
[00:48:17.580 --> 00:48:19.580]  我們能夠學到很多
[00:48:19.580 --> 00:48:23.580]  有關神的屬性的教導
[00:48:23.580 --> 00:48:25.580]  第三個原因
[00:48:25.580 --> 00:48:28.580]  就是我們可以在耶利米愛國學習
[00:48:28.580 --> 00:48:30.580]  怎樣能夠從苦難
[00:48:30.580 --> 00:48:32.580]  從憂鬱黑暗
[00:48:32.580 --> 00:48:34.580]  一步一步走出來
[00:48:34.580 --> 00:48:36.580]  最後我們看到
[00:48:36.580 --> 00:48:40.580]  雖然耶利米愛國是一部非常悲哀
[00:48:40.580 --> 00:48:42.580]  令人哀動的書
[00:48:42.580 --> 00:48:45.580]  似乎耶利米是放了一些娛樂性
[00:48:45.580 --> 00:48:47.580]  放了一些趣味在裡面
[00:48:47.580 --> 00:48:49.580]  當我們讀的時候發覺
[00:48:49.580 --> 00:48:53.580]  和這個字母詩有偏差的地方
[00:48:53.580 --> 00:48:55.580]  當我們去留意的時候
[00:48:55.580 --> 00:48:57.580]  我們就能夠發掘到
[00:48:57.580 --> 00:48:59.580]  經文最重要的地方
[00:48:59.580 --> 00:49:00.580]  讓我們知道
[00:49:00.580 --> 00:49:04.580]  怎樣能夠一步一步走出憂鬱黑暗
[00:49:04.580 --> 00:49:06.580]  願神祝福他自己的話語
[00:49:06.580 --> 00:49:10.580]  讓我們透過接下來的幾個星期
[00:49:10.580 --> 00:49:12.580]  讀耶利米愛國
[00:49:12.580 --> 00:49:17.580]  能夠學習怎樣一步步走出憂鬱黑暗
[00:49:17.580 --> 00:49:19.580]  讓我們一起低頭禱告
[00:49:19.580 --> 00:49:20.580]  主要我們感謝你
[00:49:20.580 --> 00:49:24.580]  感謝你給我們有耶利米愛國這部書
[00:49:24.580 --> 00:49:26.580]  我們知道是猶太人
[00:49:26.580 --> 00:49:30.580]  將它列入五聖卷和五小卷裡面
[00:49:30.580 --> 00:49:32.580]  我們也感謝你給我們粵語堂
[00:49:32.580 --> 00:49:37.580]  今年讀了兩部五小卷五聖卷裡面的書
[00:49:37.580 --> 00:49:39.580]  就是雅歌和愛歌
[00:49:39.580 --> 00:49:43.580]  願意我們也能夠像剛才所說
[00:49:43.580 --> 00:49:45.580]  耶利米愛國的第三章
[00:49:45.580 --> 00:49:48.580]  將我們的注意力放在兩章裡面
[00:49:48.580 --> 00:49:51.580]  將我們的注意力放在你的身上
[00:49:51.580 --> 00:49:52.580]  仰望你
[00:49:52.580 --> 00:49:56.580]  以致我們不怕任何苦難
[00:49:56.580 --> 00:49:59.580]  能夠將一切榮耀重贊歸給你
[00:49:59.580 --> 00:50:00.580]  我們這樣禱告
[00:50:00.580 --> 00:50:02.580]  奉主耶穌基督的名而求
[00:50:02.580 --> 00:50:03.580]  阿門
[00:50:04.580 --> 00:50:05.580]  阿門
[00:50:06.580 --> 00:50:07.580]  阿門
[00:50:08.580 --> 00:50:09.580]  阿門
[00:50:10.580 --> 00:50:11.580]  阿門
[00:50:11.580 --> 00:50:22.140]  (影片即將結束,感謝收看)

