
[00:00:00.000 --> 00:00:06.600]  2019年第一次聚會,新年
[00:41:37.800 --> 00:41:39.800]  不是一定是奇怪的東西
[00:41:39.800 --> 00:41:41.800]  今天神未必用奇怪的東西
[00:41:41.800 --> 00:41:46.800]  可能神會在今年向你顯現
[00:41:46.800 --> 00:41:50.800]  但更加多的是在我們日常生活裡面
[00:41:50.800 --> 00:41:53.800]  來經歷神、來認識神
[00:41:53.800 --> 00:41:56.800]  讓我們今年到年尾的時候
[00:41:56.800 --> 00:41:57.800]  我們回頭看
[00:41:57.800 --> 00:41:59.800]  我們的生命都有成長
[00:41:59.800 --> 00:42:01.800]  這個是神的心意
[00:42:01.800 --> 00:42:03.800]  在我們大道看到
[00:42:03.800 --> 00:42:06.800]  天父我們感謝祢賜給我們新的一年
[00:42:06.800 --> 00:42:09.800]  求祢叫我們不要一年就一年地過去
[00:42:09.800 --> 00:42:14.800]  虛度光陰、百戰地土
[00:42:14.800 --> 00:42:16.800]  神幫助我們
[00:42:16.800 --> 00:42:18.800]  無論我們在什麼崗位上
[00:42:18.800 --> 00:42:20.800]  無論我們是什麼年紀
[00:42:20.800 --> 00:42:22.800]  祢都讓我們看到異象
[00:42:22.800 --> 00:42:25.800]  讓我們看到祢要我們所看到的東西
[00:42:25.800 --> 00:42:32.800]  求聖靈在我們裡面來催促、來教導、來安慰、來提醒我們
[00:42:32.800 --> 00:42:34.800]  叫我們今年活在祢裡面
[00:42:34.800 --> 00:42:36.800]  我們是有意義的
[00:42:36.800 --> 00:42:40.800]  我們是回頭看我們不會後悔的
[00:42:40.800 --> 00:42:42.800]  感謝祢賜給我們新的一年
[00:42:42.800 --> 00:42:44.800]  我們有新的開始
[00:42:44.800 --> 00:42:48.800]  過去我們做得好、做得不好都已經過去了
[00:42:48.800 --> 00:42:50.800]  求主祢幫助我們在新的一年
[00:42:50.800 --> 00:42:53.800]  我們能夠更加跑得好
[00:42:53.800 --> 00:42:55.800]  更加被祢所用
[00:42:55.800 --> 00:42:58.800]  我們感謝祢給我們這一段時間
[00:42:58.800 --> 00:43:00.800]  祈禱奉出耶穌基督的名字
[00:43:00.800 --> 00:43:02.800]  阿們
[00:43:02.800 --> 00:43:04.800]  阿們
[00:43:04.800 --> 00:43:07.800]  (字幕由 Amara.org 社群提供)
[00:43:07.800 --> 00:43:10.800]  (字幕由 Amara.org 社群提供)

