
[00:00:00.000 --> 00:00:11.000]  各位早晨 還有幾分鐘就午安了
[00:38:54.600 --> 00:38:56.600]  要寬恕他們
[00:38:56.600 --> 00:39:00.600]  這個德國軍官就應該信了主
[00:39:00.600 --> 00:39:03.600]  信了主當然有基督徒的禮貌
[00:39:03.600 --> 00:39:06.600]  去和港元來讚港元
[00:39:06.600 --> 00:39:08.600]  多謝你今天講得真好
[00:39:08.600 --> 00:39:11.600]  好呀 我想你死呀
[00:39:11.600 --> 00:39:14.600]  他掙扎一輪
[00:39:14.600 --> 00:39:17.600]  他說主呀 求你憐憫我
[00:39:17.600 --> 00:39:19.600]  我講得出的
[00:39:19.600 --> 00:39:20.600]  我做不到的
[00:39:20.600 --> 00:39:22.600]  求聖靈幫我
[00:39:22.600 --> 00:39:25.600]  我原諒那個人
[00:39:25.600 --> 00:39:28.600]  要碰他的手
[00:39:28.600 --> 00:39:30.600]  很大掙扎
[00:39:30.600 --> 00:39:34.600]  但結果他還是生硬地伸手出去
[00:39:34.600 --> 00:39:37.600]  當兩隻手一接觸的時候
[00:39:37.600 --> 00:39:41.600]  好像有電流流過他的身上
[00:39:41.600 --> 00:39:44.600]  他說我果然靠著神的能力
[00:39:44.600 --> 00:39:46.600]  寬恕了這個人
[00:39:46.600 --> 00:39:48.600]  也真的和他說
[00:39:48.600 --> 00:39:51.600]  I forgive you
[00:39:51.600 --> 00:39:54.600]  那個人當然很感動
[00:39:54.600 --> 00:39:56.600]  另外一個故事
[00:39:56.600 --> 00:39:58.600]  很久之前
[00:39:58.600 --> 00:40:00.600]  在美國發生的
[00:40:00.600 --> 00:40:03.600]  又是那些瘋子的槍手
[00:40:03.600 --> 00:40:05.600]  掃死了
[00:40:05.600 --> 00:40:07.600]  Amish的群族
[00:40:07.600 --> 00:40:09.600]  騎馬車
[00:40:09.600 --> 00:40:11.600]  不現代化的
[00:40:11.600 --> 00:40:14.600]  很特別的亞美族人
[00:40:14.600 --> 00:40:16.600]  與世無爭
[00:40:16.600 --> 00:40:18.600]  被槍手殺死了
[00:40:18.600 --> 00:40:20.600]  十幾個小孩
[00:40:20.600 --> 00:40:22.600]  你知不知道那個族人
[00:40:22.600 --> 00:40:25.600]  敬拜主的那一班人
[00:40:25.600 --> 00:40:27.600]  你不要說他們怎樣
[00:40:27.600 --> 00:40:29.600]  不跟著這個世界進步
[00:40:29.600 --> 00:40:32.600]  他們有些東西比我們進步很多
[00:40:32.600 --> 00:40:36.600]  我們認真的實踐耶穌基督的教訓
[00:40:36.600 --> 00:40:43.600]  他們出席那個殺人兇手的喪禮
[00:40:43.600 --> 00:40:45.600]  而這個殺人兇手
[00:40:45.600 --> 00:40:48.600]  他的家人沒有人照顧
[00:40:48.600 --> 00:40:50.600]  有妻子有兒女
[00:40:50.600 --> 00:40:52.600]  這些孤寡
[00:40:52.600 --> 00:40:55.600]  這個亞美族人
[00:40:55.600 --> 00:40:57.600]  是給錢他們讀書
[00:40:57.600 --> 00:41:01.600]  供養他們照顧他們
[00:41:01.600 --> 00:41:03.600]  我們做不做到?
[00:41:03.600 --> 00:41:07.600]  我們當然希望我們怎樣都不用做這些事
[00:41:07.600 --> 00:41:10.600]  怎樣都不用經歷這些事
[00:41:10.600 --> 00:41:12.600]  不過我想用這兩個
[00:41:12.600 --> 00:41:17.600]  來作為追求人愛
[00:41:17.600 --> 00:41:21.600]  怎樣愛我們的受敵
[00:41:21.600 --> 00:41:25.600]  放下我們的成見
[00:41:25.600 --> 00:41:28.600]  放下我們的恐懼
[00:41:28.600 --> 00:41:32.600]  放下我們的拒絕
[00:41:32.600 --> 00:41:33.600]  親愛的兄弟姐妹
[00:41:33.600 --> 00:41:36.600]  我們很多人都沒有真正的仇恨
[00:41:36.600 --> 00:41:39.600]  不過有隔膜
[00:41:39.600 --> 00:41:41.600]  打破它
[00:41:41.600 --> 00:41:45.600]  笑一笑
[00:41:45.600 --> 00:41:47.600]  或者可以的
[00:41:47.600 --> 00:41:51.600]  以前很流行說
[00:41:51.600 --> 00:41:55.600]  喝杯茶吃個包
[00:41:55.600 --> 00:41:58.600]  行不行?
[00:41:58.600 --> 00:42:01.600]  這些故事很震撼
[00:42:01.600 --> 00:42:03.600]  很重
[00:42:03.600 --> 00:42:07.600]  不過我們要的其實很輕
[00:42:07.600 --> 00:42:10.600]  多一個仁慈的說話
[00:42:10.600 --> 00:42:13.600]  多一個沒有隔膜
[00:42:13.600 --> 00:42:15.600]  沒有兇狠的眼神
[00:42:15.600 --> 00:42:18.600]  少一句爭議的說話
[00:42:18.600 --> 00:42:22.600]  多一點彼此的聆聽
[00:42:22.600 --> 00:42:26.600]  當然我們還有一些很重要的事
[00:42:26.600 --> 00:42:28.600]  我們在主裡面
[00:42:28.600 --> 00:42:32.600]  我們承認是神的人
[00:42:32.600 --> 00:42:34.600]  是要離開不義的人
[00:42:34.600 --> 00:42:37.600]  是要一起追求公義
[00:42:37.600 --> 00:42:38.600]  信德
[00:42:38.600 --> 00:42:39.600]  人愛
[00:42:39.600 --> 00:42:40.600]  和平
[00:42:40.600 --> 00:42:42.600]  求主幫助我們
[00:42:42.600 --> 00:42:44.600]  最後一樣
[00:42:44.600 --> 00:42:50.600]  除了逃與求
[00:42:50.600 --> 00:42:53.600]  使你能夠合乎主所用
[00:42:53.600 --> 00:42:54.600]  就告訴他
[00:42:54.600 --> 00:42:56.600]  提摩太
[00:42:56.600 --> 00:42:58.600]  你做傳道人
[00:42:58.600 --> 00:43:01.600]  有時別人問你的事
[00:43:01.600 --> 00:43:03.600]  你不用回答他
[00:43:03.600 --> 00:43:04.600]  別人挑機的問題
[00:43:04.600 --> 00:43:06.600]  要爭拗的事
[00:43:06.600 --> 00:43:08.600]  你不用爭拗
[00:43:08.600 --> 00:43:10.600]  你就算不夠人爭拗
[00:43:10.600 --> 00:43:12.600]  其實你都不用發火
[00:43:12.600 --> 00:43:15.600]  不用和人吵架
[00:43:15.600 --> 00:43:17.600]  挺好的
[00:43:17.600 --> 00:43:21.600]  因為傳道人不是要爭吵的
[00:43:21.600 --> 00:43:24.600]  傳道人不用爭拗的
[00:43:24.600 --> 00:43:27.600]  你爭拗完他贏了又如何
[00:43:27.600 --> 00:43:29.600]  沒用的
[00:43:29.600 --> 00:43:30.600]  提摩太
[00:43:30.600 --> 00:43:33.600]  而且有些人問你的事
[00:43:33.600 --> 00:43:36.600]  簡直是蠢
[00:43:36.600 --> 00:43:37.600]  蠢話
[00:43:37.600 --> 00:43:39.600]  蠢人說的蠢話
[00:43:39.600 --> 00:43:41.600]  聖經也有教
[00:43:41.600 --> 00:43:43.600]  他這麼蠢你不要回答他
[00:43:43.600 --> 00:43:46.600]  你回答他就和他一樣蠢
[00:43:46.600 --> 00:43:48.600]  他這麼蠢你回答他
[00:43:48.600 --> 00:43:50.600]  他也蠢到不會明白
[00:43:50.600 --> 00:43:52.600]  你何必浪費力氣呢
[00:43:52.600 --> 00:43:55.600]  主的僕人不可爭驚
[00:43:55.600 --> 00:43:57.600]  只要溫溫和和
[00:43:57.600 --> 00:44:00.600]  Be gentle
[00:44:00.600 --> 00:44:02.600]  這不是叫你軟皮蛇
[00:44:02.600 --> 00:44:04.600]  叫你不要給他辣
[00:44:04.600 --> 00:44:08.600]  叫你不要和他吵架
[00:44:08.600 --> 00:44:10.600]  其實想起吵架
[00:44:10.600 --> 00:44:12.600]  你試過和人吵架嗎
[00:44:12.600 --> 00:44:14.600]  兩夫妻吵架嗎
[00:44:14.600 --> 00:44:15.600]  真的和人吵架嗎
[00:44:15.600 --> 00:44:18.600]  你見過全都吵架嗎
[00:44:18.600 --> 00:44:20.600]  其實吵架真的很醜
[00:44:20.600 --> 00:44:22.600]  很沒風度
[00:44:22.600 --> 00:44:23.600]  不要啦
[00:44:23.600 --> 00:44:25.600]  千萬不要做這些事
[00:44:25.600 --> 00:44:27.600]  提摩太
[00:44:27.600 --> 00:44:33.600]  就做一個不用求口舌之快
[00:44:33.600 --> 00:44:35.600]  而發怒
[00:44:35.600 --> 00:44:37.600]  你不用做一個什麼都懂
[00:44:37.600 --> 00:44:38.600]  什麼都回答
[00:44:38.600 --> 00:44:41.600]  什麼都要咬一餐的人
[00:44:41.600 --> 00:44:44.600]  你謙卑一點
[00:44:44.600 --> 00:44:46.600]  或者煮給他悔改
[00:44:46.600 --> 00:44:50.600]  或者煮給他悔改
[00:44:50.600 --> 00:44:53.600]  我想這也是我們今天需要的訊息
[00:44:53.600 --> 00:44:56.600]  如果對方真的很錯
[00:44:56.600 --> 00:44:58.600]  很討人厭
[00:44:58.600 --> 00:45:00.600]  很該詛咒
[00:45:00.600 --> 00:45:02.600]  那怎麼辦呢
[00:45:02.600 --> 00:45:07.600]  我想我不會愛到是非不分
[00:45:07.600 --> 00:45:09.600]  有些人說
[00:45:09.600 --> 00:45:11.600]  Cory Ten Boon你們這些荷蘭人
[00:45:11.600 --> 00:45:14.600]  誰叫你們那麼多事
[00:45:14.600 --> 00:45:16.600]  去抵擋納粹
[00:45:16.600 --> 00:45:18.600]  你們有力量去抵擋
[00:45:18.600 --> 00:45:21.600]  不對的就抵擋
[00:45:21.600 --> 00:45:23.600]  要救人就救
[00:45:23.600 --> 00:45:25.600]  管他犯不犯法
[00:45:25.600 --> 00:45:27.600]  納粹的法也是法
[00:45:27.600 --> 00:45:29.600]  但不要忘記
[00:45:29.600 --> 00:45:32.600]  法是高於納粹的法
[00:45:32.600 --> 00:45:36.600]  你聽得懂我說什麼嗎
[00:45:36.600 --> 00:45:40.600]  不是因為愛就放棄某些東西
[00:45:40.600 --> 00:45:42.600]  某些對的東西
[00:45:42.600 --> 00:45:44.600]  你都要做
[00:45:44.600 --> 00:45:46.600]  不過做完之後有痛苦的後果
[00:45:46.600 --> 00:45:48.600]  你都要因愛的緣故
[00:45:48.600 --> 00:45:53.600]  來勝過令你仇恨絕望的後果
[00:45:53.600 --> 00:45:56.600]  聽得懂嗎
[00:45:56.600 --> 00:45:57.600]  聽得懂的
[00:45:57.600 --> 00:45:59.600]  不過做就超級難的
[00:45:59.600 --> 00:46:01.600]  其實是不可能的
[00:46:01.600 --> 00:46:02.600]  正因為不可能
[00:46:02.600 --> 00:46:06.600]  所以又回到主救我
[00:46:06.600 --> 00:46:08.600]  好像Cory Ten Boon
[00:46:08.600 --> 00:46:11.600]  在地圖聖靈幫助我
[00:46:11.600 --> 00:46:13.600]  聖靈就幫了他
[00:46:13.600 --> 00:46:15.600]  他就寫了這個故事
[00:46:15.600 --> 00:46:17.600]  好像那些Amysh
[00:46:17.600 --> 00:46:19.600]  主啊我們願意效法你
[00:46:19.600 --> 00:46:22.600]  所以他們就在美國的歷史裏面
[00:46:22.600 --> 00:46:27.600]  帶來這個意志
[00:46:27.600 --> 00:46:29.600]  人若自竭
[00:46:29.600 --> 00:46:31.600]  脫離悲戰的事
[00:46:31.600 --> 00:46:33.600]  就必作貴重的器皿
[00:46:33.600 --> 00:46:35.600]  成為聖潔
[00:46:35.600 --> 00:46:37.600]  為父主用
[00:46:37.600 --> 00:46:39.600]  以避行各樣的善事
[00:46:39.600 --> 00:46:43.600]  願我們都能夠同心同行
[00:46:43.600 --> 00:46:46.600]  有逃避有追求
[00:46:47.600 --> 00:46:50.600]  由 Amara.org 社群提供的字幕
[00:46:50.600 --> 00:46:53.600]  (字幕由Amara.org社群提供)
[00:46:54.600 --> 00:46:57.600]  (字幕由Amara.org社群提供)
[00:46:57.600 --> 00:47:00.600]  (字幕由 Amara.org 社群提供)
[00:47:00.600 --> 00:47:02.600]  (音樂停止)

