
[00:00:00.000 --> 00:00:09.040]  禱告是基督徒生命當中非常重要的一件事
[00:36:49.280 --> 00:36:51.280]  已經戰勝了死亡
[00:36:51.280 --> 00:36:53.280]  已經得到勝利
[00:36:53.280 --> 00:36:56.280]  我們基督徒過著的生命又是怎樣的?
[00:36:56.280 --> 00:37:00.280]  我們是否過著同樣得勝的生命呢?
[00:37:00.280 --> 00:37:03.280]  還是我們做基督徒做到真的很頹喪?
[00:37:03.280 --> 00:37:05.280]  Jonathan Wainwright
[00:37:05.280 --> 00:37:07.280]  是美國的一個將軍
[00:37:07.280 --> 00:37:09.280]  他在第二次世界大戰
[00:37:09.280 --> 00:37:11.280]  他是代表美國去到菲律賓
[00:37:11.280 --> 00:37:13.280]  來跟日本人打仗
[00:37:13.280 --> 00:37:15.280]  他戰敗了
[00:37:15.280 --> 00:37:20.280]  被日本人把他俘虜到滿洲的一個集中營
[00:37:20.280 --> 00:37:23.280]  他在那裏飽受折磨
[00:37:23.280 --> 00:37:25.280]  折磨到他沒有鬥志
[00:37:25.280 --> 00:37:27.280]  折磨到他沒有希望
[00:37:27.280 --> 00:37:34.280]  直至到美國用了原子彈來轟炸廣島和長崎
[00:37:34.280 --> 00:37:37.280]  於是日本是無條件投降了
[00:37:37.280 --> 00:37:41.280]  美國就差派一個上校
[00:37:41.280 --> 00:37:43.280]  去到滿洲的集中營
[00:37:43.280 --> 00:37:47.280]  來宣佈日本已經是投降
[00:37:47.280 --> 00:37:51.280]  這個Jonathan Wainwright這個將軍
[00:37:51.280 --> 00:37:55.280]  當時就在那裏聽這個宣佈
[00:37:55.280 --> 00:37:58.280]  完了之後他就回到自己住的地方
[00:37:58.280 --> 00:38:01.280]  誰知道日本官兵又來折磨他
[00:38:01.280 --> 00:38:04.280]  他說你們現在不可以再折磨我了
[00:38:04.280 --> 00:38:06.280]  他說我們已經得勝了
[00:38:06.280 --> 00:38:08.280]  你們輸了
[00:38:08.280 --> 00:38:09.280]  你不可以折磨我
[00:38:09.280 --> 00:38:11.280]  你現在要聽我的話
[00:38:11.280 --> 00:38:13.280]  同樣我們基督徒都是一樣
[00:38:13.280 --> 00:38:15.280]  我們已經聽見好消息
[00:38:15.280 --> 00:38:18.280]  耶穌基督已經戰勝了死亡
[00:38:18.280 --> 00:38:19.280]  戰勝了罪
[00:38:19.280 --> 00:38:21.280]  我們是不是過著得勝的生命
[00:38:21.280 --> 00:38:24.280]  還是我們還是好像一個戰敗了
[00:38:24.280 --> 00:38:26.280]  被俘虜的一個士兵
[00:38:26.280 --> 00:38:28.280]  活得非常之的噩得
[00:38:28.280 --> 00:38:30.280]  非常之的頹喪
[00:38:30.280 --> 00:38:33.280]  其實我們普羅告訴我們
[00:38:33.280 --> 00:38:36.280]  我們真的應該活出一個得勝的生命
[00:38:36.280 --> 00:38:40.280]  因為我們身上有耶穌基督給我們的指望
[00:38:40.280 --> 00:38:41.280]  我們有喜樂
[00:38:41.280 --> 00:38:45.280]  耶穌基督說我們是祂的基業
[00:38:45.280 --> 00:38:47.280]  我們有一個崇高的地位
[00:38:47.280 --> 00:38:49.280]  我們需要活出這個地位
[00:38:49.280 --> 00:38:54.280]  所靠的能力就是耶穌基督從死裡復活
[00:38:54.280 --> 00:38:56.280]  被提升到天上
[00:38:56.280 --> 00:38:59.280]  是一樣的能力
[00:38:59.280 --> 00:39:01.280]  在這裏結束的時候
[00:39:01.280 --> 00:39:04.280]  想和大家看一件事
[00:39:04.280 --> 00:39:06.280]  不知道大家是否記得好幾年前
[00:39:06.280 --> 00:39:09.280]  有一本書叫做《雅比斯的禱告》
[00:39:09.280 --> 00:39:12.280]  這本書曾經風靡一時
[00:39:12.280 --> 00:39:17.280]  所說的是歷代至上四章九至十節
[00:39:17.280 --> 00:39:19.280]  說的是雅比斯的禱告
[00:39:19.280 --> 00:39:23.280]  求神擴張我們的境界
[00:39:23.280 --> 00:39:25.280]  這本書說你照著念
[00:39:25.280 --> 00:39:28.280]  你照著念神就會擴張你的境界
[00:39:28.280 --> 00:39:30.280]  似乎是有一點點迷信
[00:39:30.280 --> 00:39:32.280]  如果你拼命地念
[00:39:32.280 --> 00:39:34.280]  希望神就擴張你的境界
[00:39:34.280 --> 00:39:38.280]  但我覺得我們今天保羅的禱告
[00:39:38.280 --> 00:39:40.280]  是更加有意思
[00:39:40.280 --> 00:39:43.280]  保羅教我們要禱告
[00:39:43.280 --> 00:39:48.280]  求神幫助我們明白自己在主內的身份和地位
[00:39:48.280 --> 00:39:53.280]  求神幫助我們能夠更加認識耶穌基督
[00:39:53.280 --> 00:39:56.280]  你注意保羅不是說認識耶穌基督
[00:39:56.280 --> 00:39:57.280]  就是讀多一點聖經
[00:39:57.280 --> 00:39:58.280]  多一點頭腦的知識
[00:39:58.280 --> 00:40:01.280]  他說三件事是很奇怪的
[00:40:01.280 --> 00:40:05.280]  第一件事是憑著我們的指望
[00:40:05.280 --> 00:40:09.280]  能夠活出神在我們身上恩兆的旨意
[00:40:09.280 --> 00:40:13.280]  我們要憑著指望來活出祂的旨意
[00:40:13.280 --> 00:40:15.280]  我們是耶穌基督的基業
[00:40:15.280 --> 00:40:18.280]  我們是有豐盛的榮耀
[00:40:18.280 --> 00:40:20.280]  我們有高貴的地位
[00:40:20.280 --> 00:40:23.280]  我們要與這個夢兆的恩相稱
[00:40:23.280 --> 00:40:26.280]  我們所靠的力量是甚麼力量
[00:40:26.280 --> 00:40:29.280]  是從神而來的力量
[00:40:29.280 --> 00:40:33.280]  這個力量就是神使耶穌基督從死裡復活
[00:40:33.280 --> 00:40:35.280]  同一樣的力量
[00:40:35.280 --> 00:40:37.280]  我們基督徒真是很幸福
[00:40:37.280 --> 00:40:41.280]  只差我們肯不肯走在神的旨意當中
[00:40:41.280 --> 00:40:44.280]  將我們的地位身份活出來
[00:40:44.280 --> 00:40:46.280]  最後想問一下大家
[00:40:46.280 --> 00:40:51.280]  我們是否一個配備耶穌基督救贖的人
[00:40:51.280 --> 00:40:54.280]  很值得我們自己問一下
[00:40:54.280 --> 00:40:58.280]  我們是否一個配備耶穌基督救贖的人
[00:40:58.280 --> 00:40:59.280]  有一個年輕人
[00:40:59.280 --> 00:41:03.280]  他跌進了河裡不小心
[00:41:03.280 --> 00:41:05.280]  水流很急很急
[00:41:05.280 --> 00:41:09.280]  眼看他很快就被沖到海裡
[00:41:09.280 --> 00:41:10.280]  他就沒命了
[00:41:10.280 --> 00:41:14.280]  當時有一個人冒著生命的危險
[00:41:14.280 --> 00:41:18.280]  跳下河裡來救這個年輕人
[00:41:18.280 --> 00:41:22.280]  他用盡九牛二虎之力來救了他
[00:41:22.280 --> 00:41:24.280]  救了他之後這個年輕人
[00:41:24.280 --> 00:41:27.280]  在醫院裡住了一段日子來療養
[00:41:27.280 --> 00:41:29.280]  他終於康復了
[00:41:29.280 --> 00:41:34.280]  他要去感謝多謝這位救命恩人
[00:41:34.280 --> 00:41:37.280]  於是他去拜訪這個救命恩人
[00:41:37.280 --> 00:41:39.280]  他去到救命恩人的家裡
[00:41:39.280 --> 00:41:41.280]  這個救命恩人第一件事見到他
[00:41:41.280 --> 00:41:43.280]  就問他一個問題
[00:41:43.280 --> 00:41:48.280]  他說希望你是值得被我所打救
[00:41:48.280 --> 00:41:50.280]  我用了這麼辛苦來打救你
[00:41:50.280 --> 00:41:53.280]  希望你是值得被我所打救
[00:41:53.280 --> 00:41:57.280]  我們每一個人都是被耶穌基督的補血
[00:41:57.280 --> 00:41:58.280]  來救贖
[00:41:58.280 --> 00:42:00.280]  耶穌基督為我們寫命
[00:42:00.280 --> 00:42:01.280]  很值得問一下我們自己
[00:42:01.280 --> 00:42:05.280]  是不是一個真正配備耶穌基督救贖的人
[00:42:05.280 --> 00:42:11.280]  我們有沒有真正去嘗試認識耶穌基督
[00:42:11.280 --> 00:42:15.280]  來靠著祂給我們的指望
[00:42:15.280 --> 00:42:18.280]  靠著祂給我們有崇高的身份
[00:42:18.280 --> 00:42:21.280]  我們就是祂豐盛的榮耀
[00:42:21.280 --> 00:42:25.280]  靠著這些來活出我們的生命
[00:42:25.280 --> 00:42:26.280]  活出我們的地位
[00:42:26.280 --> 00:42:29.280]  而我們所靠的力量就是耶穌基督
[00:42:29.280 --> 00:42:33.280]  臣使耶穌基督復活的同一個力量
[00:42:33.280 --> 00:42:35.280]  願神祝福他自己的話語
[00:42:35.280 --> 00:42:37.280]  讓我們一起來低頭禱告
[00:42:37.280 --> 00:42:39.280]  主人我們感謝祢
[00:42:39.280 --> 00:42:42.280]  感謝祢給我們有異忽所恕
[00:42:42.280 --> 00:42:45.280]  感謝祢給我們有保羅的禱告
[00:42:45.280 --> 00:42:48.280]  幫助我們能夠學習
[00:42:48.280 --> 00:42:52.280]  怎樣能夠明白自己的身份和地位
[00:42:52.280 --> 00:42:57.280]  幫助我們能夠將我們的身份地位活出來
[00:42:57.280 --> 00:42:59.280]  我們要認識耶穌基督
[00:42:59.280 --> 00:43:02.280]  要倚靠祂的力量
[00:43:02.280 --> 00:43:04.280]  祂就是那位大能的神
[00:43:04.280 --> 00:43:07.280]  祂給我們有何等的期望
[00:43:07.280 --> 00:43:10.280]  祂給我們有崇高的地位
[00:43:10.280 --> 00:43:13.280]  願意我們每個人都配接受耶穌基督
[00:43:13.280 --> 00:43:15.280]  給我們的救恩
[00:43:15.280 --> 00:43:16.280]  以致我們有這個心
[00:43:16.280 --> 00:43:19.280]  將這個地位身份在我們的身上活出來
[00:43:19.280 --> 00:43:21.280]  將一切榮耀重讚
[00:43:21.280 --> 00:43:23.280]  都是歸給神
[00:43:23.280 --> 00:43:24.280]  我們這樣禱告
[00:43:24.280 --> 00:43:26.280]  奉主耶穌基督的名義而求
[00:43:26.280 --> 00:43:27.280]  阿門
[00:43:28.280 --> 00:43:29.280]  阿門
[00:43:29.280 --> 00:43:30.280]  阿門
[00:43:30.280 --> 00:43:31.280]  阿門
[00:43:31.280 --> 00:43:32.280]  阿門
[00:43:32.280 --> 00:43:33.280]  阿門
[00:43:33.280 --> 00:43:34.280]  阿門
[00:43:34.280 --> 00:43:35.280]  阿門
[00:43:35.280 --> 00:43:36.280]  阿門
[00:43:36.280 --> 00:43:37.280]  阿門

