
[00:00:00.000 --> 00:00:14.040]  我想我夜年沒有聽這首歌了 所以很有一種歸屬感聽這些當年的歌
[00:36:23.080 --> 00:36:25.080]  另外那半年做什麼呢?
[00:36:25.080 --> 00:36:26.080]  遊山玩水
[00:36:26.080 --> 00:36:27.080]  經常在Facebook貼文
[00:36:27.080 --> 00:36:30.080]  這次去了南美洲攀Mount Andes
[00:36:30.080 --> 00:36:35.080]  那次又去歐洲攀阿爾卑斯山
[00:36:35.080 --> 00:36:37.080]  半年到處遊山玩水
[00:36:37.080 --> 00:36:39.080]  然後跑馬拉松
[00:36:39.080 --> 00:36:41.080]  男人喜歡有些挑戰
[00:36:41.080 --> 00:36:43.080]  全世界跑馬拉松
[00:36:43.080 --> 00:36:44.080]  半馬
[00:36:44.080 --> 00:36:45.080]  多豐碩
[00:36:45.080 --> 00:36:47.080]  跟當年的死黨聊天
[00:36:47.080 --> 00:36:49.080]  什麼這麼豐收的
[00:36:49.080 --> 00:36:51.080]  然後再看看自己
[00:36:51.080 --> 00:36:52.080]  死了
[00:36:52.080 --> 00:36:53.080]  人活到50歲
[00:36:53.080 --> 00:36:55.080]  還是手停口停的階段
[00:36:55.080 --> 00:36:58.080]  女兒還是靠著我那份工資
[00:36:58.080 --> 00:37:00.080]  然後有三個女兒在交
[00:37:00.080 --> 00:37:02.080]  那時候還沒進大學還直資
[00:37:02.080 --> 00:37:05.080]  每個月要靠那份工資交學費
[00:37:05.080 --> 00:37:08.080]  為什麼別人的50歲這麼豐收
[00:37:08.080 --> 00:37:12.080]  我這個50歲還在捱世界呢?
[00:37:12.080 --> 00:37:14.080]  有時候都會
[00:37:14.080 --> 00:37:16.080]  私人來說也會有點酸
[00:37:16.080 --> 00:37:18.080]  不過私人就要
[00:37:18.080 --> 00:37:20.080]  在午節提醒我
[00:37:20.080 --> 00:37:22.080]  但是我有最寶貴的東西
[00:37:22.080 --> 00:37:24.080]  我可以服侍神
[00:37:24.080 --> 00:37:26.080]  我可以分享神的話語
[00:37:26.080 --> 00:37:29.080]  這豈不是比遊山玩水更加寶貴
[00:37:29.080 --> 00:37:31.080]  不是在這裡捱
[00:37:31.080 --> 00:37:33.080]  我不是在這裡辛苦到捱
[00:37:33.080 --> 00:37:35.080]  而是神給我這樣的權利
[00:37:35.080 --> 00:37:37.080]  給我這樣的特權
[00:37:37.080 --> 00:37:40.080]  讓我有機會用祂的話語鼓勵人
[00:37:40.080 --> 00:37:43.080]  這不是上好的福分嗎?
[00:37:43.080 --> 00:37:47.080]  這豈不是比退休去巴哈馬曬太陽更好
[00:37:47.080 --> 00:37:49.080]  曬太陽這麼悶
[00:37:49.080 --> 00:37:52.080]  和你們分享神的話語更過癮
[00:37:52.080 --> 00:37:54.080]  人們在這裡想到這裡
[00:37:54.080 --> 00:37:56.080]  明白有了神
[00:37:56.080 --> 00:37:58.080]  其實就有了最好的祝福
[00:37:58.080 --> 00:37:59.080]  上好的福分
[00:37:59.080 --> 00:38:01.080]  神已經給了我們
[00:38:01.080 --> 00:38:03.080]  問題是我們看不看到呢?
[00:38:03.080 --> 00:38:05.080]  讓我們低頭做個禱告
[00:38:05.080 --> 00:38:07.080]  主我們神求祢幫助我們
[00:38:07.080 --> 00:38:09.080]  讓我們真的看到在生命之中
[00:38:09.080 --> 00:38:11.080]  祢的恩惠是豐豐滿滿的
[00:38:11.080 --> 00:38:14.080]  讓我們不需要羨慕世人任何的事情
[00:38:14.080 --> 00:38:16.080]  因為有了祢
[00:38:16.080 --> 00:38:18.080]  我們就有最大的福分
[00:38:18.080 --> 00:38:20.080]  給我們這份信心
[00:38:20.080 --> 00:38:23.080]  讓我們看到祢的福分的實在
[00:38:23.080 --> 00:38:24.080]  我們這樣交托禱告
[00:38:24.080 --> 00:38:25.080]  奉耶穌基督的名
[00:38:25.080 --> 00:38:26.080]  阿們
[00:38:26.080 --> 00:38:27.080]  阿們
[00:38:27.080 --> 00:38:30.080]  (字幕由 Amara.org 社群提供)
[00:38:30.080 --> 00:38:33.080]  (字幕由 Amara.org 社群提供)

