
[00:00:00.000 --> 00:00:05.000]   Hello, brothers and sisters.
[00:43:00.000 --> 00:43:02.000]   to my explanation below.
[00:43:02.000 --> 00:43:05.000]   This passage is very special.
[00:43:05.000 --> 00:43:07.000]   There were several words in it.
[00:43:07.000 --> 00:43:09.000]   The Pharisees said to Jesus,
[00:43:09.000 --> 00:43:15.000]   "Teacher, we want to ask you to show us the gospel."
[00:43:15.000 --> 00:43:18.000]   I emphasize that the content of the gospel I want to talk about today
[00:43:18.000 --> 00:43:21.000]   is the gospel that can be seen with the eyes,
[00:43:21.000 --> 00:43:24.000]   not the gospel that changes a person's heart and mind
[00:43:24.000 --> 00:43:25.000]   and awakens the soul.
[00:43:25.000 --> 00:43:26.000]   These are all gospels,
[00:43:26.000 --> 00:43:29.000]   but this is the gospel that cannot be seen by the appearance.
[00:43:29.000 --> 00:43:32.000]   The gospel I am talking about today is the gospel that can be seen with the eyes.
[00:43:32.000 --> 00:43:34.000]   For example, the gospel that can be seen with the eyes
[00:43:34.000 --> 00:43:37.000]   of those who cure diseases, drive away the devil, and turn the water into wine.
[00:43:37.000 --> 00:43:40.000]   Jesus Christ then responded to their request
[00:43:40.000 --> 00:43:43.000]   from chapter 39 to 42.
[00:43:43.000 --> 00:43:46.000]   He asked them to show us the gospel.
[00:43:46.000 --> 00:43:48.000]   Let us see.
[00:43:48.000 --> 00:43:50.000]   Can you show us the gospel?
[00:43:50.000 --> 00:43:53.000]   It is to be seen.
[00:43:53.000 --> 00:43:58.000]   When I explain chapter 39 to 42,
[00:43:58.000 --> 00:44:03.000]   I have to explain three aspects first,
[00:44:03.000 --> 00:44:06.000]   so that I can explain this passage.
[00:44:06.000 --> 00:44:09.000]   This passage is not difficult to understand.
[00:44:09.000 --> 00:44:15.000]   It mentions that the first night of the day is three days and three nights
[00:44:15.000 --> 00:44:19.000]   in the fish's stomach, which is equivalent to the three days and three nights
[00:44:19.000 --> 00:44:24.000]   between the resurrection of Jesus Christ and death.
[00:44:24.000 --> 00:44:28.000]   It mentions the repentance of the Nile,
[00:44:28.000 --> 00:44:31.000]   and the queen of the south to hear Solomon's words.
[00:44:31.000 --> 00:44:33.000]   These are all things that we cannot understand.
[00:44:33.000 --> 00:44:36.000]   But there is a deep meaning behind it.
[00:44:36.000 --> 00:44:39.000]   I want to explain it to you today.
[00:44:39.000 --> 00:44:43.000]   Before I explain, I have to explain three things.
[00:44:43.000 --> 00:44:47.000]   The first is the word "sacrifice".
[00:44:47.000 --> 00:44:53.000]   The word "sacrifice" is not the word "miracle"
[00:44:53.000 --> 00:44:55.000]   in the original text and the Bible.
[00:44:55.000 --> 00:44:58.000]   It is not the word "sacrifice".
[00:44:58.000 --> 00:45:01.000]   It is actually a sign.
[00:45:01.000 --> 00:45:05.000]   If you look at the English Bible, it says "they asked for a sign".
[00:45:05.000 --> 00:45:06.000]   What is the sign?
[00:45:06.000 --> 00:45:08.000]   It is like a road sign.
[00:45:08.000 --> 00:45:10.000]   This road sign points to Satan.
[00:45:10.000 --> 00:45:13.000]   The sign is not the goal.
[00:45:13.000 --> 00:45:15.000]   The sign is only pointing to the goal.
[00:45:15.000 --> 00:45:18.000]   So if we see a sign in the kingdom of God,
[00:45:18.000 --> 00:45:21.000]   a road sign pointing to Satan,
[00:45:21.000 --> 00:45:22.000]   this road sign is not Satan.
[00:45:22.000 --> 00:45:24.000]   You are still in the kingdom of God.
[00:45:24.000 --> 00:45:25.000]   Do you understand?
[00:45:25.000 --> 00:45:29.000]   So let's not get the word wrong.
[00:45:29.000 --> 00:45:32.000]   Because the Chinese Bible also means "sacrifice".
[00:45:32.000 --> 00:45:35.000]   But the real English or original text
[00:45:35.000 --> 00:45:39.000]   is an indication or a sign.
[00:45:39.000 --> 00:45:42.000]   So you understand this first.
[00:45:42.000 --> 00:45:47.000]   The second is "trust" and "repentance".
[00:45:47.000 --> 00:45:51.000]   "Trust" and "repentance" are the same.
[00:45:51.000 --> 00:45:53.000]   It is one side of the coin.
[00:45:53.000 --> 00:45:55.000]   It cannot be separated.
[00:45:55.000 --> 00:45:58.000]   The word "trust" in the Bible is very clear.
[00:45:58.000 --> 00:46:00.000]   There is a range.
[00:46:00.000 --> 00:46:04.000]   The range of "trust" in the Bible
[00:46:04.000 --> 00:46:07.000]   is the words of God and God.
[00:46:07.000 --> 00:46:10.000]   God is the true nature.
[00:46:10.000 --> 00:46:13.000]   The words spoken by the true nature are the truth.
[00:46:13.000 --> 00:46:17.000]   So we trust the words of God and God.
[00:46:17.000 --> 00:46:20.000]   Today I believe in Jesus Christ and the teachings of Jesus Christ.
[00:46:20.000 --> 00:46:22.000]   This is the range.
[00:46:22.000 --> 00:46:25.000]   So "trust" is not about a student
[00:46:25.000 --> 00:46:27.000]   who is hardworking in studying and has confidence in his exam.
[00:46:27.000 --> 00:46:30.000]   The confidence of a person is not.
[00:46:30.000 --> 00:46:34.000]   The confidence in the Bible is the words of God and God.
[00:46:34.000 --> 00:46:39.000]   The characteristic of "trust" is
[00:46:39.000 --> 00:46:43.000]   we accept what we understand rationally.
[00:46:43.000 --> 00:46:51.000]   We trust God in the non-rational and super-rational range.
[00:46:51.000 --> 00:46:55.000]   For example, God teaches us to love and be kind.
[00:46:55.000 --> 00:47:01.000]   We can understand this rationally.
[00:47:01.000 --> 00:47:05.000]   If God says that Jesus Christ changed the water,
[00:47:05.000 --> 00:47:07.000]   this cannot be explained rationally.
[00:47:07.000 --> 00:47:09.000]   People's rationality cannot be understood.
[00:47:09.000 --> 00:47:11.000]   It is beyond the super-rational range.
[00:47:11.000 --> 00:47:15.000]   We accept it with confidence.
[00:47:15.000 --> 00:47:17.000]   And faith does not die.
[00:47:17.000 --> 00:47:22.000]   So we have confidence in God.
[00:47:22.000 --> 00:47:26.000]   This is the same as repentance.
[00:47:26.000 --> 00:47:28.000]   When we hear God's words,
[00:47:28.000 --> 00:47:32.000]   we change our thoughts and ideas and turn to the right way.
[00:47:32.000 --> 00:47:34.000]   When we turn to the right way,
[00:47:34.000 --> 00:47:37.000]   there are two aspects of repentance.
[00:47:37.000 --> 00:47:39.000]   The change of thoughts and ideas plus the change of life.
[00:47:39.000 --> 00:47:41.000]   Turn to the right way.
[00:47:41.000 --> 00:47:45.000]   The change of life is that we have faith.
[00:47:45.000 --> 00:47:47.000]   Because faith has action, it is death.
[00:47:47.000 --> 00:47:50.000]   So faith and repentance are two sides of a coin.
[00:47:50.000 --> 00:47:52.000]   We cannot separate them.
[00:47:52.000 --> 00:47:54.000]   So sometimes we talk about faith and sometimes repentance.
[00:47:54.000 --> 00:47:56.000]   They are the same thing.
[00:47:56.000 --> 00:47:58.000]   This is the second principle I want to clarify.
[00:47:58.000 --> 00:48:02.000]   The third principle is that we need to pay attention.
[00:48:02.000 --> 00:48:04.000]   I will explain it.
[00:48:04.000 --> 00:48:08.000]   In the Roman book of Paul,
[00:48:08.000 --> 00:48:12.000]   he explains how people can trust God.
[00:48:12.000 --> 00:48:15.000]   I call this the five principles of trust.
[00:48:15.000 --> 00:48:16.000]   What does he say?
[00:48:16.000 --> 00:48:21.000]   "But if no man believes him, how can he pray to him?
[00:48:21.000 --> 00:48:25.000]   If no man hears him, how can he believe him?
[00:48:25.000 --> 00:48:29.000]   If no man hears him, how can he preach him?
[00:48:29.000 --> 00:48:33.000]   If no man hears him, how can he preach him?"
[00:48:33.000 --> 00:48:38.000]   It seems difficult to understand the four principles.
[00:48:38.000 --> 00:48:43.000]   But if we read it from the end, it is very simple.
[00:48:43.000 --> 00:48:49.000]   First, if there is no man to preach, how can he preach?
[00:48:49.000 --> 00:48:53.000]   That is, the man to preach first,
[00:48:53.000 --> 00:48:57.000]   the man to preach first, then someone to preach.
[00:48:57.000 --> 00:49:01.000]   If someone preaches, someone hears.
[00:49:01.000 --> 00:49:04.000]   If someone hears, someone believes.
[00:49:04.000 --> 00:49:08.000]   If someone believes, someone prays to God.
[00:49:08.000 --> 00:49:10.000]   So if we look at it in reverse,
[00:49:10.000 --> 00:49:16.000]   we see the five principles of trust in God.
[00:49:16.000 --> 00:49:20.000]   God's people preach God's way.
[00:49:20.000 --> 00:49:25.000]   God's people listen to God's words to preach God's words.
[00:49:25.000 --> 00:49:27.000]   If someone hears,
[00:49:27.000 --> 00:49:30.000]   if it is a good word,
[00:49:30.000 --> 00:49:33.000]   a word of respect for God,
[00:49:33.000 --> 00:49:35.000]   they will believe.
[00:49:35.000 --> 00:49:38.000]   They will believe and pray to God,
[00:49:38.000 --> 00:49:40.000]   and return to God's side.
[00:49:40.000 --> 00:49:44.000]   God's people preach God's way.
[00:49:44.000 --> 00:49:47.000]   People can hear in the third stage,
[00:49:47.000 --> 00:49:50.000]   and then have the opportunity to believe in God and pray to God.
[00:49:50.000 --> 00:49:54.000]   This is the five principles of trust in God.
[00:49:54.000 --> 00:49:58.000]   In the Bible, in Romans 7, it is mentioned that
[00:49:58.000 --> 00:50:02.000]   "It is clear that the faith is from the one who hears,
[00:50:02.000 --> 00:50:06.000]   and the one who hears is directly from Christ."
[00:50:06.000 --> 00:50:09.000]   This is a very important principle of the Bible.
[00:50:09.000 --> 00:50:12.000]   A person believes in God.
[00:50:12.000 --> 00:50:15.000]   Faith comes from listening to God.
[00:50:15.000 --> 00:50:17.000]   You have to rely on God,
[00:50:17.000 --> 00:50:20.000]   understand God's words,
[00:50:20.000 --> 00:50:22.000]   in order to have faith.
[00:50:22.000 --> 00:50:27.000]   There can be no other way.
[00:50:27.000 --> 00:50:30.000]   If we look at these five principles,
[00:50:30.000 --> 00:50:37.000]   we should pay attention to the relationship between the topic I am talking about today.
[00:50:37.000 --> 00:50:41.000]   The topic today is "The relationship between the work of God and the truth."
[00:50:41.000 --> 00:50:44.000]   I want to talk about the relationship between the work of God and the truth.
[00:50:44.000 --> 00:50:48.000]   What is special about the five principles?
[00:50:48.000 --> 00:50:50.000]   If you can see,
[00:50:50.000 --> 00:50:53.000]   there is no work of God that can be seen.
[00:50:53.000 --> 00:50:56.000]   The work of God is not in this process.
[00:50:56.000 --> 00:51:00.000]   The work of God that can be seen is not in this process.
[00:51:00.000 --> 00:51:02.000]   There is no work of God.
[00:51:02.000 --> 00:51:04.000]   Some work of God is invisible.
[00:51:04.000 --> 00:51:06.000]   For example, a person hears,
[00:51:06.000 --> 00:51:08.000]   a person hears,
[00:51:08.000 --> 00:51:10.000]   and it is the Holy Spirit.
[00:51:10.000 --> 00:51:12.000]   When the heart of a person is poured into,
[00:51:12.000 --> 00:51:15.000]   it is the Holy Spirit that awakens the soul of the person.
[00:51:15.000 --> 00:51:16.000]   This is invisible.
[00:51:16.000 --> 00:51:18.000]   It is also a work of God.
[00:51:18.000 --> 00:51:21.000]   But what I am talking about today is not the work of God that changes in the heart.
[00:51:21.000 --> 00:51:24.000]   What I want to say is the work of God that can be seen with the eyes.
[00:51:24.000 --> 00:51:27.000]   Because these Fascists call Jesus Christ,
[00:51:27.000 --> 00:51:29.000]   "Show us the work of God,
[00:51:29.000 --> 00:51:33.000]   let us see the work of God that He wants to see with the eyes."
[00:51:33.000 --> 00:51:37.000]   Today you can see the five books of the Holy Spirit,
[00:51:37.000 --> 00:51:40.000]   the five books of the Holy Spirit,
[00:51:40.000 --> 00:51:44.000]   the work of God that does not need to be seen with the eyes.
[00:51:44.000 --> 00:51:49.000]   But this principle of the Bible,
[00:51:49.000 --> 00:51:51.000]   Paul wrote it very clearly.
[00:51:51.000 --> 00:51:55.000]   But it was not Paul who came up with it.
[00:51:55.000 --> 00:51:59.000]   When we look at Jesus Christ,
[00:51:59.000 --> 00:52:05.000]   we understand that the revelation of God in the Bible is very exquisite.
[00:52:05.000 --> 00:52:09.000]   When Jesus mentioned the story of Jonah,
[00:52:09.000 --> 00:52:12.000]   we look at the story of Jonah,
[00:52:12.000 --> 00:52:14.000]   we see the five books,
[00:52:14.000 --> 00:52:16.000]   which were already in the Old Testament.
[00:52:16.000 --> 00:52:19.000]   We look at the third chapter of Jonah,
[00:52:19.000 --> 00:52:24.000]   we see that the second time Jonah was brought to Jerusalem,
[00:52:24.000 --> 00:52:27.000]   he went to the city of Nile,
[00:52:27.000 --> 00:52:31.000]   and told the people there,
[00:52:31.000 --> 00:52:35.000]   "You see, God has shown Jonah."
[00:52:35.000 --> 00:52:38.000]   Jonah followed the words of Jonah,
[00:52:38.000 --> 00:52:40.000]   and went to the city of Nile.
[00:52:40.000 --> 00:52:42.000]   Then he entered the city and announced,
[00:52:42.000 --> 00:52:46.000]   "In forty days, the city of Nile will be reconquered."
[00:52:46.000 --> 00:52:49.000]   God showed Jonah,
[00:52:49.000 --> 00:52:51.000]   and Jonah listened to the message and preached it.
[00:52:51.000 --> 00:52:53.000]   The people heard it.
[00:52:53.000 --> 00:52:54.000]   What did they do?
[00:52:54.000 --> 00:52:56.000]   They came and believed in the Lord.
[00:52:56.000 --> 00:52:59.000]   They believed in the Lord and announced the ban on eating.
[00:52:59.000 --> 00:53:02.000]   From small to large, they had to wear a coat.
[00:53:02.000 --> 00:53:05.000]   It meant that they were in a dire situation.
[00:53:05.000 --> 00:53:07.000]   Not only that, they even had to bow down.
[00:53:07.000 --> 00:53:09.000]   Because they were worried that they would not be able to receive the baptism of Christ.
[00:53:09.000 --> 00:53:10.000]   They were worried that they would not be able to do it.
[00:53:10.000 --> 00:53:12.000]   They had to bow down and go to the cross.
[00:53:12.000 --> 00:53:16.000]   They pleaded with God,
[00:53:16.000 --> 00:53:20.000]   and then they had to turn away from their evil ways.
[00:53:20.000 --> 00:53:21.000]   That was repentance.
[00:53:21.000 --> 00:53:25.000]   So believing in the Lord and repentance are the same.
[00:53:25.000 --> 00:53:26.000]   They cannot be separated.
[00:53:26.000 --> 00:53:32.000]   So you can see that Jesus Christ told the story of Jonah.
[00:53:32.000 --> 00:53:35.000]   Not only in his three days in the fishing boat,
[00:53:35.000 --> 00:53:40.000]   but also in the whole process,
[00:53:40.000 --> 00:53:44.000]   the five steps of believing in God
[00:53:44.000 --> 00:53:48.000]   did not require any visible signs.
[00:53:48.000 --> 00:53:50.000]   It did not require any signs.
[00:53:50.000 --> 00:53:54.000]   If these foreigners can't see the signs,
[00:53:54.000 --> 00:53:55.000]   but they still believe in them,
[00:53:55.000 --> 00:53:58.000]   then these Jews who saw so many signs of Jesus Christ,
[00:53:58.000 --> 00:54:00.000]   and they still need to see a few more signs,
[00:54:00.000 --> 00:54:01.000]   but they still don't believe in them,
[00:54:01.000 --> 00:54:03.000]   is it worth judging?
[00:54:03.000 --> 00:54:06.000]   Can these foreigners accuse you?
[00:54:06.000 --> 00:54:09.000]   We, foreigners, can't see the visible signs,
[00:54:09.000 --> 00:54:10.000]   but we still believe.
[00:54:10.000 --> 00:54:12.000]   Jonah said,
[00:54:12.000 --> 00:54:15.000]   "You have to repent in 40 days."
[00:54:15.000 --> 00:54:17.000]   He did not allow you to repent,
[00:54:17.000 --> 00:54:19.000]   nor did he tell you to repent quickly.
[00:54:19.000 --> 00:54:21.000]   He did not say that.
[00:54:21.000 --> 00:54:24.000]   Those people also believed and repented,
[00:54:24.000 --> 00:54:27.000]   and left their evil ways to believe in God.
[00:54:27.000 --> 00:54:32.000]   So you can see that God showed people the way to spread the gospel,
[00:54:32.000 --> 00:54:34.000]   people heard the way,
[00:54:34.000 --> 00:54:35.000]   and believed in the way,
[00:54:35.000 --> 00:54:36.000]   and they pleaded with God.
[00:54:36.000 --> 00:54:39.000]   The five scriptures of faith,
[00:54:39.000 --> 00:54:40.000]   in the whole process,
[00:54:40.000 --> 00:54:43.000]   did not require any visible signs.
[00:54:43.000 --> 00:54:45.000]   This is one of the very important key points
[00:54:45.000 --> 00:54:49.000]   that Jesus Christ used in this story.
[00:54:49.000 --> 00:54:51.000]   We can look at many examples
[00:54:51.000 --> 00:54:55.000]   to prove that these five scriptures are correct.
[00:54:55.000 --> 00:54:57.000]   For example,
[00:54:57.000 --> 00:55:00.000]   John 4, Jesus Christ went to Samaria
[00:55:00.000 --> 00:55:07.000]   to talk to a woman by the lake.
[00:55:07.000 --> 00:55:12.000]   She told him how many husbands this woman had.
[00:55:12.000 --> 00:55:15.000]   Then they had a conversation.
[00:55:15.000 --> 00:55:18.000]   Jesus Christ disdained the truth,
[00:55:18.000 --> 00:55:19.000]   he said God is the spirit,
[00:55:19.000 --> 00:55:23.000]   so worship Him with your heart and be sincere in worshiping Him.
[00:55:23.000 --> 00:55:25.000]   This woman said to him,
[00:55:25.000 --> 00:55:28.000]   "I know that Nehemiah is called the origin of Christ.
[00:55:28.000 --> 00:55:31.000]   He will tell us all things.
[00:55:31.000 --> 00:55:32.000]   Jesus Christ said to her,
[00:55:32.000 --> 00:55:36.000]   "I am the one who is speaking to you."
[00:55:36.000 --> 00:55:39.000]   This is the first time Jesus Christ clearly told people
[00:55:39.000 --> 00:55:42.000]   that He is the Savior.
[00:55:42.000 --> 00:55:45.000]   He told a woman from a foreign country.
[00:55:45.000 --> 00:55:46.000]   A woman from a foreign country,
[00:55:46.000 --> 00:55:48.000]   who was probably not visible to others.
[00:55:48.000 --> 00:55:52.000]   After this woman talked to Jesus,
[00:55:52.000 --> 00:55:56.000]   she immediately went to other people in the city.
[00:55:56.000 --> 00:55:59.000]   Many people came out to hear Jesus talk.
[00:55:59.000 --> 00:56:01.000]   Jesus stayed for a few days.
[00:56:01.000 --> 00:56:03.000]   Then Jesus said,
[00:56:03.000 --> 00:56:05.000]   "If you believe in Jesus,
[00:56:05.000 --> 00:56:07.000]   there will be more people who will believe in Him."
[00:56:07.000 --> 00:56:11.000]   So you can see that Jesus Christ has been in Samaria for a few days.
[00:56:11.000 --> 00:56:16.000]   People believe in Him because of His way.
[00:56:16.000 --> 00:56:20.000]   There is no cure for the disease.
[00:56:20.000 --> 00:56:22.000]   Why?
[00:56:22.000 --> 00:56:23.000]   Because the Bible is very clear.
[00:56:23.000 --> 00:56:26.000]   "If you believe in Jesus, there will be more people who will believe in Him."
[00:56:26.000 --> 00:56:28.000]   "If you believe in Jesus, there will be more people who will believe in Him."
[00:56:28.000 --> 00:56:31.000]   This is what Jesus Christ said.
[00:56:31.000 --> 00:56:34.000]   So in the whole process of faith,
[00:56:34.000 --> 00:56:38.000]   in the people of Samaria,
[00:56:38.000 --> 00:56:43.000]   Jesus Christ did not see the miracle.
[00:56:43.000 --> 00:56:49.000]   Let's look at why Jesus Christ did not need a miracle.
[00:56:49.000 --> 00:56:52.000]   I can see at least two reasons.
[00:56:52.000 --> 00:56:55.000]   The first reason is Hebrews.
[00:56:55.000 --> 00:57:01.000]   Hebrews reminds us that we must pay attention to the way we hear
[00:57:01.000 --> 00:57:03.000]   so that we do not stray.
[00:57:03.000 --> 00:57:05.000]   What is this way?
[00:57:05.000 --> 00:57:07.000]   It is about salvation.
[00:57:07.000 --> 00:57:09.000]   It is about salvation.
[00:57:09.000 --> 00:57:12.000]   It is what Jesus Christ said.
[00:57:12.000 --> 00:57:16.000]   And the people who hear it are proved to be true.
[00:57:16.000 --> 00:57:18.000]   But at the same time,
[00:57:18.000 --> 00:57:21.000]   God uses the miracle of the Holy Spirit
[00:57:21.000 --> 00:57:24.000]   and the miraculous power of the Holy Spirit
[00:57:24.000 --> 00:57:28.000]   to witness with them.
[00:57:28.000 --> 00:57:34.000]   The function of the miracle is to witness.
[00:57:34.000 --> 00:57:38.000]   The miracle is not the way of God.
[00:57:38.000 --> 00:57:41.000]   You have to hear the way to believe.
[00:57:41.000 --> 00:57:44.000]   The miracle is to witness.
[00:57:44.000 --> 00:57:50.000]   Like the sign points to the person who performs the miracle
[00:57:50.000 --> 00:57:52.000]   comes from God.
[00:57:52.000 --> 00:57:55.000]   This is the function of the miracle.
[00:57:55.000 --> 00:57:58.000]   The sign points to the direction.
[00:57:58.000 --> 00:58:00.000]   This is the function.
[00:58:00.000 --> 00:58:05.000]   The second function is mentioned in Exodus 2.
[00:58:05.000 --> 00:58:10.000]   When the Savior came, the deaf could hear,
[00:58:10.000 --> 00:58:13.000]   and the blind could see.
[00:58:13.000 --> 00:58:15.000]   What does it mean to see?
[00:58:15.000 --> 00:58:16.000]   It means God.
[00:58:16.000 --> 00:58:21.000]   Jesus Christ did the miracle of healing the sick and driving away the evil.
[00:58:21.000 --> 00:58:25.000]   He took away the people who could not believe in God
[00:58:25.000 --> 00:58:29.000]   because of the disease and the restrictions on flesh.
[00:58:29.000 --> 00:58:32.000]   He asked them to hear God's words,
[00:58:32.000 --> 00:58:34.000]   to see God, to know God.
[00:58:34.000 --> 00:58:36.000]   So there are two functions.
[00:58:36.000 --> 00:58:38.000]   Jesus Christ did the miracle.
[00:58:38.000 --> 00:58:43.000]   First, he is the Savior of the language.
[00:58:43.000 --> 00:58:50.000]   The purpose of the miracle is to let people know God.
[00:58:50.000 --> 00:58:55.000]   So the most important thing is to hear God's way.
[00:58:55.000 --> 00:58:59.000]   But God also uses the miracle to witness.
[00:58:59.000 --> 00:59:02.000]   Pointing to the direction of God.
[00:59:02.000 --> 00:59:07.000]   So in simple terms,
[00:59:07.000 --> 00:59:10.000]   the miracle is like a witness
[00:59:10.000 --> 00:59:15.000]   to point to God's existence and His great power.
[00:59:15.000 --> 00:59:18.000]   Jesus Christ is the Savior of the language.
[00:59:18.000 --> 00:59:20.000]   Jesus came from God.
[00:59:20.000 --> 00:59:22.000]   Jesus Christ is the Son of God.
[00:59:22.000 --> 00:59:24.000]   Jesus Christ is the Holy Spirit.
[00:59:24.000 --> 00:59:30.000]   So the whole miracle is pointing to Jesus Christ, the Savior.
[00:59:30.000 --> 00:59:34.000]   So these miracles are not the purpose.
[00:59:34.000 --> 00:59:38.000]   The purpose is to point to the purpose.
[00:59:38.000 --> 00:59:41.000]   Let us know that Jesus Christ is the Savior.
[00:59:41.000 --> 00:59:43.000]   He asked us to hear God's way.
[00:59:43.000 --> 00:59:46.000]   So the miracle is a means, not a purpose.
[00:59:46.000 --> 00:59:49.000]   The purpose is to hear and believe.
[00:59:49.000 --> 00:59:52.000]   Because the faith comes from the way of hearing.
[00:59:52.000 --> 00:59:57.000]   And the way of hearing is directly from the words of Jesus Christ.
[00:59:57.000 --> 01:00:02.000]   Let's look at another positive example.
[01:00:02.000 --> 01:00:06.000]   When Nehemiah went to see Jesus,
[01:00:06.000 --> 01:00:08.000]   he said, "We"
[01:00:08.000 --> 01:00:10.000]   Pay attention to the word "We".
[01:00:10.000 --> 01:00:12.000]   Who is "We"?
[01:00:12.000 --> 01:00:15.000]   Nehemiah was a high-ranking Pharisee.
[01:00:15.000 --> 01:00:17.000]   He said "We" means
[01:00:17.000 --> 01:00:23.000]   not all Pharisees thought Jesus was a king.
[01:00:23.000 --> 01:00:26.000]   Not all Pharisees wanted to
[01:00:26.000 --> 01:00:30.000]   accuse Jesus of his pain.
[01:00:30.000 --> 01:00:33.000]   There were a group of very intellectual Pharisees
[01:00:33.000 --> 01:00:37.000]   who saw Jesus' miracles and knew that he came from God.
[01:00:37.000 --> 01:00:38.000]   Why?
[01:00:38.000 --> 01:00:41.000]   He said, "We"
[01:00:41.000 --> 01:00:43.000]   Not only him, but also "We"
[01:00:43.000 --> 01:00:47.000]   "know that you are a teacher from God.
[01:00:47.000 --> 01:00:49.000]   Because the miracles you do
[01:00:49.000 --> 01:00:53.000]   are not possible without God's presence."
[01:00:53.000 --> 01:00:55.000]   So they saw the miracles.
[01:00:55.000 --> 01:00:59.000]   Like a sign, it means you must come from God.
[01:00:59.000 --> 01:01:01.000]   This is the function of miracles.
[01:01:01.000 --> 01:01:03.000]   Miracles are not the purpose.
[01:01:03.000 --> 01:01:07.000]   This is the purpose of the miracles.
[01:01:07.000 --> 01:01:10.000]   Jesus Christ came from God.
[01:01:10.000 --> 01:01:12.000]   When this happened,
[01:01:12.000 --> 01:01:16.000]   they heard Jesus' truth.
[01:01:16.000 --> 01:01:18.000]   So Jesus answered,
[01:01:18.000 --> 01:01:20.000]   "I tell you the truth.
[01:01:20.000 --> 01:01:24.000]   If man does not be reborn, he will not see God."
[01:01:24.000 --> 01:01:26.000]   This is a very important truth.
[01:01:26.000 --> 01:01:27.000]   Then in chapter 16,
[01:01:27.000 --> 01:01:30.000]   "God loves the world, and even places his own son
[01:01:30.000 --> 01:01:31.000]   at his door.
[01:01:31.000 --> 01:01:34.000]   If he believes in him, he will not perish,
[01:01:34.000 --> 01:01:35.000]   but will be reborn."
[01:01:35.000 --> 01:01:38.000]   So you see, miracles are his function.
[01:01:38.000 --> 01:01:41.000]   He pointed to Christ,
[01:01:41.000 --> 01:01:43.000]   came from God.
[01:01:43.000 --> 01:01:46.000]   Then Jesus showed the truth.
[01:01:46.000 --> 01:01:48.000]   People believed it.
[01:01:48.000 --> 01:01:53.000]   This is one of the positive examples.
[01:01:53.000 --> 01:01:55.000]   There is also a counter-example.
[01:01:55.000 --> 01:01:57.000]   In John 2,
[01:01:57.000 --> 01:02:00.000]   Jesus performed many miracles.
[01:02:00.000 --> 01:02:04.000]   Many people saw the miracles and believed in his name.
[01:02:04.000 --> 01:02:08.000]   But Jesus did not deliver himself to them,
[01:02:08.000 --> 01:02:11.000]   because he knew what was in the hearts of the people.
[01:02:11.000 --> 01:02:13.000]   Jesus knew the hearts of people.
[01:02:13.000 --> 01:02:14.000]   He saw the hearts of people.
[01:02:14.000 --> 01:02:16.000]   What is the problem with these people?
[01:02:16.000 --> 01:02:18.000]   They saw and believed.
[01:02:18.000 --> 01:02:19.000]   If you look at these five verses,
[01:02:19.000 --> 01:02:21.000]   what is the problem?
[01:02:21.000 --> 01:02:24.000]   "If you see the miracles, believe in him, and you will know him."
[01:02:24.000 --> 01:02:26.000]   They did not hear it.
[01:02:26.000 --> 01:02:29.000]   Faith comes from hearing.
[01:02:29.000 --> 01:02:32.000]   The "hearing" is what Jesus said.
[01:02:32.000 --> 01:02:35.000]   So if some people see the miracles and believe,
[01:02:35.000 --> 01:02:36.000]   what do they believe in?
[01:02:36.000 --> 01:02:37.000]   There is no basis.
[01:02:37.000 --> 01:02:40.000]   Our faith is in the "hearing" of God,
[01:02:40.000 --> 01:02:42.000]   not in the miracles.
[01:02:42.000 --> 01:02:44.000]   So don't get it wrong.
[01:02:44.000 --> 01:02:50.000]   Don't be too excited about miracles.
[01:02:50.000 --> 01:02:53.000]   Don't be too obsessed with miracles.
[01:02:53.000 --> 01:02:55.000]   That is not what we want to see.
[01:02:55.000 --> 01:02:57.000]   Many people believe in God.
[01:02:57.000 --> 01:03:03.000]   Whether it is the women of Samaria,
[01:03:03.000 --> 01:03:06.000]   or other villagers,
[01:03:06.000 --> 01:03:09.000]   they believe in Jesus' faith.
[01:03:09.000 --> 01:03:11.000]   Even the people of Mexico and Guatemala,
[01:03:11.000 --> 01:03:14.000]   they believe in God's faith.
[01:03:14.000 --> 01:03:16.000]   So those who believe in God's faith,
[01:03:16.000 --> 01:03:17.000]   but do not believe in God's faith,
[01:03:17.000 --> 01:03:18.000]   are meaningless.
[01:03:18.000 --> 01:03:20.000]   Jesus Christ does not teach them.
[01:03:20.000 --> 01:03:24.000]   Because Jesus Christ knows that they do not have God's faith in their hearts.
[01:03:24.000 --> 01:03:28.000]   Back to today's scripture,
[01:03:28.000 --> 01:03:35.000]   the Pharisees asked Jesus to show them the miracles.
[01:03:35.000 --> 01:03:39.000]   He had already seen so many miracles.
[01:03:39.000 --> 01:03:41.000]   One after another,
[01:03:41.000 --> 01:03:44.000]   from healing to healing.
[01:03:44.000 --> 01:03:48.000]   He saw the power of God in the material world,
[01:03:48.000 --> 01:03:51.000]   and also saw the power of God in the spiritual world.
[01:03:51.000 --> 01:03:55.000]   So Jesus Christ's power is getting stronger.
[01:03:55.000 --> 01:03:57.000]   They do not believe.
[01:03:57.000 --> 01:04:02.000]   They insult Jesus by calling him the "Devil King".
