
[00:00:00.000 --> 00:00:12.880]  好 從今天開始我們會大約用一年至一年半的時間去看路加福音
[00:58:53.520 --> 00:58:55.280]  要麼全部細草
[00:58:55.280 --> 00:59:00.000]  是近代翻譯上面有些取態
[00:59:00.000 --> 00:59:06.720]  才將Fiovelia這個字的第一個字母
[00:59:06.720 --> 00:59:11.840]  Fiovelia 將它變成大草寫
[00:59:11.840 --> 00:59:14.640]  我們就會落到一個問題
[00:59:14.640 --> 00:59:20.960]  如果不是一個人叫做提亞菲羅
[00:59:20.960 --> 00:59:24.640]  他也不是一個官叫大人
[00:59:24.640 --> 00:59:28.080]  這個陳述或者受信人
[00:59:28.080 --> 00:59:30.800]  或者修讀讀者
[00:59:30.800 --> 00:59:33.760]  因為這個不是書信
[00:59:33.760 --> 00:59:36.560]  福音書是一個獨有的題材
[00:59:36.560 --> 00:59:40.720]  裡面包含各種的文學寫法
[00:59:40.720 --> 00:59:42.960]  如果是大草或者全部細草
[00:59:42.960 --> 00:59:49.360]  就會出現有另一個可能性的翻譯
[00:59:49.360 --> 00:59:56.800]  既然Fiovelia這個字不是一個人名
[00:59:56.800 --> 00:59:58.400]  它本身的意思是什麼呢
[00:59:58.400 --> 01:00:04.160]  就是由Fio和Fili這兩個希臘文組成
[01:00:04.160 --> 01:00:11.840]  簡單來說Fio這個字是指上帝或者神
[01:00:11.840 --> 01:00:14.880]  Fili 你們很懂的
[01:00:14.880 --> 01:00:18.640]  因為說到幽行福音
[01:00:18.640 --> 01:00:21.440]  你們最喜歡說
[01:00:21.440 --> 01:00:25.680]  「你愛我比姐姐更多麼」那段經文
[01:00:25.680 --> 01:00:29.360]  又用Fileo Agapao
[01:00:29.360 --> 01:00:32.400]  很厲害的我們的希臘文
[01:00:32.400 --> 01:00:36.080]  就是因為你這麼多這麼厲害
[01:00:36.080 --> 01:00:38.000]  所以你一定懂
[01:00:38.000 --> 01:00:41.760]  愛神就是這個名字的意思
[01:00:41.760 --> 01:00:44.320]  提亞菲羅不一定是人名
[01:00:44.320 --> 01:00:48.240]  可能是指一位愛神的人
[01:00:48.240 --> 01:00:50.640]  不過這個愛神的人是怎樣呢
[01:00:50.640 --> 01:00:52.640]  前頭加了個adjective
[01:00:52.640 --> 01:00:54.640]  什麼adjective呢 應用詞
[01:00:54.640 --> 01:01:05.600]  這個字眼就是我們剛剛所說的Catiste
[01:01:05.600 --> 01:01:12.240]  一個驕傲 以此為傲的一個人
[01:01:12.240 --> 01:01:14.800]  以什麼為傲的人呢
[01:01:14.800 --> 01:01:23.680]  以相信上帝 以與上帝為憑的驕傲的人
[01:01:23.680 --> 01:01:27.840]  我將這個翻譯成為
[01:01:27.840 --> 01:01:31.680]  一個被受尊重的人
[01:01:31.680 --> 01:01:35.520]  或者可以將它翻譯得更加清楚的就是
[01:01:35.520 --> 01:01:41.680]  以愛主引以為傲的人
[01:01:41.680 --> 01:01:47.440]  A person he is a friend of God
[01:01:47.440 --> 01:01:52.160]  that he is so proud of that
[01:01:52.160 --> 01:01:55.840]  如果是這個意思的話
[01:01:55.840 --> 01:01:59.520]  路加所寫的這封信不是寫給一個人
[01:01:59.520 --> 01:02:04.800]  而是寫給所有都以愛主
[01:02:04.800 --> 01:02:09.280]  以與主為憑為驕傲的人
[01:02:09.280 --> 01:02:11.200]  那些是什麼人呢
[01:02:11.200 --> 01:02:14.240]  那些就是真真實實信主的人
[01:02:14.240 --> 01:02:16.720]  你和我是不是那個人呢
[01:02:16.720 --> 01:02:22.480]  如果你是的話 這封路加信就是寫給你和我
[01:02:22.480 --> 01:02:26.800]  明白了沒有
[01:02:26.800 --> 01:02:31.120]  作者很大可能根本就不是寫給一個人
[01:02:31.120 --> 01:02:33.120]  這是我個人的看法
[01:02:33.120 --> 01:02:35.040]  為什麼
[01:02:35.040 --> 01:02:37.680]  因為當我們看了《仕途行傳》的時候
[01:02:37.680 --> 01:02:41.840]  所寫的所有內容要發生在眾多的門徒身上
[01:02:41.840 --> 01:02:46.320]  而這些眾多的門徒都是愛上帝的人
[01:02:46.320 --> 01:02:49.680]  以上帝為憑的人
[01:02:49.680 --> 01:02:54.640]  以尊重相信上帝為驕傲的人
[01:02:54.640 --> 01:02:58.800]  所以他不恥地在眾人的面前
[01:02:58.800 --> 01:03:01.760]  承認上帝縱然自己受害
[01:03:01.760 --> 01:03:08.480]  其中一個典型例子就是路加的好同伴
[01:03:08.480 --> 01:03:17.440]  是誰 司徒保羅
[01:03:17.440 --> 01:03:19.760]  所以你看看《仕途行傳》裡面
[01:03:19.760 --> 01:03:27.680]  所有路加所寫勇敢地去面對見證的每一個信徒
[01:03:27.680 --> 01:03:32.000]  都是歸入路加福音所說的
[01:03:32.000 --> 01:03:37.280]  以愛主引以為傲的人
[01:03:37.280 --> 01:03:44.320]  就是希臘文的Katiste Fiovelli
[01:03:44.320 --> 01:03:49.200]  弟子們 你是不是其中一個
[01:03:49.200 --> 01:03:52.160]  路加福音是不是寫給你和我看
[01:03:52.160 --> 01:03:54.000]  讓你和我去學習
[01:03:54.000 --> 01:03:57.280]  怎樣真真正正在實際的生活上面
[01:03:57.280 --> 01:04:04.480]  去印證所學之道是確實的呢
[01:04:04.480 --> 01:04:08.800]  為什麼我認為路加福音不是寫給一個人呢
[01:04:08.800 --> 01:04:11.920]  其中一個主要的原因
[01:04:11.920 --> 01:04:15.840]  除了是《仕途行傳》之外
[01:04:15.840 --> 01:04:18.640]  因為我看得到聖經從來不會去
[01:04:18.640 --> 01:04:20.880]  障礙一個人的權威
[01:04:20.880 --> 01:04:24.160]  要你去看那本書
[01:04:24.160 --> 01:04:27.360]  同樣道理 你聽黃牧師
[01:04:27.360 --> 01:04:30.000]  以瑪麗莉環浸信會的講道
[01:04:30.000 --> 01:04:33.600]  不是因為黃牧師那個人他講
[01:04:33.600 --> 01:04:35.280]  而是因為他講的內容是
[01:04:35.280 --> 01:04:39.280]  聖經裡面所 上帝所講的內容
[01:04:39.280 --> 01:04:41.440]  要你去聽
[01:04:41.440 --> 01:04:45.360]  這個就是路加的目的
[01:04:45.360 --> 01:04:54.320]  寫路加福音其實是一篇牧羊的宣言
[01:04:54.320 --> 01:04:58.160]  透過路加嚴謹的考察
[01:04:58.160 --> 01:05:02.960]  以及他侍奉的群體的目標人物
[01:05:02.960 --> 01:05:07.440]  以愛主引以為傲的人為目標
[01:05:07.440 --> 01:05:10.320]  讓他們可以去認真確實
[01:05:10.320 --> 01:05:14.160]  肯定他們所學習到的真理
[01:05:14.160 --> 01:05:18.800]  這個就是路加福音的核心
[01:05:18.800 --> 01:05:25.360]  是與馬太福音 馬可福音 約翰福音
[01:05:25.360 --> 01:05:29.200]  截然不同的目的
[01:05:29.200 --> 01:05:34.400]  總的來說 路加福音的寫作目的
[01:05:34.400 --> 01:05:37.200]  只為在一句說話上面
[01:05:37.200 --> 01:05:40.080]  叫真正學務主導的人
[01:05:40.080 --> 01:05:43.600]  可以經歷神說話的真確
[01:05:43.600 --> 01:05:46.080]  我再重複講多一次
[01:05:46.080 --> 01:05:51.200]  叫真正學務主導的人
[01:05:51.200 --> 01:05:57.040]  可以經歷到神說話的真確
[01:05:57.040 --> 01:06:05.600]  而這個就是路加福音的核心目的
[01:06:05.600 --> 01:06:08.800]  這個牧羊絕對不容易
[01:06:08.800 --> 01:06:15.200]  因為是要經驗過上帝所說的話
[01:06:15.200 --> 01:06:19.600]  但是他不介意
[01:06:19.600 --> 01:06:24.080]  要經驗過之後把它寫下來
[01:06:24.080 --> 01:06:28.560]  啟動我們可以繼續這樣去做
[01:06:28.560 --> 01:06:34.160]  牧羊本來就是一件花心力的功夫
[01:06:34.160 --> 01:06:38.160]  牧羊也都不一定知道
[01:06:38.160 --> 01:06:41.520]  那個結果是怎麼樣
[01:06:41.520 --> 01:06:44.160]  我很記得我們教會曾經試過
[01:06:44.160 --> 01:06:51.600]  有一次崇拜五個人
[01:06:51.600 --> 01:06:57.920]  你沒聽錯 有一次教會崇拜只有五個人
[01:06:57.920 --> 01:07:01.520]  我一家四口
[01:07:01.520 --> 01:07:05.520]  另外多一個會友回來
[01:07:05.520 --> 01:07:11.600]  有人跟我說 取消了那天聚會就行了
[01:07:11.600 --> 01:07:14.320]  我說不會
[01:07:14.320 --> 01:07:19.840]  就算只有一個人聽講道 我都會去講
[01:07:19.840 --> 01:07:25.120]  各位姐妹 如果你要計較成效
[01:07:25.120 --> 01:07:29.920]  傳道的成效是最低的
[01:07:29.920 --> 01:07:33.680]  因為你傳一千個 一百個 一萬個 一億個
[01:07:33.680 --> 01:07:38.720]  你都不知道有多少個真的信主
[01:07:38.720 --> 01:07:41.120]  簡單來說 現在我們教會
[01:07:41.120 --> 01:07:46.080]  感謝主 我正式宣佈我們有六百個訂閱
[01:07:46.080 --> 01:07:49.920]  我們的頻道常聽的大約有二百多個
[01:07:49.920 --> 01:07:52.880]  不計實體崇拜
[01:07:52.880 --> 01:07:57.920]  我假設這二百多個都是追求主導的人
[01:07:57.920 --> 01:08:00.880]  至少我知道有二百多個
[01:08:00.880 --> 01:08:07.040]  那你說牧師那六百多個是什麼人來的
[01:08:07.040 --> 01:08:10.160]  你可以說他是白狀
[01:08:10.160 --> 01:08:13.680]  但縱然你是白狀也好
[01:08:13.680 --> 01:08:17.840]  這個信息都放在這裡 上帝可以給你知道
[01:08:17.840 --> 01:08:19.840]  牧羊就是這樣想的
[01:08:19.840 --> 01:08:23.760]  不是因為你要付出多少收回多少
[01:08:23.760 --> 01:08:28.560]  沒有半斤百兩的
[01:08:28.560 --> 01:08:36.880]  侍奉主 你付出了一斤的力
[01:08:36.880 --> 01:08:42.560]  你可能得回來 只是得一分
[01:08:42.560 --> 01:08:45.120]  知道什麼叫一分嗎
[01:08:45.120 --> 01:08:46.880]  一分是多少
[01:08:46.880 --> 01:08:48.880]  一斤就是十六兩
[01:08:48.880 --> 01:08:50.880]  一兩就是十分
[01:08:50.880 --> 01:08:52.880]  那你算吧
[01:08:52.880 --> 01:08:54.880]  一兩就是十錢
[01:08:54.880 --> 01:08:56.880]  一分呢
[01:08:56.880 --> 01:08:58.880]  一錢就是十分
[01:08:58.880 --> 01:09:00.880]  沒錯
[01:09:00.880 --> 01:09:02.880]  這些真是
[01:09:02.880 --> 01:09:04.880]  考不到你
[01:09:04.880 --> 01:09:08.160]  經過考究
[01:09:08.160 --> 01:09:10.160]  馬上變現形
[01:09:10.160 --> 01:09:12.640]  哪些真是經過考究的
[01:09:12.640 --> 01:09:14.640]  就聽得出
[01:09:14.640 --> 01:09:16.640]  真與假
[01:09:16.640 --> 01:09:18.640]  對與錯
[01:09:18.640 --> 01:09:21.920]  求主幫助我們
[01:09:21.920 --> 01:09:23.920]  這就是開頭
[01:09:23.920 --> 01:09:29.520]  求主讓我們用功夫做功課
[01:09:29.520 --> 01:09:35.280]  預備去聽餘下的勞駕福音
[01:09:35.280 --> 01:09:37.280]  我不怕老實地告訴大家
[01:09:37.280 --> 01:09:40.320]  我也是在做第一章的一半
[01:09:40.320 --> 01:09:44.320]  我做了四個禮拜
[01:09:44.320 --> 01:09:47.600]  牧師四個禮拜
[01:09:47.600 --> 01:09:49.600]  不是的 牧師很厲害的
[01:09:49.600 --> 01:09:53.360]  一個禮拜講幾篇福音書
[01:09:53.360 --> 01:09:55.360]  那你不用聽我了
[01:09:55.360 --> 01:09:57.360]  你去聽他吧
[01:09:57.360 --> 01:10:02.560]  求主給你智慧去認識
[01:10:02.560 --> 01:10:04.560]  勞駕福音所講的內容
[01:10:04.560 --> 01:10:07.600]  給你贖靈的能力
[01:10:07.600 --> 01:10:09.600]  在真正的環境裏
[01:10:09.600 --> 01:10:13.520]  印證上帝說話的真確
[01:10:13.520 --> 01:10:15.520]  讓我們一起重新低頭禱告
[01:10:15.520 --> 01:10:17.520]  父神多謝你
[01:10:17.520 --> 01:10:20.480]  讓我們在今天這段聖經裏學習
[01:10:20.480 --> 01:10:23.520]  讓我們能夠更仔細地明白
[01:10:23.520 --> 01:10:25.520]  上帝的僕人的心思
[01:10:25.520 --> 01:10:27.520]  如何栽培
[01:10:27.520 --> 01:10:29.520]  每一個屬神的子民
[01:10:29.520 --> 01:10:31.520]  他們的屬靈的生命
[01:10:31.520 --> 01:10:33.520]  我們看到勞駕這位作者
[01:10:33.520 --> 01:10:35.520]  你如何使用他
[01:10:35.520 --> 01:10:37.520]  雖然他的信不是因為某些神蹟
[01:10:37.520 --> 01:10:40.560]  不是因為他是屬於十二的門徒之一
[01:10:40.560 --> 01:10:43.920]  他更加不是仕途的一份子
[01:10:43.920 --> 01:10:47.360]  但卻是上帝你所使用的一位
[01:10:47.360 --> 01:10:50.480]  忠信的一位信徒
[01:10:50.480 --> 01:10:52.480]  求你的幫助大靈
[01:10:52.480 --> 01:10:56.080]  讓我們藉著真理的確實的驗證
[01:10:56.080 --> 01:10:58.480]  讓我們能夠對上帝你的信
[01:10:58.480 --> 01:11:00.480]  更加的有投入
[01:11:00.480 --> 01:11:02.800]  也讓我們對主你的信
[01:11:02.800 --> 01:11:04.800]  能夠與日俱增
[01:11:04.800 --> 01:11:06.800]  我們向三國禱告
[01:11:06.800 --> 01:11:08.800]  奉靠主耶穌基督
[01:11:08.800 --> 01:11:10.800]  百姓的名字而求
[01:11:10.800 --> 01:11:12.800]  阿門
