
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹 主禮平安
[00:45:33.000 --> 00:45:36.000]  神的愛
[00:45:36.000 --> 00:45:38.000]  E.G. Peterson
[00:45:38.000 --> 00:45:39.000]  我過了一小時
[00:45:39.000 --> 00:45:41.000]  說完這句
[00:45:41.000 --> 00:45:44.000]  孫牧師介紹我看的這本書
[00:45:44.000 --> 00:45:48.000]  他說那些反叛的小朋友
[00:45:48.000 --> 00:45:53.000]  是上帝給中年愛主基督徒
[00:45:53.000 --> 00:45:57.000]  學習信望愛功課
[00:45:57.000 --> 00:46:01.000]  一個最好的機會
[00:46:01.000 --> 00:46:02.000]  你不明白他講什麼
[00:46:02.000 --> 00:46:04.000]  問孫牧師
[00:46:04.000 --> 00:46:07.000]  牧師真的很多東西可以教你的
[00:46:07.000 --> 00:46:10.000]  上帝怎樣愛我
[00:46:10.000 --> 00:46:14.000]  上帝的愛是沒變的
[00:46:14.000 --> 00:46:17.000]  上帝的好是沒變
[00:46:17.000 --> 00:46:21.000]  是你心目中那套民間宗教
[00:46:21.000 --> 00:46:25.000]  求神拜佛保佑我事事順利
[00:46:25.000 --> 00:46:28.000]  人人都不好我就好
[00:46:28.000 --> 00:46:29.000]  不是這樣
[00:46:29.000 --> 00:46:32.000]  所以你這樣讀以素同雅各
[00:46:32.000 --> 00:46:34.000]  你讀錯了馬拉基書
[00:46:34.000 --> 00:46:36.000]  不是這回事
[00:46:36.000 --> 00:46:37.000]  求主幫助我們
[00:46:37.000 --> 00:46:39.000]  好我們停在這書
[00:46:39.000 --> 00:46:42.000]  下一次回來就難一點了
[00:46:42.000 --> 00:46:48.000]  我們會讀馬拉基書第二段的信息
[00:46:48.000 --> 00:46:50.000]  我將我的翻譯本
[00:46:50.000 --> 00:46:52.000]  發給了黃牧師
[00:46:52.000 --> 00:46:55.000]  收到嗎
[00:46:55.000 --> 00:47:01.000]  我沒權利發任何電郵給弟兄姊妹
[00:47:01.000 --> 00:47:03.000]  教會可以
[00:47:03.000 --> 00:47:07.000]  如果你想參考
[00:47:07.000 --> 00:47:10.000]  我不是跟你逐句去解
[00:47:10.000 --> 00:47:13.000]  我分了六個段落
[00:47:13.000 --> 00:47:16.000]  講清楚上文下理
[00:47:16.000 --> 00:47:20.000]  特別是語氣應該怎樣讀
[00:47:20.000 --> 00:47:23.000]  這我相信是幫助我們明白
[00:47:23.000 --> 00:47:28.000]  舊約聖經最後壓軸的這卷先知書
[00:47:28.000 --> 00:47:34.000]  六段的主題到底講什麼
[00:47:34.000 --> 00:47:37.000]  我們同心低頭祈禱
[00:47:37.000 --> 00:47:40.000]  親愛的天父
[00:47:40.000 --> 00:47:43.000]  求你開我們的心竅
[00:47:43.000 --> 00:47:46.000]  幫助我們不是重複
[00:47:46.000 --> 00:47:50.000]  一些我們喜歡聽的說話
[00:47:50.000 --> 00:47:55.000]  而是聽見你的心聲
[00:47:55.000 --> 00:47:59.000]  你對我們真情的否白
[00:47:59.000 --> 00:48:03.000]  你怎樣幫助我們去明白你的愛
[00:48:03.000 --> 00:48:05.000]  又怎樣幫助我們
[00:48:05.000 --> 00:48:09.000]  能夠在你的愛當中
[00:48:09.000 --> 00:48:11.000]  我們被建立
[00:48:11.000 --> 00:48:14.000]  我們得以成長
[00:48:14.000 --> 00:48:16.000]  我們學習跟從主
[00:48:16.000 --> 00:48:20.000]  不再隨從自己的意思行
[00:48:20.000 --> 00:48:24.000]  還要求上帝聽我的祈禱
[00:48:24.000 --> 00:48:29.000]  成就我的願望
[00:48:29.000 --> 00:48:31.000]  求主赦免
[00:48:31.000 --> 00:48:33.000]  又求主憐憫
[00:48:33.000 --> 00:48:34.000]  幫助我們
[00:48:34.000 --> 00:48:37.000]  在你的說話上紮根
[00:48:37.000 --> 00:48:41.000]  以致你的真理釋放我們得到自由
[00:48:41.000 --> 00:48:44.000]  並且我們進入你的真理當中
[00:48:44.000 --> 00:48:51.000]  我們不需要在黑暗裡徘徊摸索
[00:48:51.000 --> 00:48:58.000]  主你知道我們心底裡的疑問
[00:48:58.000 --> 00:49:00.000]  求你對我們說話
[00:49:00.000 --> 00:49:02.000]  幫助我們
[00:49:02.000 --> 00:49:06.000]  誰聽我們的祈禱奉耶穌基督的聖名求阿們
[00:49:06.000 --> 00:49:08.000]  阿們
[00:49:09.000 --> 00:49:10.000]  阿們
[00:49:11.000 --> 00:49:12.000]  阿們
[00:49:13.000 --> 00:49:14.000]  阿們
[00:49:15.000 --> 00:49:16.000]  阿們
[00:49:17.000 --> 00:49:18.000]  阿們
[00:49:18.000 --> 00:49:21.000]  (字幕由 Amara.org 社群提供)
[00:49:21.000 --> 00:49:24.000]  (字幕由 Amara.org 社群提供)

