
[00:00:00.000 --> 00:00:08.640]  今天看一本書 大家可能都熟悉的
[00:32:32.800 --> 00:32:35.680]  你就知道亞歷西姆這個名字
[00:32:35.680 --> 00:32:40.800]  是當時第二世紀的時候在哥羅西教會裡面很得人心
[00:32:40.800 --> 00:32:45.280]  所以當時普羅怎樣稱呼這個比利梅
[00:32:45.280 --> 00:32:49.760]  在哥羅西書的時候他怎樣稱呼亞歷西姆
[00:32:49.760 --> 00:32:51.760]  親愛的弟兄
[00:32:51.760 --> 00:32:53.760]  是忠心的
[00:32:53.760 --> 00:32:56.880]  信靠信弟的弟兄
[00:32:56.880 --> 00:32:58.320]  這個就是亞歷西姆
[00:32:58.320 --> 00:33:00.320]  亞歷西姆昔日他是一個什麼人
[00:33:00.320 --> 00:33:01.840]  是一個奴隸
[00:33:01.840 --> 00:33:03.840]  人看來是沒有希望的
[00:33:03.840 --> 00:33:05.840]  亞歷西姆昔日是一個什麼人
[00:33:05.840 --> 00:33:07.840]  偷主人東西逃跑的人
[00:33:07.840 --> 00:33:10.880]  在普羅眼中所看見的
[00:33:10.880 --> 00:33:15.680]  他是一個上帝拯救回來
[00:33:15.680 --> 00:33:17.680]  成為主合用的器皿
[00:33:17.680 --> 00:33:19.680]  在哥羅西教會的時候就知道
[00:33:19.680 --> 00:33:21.680]  所以你發覺很有趣
[00:33:21.680 --> 00:33:25.440]  就是當亞歷西姆拿著普羅的信
[00:33:25.440 --> 00:33:27.440]  回到找比利梅的時候
[00:33:27.440 --> 00:33:30.080]  比利梅到最後是怎樣處理這件事呢
[00:33:30.080 --> 00:33:32.080]  我們現在知道
[00:33:32.080 --> 00:33:34.080]  他把他拆回去哥羅西教會
[00:33:34.080 --> 00:33:36.080]  去跟隨普羅
[00:33:36.080 --> 00:33:42.080]  然後到最後他成為了哥羅西教會的
[00:33:42.080 --> 00:33:44.080]  不是親愛的弟兄
[00:33:44.080 --> 00:33:46.080]  我們後來知道
[00:33:46.080 --> 00:33:48.080]  他成為了哥羅西教會的傳道人
[00:33:48.080 --> 00:33:50.080]  一個牧者
[00:33:50.080 --> 00:33:52.080]  而且是一個忠心的牧人
[00:33:52.080 --> 00:33:54.080]  他再不是奴僕
[00:33:54.080 --> 00:33:58.080]  你就看見由奴僕轉為弟兄
[00:33:58.080 --> 00:34:00.080]  不是奇妙的故事
[00:34:00.080 --> 00:34:02.080]  弟兄姐妹
[00:34:02.080 --> 00:34:06.080]  是奇妙當中見到主在裏面作弓的故事
[00:34:06.080 --> 00:34:10.080]  這就是奇妙的主的故事
[00:34:10.080 --> 00:34:12.080]  當我們去看的時候
[00:34:12.080 --> 00:34:14.080]  亞歷西姆他怎樣蓋過了過去的過犯
[00:34:14.080 --> 00:34:18.080]  人的一生可能過去很多過犯
[00:34:18.080 --> 00:34:20.080]  當你遇見上帝的福音
[00:34:20.080 --> 00:34:22.080]  在你生命當中臨在的時候
[00:34:22.080 --> 00:34:28.080]  原來上帝的恩典是可以蓋過了過去的過犯
[00:34:28.080 --> 00:34:30.080]  費利門可以看見
[00:34:30.080 --> 00:34:32.080]  面對生命當中
[00:34:32.080 --> 00:34:36.080]  社會裏面很多不同價值觀的時間
[00:34:36.080 --> 00:34:40.080]  費利門怎樣靠著上帝自己的恩典
[00:34:40.080 --> 00:34:42.080]  去勝過世界價值觀
[00:34:42.080 --> 00:34:44.080]  最後他選擇的
[00:34:44.080 --> 00:34:46.080]  不是在奉喜樓
[00:34:46.080 --> 00:34:48.080]  和那班主人一起坐在一起
[00:34:48.080 --> 00:34:50.080]  喝茶的時間
[00:34:50.080 --> 00:34:52.080]  給那些主人可能質他
[00:34:52.080 --> 00:34:54.080]  費利門說不是
[00:34:54.080 --> 00:34:56.080]  我send你回去去服侍普羅
[00:34:56.080 --> 00:35:02.080]  他看見亞歷西姆往後的生命不再一樣
[00:35:02.080 --> 00:35:06.080]  成為了哥羅西教會一個很重要的目者
[00:35:06.080 --> 00:35:10.080]  普羅自己看見的不是一個逃跑出來的僕人
[00:35:10.080 --> 00:35:18.080]  普羅眼前看見的不是一個發滿有過犯的奴隸
[00:35:18.080 --> 00:35:22.080]  普羅縱然說自己在監牢當中
[00:35:22.080 --> 00:35:30.080]  但我所看見的是這個上帝可以挽救的弟兄
[00:35:30.080 --> 00:35:32.080]  成為主合容的器皿
[00:35:32.080 --> 00:35:36.080]  他就看見普羅怎樣超過他眼前的目光
[00:35:36.080 --> 00:35:40.080]  頂止目他今天是怎樣看待身邊的人呢?
[00:35:40.080 --> 00:35:44.080]  亞歷西姆他怎樣蓋過過去的過犯
[00:35:44.080 --> 00:35:46.080]  費利門怎樣勝過世界價值觀
[00:35:46.080 --> 00:35:50.080]  普羅他自己怎樣超過眼前的目光
[00:35:50.080 --> 00:35:54.080]  這個就是我們今天看費利門這個訊息的時間
[00:35:54.080 --> 00:35:58.080]  我們所看見的一幅不一樣的圖畫
[00:35:58.080 --> 00:36:00.080]  我們又怎樣呢?
[00:36:00.080 --> 00:36:08.080]  我們承載著亞歷西姆生命當中過去的不足、不幸、不諦
[00:36:08.080 --> 00:36:12.080]  今天我們遇見主耶穌基督的時間
[00:36:12.080 --> 00:36:18.080]  我們生命可否說主你的恩典可以蓋過我過去的過犯
[00:36:18.080 --> 00:36:21.080]  我們會否好像費利門那樣
[00:36:21.080 --> 00:36:25.080]  我們面對生命當中很多人給出來的價值觀
[00:36:25.080 --> 00:36:27.080]  我們要做抉擇的時間
[00:36:27.080 --> 00:36:31.080]  我們可否好像費利門那樣勝過當中的價值觀呢?
[00:36:31.080 --> 00:36:34.080]  甚至學習普羅我們所看見的
[00:36:34.080 --> 00:36:39.080]  不是眼前滿有過犯的一個弟兄姐妹
[00:36:39.080 --> 00:36:42.080]  是怎樣超過這個弟兄姐妹
[00:36:42.080 --> 00:36:46.080]  看見上帝因手可以臨到一個人的時候
[00:36:46.080 --> 00:36:50.080]  原來他的心靈真的可以扭轉和不再一樣
[00:36:50.080 --> 00:36:54.080]  我們從這段經文所看見的
[00:36:54.080 --> 00:37:00.080]  是一幅上帝因典臨到他心靈當中可以超越的一幅圖畫
[00:37:00.080 --> 00:37:02.080]  我們一起祈禱
[00:37:02.080 --> 00:37:05.080]  基本上我們感謝贊美利
[00:37:05.080 --> 00:37:10.080]  因為是你自己的恩典臨在我們每一個人當中
[00:37:10.080 --> 00:37:17.080]  以致縱然我們過去人生是有些不足、不幸、不遞
[00:37:17.080 --> 00:37:21.080]  但看見主你自己的恩典怎樣蓋過我們一切
[00:37:21.080 --> 00:37:26.080]  也看見我們面對世界價值觀的時間是不容易
[00:37:26.080 --> 00:37:29.080]  但主你給我們有智慧、給我們有能力
[00:37:29.080 --> 00:37:31.080]  甚至給我們有膽量
[00:37:31.080 --> 00:37:33.080]  我們更加感謝你
[00:37:33.080 --> 00:37:36.080]  用普羅這個偉大的仕途
[00:37:36.080 --> 00:37:41.080]  他所看見的不是人的罪
[00:37:41.080 --> 00:37:44.080]  是體驗主你自己背後的恩典
[00:37:44.080 --> 00:37:46.080]  他就求你幫助每一個
[00:37:46.080 --> 00:37:51.080]  讓我們同樣都經歷到主在我們生命當中所要成就的
[00:37:51.080 --> 00:37:53.080]  我們感謝你
[00:37:53.080 --> 00:37:55.080]  跟主耶穌保佑,明智祈禱
[00:37:55.080 --> 00:37:56.080]  Amen
[00:37:57.080 --> 00:37:58.080]  字幕:J Chong
[00:37:59.080 --> 00:38:00.080]  字幕:J Chong
[00:38:01.080 --> 00:38:02.080]  字幕:J Chong
[00:38:03.080 --> 00:38:04.080]  字幕:J Chong
[00:38:04.080 --> 00:38:05.080]  字幕:J Chong
[00:38:06.080 --> 00:38:07.080]  字幕:J Chong
[00:38:08.080 --> 00:38:09.080]  字幕:J Chong
[00:38:09.080 --> 00:38:12.080]  (字幕由 Amara.org 社群提供)

