
[00:00:00.000 --> 00:00:05.000]  各位全福堂的弟兄姊妹平安
[00:31:32.000 --> 00:31:34.000]  我們有的人
[00:31:34.000 --> 00:31:36.000]  我們與神和好的人
[00:31:36.000 --> 00:31:38.000]  我們有的要想到沒有的
[00:31:38.000 --> 00:31:40.000]  我們有的要想到不行的
[00:31:40.000 --> 00:31:42.000]  有些人不知道
[00:31:42.000 --> 00:31:44.000]  有些人有困難
[00:31:44.000 --> 00:31:46.000]  有些人沒有能力
[00:31:46.000 --> 00:31:48.000]  我們要幫他才行
[00:31:48.000 --> 00:31:50.000]  有的要想到沒有的
[00:31:50.000 --> 00:31:52.000]  有的要想到不行的
[00:31:52.000 --> 00:31:54.000]  當你在教會
[00:31:54.000 --> 00:31:56.000]  在網上慶祝聖誕的時候
[00:31:56.000 --> 00:31:58.000]  有沒有想過在教會外面
[00:31:58.000 --> 00:32:00.000]  在網下
[00:32:00.000 --> 00:32:02.000]  那些不會慶祝聖誕的人
[00:32:02.000 --> 00:32:04.000]  我再說一次
[00:32:04.000 --> 00:32:06.000]  當你在教會外面
[00:32:06.000 --> 00:32:08.000]  在網上慶祝聖誕的時候
[00:32:08.000 --> 00:32:10.000]  有沒有想到在教會外面
[00:32:10.000 --> 00:32:12.000]  在網下
[00:32:12.000 --> 00:32:14.000]  那些不會慶祝聖誕的人
[00:32:14.000 --> 00:32:16.000]  當我們在家裡
[00:32:16.000 --> 00:32:18.000]  拆禮物的時候
[00:32:18.000 --> 00:32:20.000]  有沒有想到那些沒有禮物的人
[00:32:20.000 --> 00:32:22.000]  所以我自己在家裡
[00:32:22.000 --> 00:32:24.000]  特別是疫情期間
[00:32:24.000 --> 00:32:26.000]  我真的很在意
[00:32:26.000 --> 00:32:28.000]  在借飯的時候
[00:32:28.000 --> 00:32:30.000]  要為那些有需要的人
[00:32:30.000 --> 00:32:32.000]  我們家裡一齊整整
[00:32:32.000 --> 00:32:34.000]  桌面上有飯有菜有筷子
[00:32:34.000 --> 00:32:36.000]  我們家裡一齊整整
[00:32:36.000 --> 00:32:38.000]  桌面上有飯有菜有筷子
[00:32:38.000 --> 00:32:40.000]  我們家裡一齊整整
[00:32:40.000 --> 00:32:42.000]  很多人極度困難的
[00:32:42.000 --> 00:32:44.000]  我們要紀念這些人
[00:32:44.000 --> 00:32:46.000]  紀念不只是口說
[00:32:46.000 --> 00:32:48.000]  我很感恩我的兒子
[00:32:48.000 --> 00:32:50.000]  在聖誕節他做了兩件事
[00:32:50.000 --> 00:32:52.000]  第一件事
[00:32:52.000 --> 00:32:54.000]  因為他們不可以有教會聚會
[00:32:54.000 --> 00:32:56.000]  因為他們不可以有教會聚會
[00:32:56.000 --> 00:32:58.000]  我看到他真的
[00:32:58.000 --> 00:33:00.000]  他特意買了一些東西回來
[00:33:00.000 --> 00:33:02.000]  他自己去預備一些
[00:33:02.000 --> 00:33:04.000]  早餐吃的
[00:33:04.000 --> 00:33:06.000]  早餐吃的
[00:33:06.000 --> 00:33:08.000]  他就把它焗到很脆
[00:33:08.000 --> 00:33:10.000]  他就把它焗到很脆
[00:33:10.000 --> 00:33:12.000]  又加了一些調味料
[00:33:12.000 --> 00:33:14.000]  很香很好吃
[00:33:14.000 --> 00:33:16.000]  我們也吃過很好吃
[00:33:16.000 --> 00:33:18.000]  他做完之後一包一包就好了
[00:33:18.000 --> 00:33:20.000]  然後他就寫聖誕卡
[00:33:20.000 --> 00:33:22.000]  每一個人有名字
[00:33:22.000 --> 00:33:24.000]  他跟這個人要說的東西
[00:33:24.000 --> 00:33:26.000]  就預備好了
[00:33:26.000 --> 00:33:28.000]  他就會送到每一個弟兄姊妹的家
[00:33:28.000 --> 00:33:30.000]  我很感恩看到他這樣
[00:33:30.000 --> 00:33:32.000]  他是很有情的一種人
[00:33:32.000 --> 00:33:34.000]  他是很有情的一種人
[00:33:34.000 --> 00:33:36.000]  他做了另一件事
[00:33:36.000 --> 00:33:38.000]  我看到他買了幾箱東西回來
[00:33:38.000 --> 00:33:40.000]  我問他買這麼多罐頭
[00:33:40.000 --> 00:33:42.000]  買這麼多意大利粉
[00:33:42.000 --> 00:33:44.000]  買這麼多罐頭湯
[00:33:44.000 --> 00:33:46.000]  做什麼呢?
[00:33:46.000 --> 00:33:48.000]  花生醬
[00:33:48.000 --> 00:33:50.000]  他說因為他想送去一些食物銀行
[00:33:50.000 --> 00:33:52.000]  他說他想送去一些食物銀行
[00:33:52.000 --> 00:33:54.000]  他說他想送去一些食物銀行
[00:33:54.000 --> 00:33:56.000]  他說他真的送了三個地方
[00:33:56.000 --> 00:33:58.000]  他說他真的送了三個地方
[00:33:58.000 --> 00:34:00.000]  他自己親自開車送去這些地方
[00:34:00.000 --> 00:34:02.000]  送到他們的家
[00:34:02.000 --> 00:34:04.000]  我看到我兒子這樣做
[00:34:04.000 --> 00:34:06.000]  我是很感恩的
[00:34:06.000 --> 00:34:08.000]  聖誕節不是只想我們享受什麼
[00:34:08.000 --> 00:34:10.000]  不是只想我有什麼禮物
[00:34:10.000 --> 00:34:12.000]  你要想那些真的有的
[00:34:12.000 --> 00:34:14.000]  想那些沒有的
[00:34:14.000 --> 00:34:16.000]  想那些可以的那些不行的
[00:34:16.000 --> 00:34:18.000]  我記得聖誕期間我看了一齣電影
[00:34:18.000 --> 00:34:20.000]  叫做Christmas with a Prince
[00:34:20.000 --> 00:34:22.000]  與王子共度聖誕
[00:34:22.000 --> 00:34:24.000]  與王子共度聖誕
[00:34:24.000 --> 00:34:26.000]  我不知道中文是什麼
[00:34:26.000 --> 00:34:28.000]  很短的一齣電影
[00:34:28.000 --> 00:34:30.000]  專門為聖誕節做的電影
[00:34:30.000 --> 00:34:32.000]  是一位醫生在一個病童醫院裏面
[00:34:32.000 --> 00:34:34.000]  他與王子在那裏聊天
[00:34:34.000 --> 00:34:36.000]  他與王子在那裏聊天
[00:34:36.000 --> 00:34:38.000]  看著這些小朋友
[00:34:38.000 --> 00:34:40.000]  他就流出眼淚
[00:34:40.000 --> 00:34:42.000]  他說這些小朋友這麼可愛
[00:34:42.000 --> 00:34:44.000]  其實他們為何要受這些苦呢?
[00:34:44.000 --> 00:34:46.000]  其實他們為何要受這些苦呢?
[00:34:46.000 --> 00:34:48.000]  他說所以我在這裏很想陪他們
[00:34:48.000 --> 00:34:50.000]  陪他們慶祝聖誕
[00:34:50.000 --> 00:34:52.000]  這個王子被迫因為受了傷
[00:34:52.000 --> 00:34:54.000]  滑雪受傷
[00:34:54.000 --> 00:34:56.000]  就住在這個醫院裏面
[00:34:56.000 --> 00:34:58.000]  後來跟他們過了一個很好的聖誕
[00:34:58.000 --> 00:35:00.000]  後來跟他們過了一個很好的聖誕
[00:35:00.000 --> 00:35:02.000]  當我看完之後
[00:35:02.000 --> 00:35:04.000]  我想到多倫多有一間病童醫院
[00:35:04.000 --> 00:35:06.000]  所以第二天
[00:35:06.000 --> 00:35:08.000]  我自己就上網
[00:35:08.000 --> 00:35:10.000]  做了一個捐獻
[00:35:10.000 --> 00:35:12.000]  來給這個病童醫院
[00:35:12.000 --> 00:35:14.000]  雖然我不認識這些小朋友
[00:35:14.000 --> 00:35:16.000]  但我盼望能夠做一點事
[00:35:16.000 --> 00:35:18.000]  但我盼望能夠做一點事
[00:35:18.000 --> 00:35:20.000]  讓他們能夠得到更好的治療
[00:35:20.000 --> 00:35:22.000]  希望在其中有份
[00:35:22.000 --> 00:35:24.000]  希望在其中有份
[00:35:24.000 --> 00:35:26.000]  我又很記得
[00:35:26.000 --> 00:35:28.000]  2014年的時候
[00:35:28.000 --> 00:35:30.000]  有一個神學生來找我
[00:35:30.000 --> 00:35:32.000]  他說徐老師你可不可以幫我們?
[00:35:32.000 --> 00:35:34.000]  我說幫甚麼呢?
[00:35:34.000 --> 00:35:36.000]  他說我們上完港道課
[00:35:36.000 --> 00:35:38.000]  但我們需要操練
[00:35:38.000 --> 00:35:40.000]  我們不懂
[00:35:40.000 --> 00:35:42.000]  他說你可不可以幫我們呢?
[00:35:42.000 --> 00:35:44.000]  有一個小組教我們
[00:35:44.000 --> 00:35:46.000]  聽我們講
[00:35:46.000 --> 00:35:48.000]  給我們一些評論
[00:35:48.000 --> 00:35:50.000]  讓我們可以在港道上學好
[00:35:50.000 --> 00:35:52.000]  當時我想其實我也很忙
[00:35:52.000 --> 00:35:54.000]  但他很有誠意
[00:35:54.000 --> 00:35:56.000]  有兩三個人都想這樣
[00:35:56.000 --> 00:35:58.000]  我說好我們開始
[00:35:58.000 --> 00:36:00.000]  我就開始了第一個港道團體
[00:36:00.000 --> 00:36:02.000]  當時有六個人
[00:36:02.000 --> 00:36:04.000]  六年前2014年開始
[00:36:04.000 --> 00:36:06.000]  到今天
[00:36:06.000 --> 00:36:08.000]  我有五個港道團體
[00:36:08.000 --> 00:36:12.000]  是同一班神學生
[00:36:12.000 --> 00:36:14.000]  同一班傳道人
[00:36:14.000 --> 00:36:16.000]  一齊學習港道
[00:36:16.000 --> 00:36:18.000]  學習港道
[00:36:18.000 --> 00:36:20.000]  過去神給我很多機會
[00:36:20.000 --> 00:36:22.000]  學習港道
[00:36:22.000 --> 00:36:24.000]  有港道的機會
[00:36:24.000 --> 00:36:26.000]  有很多比一般人都多
[00:36:26.000 --> 00:36:28.000]  我常常覺得
[00:36:28.000 --> 00:36:30.000]  在我裡面的學習當中
[00:36:30.000 --> 00:36:32.000]  我學到了
[00:36:32.000 --> 00:36:34.000]  我不是說我有你沒有
[00:36:34.000 --> 00:36:36.000]  而是我有
[00:36:36.000 --> 00:36:38.000]  我要給
[00:36:38.000 --> 00:36:40.000]  我願意跟你分享
[00:36:40.000 --> 00:36:42.000]  所以每一次港道團體
[00:36:42.000 --> 00:36:44.000]  我願意點評他們的講章
[00:36:44.000 --> 00:36:46.000]  講完之後會給他們意見
[00:36:46.000 --> 00:36:48.000]  他們在教會講我會上網去聽
[00:36:48.000 --> 00:36:50.000]  聽完之後會跟他們有討論
[00:36:50.000 --> 00:36:52.000]  我覺得我們有的
[00:36:52.000 --> 00:36:54.000]  要想到那些沒有的
[00:36:54.000 --> 00:36:56.000]  可以的要想到那些不可以的
[00:36:56.000 --> 00:36:58.000]  今天還有很多人
[00:36:58.000 --> 00:37:00.000]  未信主我們總要做些事
[00:37:00.000 --> 00:37:02.000]  今天還有很多人
[00:37:02.000 --> 00:37:04.000]  有需要我們總要給些東西
[00:37:04.000 --> 00:37:06.000]  我記得有一次
[00:37:06.000 --> 00:37:08.000]  我坐飛機回多倫多的時候
[00:37:08.000 --> 00:37:10.000]  在飛機裡面看一齣戲
[00:37:10.000 --> 00:37:12.000]  叫做Hacksaw Ridge
[00:37:12.000 --> 00:37:14.000]  中文好像叫做鋼巨嶺
[00:37:14.000 --> 00:37:16.000]  就是講到在
[00:37:16.000 --> 00:37:18.000]  沖繩一場戰役
[00:37:18.000 --> 00:37:20.000]  美軍
[00:37:20.000 --> 00:37:22.000]  其中有一位
[00:37:22.000 --> 00:37:24.000]  那些
[00:37:24.000 --> 00:37:26.000]  有個兵叫Desmond
[00:37:26.000 --> 00:37:28.000]  我忘記了
[00:37:28.000 --> 00:37:30.000]  他不是前線的人
[00:37:30.000 --> 00:37:32.000]  他好像是
[00:37:32.000 --> 00:37:34.000]  後勤那些人
[00:37:34.000 --> 00:37:36.000]  但他當日
[00:37:36.000 --> 00:37:38.000]  他都去了前線
[00:37:38.000 --> 00:37:40.000]  當時美軍都退了
[00:37:40.000 --> 00:37:42.000]  因為敵方的軍火很厲害
[00:37:42.000 --> 00:37:44.000]  火力很大
[00:37:44.000 --> 00:37:46.000]  退了
[00:37:46.000 --> 00:37:48.000]  但他看到有很多傷兵
[00:37:48.000 --> 00:37:50.000]  在戰區裡面
[00:37:50.000 --> 00:37:52.000]  他不忍心
[00:37:52.000 --> 00:37:54.000]  鋼巨嶺
[00:37:54.000 --> 00:37:56.000]  因為它好像懸崖
[00:37:56.000 --> 00:37:58.000]  他自己就找了一條繩子
[00:37:58.000 --> 00:38:00.000]  將傷兵衝進去
[00:38:00.000 --> 00:38:02.000]  戰區將一個個救出來
[00:38:02.000 --> 00:38:04.000]  然後將他們放下去
[00:38:04.000 --> 00:38:06.000]  綁住他們
[00:38:06.000 --> 00:38:08.000]  弄到他們的手都出血
[00:38:08.000 --> 00:38:10.000]  如果你看過你會記得那些場面
[00:38:10.000 --> 00:38:12.000]  一路整晚
[00:38:12.000 --> 00:38:14.000]  他總共救了75個人
[00:38:14.000 --> 00:38:16.000]  這是真人真事
[00:38:16.000 --> 00:38:18.000]  這個人叫Desmond
[00:38:18.000 --> 00:38:20.000]  整手都血
[00:38:20.000 --> 00:38:22.000]  他已經沒力了
[00:38:22.000 --> 00:38:24.000]  他就祈禱
[00:38:24.000 --> 00:38:26.000]  求神
[00:38:26.000 --> 00:38:28.000]  再給我一個人
[00:38:28.000 --> 00:38:30.000]  救多一個就救多一個
[00:38:30.000 --> 00:38:32.000]  一個一個救你
[00:38:32.000 --> 00:38:34.000]  救了75個人
[00:38:34.000 --> 00:38:36.000]  這套戲給我有很大的感動
[00:38:36.000 --> 00:38:38.000]  很大的感動
[00:38:38.000 --> 00:38:40.000]  很大的提醒
[00:38:40.000 --> 00:38:42.000]  今天為一別人所需要的平安
[00:38:42.000 --> 00:38:44.000]  我們要參與為神而作的平安
[00:38:44.000 --> 00:38:46.000]  我們同神講
[00:38:46.000 --> 00:38:48.000]  求你再給我想起一個人
[00:38:48.000 --> 00:38:50.000]  求你再給我想起一件事
[00:38:50.000 --> 00:38:52.000]  讓我可以為你去做
[00:38:52.000 --> 00:38:54.000]  讓我可以為你去做
[00:38:54.000 --> 00:38:56.000]  以致人可以有平安
[00:38:56.000 --> 00:38:58.000]  對我來說
[00:38:58.000 --> 00:39:00.000]  我一樣
[00:39:00.000 --> 00:39:02.000]  在疫情期間
[00:39:02.000 --> 00:39:04.000]  在這一年裡面
[00:39:04.000 --> 00:39:06.000]  我講了很多道
[00:39:06.000 --> 00:39:08.000]  每一次我講道的時候
[00:39:08.000 --> 00:39:10.000]  我都同神求一樣東西
[00:39:10.000 --> 00:39:12.000]  再給我一句話
[00:39:12.000 --> 00:39:14.000]  很多時候像這次一樣我要錄影
[00:39:14.000 --> 00:39:16.000]  我錄了很多次
[00:39:16.000 --> 00:39:18.000]  一篇道可以錄幾個小時
[00:39:18.000 --> 00:39:20.000]  我講的喉都沙了
[00:39:20.000 --> 00:39:22.000]  我求神給我一篇道
[00:39:22.000 --> 00:39:24.000]  給我一句話能夠幫到人
[00:39:24.000 --> 00:39:26.000]  能夠幫到人
[00:39:26.000 --> 00:39:28.000]  聖誕節
[00:39:28.000 --> 00:39:30.000]  我們英文叫Merry Christmas
[00:39:30.000 --> 00:39:32.000]  我們會跟人說聖誕快樂
[00:39:32.000 --> 00:39:34.000]  我想到今天
[00:39:34.000 --> 00:39:36.000]  很多人在聖誕期間是不快樂的
[00:39:36.000 --> 00:39:38.000]  是不快樂的
[00:39:38.000 --> 00:39:40.000]  是不快樂的
[00:39:40.000 --> 00:39:42.000]  我盼望能夠想起這些人
[00:39:42.000 --> 00:39:44.000]  想起這些家庭
[00:39:44.000 --> 00:39:46.000]  《小徒行傳》20章35節說
[00:39:46.000 --> 00:39:48.000]  我們要紀念主耶穌的話說
[00:39:48.000 --> 00:39:50.000]  私比壽
[00:39:50.000 --> 00:39:52.000]  近為有福
[00:39:52.000 --> 00:39:54.000]  弟兄姊妹
[00:39:54.000 --> 00:39:56.000]  弟兄姊妹
[00:39:56.000 --> 00:39:58.000]  我很想提醒大家
[00:39:58.000 --> 00:40:00.000]  我們真的需要參與為神
[00:40:00.000 --> 00:40:02.000]  而作的平安
[00:40:02.000 --> 00:40:04.000]  我下面有另一個表
[00:40:04.000 --> 00:40:06.000]  還有什麼未做的
[00:40:06.000 --> 00:40:08.000]  還有什麼未信主的人
[00:40:08.000 --> 00:40:10.000]  還有什麼我們要做的事
[00:40:10.000 --> 00:40:12.000]  有什麼有需要的人
[00:40:12.000 --> 00:40:14.000]  我們要給的東西
[00:40:14.000 --> 00:40:16.000]  或者我們要做的事
[00:40:16.000 --> 00:40:18.000]  將這些名字寫下來
[00:40:18.000 --> 00:40:20.000]  寫下來
[00:40:20.000 --> 00:40:22.000]  不要自己求平安
[00:40:22.000 --> 00:40:24.000]  我們要給人有平安
[00:40:24.000 --> 00:40:26.000]  給人有平安
[00:40:26.000 --> 00:40:28.000]  這次給大家
[00:40:28.000 --> 00:40:30.000]  有三個表格
[00:40:30.000 --> 00:40:32.000]  有三個表格
[00:40:32.000 --> 00:40:34.000]  三個表格大家可以填
[00:40:34.000 --> 00:40:36.000]  第一個我剛才說過
[00:40:36.000 --> 00:40:38.000]  就是我們有什麼
[00:40:38.000 --> 00:40:40.000]  要保持與神和好的平安
[00:40:40.000 --> 00:40:42.000]  有什麼要做的
[00:40:42.000 --> 00:40:44.000]  有什麼不應該做的
[00:40:44.000 --> 00:40:46.000]  我們寫下來
[00:40:46.000 --> 00:40:48.000]  我們定下來
[00:40:48.000 --> 00:40:50.000]  我們說出來我們做出來
[00:40:50.000 --> 00:40:52.000]  然後我們要保守
[00:40:52.000 --> 00:40:54.000]  從神而來的平安
[00:40:54.000 --> 00:40:56.000]  將憂慮的事變成感恩的事
[00:40:56.000 --> 00:40:58.000]  變成感恩的事
[00:40:58.000 --> 00:41:00.000]  我們向神感恩
[00:41:00.000 --> 00:41:02.000]  我們向神感恩
[00:41:02.000 --> 00:41:04.000]  我們向神感恩
[00:41:04.000 --> 00:41:06.000]  第三
[00:41:06.000 --> 00:41:08.000]  我們參與與為神而作的平安
[00:41:08.000 --> 00:41:10.000]  有些未信的人
[00:41:10.000 --> 00:41:12.000]  我們可以做些什麼
[00:41:12.000 --> 00:41:14.000]  我常常做一件事
[00:41:14.000 --> 00:41:16.000]  因為我也有很多機會講報道會
[00:41:16.000 --> 00:41:18.000]  我就會將這些連結發給人
[00:41:18.000 --> 00:41:20.000]  請你去聽
[00:41:20.000 --> 00:41:22.000]  你講我聽
[00:41:22.000 --> 00:41:24.000]  包括我家人包括我的朋友
[00:41:24.000 --> 00:41:26.000]  然後我會問他們
[00:41:26.000 --> 00:41:28.000]  你們覺得怎樣?聽成怎樣?
[00:41:28.000 --> 00:41:30.000]  有什麼回應?
[00:41:30.000 --> 00:41:32.000]  有什麼問題?
[00:41:32.000 --> 00:41:34.000]  我會送一些我寫的福音小冊子給人
[00:41:34.000 --> 00:41:38.000]  總有事情可以做的
[00:41:38.000 --> 00:41:40.000]  求神給我們
[00:41:40.000 --> 00:41:42.000]  Give me one more
[00:41:42.000 --> 00:41:44.000]  給我一個人
[00:41:44.000 --> 00:41:46.000]  給我一件事
[00:41:46.000 --> 00:41:48.000]  在這個不是很快樂的聖誕節
[00:41:48.000 --> 00:41:50.000]  我們帶給人快樂
[00:41:50.000 --> 00:41:52.000]  在這個不是很平安的聖誕節
[00:41:52.000 --> 00:41:54.000]  我們帶給人平安
[00:41:54.000 --> 00:41:58.000]  求神幫助我們
[00:41:58.000 --> 00:42:00.000]  保持與神和好的平安
[00:42:00.000 --> 00:42:02.000]  有該有不該
[00:42:02.000 --> 00:42:04.000]  有所為有所不為
[00:42:04.000 --> 00:42:06.000]  求神幫助我們
[00:42:06.000 --> 00:42:08.000]  保守從神而來的平安
[00:42:08.000 --> 00:42:10.000]  將憂慮變成感恩
[00:42:10.000 --> 00:42:12.000]  沒錯今天有苦難
[00:42:12.000 --> 00:42:14.000]  但是明天有盼望
[00:42:14.000 --> 00:42:16.000]  黎明之前是最黑暗的
[00:42:16.000 --> 00:42:18.000]  求神幫助我們
[00:42:18.000 --> 00:42:20.000]  參與為神而作的平安
[00:42:20.000 --> 00:42:22.000]  施比受有福
[00:42:22.000 --> 00:42:24.000]  再給我一個人
[00:42:24.000 --> 00:42:26.000]  再給我一件事
[00:42:26.000 --> 00:42:28.000]  聖誕前夕
[00:42:28.000 --> 00:42:30.000]  我們叫做平安夜
[00:42:30.000 --> 00:42:32.000]  今天多少人
[00:42:32.000 --> 00:42:34.000]  多少家庭
[00:42:34.000 --> 00:42:36.000]  沒有平安
[00:42:36.000 --> 00:42:38.000]  聖誕是為了讓人有平安
[00:42:38.000 --> 00:42:40.000]  要人有平安
[00:42:40.000 --> 00:42:42.000]  求神幫助我們
[00:42:42.000 --> 00:42:44.000]  保持與神和好的平安
[00:42:44.000 --> 00:42:46.000]  保守從神而來的平安
[00:42:46.000 --> 00:42:48.000]  參與為神而作的平安
[00:42:48.000 --> 00:42:50.000]  參與為神而作的平安
[00:42:50.000 --> 00:42:52.000]  參與為神而作的平安
[00:42:52.000 --> 00:42:54.000]  今年的聖誕
[00:42:54.000 --> 00:42:56.000]  是不一樣的聖誕
[00:42:56.000 --> 00:42:58.000]  我們需要的是不一樣的平安
[00:42:58.000 --> 00:43:00.000]  求神給我們
[00:43:00.000 --> 00:43:02.000]  一件事
[00:43:02.000 --> 00:43:04.000]  好好為主
[00:43:04.000 --> 00:43:06.000]  去得平安
[00:43:06.000 --> 00:43:08.000]  好好為主
[00:43:08.000 --> 00:43:10.000]  去為人有平安
[00:43:10.000 --> 00:43:12.000]  最好的聖誕禮物
[00:43:12.000 --> 00:43:14.000]  不是我收的
[00:43:14.000 --> 00:43:16.000]  不是我們收的聖誕禮物
[00:43:16.000 --> 00:43:18.000]  是我們給的聖誕禮物
[00:43:18.000 --> 00:43:20.000]  讓我們過一個不一樣的聖誕
[00:43:20.000 --> 00:43:22.000]  有一種不一樣的平安
[00:43:22.000 --> 00:43:24.000]  有一種不一樣的平安
[00:43:24.000 --> 00:43:26.000]  各位弟兄姊妹
[00:43:26.000 --> 00:43:28.000]  聖誕
[00:43:28.000 --> 00:43:30.000]  快樂
[00:43:30.000 --> 00:43:34.000]  我今年不能回香港
[00:43:34.000 --> 00:43:36.000]  我盼望
[00:43:36.000 --> 00:43:38.000]  香港更多的人
[00:43:38.000 --> 00:43:40.000]  更多的家庭
[00:43:40.000 --> 00:43:42.000]  可以有他們所需要的
[00:43:42.000 --> 00:43:44.000]  願意你和我都盡這份力
[00:43:44.000 --> 00:43:46.000]  盡這份力
[00:43:46.000 --> 00:43:48.000]  帶給更多人
[00:43:48.000 --> 00:43:50.000]  帶給更多家庭
[00:43:50.000 --> 00:43:52.000]  有平安
[00:43:52.000 --> 00:43:54.000]  我相信這是神所喜悅的事
[00:43:54.000 --> 00:43:56.000]  我們是神所喜悅的人
[00:43:56.000 --> 00:43:58.000]  我們要為神做他喜悅的事
[00:43:58.000 --> 00:44:00.000]  讓我們將這份平安
[00:44:00.000 --> 00:44:02.000]  帶給人
[00:44:02.000 --> 00:44:04.000]  求主幫助我們
[00:44:04.000 --> 00:44:06.000]  我們低頭站起來
[00:44:06.000 --> 00:44:08.000]  天父求祢
[00:44:08.000 --> 00:44:10.000]  真是我們在這個時候
[00:44:10.000 --> 00:44:12.000]  求祢讓我們想到一些人
[00:44:12.000 --> 00:44:14.000]  想到一些家庭
[00:44:14.000 --> 00:44:16.000]  求祢將這些人
[00:44:16.000 --> 00:44:18.000]  將這些家庭
[00:44:18.000 --> 00:44:20.000]  求祢將這些人
[00:44:20.000 --> 00:44:22.000]  將這些事放在我們心裏
[00:44:22.000 --> 00:44:24.000]  在年尾的時候
[00:44:24.000 --> 00:44:26.000]  在聖誕來臨的時候
[00:44:26.000 --> 00:44:28.000]  求祢讓我們成為和平之子
[00:44:28.000 --> 00:44:30.000]  求祢讓我們成為和平之子
[00:44:30.000 --> 00:44:32.000]  求祢讓我們按照和平之君的心意
[00:44:32.000 --> 00:44:34.000]  求祢讓我們按照和平之君的心意
[00:44:34.000 --> 00:44:36.000]  將平安帶到需要的人群當中
[00:44:36.000 --> 00:44:38.000]  將平安帶到需要的人群當中
[00:44:38.000 --> 00:44:40.000]  求祢讓我們一個人
[00:44:40.000 --> 00:44:42.000]  求祢讓我們一件事
[00:44:42.000 --> 00:44:44.000]  幫助我們保守與神和好的平安
[00:44:44.000 --> 00:44:46.000]  幫助我們保守與神和好的平安
[00:44:46.000 --> 00:44:48.000]  幫助我們保守從神而來的平安
[00:44:48.000 --> 00:44:50.000]  幫助我們保守從神而來的平安
[00:44:50.000 --> 00:44:52.000]  幫助我們參與為神而作的平安
[00:44:52.000 --> 00:44:54.000]  幫助我們參與為神而作的平安
[00:44:54.000 --> 00:44:56.000]  讓這個聖誕是一個不一樣的聖誕
[00:44:56.000 --> 00:44:58.000]  讓這個聖誕是一個不一樣的聖誕
[00:44:58.000 --> 00:45:00.000]  讓人可以有不一樣的平安
[00:45:00.000 --> 00:45:02.000]  讓人可以有不一樣的平安
[00:45:02.000 --> 00:45:04.000]  今天這個世界有很多的憂慮
[00:45:04.000 --> 00:45:06.000]  今天這個世界需要我們伸出我們的手
[00:45:06.000 --> 00:45:08.000]  今天這個世界需要我們伸出我們的手
[00:45:08.000 --> 00:45:10.000]  張開我們的口
[00:45:10.000 --> 00:45:12.000]  打開我們的心
[00:45:12.000 --> 00:45:14.000]  張開我們的眼睛
[00:45:14.000 --> 00:45:16.000]  打開我們的耳朵
[00:45:16.000 --> 00:45:18.000]  我們要去聽
[00:45:18.000 --> 00:45:20.000]  我們要去聆聽
[00:45:20.000 --> 00:45:22.000]  我們要去感受
[00:45:22.000 --> 00:45:24.000]  我們要去行動
[00:45:24.000 --> 00:45:26.000]  求祢讓我們每一個人
[00:45:26.000 --> 00:45:28.000]  今年有一個不一樣的聖誕
[00:45:28.000 --> 00:45:30.000]  不是負面的
[00:45:30.000 --> 00:45:32.000]  不是憂愁的
[00:45:32.000 --> 00:45:34.000]  不是不開心的
[00:45:34.000 --> 00:45:36.000]  是正面的
[00:45:36.000 --> 00:45:38.000]  是積極的
[00:45:38.000 --> 00:45:40.000]  求祢用我們
[00:45:40.000 --> 00:45:42.000]  我真的為香港求平安
[00:45:42.000 --> 00:45:44.000]  一個平安的使者
[00:45:44.000 --> 00:45:46.000]  在我們身邊
[00:45:46.000 --> 00:45:48.000]  在我們群體裏面
[00:45:48.000 --> 00:45:50.000]  讓我們真的實下平安的準則
[00:45:50.000 --> 00:45:52.000]  讓我們真的實下平安的準則
[00:45:52.000 --> 00:45:54.000]  結出平安的果子
[00:45:54.000 --> 00:45:56.000]  求主祢這樣使用我們
[00:45:56.000 --> 00:45:58.000]  讓我們有一個不一樣的聖誕
[00:45:58.000 --> 00:46:00.000]  讓我們有一份不一樣的平安
[00:46:00.000 --> 00:46:02.000]  多謝主
[00:46:02.000 --> 00:46:04.000]  求主加力奉耶穌的名祈禱
[00:46:04.000 --> 00:46:06.000]  多謝主
[00:46:06.000 --> 00:46:08.000]  多謝主
[00:46:08.000 --> 00:46:10.000]  多謝主
[00:46:10.000 --> 00:46:12.000]  多謝主
[00:46:12.000 --> 00:46:14.000]  多謝主
[00:46:14.000 --> 00:46:16.000]  多謝主
[00:46:16.000 --> 00:46:19.000]  (字幕由 Amara.org 社群提供)
[00:46:19.000 --> 00:46:22.000]  (字幕由 Amara.org 社群提供)

