
[00:00:00.000 --> 00:00:08.000]  實踐生命第一講 基督教會模式中環炮
[01:18:27.000 --> 01:18:56.000]  他做不到領導者的 但是在這個制度下 一個沒資格做領導的人都可以上去 只要有辦法 在那些關係或者是怎樣的 或者某一些特殊的方式上去 於是就更加為很多時候會出現不適合這樣的質素的人運用這麼大的權力 產生的問題就知道是大的了 是不是 今天你都會看到很多時候就是這樣出現
[01:18:56.000 --> 01:19:23.000]  所以他承認角色化得很厲害 另外一個就是他的溝通是階層性的 我和你是階層和階層的溝通 是角色和角色的溝通 你是主教 我是區主教 那我就和你這樣說話了 沒得說了 所以那個關係變成不是personal 傳系的味道低很多 沒了一種個人性感受的溝通少了很多
[01:19:23.000 --> 01:19:45.000]  還有就是他效率快 但是另一方面他缺乏創造力 因為他沒有生命的創造力是不能發揮出來的 因為他整個制度他要想一件新的東西 他要繞很大一個圈才能上去 甚至可能永遠上不去 除非他革命 革命的時候他不能動 像泰山整個組織都不能動的
[01:19:45.000 --> 01:20:14.000]  你總是覺得那個人沒辦法適合坐那個位置 沒辦法要求他換人 以後你看到他坐在那裡 除非你離開教會 否則你就死死要聽他的 如果你在那裡任職的話 那你一定要受他的調動 你不佩服他 你覺得他完全是無能的 你都要接受他 你想了一件很精彩的東西 眾弟兄姊妹都覺得很有意思的東西 但就永遠沒辦法發揮出來的
[01:20:14.000 --> 01:20:26.000]  這個制度是不允許有這種創造性的改變 這個是他的弱點 上次和大家講了四個教會歷史裡面所出現過的模式
[01:20:26.000 --> 01:20:49.000]  第四個裡面我講得很簡略 但也講了基本的特色 就是較為個人主義色彩的教會 個人主義色彩是特別受知識份子和專業人士所歡迎
[01:20:49.000 --> 01:21:11.000]  很多獨立的中派或者是大中派那些很喜歡走這條路線 北美很多由學生傳福音的經班變出來的教會都是這樣
[01:21:11.000 --> 01:21:33.000]  所以在這個特色當中 平信圖之間是平等的 影響到傳道人的角色都有點曖昧 傳道人的地位和權威性受到一定程度的限制
[01:21:33.000 --> 01:21:56.000]  因為在一個以個人的體會和領袖做主導的教會當中 每個人都是平等的 平等的方式當中是強調自由的 有一種每個人都有他的權去代表一條 傳道人只是代表一條
[01:21:56.000 --> 01:22:18.000]  所以在這個獎執會裡面 傳道人不容易推薦他要做的事 在這個教會模式裡面 合約式的教會模式當中 因為大家的意見都要受到尊重的話 唯有找一些和人和傳統無關的東西作為一個遊戲規則
[01:22:18.000 --> 01:22:39.000]  如果用比較學術的詞 大家要走在一起做一些事的時候 當然要遵守規則 當然就是聖經的規則 大家都要遵守 但對聖經的解釋 因為大家背景都有一種獨特的尊重的話
[01:22:39.000 --> 01:23:00.000]  唯有慢慢走向理性的解釋 理性的處理問題方法 民主方式的投票就會較為受歡迎 這種好不好當然會好 有好處的 剛才有兩個同學抓住我 施加壓力 那就好
[01:23:00.000 --> 01:23:23.000]  傳道人有問題的時候就不會帶來這麼大的悲劇 這是好處 不好處就是傳道人不好 因為民主一定是很慢的 有些事人都慢 這是一個很複雜的問題 我們不詳細討論 也不是這個課程的範圍
[01:23:23.000 --> 01:23:52.000]  教會需要某個程度的權威性和歷史的傳遞 教會是一個信徒群體 不是從天降下來的 也不是說這十幾二十個人開始了就成為一個教 而是你和整個信徒相通 以往的信徒所體會的 融合起來的一個延續性的Historical Continuum
[01:23:52.000 --> 01:24:15.000]  所以在這個Historical Continuum裏面 過份強調個人將傳統割裂了 文化意識和崇拜 基督教文化意識和傳統意識很薄弱 群體意識是薄弱的
[01:24:15.000 --> 01:24:35.000]  因為每個人都有自己的意見 所以整體的方向不一定很明顯 很多時候最強而有力的領導人可能是平信徒 而不是教會牧師 不是傳道人 我上次都說過 老實說很難做的 不是因為我教神學所以保住我的學生 這是很難的
[01:24:35.000 --> 01:24:55.000]  我上次都說過 世界上最難的職業就是傳道 因為牧養他的Boss 這個是很難做的 角色是一個很大的衝突 這些人是付錢去僱用他的 但是這些人是受傳教導導 怎樣去做一個奧標
[01:24:55.000 --> 01:25:16.000]  我們不詳細說這幾種 第五種和第六種 第五種不一定比前面那幾種好 都有自己的危險 值得我們留意的就是第五種我們稱為有機體式的教會模式
[01:25:16.000 --> 01:25:43.000]  有機體式的教會模式就是有一點點接近王國式 但是在王國式裏面沒有那麼僵化 例如聖公會是一個典型的代表 聖公會在宗教改革裏面和歐洲大陸的中國改革是不同的 聖公會的改革基本上是一種政治的改革
[01:25:43.000 --> 01:26:09.000]  慢慢地滲入了屬靈的意義在裏面 馬丁路德純粹為了基督教信仰的真理而揭竿起義 是不同的 聖公會是英國的國教 因為當時的皇帝想和太太離婚 產生和羅馬教廷的教皇之間權力的鬥爭而處理羅馬國教
[01:26:09.000 --> 01:26:33.000]  如果是這樣的話聖公會保留了相當大程度的天主教特色 聖公會有很多東西可以做 尤其是high church很大部份天主教的特色 但是聖公會已經滲入了一種比較獨特的 特別是近代的經過很多次改革之後的聖公會
[01:26:33.000 --> 01:27:02.000]  我們發覺他也有一種特質在裏面 我們稱之為organic organic是根據觀念基督的身體 幾個關於聖經裏面教會的圖像 其中一個是body 身體是一個有機的結構 有生命的結構 從這樣的觀念出發 我們可以說其實這個觀念不是到聖公會才開始的 或者是這種的 可以追溯到奧古斯丁和賽菲亞
[01:27:02.000 --> 01:27:13.000]  他們在初期教會所講到的教會觀念裏面 都將大公教會看為一個基督的身體
[01:27:13.000 --> 01:27:34.000]  在這裏我們想強調這個教會和其他教會有什麼不同的特色呢 第一就是從一個有機身體的觀念出發 因為教會如果是有機的身體 它就是must provide for differentiation of functions of the several parts within the living whole
[01:27:34.000 --> 01:27:55.000]  這種就是強調每一個部份就是全身體的其中一部 你知道就是有種強的群體性在裏面 群體性不是僵化群體性 而是組織性的群體性 是一種色上的群體性
[01:27:55.000 --> 01:28:12.000]  我屬於一個群體的 等一等我明白意思 就是說我是屬於一個群體的觀念是fellow feeling的 德文來講是give myself the feeling
[01:28:12.000 --> 01:28:30.000]  就是說我是屬於一個群體性和普通的感情的愛 我見到的人是親親及弟的 群體的感覺就是我是屬於中國人 我可能未見到北京裏面的什麼人 新疆裏面的什麼人 但我覺得我是一個中國人
[01:28:30.000 --> 01:28:47.000]  或者我覺得我是香港人 先兩天的香港群眾運動就是很強的一種所謂整體的群體性出現 其實它不燒到香港的肺肉的 它解剖到入北京
[01:28:47.000 --> 01:29:08.000]  香港人可能除了股市或者將來對於香港的97前景有些影響之外 香港人上街的時候的心情不是純粹為了恐懼 自身受到威脅 而是他感覺到他和中國裏面的一班人有共同的感受
[01:29:08.000 --> 01:29:27.000]  他覺得這班大學生在討我的時候 他自己也覺得很難受 他覺得這班人在軍隊開槍打票的時候 他好像打自己親人一樣 這種我們說是他覺得自己是屬於一個這麼大的身體的一股
[01:29:27.000 --> 01:29:48.000]  這種教會的觀念很重要 特別是我們剛才那種沒有的 很個別的很獨立的我是我 教會就是每一個人組成的 每一個個別的人組成我們做一個教會 他不感覺到他屬於一個很強烈的群體感
[01:29:48.000 --> 01:30:14.000]  第二個特性就是在社會組織當中 當一個人組成的時候 必須有一個生命的持續性 生命是一個延續性 今天我站在這裏是由出生到現在的累積總和 可能有新陳代謝 昨天的我和今天的我都有一個延續性 昨天的我和五年前的我都有一個延續性 都是我來的
[01:30:14.000 --> 01:30:38.000]  每一個生物的身體都是一種生命的關聯 教會裏面有一個很強的歷史意識 今天我的教會在這裏 不是單單是平面的 這班人組成一個教會 是平面的關係 是一種中面的關係 是歷史的關係 雖然上一代的已經過去了
[01:30:38.000 --> 01:30:57.000]  甚至我再古老幾代的教會的人物都已經離開世界 只是存在書本甚至沒有記載 但是對於他們來說 因為沒有他們就沒有我今天 所以對於以往的東西有一種很強的保留傳統的珍惜意識
[01:30:57.000 --> 01:31:22.000]  我們說這種文化傳統是一種生命的延續 這種在獨立的合約式的教會裏面是相當缺乏的 合約式的教會裏面多數不喜歡儀式 不喜歡特別的衣著 也不覺得需要背誦《使徒信經》 不需要背《尼西亞信經》
[01:31:22.000 --> 01:31:46.000]  相思裏面越新的越好 越即時有感性的刺激的歌 越有感受就越受歡迎 這種是當下平面的價值 我不是說那些沒有價值 強調歷史的價值就是 當我要唱一首歌的時候 我是在唱以往信徒唱的歌 不知道大家有沒有這樣的感受
[01:31:46.000 --> 01:32:10.000]  我唱400年500年之前 宗教改革的時候那幫人所唱的歌 我唱的時候有一種認同感 我彷彿我現在站在這裏唱 但是其實在遠古的時候已經有人在唱這首歌 我一起唱 所以他不會反對他的牧師做一個菩薩 雖然和其他人不同 但是他感覺到這個是他的生命的傳統而來的
[01:32:10.000 --> 01:32:33.000]  正如我今天仍然用中文 因為我是中國人 用中文不是為了方便 而是為了延續意識 沒了他們就沒了我今天 我今天承繼了他們 這種意識在聖經會裏面是很強的 有時候會覺得很僵匪 很多東西 很多手續 很多移民 當然這些很容易僵匪
[01:32:33.000 --> 01:33:02.000]  不過我們每個朋友都會有不知道的意義 或者連那個領導的九領袖都不明白那個意義的時候 照舊這樣做就變成很僵匪很沒意思 正如中國文化很多東西變得很僵匪 但是如果你明白延續的意思 你會明白孝 很多的生活的小節 升族 節日 這些都可以成為一個很美麗的一個整個民族道傳統的延續
[01:33:02.000 --> 01:33:28.000]  那些東西都可以很麻煩 但是你想想如果將那些東西全部過了 那個生命就變得很枯燥 這個分別就在這裏 你去一間獨立教會 孤音堂的教會和聖經會的教會 你感覺 去兩間都是很好的教會 當然要算是好的教會 去英國的聖經會比較是孤音派的聖經會
[01:33:28.000 --> 01:33:44.000]  你會感受到裏面的那種有機的生命力 你感覺到去到的時候 你是和幾百年來的信徒一起過敬拜的生活 有感覺嗎? 有感覺
[01:33:44.000 --> 01:34:04.000]  第三個特色就是一個社會組織 一個個人組織 還有一個特色就是它不斷依賴環境 即使每一個情況都有可能轉變環境
[01:34:04.000 --> 01:34:20.000]  意思就是說一個有機的生物有反應的對周圍的環境 這個生物的反應就是它會強調它和周圍的人 周圍所發生的事有一種息息相關 外面有變化 它有回應
[01:34:20.000 --> 01:34:47.000]  這種可以說是一種交流 這裡在教會來說就是指對社會政治環境和文化當中的密切關聯和敏銳性 因為一個與傳統緊密關係的教會組織 它必然和很多文化息息相關 真是不開的
[01:34:47.000 --> 01:35:03.000]  如果教會是分出來的 是獨立的 那這群人去到禮拜堂要做的事和當時的社會環境完全不需要有什麼關係 極盡的表現就是我們說修道式那種 它有自己的文化
[01:35:03.000 --> 01:35:29.000]  但合約式的教會也有這樣的傾向 合約式的教會這群人是專業人士 他們在那裡有自己的文化 但他們不會把文化帶到教會那裡 如果是一個與傳統結合密切關係的教會 宗教生活和文化生活是拉上很密切的關係
[01:35:29.000 --> 01:35:54.000]  正如我們今天看見的傳統教會當中 他們的袍子是因為以前一直穿著下來的 為什麼那時候這麼穿呢?因為那時候的聖經人員是應該這樣穿的 用很多的經文很多的圖文是幾百年前的人寫的 當時在他們的感受裡面用這樣的怨氣來表達 用這樣的意識形態和價值觀念來表達
[01:35:54.000 --> 01:36:19.000]  雖然是基督教 但是和文化是分不開的關係 所以從這樣的感覺裡面 在文化政治社會上是很密切的關聯 你看在英國的聖公會和政治是分不開的 女皇和聖公會的關係根本就是名義上分不開的關係 王儒和聖公會是分不開的關係
[01:36:19.000 --> 01:36:37.000]  那有什麼重要的政治上的慶典呢?是由宗教意識形態來進行的 大家明白了嗎?這個和王國式當然是差一線之隔 但是這個有些不同 譬如說政治是政治 宗教是宗教 在英國是一樣的
[01:36:37.000 --> 01:37:06.000]  就是聖公會的大主教沒有權去命令或者改變大宅爾夫人做什麼政治決策 但是你看到他們之間的關係是很密的 亞比莎和肯德基大主教 因為他們說的事情和他們做的事情在政治上是很有關聯的 很敏銳的 馬上反應的
[01:37:06.000 --> 01:37:21.000]  政治上有什麼大事 教會馬上出聲 因為他們一直以來沒有離開過這個社會的關聯 還有一些獨立的教會和這個社會的息息相關性較為弱
[01:37:21.000 --> 01:37:46.000]  在這裡說三點其實就是針對著 可能強烈的比對了合約式的教會和這個教會 大家明白嗎?所以這些就不是那麼絕對的 當然這些教會也很容易有危險 危險就是很容易僵化 僵化變成什麼呢?就是王國 僵化了 變成政治化了 政治的敏感變成政治化
[01:37:46.000 --> 01:38:09.000]  歷史的傳統的感覺就變成死守的傳統 不知道是什麼意思 移民化了 個人屬於一個群體的意識僵化了就變成了集體主義 律師或者領導人成為一個權威者 群眾變成了富和而無力的意思
[01:38:09.000 --> 01:38:36.000]  教會其實就是一線之隔 理想的好處在那裡 弱點也在那裡 我經常說這句話 人生裡至少會見到的 我說完之後 這是很有意思的 一個人的好處可能只是他的弱點 弱點也可能是因為他有好處 教會一樣 教會有了這個特色 成為他的好處 或者當日他建立教會的時候大受歡迎 或者大家歸向他的時候
[01:38:36.000 --> 01:39:01.000]  好處是過了一百年 或者過了兩代就變成了他的壞處 我們要從一個觀察的角度來看 另外一個角色我們所看的就是一個立約的群體式 教會 立約群體和合約式有什麼分別呢
[01:39:01.000 --> 01:39:28.000]  有一個很微妙的分別 合約就是我和你立定合同 如果是立約式就好像一個男的和一個女的說我們結婚 你分不分得出來 有很類似的地方 但是有不同的 結婚也是一個合同 不過不是一個合同可以描述得完
[01:39:28.000 --> 01:39:53.000]  因為合同就是很強調合得來不合得來我們拆檔 個人意識是強的 立約就是在過程中雖然是兩雙情願 但是當他們投入之後他們就有一種遵守規則 不是單單客觀的一種是鉗制著兩個人的規則
[01:39:53.000 --> 01:40:15.000]  而是一種很強的 整個生命的主要部分都放在對方身上的那種全人的投入給對方的那種合法 這些教會的特色是強調信徒互相之間的投入和依賴
[01:40:15.000 --> 01:40:35.000]  剛才我們說的有機性的教會 特色是整個身體每一個部份連著整個身體的話 這裡的特色可以說是一個神的指紋圖畫 神的指紋圖畫就是一群人好像我們一群人做一個民族一樣
[01:40:35.000 --> 01:40:53.000]  這個民族說我和你互相立約 然後我們整個民族和神立約 神說我願意做你的王 我帶領你我賜福給你 這群人說我願意順從你跟從你 這個立約的關係 或者剛才說過一個婚約的關係 基督的辛苦
[01:40:53.000 --> 01:41:13.000]  婚姻的關係 感情投入全人交託的關係 或者可以說是淑玲的電與聯合 聯絡得合適的關係 這種觀念就產生了一種可以說是立約式的教會模式
[01:41:13.000 --> 01:41:30.000]  立約式的教會模式當然從舊約來看就是一個很重要的觀念 立約 所以這個在余牧師那裡一定聽得懂 你聽他打也好聽他講也好 余大新牧師就是一個這方面的權威 講到立約
[01:41:30.000 --> 01:41:48.000]  你就會明白 如果你聽多一點他講的你就知道立約是什麼意思 是一個很重要的聖經主題 差不多是連貫了聖經主題 而是人與人之間的關係 人與神之間的關係是一個最重要的表達 我們不詳細講神學 我們從那裡顯示下去 我們看到有幾個特色
[01:41:48.000 --> 01:42:16.000]  第一個就是我們說的立約的關係是強調一種分約的關係 這種教會是很強調信徒之間的毀身行動表現 又強調信徒與神之間毀身行動的表現
[01:42:16.000 --> 01:42:30.000]  感覺到他雖然是我在這裡生活 雖然我是一個很獨特的基督徒 不過我是已經嫁給人的基督徒 聽得明白意思嗎 我嫁給教會所有弟兄姊妹 我嫁給神
[01:42:30.000 --> 01:42:48.000]  所以在這個覺得自己已經結婚的意識下和未結婚是不同的 我就是我 我喜歡今晚怎樣做就怎樣做 我喜歡今晚怎樣吃飯就怎樣吃飯 結婚就不一樣了 你吃飯的時候問對方和你的配偶怎樣吃飯 他想不想吃這東西 以前很想吃的東西可能今晚都不會吃
[01:42:48.000 --> 01:43:14.000]  不斷覺得我與其他人一起生活密切生活的感覺 這個是教會強調的特色 所以個人主義色彩受到一定程度的制肘 完全是強調平等的 大家在遊戲規則裡互相有一樣的權威的觀念
[01:43:14.000 --> 01:43:39.000]  第二是Promise 如果你看舊的就知道在立約的過程裡神是不斷向前的 因為立約的神是一個應許的神 如果你看近代的神學家約翰‧莫曼的《盼望的神話》就看到了 一個立約的神就是一個不斷應許的神
[01:43:39.000 --> 01:43:58.000]  應許的意思就是我和你立約 神不單是現今和你立約 還說如果你敢做將來我就賜福給你 即是一立約就帶向一個向前看的心境和要求
[01:43:58.000 --> 01:44:22.000]  所以我們說在這裡和我們剛才所說的有機的觀念有一點點不同 而那個有機的觀念裡面就是歷史的延續性 重點就是現今和過往之間的連繫 這個立約群就是現今和將來神所應許帶給我的使命要做的事情 向前看的教會來的
[01:44:22.000 --> 01:44:44.000]  向前看因為神賦予了我的使命 用莫曼所說的意思就是promise demand mission 同時有一個應許就帶來一個要求和使命感
[01:44:44.000 --> 01:45:00.000]  因為應許代表了如果你履行這些條件 我將來就賜福給你 於是這群人就承受了這個應許的時候 他就要向前繼續邁進努力參與完成使命 以至得到這個應許的神賦予他的福
[01:45:00.000 --> 01:45:21.000]  所以在這個角度裡面這個立約群體是不斷向前看的 有使命感激 向前完成和他立約的神所交託給他的工作 這些教會應該有這樣的角度 這樣的意識 大家向前完成神的國降臨
[01:45:21.000 --> 01:45:43.000]  第三就是一種Happening character 用德文來說就是Alienis 是一種立約是一個Personal encounter 立約的過程是互相毀身 是一種人與人之間主體與主體之間一種有感性的溝通
[01:45:43.000 --> 01:46:02.000]  感性的溝通是一種活的溝通 活的溝通就是一種continual conversation between the covenantal part 因為立約的過程不是定了批舉就回去 這個是合約的 不是立約 大家明白嗎?
[01:46:02.000 --> 01:46:22.000]  分約不是說好我們定了某年某月某日結了婚 交了戒指就搞定 不是的 是不斷以後才有一個開始 大家明白嗎? 立約毀身是一個開始 然後一路延續下去的 這個生命就是大家一起這兩個個體從今之後一起活成一個的生活
[01:46:22.000 --> 01:46:50.000]  所以這是一個不斷互相了解對方 學習對方 放下自己來過一個新的生活 如果從婚姻的角度來說 作為一個立約的表達就好像一個婚姻一樣 一個婚姻就是要將兩個人的本來的生命都打破 然後合起來去活出一個兩個人一起營造的新的生活方式 大家明白嗎?
[01:46:50.000 --> 01:47:17.000]  基督徒也是 信了神之後要將自己的生命打破 從今以後和神在一起生活的方式 大家明白嗎? 所以一個人結婚之後和未結婚之前是完全不同的生活 即使不是完全不同 起碼一定有正常的改變 因為以前是他自己一個人生活 以後多了人生活 他不斷的生活有改變 因為不斷明白對方多一些 他的生命方式習慣由他起了變化多一些
[01:47:17.000 --> 01:47:42.000]  對方因為他的變化而產生一些相應的變化和改變 明白嗎? 兩個人創造一個新的生命 在一個立約群體的教會的搬遷當中 信徒之間應該是這樣 每一個人都因為委身給其他的信徒和整個教會的話 他不斷的改變他自己的生活生命價值方式 而其他人也因為他而有改變
[01:47:42.000 --> 01:48:09.000]  整個教會都不斷留意著神對他的要求 敏銳度是較為強的 如果是理想上的教會 對神不斷的帶領敏銳度是較為強 因為我們剛才說的一種happening character 即是神和教會是不住的一種很暫生的 臨在和他發生一種encounter
[01:48:09.000 --> 01:48:31.000]  當然通過什麼方式呢? 最重要當然是通過聖靈 聖靈和教會的關係其中一個最重要的作用就是 聖靈就是將神的意思 神自己的意思在教會裏面不斷的更新 教會隨著聖靈而產生的更新 不一定要靈恩教會 按照聖靈在教會裏不斷的更新
[01:48:31.000 --> 01:48:55.000]  這個就不是從傳統的 和納約式有機式的有些少不同 納約式的很強調傳統是怎樣 以往歷史是怎樣 這個群體是強調聖靈帶領他們是怎樣 當然不是一個很主觀的帶領 是整個教會裏面隨著聖靈的方式而走 可以有一個較為自由的變化的發展
[01:48:55.000 --> 01:49:09.000]  反而納約式的群體 不是 是有機性的群體 它就較為受傳統的掣肘著 很強的傳統感 改不改得那麼快 納約式的群體是較為改得快
[01:49:09.000 --> 01:49:33.000]  第四就是 教會主導的原則是基於人的自由自決 主導的原則就是有些少接近剛才所提到的納約式的那種
[01:49:33.000 --> 01:49:54.000]  因為這種教會有一種自由度在 愛裏面的團契 所以活動性比較大 比較起剛才有機性的活動性比較大 每個人的主動性比較強 傳統的壓力比較少
[01:49:54.000 --> 01:50:11.000]  強調在互相毀身的裏面 危險當然像剛才一樣 有機的教會的好處多一些就變成危險 就變成了王國式的教會
[01:50:11.000 --> 01:50:33.000]  納約式的群體教會危險性在哪裏呢 過多了就變成了合約式的教會 因為他會強調個人的色彩 自由色彩 領受聖靈帶領的色彩
[01:50:33.000 --> 01:50:48.000]  於是每個人都能夠有權領受 於是就產生了一種個人不同的看法 大家要統一的看法的時候 要通過一種傳統性不強 向前的創開創性比較強
[01:50:48.000 --> 01:51:05.000]  於是就會亂了 如果沒有一個權威的人在那裏 精神領袖 就變成了大家要表示了 選舉了 或者用一個民主的方式進行 變成了又變回合約式的教會
[01:51:05.000 --> 01:51:22.000]  又或者很容易分裂出來 因為不對勁 不能守住 於是就分裂出來 如果一旦毀身的情操薄弱了 那這個教會就一下子分裂 或者變成了混色
[01:51:22.000 --> 01:51:42.000]  這幾種的教會 我今天來說 大概在教會歷史裏面 實際具體出現過的可以歸這裏 很快和大家交代了 上一堂應該交代了
[01:51:42.000 --> 01:52:01.000]  所以上一堂簡單總結來說 分兩個部分 第一部分我們從聖經的圖畫看教會的形象 教會形象永遠成為一個標準 提醒我們教會究竟撐了聖經的形象有多少 差距有多大
[01:52:01.000 --> 01:52:18.000]  然後我們再和歷史 神學史的教會歷史看一看 我們將它分成六種形態 這些是具體可以出現的教會了 即是church in reality 不是church in ideal 大家明白了嗎
[01:52:18.000 --> 01:52:36.000]  church in reality可以分成六種形態 六種的情況都有它的長處和弱點 但總教我們單單說完聖經裏面的教會觀 包括教會就得到較為積極的教會 給大家看見這六種教會其實都有它的長處和弱點
[01:52:36.000 --> 01:52:57.000]  大家可以看見我講的長處多些多 弱點少些多 長處多的教會最大的危險是很容易失去長處 變成其他的弱點 但我想我們每個人都屬於自己的教會 你自己的教會 你知道你的教會的長處弱點
[01:52:57.000 --> 01:53:20.000]  上一堂課的課程Hans Zwing 的church 算是一個不錯的書本 Hans Zwing雖然是天主教的神家 但他對教會的觀點很精準 其實大家都知道他是對抗教皇權威的 但他也是很深的天主教傳承者
[01:53:20.000 --> 01:53:35.000]  所以他對教會的了解其實有很多東西很精彩 上一堂課所講的好處的地方 他講得更加特別 較為傾向有機性的教會
[01:53:35.000 --> 01:53:52.000]  David Larson 是believe in the church的教會的好書 他本身也是一個聖公會的人士 但他已經越過了聖公會的框框去看教 但也有一個很難得的傳統
[01:53:52.000 --> 01:53:55.000]  這一講我們就停在這裡
[01:53:55.000 --> 01:54:17.000]  (音樂播放)

