
[00:00:00.000 --> 00:00:07.000]  各位網友 早安 新年快樂
[00:38:38.000 --> 00:38:40.000]  怎樣偉大
[00:38:40.000 --> 00:38:42.000]  只有聽話
[00:38:42.000 --> 00:38:44.000]  尤其是那次
[00:38:44.000 --> 00:38:46.000]  我去手術室
[00:38:46.000 --> 00:38:48.000]  等做手術
[00:38:48.000 --> 00:38:50.000]  脫衣服
[00:38:50.000 --> 00:38:52.000]  放在冷氣口下
[00:38:52.000 --> 00:38:54.000]  冷到我發抖
[00:38:54.000 --> 00:38:56.000]  我去問牧師
[00:38:56.000 --> 00:38:58.000]  牧師你用不著發抖
[00:38:58.000 --> 00:39:00.000]  不用怕
[00:39:00.000 --> 00:39:02.000]  我不是發抖
[00:39:02.000 --> 00:39:04.000]  冷到我發抖
[00:39:04.000 --> 00:39:06.000]  我不是心裡怕
[00:39:06.000 --> 00:39:08.000]  我推過去
[00:39:08.000 --> 00:39:10.000]  很無助
[00:39:10.000 --> 00:39:12.000]  一個疾病就叫你很無助
[00:39:12.000 --> 00:39:14.000]  人的本體就是這樣
[00:39:14.000 --> 00:39:16.000]  有什麼驕傲
[00:39:16.000 --> 00:39:18.000]  沒有什麼驕傲
[00:39:18.000 --> 00:39:20.000]  不過是塵土
[00:39:20.000 --> 00:39:22.000]  塵土而來
[00:39:22.000 --> 00:39:24.000]  身邊有一個這麼偉大的神
[00:39:24.000 --> 00:39:26.000]  我們除了舊熟得來的
[00:39:26.000 --> 00:39:28.000]  那種冠冕
[00:39:28.000 --> 00:39:30.000]  我們都沒有什麼獻祭
[00:39:30.000 --> 00:39:32.000]  世上的東西
[00:39:32.000 --> 00:39:36.000]  是可以奉獻給神
[00:39:36.000 --> 00:39:38.000]  而不會覺得有什麼損失
[00:39:38.000 --> 00:39:42.000]  香港有一個姐妹
[00:39:42.000 --> 00:39:44.000]  很愛主
[00:39:44.000 --> 00:39:46.000]  她有很多錢在跑馬地
[00:39:46.000 --> 00:39:48.000]  她一次跟一個教會機構說
[00:39:48.000 --> 00:39:50.000]  她說
[00:39:50.000 --> 00:39:52.000]  她的奉獻
[00:39:52.000 --> 00:39:54.000]  不是將殘渣濫飯
[00:39:54.000 --> 00:39:56.000]  奉獻給神
[00:39:56.000 --> 00:39:58.000]  教會弟兄就問她
[00:39:58.000 --> 00:40:00.000]  什麼是殘渣濫飯
[00:40:00.000 --> 00:40:02.000]  殘渣就是吃剩不要了
[00:40:02.000 --> 00:40:04.000]  奉獻給神就不要了
[00:40:04.000 --> 00:40:06.000]  什麼意思呢
[00:40:06.000 --> 00:40:08.000]  很多人生前就抱著錢
[00:40:08.000 --> 00:40:10.000]  死了就寫遺囑
[00:40:10.000 --> 00:40:12.000]  死了就寫遺囑給教會
[00:40:12.000 --> 00:40:14.000]  死了就沒用了
[00:40:14.000 --> 00:40:16.000]  死了就沒用了
[00:40:16.000 --> 00:40:18.000]  死了就沒用了
[00:40:18.000 --> 00:40:20.000]  那就是殘渣濫飯
[00:40:20.000 --> 00:40:22.000]  但我不是
[00:40:22.000 --> 00:40:24.000]  我生前還可以擁有財產的時候
[00:40:24.000 --> 00:40:26.000]  我奉獻給神
[00:40:26.000 --> 00:40:28.000]  這是最好的
[00:40:28.000 --> 00:40:30.000]  很感動
[00:40:30.000 --> 00:40:32.000]  雖然今天有很多
[00:40:32.000 --> 00:40:34.000]  圍捉
[00:40:34.000 --> 00:40:36.000]  叫大家給誰
[00:40:36.000 --> 00:40:38.000]  但最有意思的是
[00:40:38.000 --> 00:40:40.000]  在你仍然可以
[00:40:40.000 --> 00:40:42.000]  操控你的財富的時候
[00:40:42.000 --> 00:40:44.000]  奉獻給神
[00:40:44.000 --> 00:40:46.000]  神的事功得益處
[00:40:46.000 --> 00:40:48.000]  不是等你死了
[00:40:48.000 --> 00:40:50.000]  沒用了
[00:40:50.000 --> 00:40:52.000]  當然那也是一個方法
[00:40:52.000 --> 00:40:58.000]  在我們仍然有意識的時候
[00:40:58.000 --> 00:41:00.000]  這是最美好的
[00:41:00.000 --> 00:41:04.000]  其實我們沒有什麼好處
[00:41:04.000 --> 00:41:06.000]  這些是神所給我們的
[00:41:06.000 --> 00:41:08.000]  所有的東西都是神
[00:41:08.000 --> 00:41:10.000]  我們只不過是塵土
[00:41:10.000 --> 00:41:12.000]  至於世人
[00:41:12.000 --> 00:41:14.000]  年日如草一樣
[00:41:14.000 --> 00:41:16.000]  發旺如野地花
[00:41:16.000 --> 00:41:20.000]  世人就是一般的人
[00:41:20.000 --> 00:41:22.000]  什麼意思呢
[00:41:22.000 --> 00:41:24.000]  草很繁榮
[00:41:24.000 --> 00:41:26.000]  長得很快
[00:41:26.000 --> 00:41:28.000]  草是很快的
[00:41:28.000 --> 00:41:30.000]  發旺如野地花是很快的
[00:41:30.000 --> 00:41:32.000]  是過眼雲煙
[00:41:32.000 --> 00:41:34.000]  我們今天和世人
[00:41:34.000 --> 00:41:36.000]  都有相同的地方
[00:41:36.000 --> 00:41:38.000]  都是一樣
[00:41:38.000 --> 00:41:40.000]  我們所得到的華美
[00:41:40.000 --> 00:41:42.000]  都是很快的
[00:41:42.000 --> 00:41:44.000]  但世人就將這些
[00:41:44.000 --> 00:41:46.000]  很快的暫時的東西當成永恆
[00:41:46.000 --> 00:41:48.000]  而我們了解
[00:41:48.000 --> 00:41:50.000]  這些東西
[00:41:50.000 --> 00:41:52.000]  是過眼雲煙
[00:41:52.000 --> 00:41:54.000]  兩個價值就不同了
[00:41:54.000 --> 00:41:58.000]  世人是很迷戀
[00:41:58.000 --> 00:42:00.000]  他現在手上所得的東西
[00:42:00.000 --> 00:42:02.000]  我們是可以放手
[00:42:02.000 --> 00:42:04.000]  因為我們知道
[00:42:04.000 --> 00:42:06.000]  這些東西是很快過去
[00:42:06.000 --> 00:42:08.000]  因為兩個價值觀不同
[00:42:08.000 --> 00:42:10.000]  所以對處理我們身邊的事物
[00:42:10.000 --> 00:42:12.000]  就很不同
[00:42:12.000 --> 00:42:14.000]  當驚風一吹
[00:42:14.000 --> 00:42:16.000]  便歸無由
[00:42:16.000 --> 00:42:18.000]  他完全不認識它
[00:42:18.000 --> 00:42:20.000]  當你將你的價值
[00:42:20.000 --> 00:42:22.000]  生命放在
[00:42:22.000 --> 00:42:24.000]  這些過眼雲煙的東西
[00:42:24.000 --> 00:42:26.000]  風一吹
[00:42:26.000 --> 00:42:28.000]  時間一過
[00:42:28.000 --> 00:42:30.000]  就無人紀念
[00:42:30.000 --> 00:42:32.000]  完全不認識它
[00:42:32.000 --> 00:42:34.000]  是說時間
[00:42:34.000 --> 00:42:36.000]  一個偉大成就的人
[00:42:36.000 --> 00:42:38.000]  將他淹沒
[00:42:38.000 --> 00:42:40.000]  以前我講傳道書講過
[00:42:40.000 --> 00:42:42.000]  就算你怎樣厲害也好
[00:42:42.000 --> 00:42:44.000]  在這個世代
[00:42:44.000 --> 00:42:46.000]  很快便會過去
[00:42:46.000 --> 00:42:48.000]  我們每一個人
[00:42:48.000 --> 00:42:50.000]  是一代一代過去
[00:42:50.000 --> 00:42:52.000]  我四十多歲時回到香港教神學
[00:42:52.000 --> 00:42:54.000]  很多人找我寫序
[00:42:54.000 --> 00:42:56.000]  寫文
[00:42:56.000 --> 00:42:58.000]  現在退休了
[00:42:58.000 --> 00:43:00.000]  沒有人找我了
[00:43:00.000 --> 00:43:02.000]  我不會覺得很失落
[00:43:02.000 --> 00:43:04.000]  我看見我的學生
[00:43:04.000 --> 00:43:06.000]  一代一代
[00:43:06.000 --> 00:43:08.000]  我做回我自己的事
[00:43:08.000 --> 00:43:10.000]  因為
[00:43:10.000 --> 00:43:12.000]  那個社會不同
[00:43:12.000 --> 00:43:14.000]  事情很快過去
[00:43:14.000 --> 00:43:16.000]  做戲也一樣
[00:43:16.000 --> 00:43:18.000]  明星
[00:43:18.000 --> 00:43:20.000]  現在也不知道誰打誰
[00:43:20.000 --> 00:43:22.000]  因為那一代明星過去了
[00:43:22.000 --> 00:43:24.000]  你還講關正傑
[00:43:24.000 --> 00:43:26.000]  拜託你了
[00:43:26.000 --> 00:43:28.000]  現在沒人認識了
[00:43:28.000 --> 00:43:30.000]  梅艷芳也死了很多年
[00:43:30.000 --> 00:43:32.000]  很多事情都過去了
[00:43:32.000 --> 00:43:34.000]  驚風一吹便歸無憂
[00:43:34.000 --> 00:43:36.000]  隨著這些我們也會過去
[00:43:36.000 --> 00:43:40.000]  但因為我們不是
[00:43:40.000 --> 00:43:42.000]  以這些作為永恆
[00:43:42.000 --> 00:43:46.000]  是以我們主作為永恆
[00:43:46.000 --> 00:43:48.000]  所有價值
[00:43:48.000 --> 00:43:50.000]  我們不會覺得損失
[00:43:50.000 --> 00:43:52.000]  我們繼續在生命上
[00:43:52.000 --> 00:43:54.000]  仍有我們很精彩的地方
[00:43:54.000 --> 00:43:56.000]  而我慈愛
[00:43:56.000 --> 00:43:58.000]  歸於敬畏他的人
[00:43:58.000 --> 00:44:00.000]  而我慈愛
[00:44:00.000 --> 00:44:02.000]  歸於敬畏他的人
[00:44:02.000 --> 00:44:04.000]  從耿古到永遠
[00:44:04.000 --> 00:44:08.000]  他的公義
[00:44:08.000 --> 00:44:10.000]  也歸於他子子孫孫
[00:44:10.000 --> 00:44:12.000]  這就是永恆
[00:44:12.000 --> 00:44:14.000]  世上的事很快過去
[00:44:14.000 --> 00:44:16.000]  就是遵守他的約
[00:44:16.000 --> 00:44:18.000]  紀念他訓前而
[00:44:18.000 --> 00:44:20.000]  進行的人
[00:44:20.000 --> 00:44:22.000]  我們今天到永恆在哪裏呢?
[00:44:22.000 --> 00:44:24.000]  神的說話
[00:44:24.000 --> 00:44:26.000]  雖然在這個世界
[00:44:26.000 --> 00:44:28.000]  會被忘記
[00:44:28.000 --> 00:44:30.000]  但神不忘記我們
[00:44:30.000 --> 00:44:32.000]  所以我們仍然覺得
[00:44:32.000 --> 00:44:34.000]  很快樂
[00:44:34.000 --> 00:44:36.000]  因為上帝的永恆
[00:44:36.000 --> 00:44:38.000]  歸於我們
[00:44:38.000 --> 00:44:40.000]  就是遵守他的約
[00:44:40.000 --> 00:44:42.000]  紀念他訓前而進行的人
[00:44:42.000 --> 00:44:44.000]  所以我勉勵大家
[00:44:44.000 --> 00:44:46.000]  我們的生命
[00:44:46.000 --> 00:44:50.000]  由我們年輕
[00:44:50.000 --> 00:44:52.000]  一直成長
[00:44:52.000 --> 00:44:54.000]  到五六十歲
[00:44:54.000 --> 00:44:56.000]  我們活在神的裏面
[00:44:56.000 --> 00:44:58.000]  這是沒有東西可取代的
[00:44:58.000 --> 00:45:02.000]  生物而來的
[00:45:02.000 --> 00:45:04.000]  生物的那個persian
[00:45:04.000 --> 00:45:06.000]  就是由父母給我們的生命
[00:45:06.000 --> 00:45:08.000]  在我們成長的時候
[00:45:08.000 --> 00:45:10.000]  是一路損失的
[00:45:10.000 --> 00:45:14.000]  年輕的時候
[00:45:14.000 --> 00:45:16.000]  我們會一路爭取很多的名份
[00:45:16.000 --> 00:45:18.000]  我們的身份
[00:45:18.000 --> 00:45:20.000]  在這個世界
[00:45:20.000 --> 00:45:22.000]  認識我們父母兄弟姐妹
[00:45:22.000 --> 00:45:24.000]  我們有同事
[00:45:24.000 --> 00:45:26.000]  金錢各方面
[00:45:26.000 --> 00:45:28.000]  但當你活得這麼上下
[00:45:28.000 --> 00:45:30.000]  慢慢的東西會損失
[00:45:30.000 --> 00:45:32.000]  你的親人會損失
[00:45:32.000 --> 00:45:34.000]  你的工作會損失
[00:45:34.000 --> 00:45:36.000]  你的地位會損失
[00:45:36.000 --> 00:45:38.000]  你的社會上的認識會損失
[00:45:38.000 --> 00:45:40.000]  慢慢的會交出來
[00:45:40.000 --> 00:45:42.000]  但是
[00:45:42.000 --> 00:45:44.000]  上帝給我們的exilium
[00:45:44.000 --> 00:45:46.000]  就是教會
[00:45:46.000 --> 00:45:48.000]  上帝給你的救生命
[00:45:48.000 --> 00:45:50.000]  永恆不變
[00:45:50.000 --> 00:45:52.000]  所以我們的生命是很安穩
[00:45:52.000 --> 00:45:54.000]  沒有人能夠取代
[00:45:54.000 --> 00:45:58.000]  奪去我們這種和上帝永恆的關係
[00:45:58.000 --> 00:46:00.000]  縱然世上什麼都沒有
[00:46:00.000 --> 00:46:02.000]  到將來真的什麼都沒有
[00:46:02.000 --> 00:46:06.000]  但是和上帝的永恆的關係
[00:46:06.000 --> 00:46:08.000]  那種救贖的關係
[00:46:08.000 --> 00:46:10.000]  和上帝相交的關係
[00:46:10.000 --> 00:46:12.000]  沒有人能夠奪去
[00:46:12.000 --> 00:46:14.000]  並且這個身份是傳到永遠
[00:46:14.000 --> 00:46:18.000]  這個就是我們心之所安
[00:46:18.000 --> 00:46:20.000]  世上的人
[00:46:20.000 --> 00:46:22.000]  講快樂主義
[00:46:22.000 --> 00:46:24.000]  epic kolo
[00:46:24.000 --> 00:46:26.000]  他所不能夠明白
[00:46:26.000 --> 00:46:28.000]  epic kolo說一個真正的快樂
[00:46:28.000 --> 00:46:30.000]  是讓你心靈平靜
[00:46:30.000 --> 00:46:32.000]  而不是
[00:46:32.000 --> 00:46:34.000]  豪飲豪賭豪食
[00:46:34.000 --> 00:46:36.000]  那些快樂很快過去
[00:46:36.000 --> 00:46:38.000]  傷身壞體
[00:46:38.000 --> 00:46:40.000]  有一種心靈平靜
[00:46:40.000 --> 00:46:42.000]  但心靈平靜最大就是死亡
[00:46:42.000 --> 00:46:44.000]  恐懼
[00:46:44.000 --> 00:46:46.000]  所以epic kolo這個快樂主義
[00:46:46.000 --> 00:46:48.000]  到最後的絕望
[00:46:48.000 --> 00:46:50.000]  他說我怎麼可以面對死亡
[00:46:50.000 --> 00:46:54.000]  而能夠心靈安穩呢
[00:46:54.000 --> 00:46:56.000]  所以叫絕望
[00:46:56.000 --> 00:47:00.000]  而正正基督教就回答這個問題
[00:47:00.000 --> 00:47:02.000]  基督教就說
[00:47:02.000 --> 00:47:05.000]  我之所以能夠心靈平靜安穩
[00:47:05.000 --> 00:47:08.000]  因為我有永恆的生命
[00:47:08.000 --> 00:47:12.000]  我和上帝的交往當中
[00:47:12.000 --> 00:47:15.000]  我得到上帝兒女的身份
[00:47:15.000 --> 00:47:17.000]  是永遠沒有人奪去
[00:47:17.000 --> 00:47:20.000]  而將來是可以與神永遠同在
[00:47:20.000 --> 00:47:24.000]  這個就破除了死亡恐懼
[00:47:24.000 --> 00:47:26.000]  讓我們心靈安穩
[00:47:26.000 --> 00:47:28.000]  繼續向前
[00:47:28.000 --> 00:47:31.000]  縱然世上失去所有的東西
[00:47:31.000 --> 00:47:33.000]  心靈仍然平安
[00:47:33.000 --> 00:47:35.000]  這是一個最大的福音
[00:47:35.000 --> 00:47:37.000]  最後呢
[00:47:37.000 --> 00:47:39.000]  19節
[00:47:39.000 --> 00:47:41.000]  天上立定保障
[00:47:41.000 --> 00:47:43.000]  權柄統管萬有
[00:47:43.000 --> 00:47:45.000]  所以叫我們仰望我們神
[00:47:45.000 --> 00:47:47.000]  一個永恆的主
[00:47:47.000 --> 00:47:49.000]  仰望著祂
[00:47:49.000 --> 00:47:51.000]  我們就可以在生活上
[00:47:51.000 --> 00:47:53.000]  安穩無懼
[00:47:53.000 --> 00:47:57.000]  最後20到22節
[00:47:57.000 --> 00:48:01.000]  就是普世和個人的贊頌
[00:48:01.000 --> 00:48:03.000]  我們一起讀
[00:48:03.000 --> 00:48:05.000]  三節一起讀
[00:48:05.000 --> 00:48:07.000]  聽從他命令
[00:48:07.000 --> 00:48:09.000]  承傳他旨意有大能的天使
[00:48:09.000 --> 00:48:11.000]  都要稱頌耶和華
[00:48:11.000 --> 00:48:13.000]  你們作他的諸君
[00:48:13.000 --> 00:48:15.000]  作他的僕役
[00:48:15.000 --> 00:48:17.000]  行他所喜悅的
[00:48:17.000 --> 00:48:19.000]  都要稱頌耶和華
[00:48:19.000 --> 00:48:21.000]  你們一切被他做的
[00:48:21.000 --> 00:48:23.000]  在他所治理的各處
[00:48:23.000 --> 00:48:25.000]  都要稱頌耶和華
[00:48:25.000 --> 00:48:27.000]  我的心啊
[00:48:27.000 --> 00:48:29.000]  你要稱頌耶和華
[00:48:29.000 --> 00:48:31.000]  這個稱頌是從一個普世
[00:48:31.000 --> 00:48:35.000]  大衛不單單看到自己
[00:48:35.000 --> 00:48:38.000]  他還看到他國家民族
[00:48:38.000 --> 00:48:40.000]  而他看到的就是
[00:48:40.000 --> 00:48:43.000]  上天地下
[00:48:43.000 --> 00:48:45.000]  聽從他命令
[00:48:45.000 --> 00:48:47.000]  承傳他旨意有大能的天使
[00:48:47.000 --> 00:48:49.000]  從天上的天使
[00:48:49.000 --> 00:48:50.000]  要稱頌神
[00:48:50.000 --> 00:48:51.000]  因為神是創造主
[00:48:51.000 --> 00:48:53.000]  創造他們給的生命
[00:48:53.000 --> 00:48:55.000]  你要作他的諸君
[00:48:55.000 --> 00:48:56.000]  作他的僕役
[00:48:56.000 --> 00:48:57.000]  行他所喜悅的
[00:48:57.000 --> 00:48:58.000]  都要稱頌耶和華
[00:48:58.000 --> 00:49:00.000]  就一切侍奉上帝的
[00:49:00.000 --> 00:49:03.000]  天上地下
[00:49:03.000 --> 00:49:06.000]  你們一切被他做的
[00:49:06.000 --> 00:49:08.000]  在他所治理的各處
[00:49:08.000 --> 00:49:10.000]  都要稱頌耶和華
[00:49:10.000 --> 00:49:11.000]  從地上
[00:49:11.000 --> 00:49:13.000]  從天上地下
[00:49:13.000 --> 00:49:15.000]  因為都是神所做
[00:49:15.000 --> 00:49:16.000]  要稱頌他
[00:49:16.000 --> 00:49:17.000]  他給我們生命
[00:49:17.000 --> 00:49:19.000]  給我們氣息
[00:49:19.000 --> 00:49:23.000]  所以大衛就將稱頌拉得很闊
[00:49:23.000 --> 00:49:24.000]  他所看到的
[00:49:24.000 --> 00:49:25.000]  不是自己
[00:49:25.000 --> 00:49:28.000]  也不是單單自己民族
[00:49:28.000 --> 00:49:30.000]  是整個世界
[00:49:30.000 --> 00:49:33.000]  到最後就是天人一齊
[00:49:33.000 --> 00:49:35.000]  天使和人一齊
[00:49:35.000 --> 00:49:36.000]  所以這個司祷
[00:49:36.000 --> 00:49:37.000]  後來很容易鬧
[00:49:37.000 --> 00:49:38.000]  全世界
[00:49:38.000 --> 00:49:39.000]  全地
[00:49:39.000 --> 00:49:41.000]  整個宇宙
[00:49:41.000 --> 00:49:43.000]  而這種讚美
[00:49:43.000 --> 00:49:44.000]  就由個人
[00:49:44.000 --> 00:49:46.000]  到世界
[00:49:46.000 --> 00:49:48.000]  到天上
[00:49:48.000 --> 00:49:50.000]  是上帝最喜歡的
[00:49:50.000 --> 00:49:51.000]  有人說
[00:49:51.000 --> 00:49:53.000]  我們將來在天上
[00:49:53.000 --> 00:49:55.000]  有什麼可以做呢?
[00:49:55.000 --> 00:49:57.000]  天上永恆
[00:49:57.000 --> 00:49:59.000]  永恆
[00:49:59.000 --> 00:50:00.000]  一件事做永恆
[00:50:00.000 --> 00:50:01.000]  有什麼可以做呢?
[00:50:01.000 --> 00:50:03.000]  有什麼可以說呢?
[00:50:03.000 --> 00:50:05.000]  要讓你永遠地說
[00:50:05.000 --> 00:50:07.000]  我們現在經常不夠時間說話
[00:50:07.000 --> 00:50:09.000]  所以我一見人就不斷地說話
[00:50:09.000 --> 00:50:11.000]  如果我讓你說
[00:50:11.000 --> 00:50:14.000]  十年、百年
[00:50:14.000 --> 00:50:15.000]  什麼都說
[00:50:15.000 --> 00:50:17.000]  天上有什麼呢?
[00:50:17.000 --> 00:50:19.000]  如果按照大衛的理解
[00:50:19.000 --> 00:50:21.000]  按照聖經的理解
[00:50:21.000 --> 00:50:23.000]  我想天上只有一個言語
[00:50:23.000 --> 00:50:25.000]  就是稱讚、讚頌
[00:50:25.000 --> 00:50:28.000]  從心裏去讚頌
[00:50:28.000 --> 00:50:31.000]  因為救贖永恆
[00:50:31.000 --> 00:50:33.000]  所以天上的言語
[00:50:33.000 --> 00:50:35.000]  就是我們獻上
[00:50:35.000 --> 00:50:37.000]  我們的讚頌
[00:50:37.000 --> 00:50:39.000]  普天行
[00:50:39.000 --> 00:50:42.000]  永恆我們是無法想像的
[00:50:42.000 --> 00:50:44.000]  因為永恆實在是
[00:50:44.000 --> 00:50:46.000]  很難去理解
[00:50:46.000 --> 00:50:48.000]  神的永恆
[00:50:48.000 --> 00:50:50.000]  不過在天上
[00:50:50.000 --> 00:50:54.000]  已經再沒有任何的憂鬱
[00:50:54.000 --> 00:50:58.000]  再沒有任何的悲傷
[00:50:58.000 --> 00:51:00.000]  再沒有任何的眼淚
[00:51:00.000 --> 00:51:02.000]  我們只有一個救贖的緣故
[00:51:02.000 --> 00:51:04.000]  我們只有一樣東西
[00:51:04.000 --> 00:51:06.000]  讚美我們主
[00:51:06.000 --> 00:51:08.000]  新的一年我們用讚頌開始
[00:51:08.000 --> 00:51:12.000]  因為我們對我們的神
[00:51:12.000 --> 00:51:15.000]  要恢復信心
[00:51:15.000 --> 00:51:18.000]  當我們回顧過去的時候
[00:51:18.000 --> 00:51:21.000]  我們沒有什麼隱藏
[00:51:21.000 --> 00:51:24.000]  我們面對上帝
[00:51:24.000 --> 00:51:26.000]  赤露藏開
[00:51:26.000 --> 00:51:30.000]  這樣神的恩典就臨到我們
[00:51:30.000 --> 00:51:35.000]  所以每一年我們都重新在神面前
[00:51:35.000 --> 00:51:38.000]  來將我們讚美歸給祂
[00:51:38.000 --> 00:51:41.000]  更加靠著主的恩典我們向前行
[00:51:41.000 --> 00:51:43.000]  將我們的家人
[00:51:43.000 --> 00:51:45.000]  將我們的親友
[00:51:45.000 --> 00:51:47.000]  將我們的教會
[00:51:47.000 --> 00:51:48.000]  交託給祂
[00:51:48.000 --> 00:51:51.000]  上帝是會祝福我們的教會
[00:51:51.000 --> 00:51:53.000]  我們不要擔心
[00:51:53.000 --> 00:51:55.000]  神給我們的儀仗
[00:51:55.000 --> 00:51:58.000]  南部少了很多人聚會
[00:51:58.000 --> 00:52:01.000]  船到銅工很擔心
[00:52:01.000 --> 00:52:03.000]  有很多人住在北面不再來了
[00:52:03.000 --> 00:52:05.000]  因為太遠
[00:52:05.000 --> 00:52:10.000]  我們不要去望舊的
[00:52:10.000 --> 00:52:12.000]  要向前看
[00:52:12.000 --> 00:52:15.000]  南區是我們的儀仗
[00:52:15.000 --> 00:52:18.000]  我們就將我們的儀仗擺在
[00:52:18.000 --> 00:52:19.000]  我們的Labor
[00:52:19.000 --> 00:52:21.000]  我們的淪陷的這一區
[00:52:21.000 --> 00:52:23.000]  神將這一區交給我們
[00:52:23.000 --> 00:52:24.000]  繼續努力
[00:52:24.000 --> 00:52:28.000]  我們願意教會彼此相愛
[00:52:28.000 --> 00:52:32.000]  並且當我們一望我們的壽
[00:52:32.000 --> 00:52:36.000]  我們都算是一個比較成熟的教會
[00:52:36.000 --> 00:52:39.000]  這個成熟的教會其實很寶貴
[00:52:39.000 --> 00:52:42.000]  正正就是我們好好
[00:52:42.000 --> 00:52:48.000]  未到去行未來的十年、二十年
[00:52:48.000 --> 00:52:51.000]  因為神將教會放在這裡
[00:52:51.000 --> 00:52:53.000]  有一個很美好的意思
[00:52:53.000 --> 00:52:56.000]  吾灰心赤露創開
[00:52:56.000 --> 00:52:59.000]  神的恩典就會臨到
[00:52:59.000 --> 00:53:01.000]  好像家人一樣
[00:53:01.000 --> 00:53:03.000]  願主祝福我們
[00:53:03.000 --> 00:53:08.000]  有健康、有喜樂、侍奉得力
[00:53:08.000 --> 00:53:10.000]  我們同心祈禱
[00:53:10.000 --> 00:53:12.000]  感謝恩主
[00:53:12.000 --> 00:53:15.000]  祢給我們一個這麼好的家
[00:53:15.000 --> 00:53:17.000]  當我們將過去的事
[00:53:17.000 --> 00:53:19.000]  赤露創開在你面前受
[00:53:19.000 --> 00:53:21.000]  毫無隱藏
[00:53:21.000 --> 00:53:22.000]  你知道了
[00:53:22.000 --> 00:53:27.000]  願主自己親自來接納
[00:53:27.000 --> 00:53:32.000]  處理成功的、失敗的、開心的、不開心的
[00:53:32.000 --> 00:53:34.000]  主都在你手上
[00:53:34.000 --> 00:53:37.000]  求主祝福我們能夠面對前面
[00:53:37.000 --> 00:53:38.000]  有信心去走
[00:53:38.000 --> 00:53:41.000]  因為你的恩典常傳
[00:53:41.000 --> 00:53:43.000]  祝福南方的弟兄姊妹
[00:53:43.000 --> 00:53:45.000]  祝福每一個家庭
[00:53:45.000 --> 00:53:47.000]  我們彼此相愛
[00:53:47.000 --> 00:53:50.000]  更加我們能夠向前看
[00:53:50.000 --> 00:53:52.000]  這個社區是祢給我們
[00:53:52.000 --> 00:53:56.000]  南卡城是一個很大的社區
[00:53:56.000 --> 00:53:58.000]  我們要服侍這裡
[00:53:58.000 --> 00:54:01.000]  讓主給我們這個牧區
[00:54:01.000 --> 00:54:06.000]  能夠服侍這裡的華人
[00:54:06.000 --> 00:54:09.000]  你的兒女
[00:54:09.000 --> 00:54:11.000]  求祢祝福我們
[00:54:11.000 --> 00:54:14.000]  讓我們充滿著這種感恩
[00:54:14.000 --> 00:54:17.000]  我們祈禱奉主名求
[00:54:17.000 --> 00:54:20.000]  我們祈禱奉主名求
[00:54:20.000 --> 00:54:23.000]  祈禱奉主名求
[00:54:23.000 --> 00:54:26.000]  祈禱奉主名求
[00:54:26.000 --> 00:54:29.000]  祈禱奉主名求
[00:54:29.000 --> 00:54:32.000]  祈禱奉主名求
[00:54:32.000 --> 00:54:35.000]  祈禱奉主名求
[00:54:35.000 --> 00:54:38.000]  祈禱奉主名求

