
[00:00:00.000 --> 00:00:08.380]  今天的題目是教會的誕生
[00:33:02.000 --> 00:33:03.160]  沒有了這個機會
[00:33:03.160 --> 00:33:04.960]  可以是一個小小的危機
[00:33:04.960 --> 00:33:08.000]  但他們都沒試過用兩部電腦這樣做
[00:33:08.000 --> 00:33:09.160]  然後影音部說
[00:33:09.160 --> 00:33:10.720]  我們想辦法
[00:33:10.720 --> 00:33:13.320]  然後他們真的在之前那幾天回來試機
[00:33:13.320 --> 00:33:14.160]  真的想辦法
[00:33:14.160 --> 00:33:16.200]  危機啊
[00:33:16.200 --> 00:33:17.800]  但學會了
[00:33:17.800 --> 00:33:19.800]  看到大家對大家的信任
[00:33:19.800 --> 00:33:22.320]  這個是學習
[00:33:22.320 --> 00:33:28.360]  最後我想用一幅圖去總結
[00:33:28.360 --> 00:33:31.400]  使命贈信會
[00:33:31.400 --> 00:33:32.880]  我們自己
[00:33:32.880 --> 00:33:34.560]  你的公司
[00:33:34.560 --> 00:33:35.720]  你的事業
[00:33:35.720 --> 00:33:37.040]  你的人際關係
[00:33:37.040 --> 00:33:40.720]  你一定會面對很多的困難
[00:33:40.720 --> 00:33:47.000]  但我想你選擇一個角色去做
[00:33:47.000 --> 00:33:55.840]  哎呀,看不到最小的那個
[00:33:55.840 --> 00:33:57.680]  我都醒一點了
[00:33:57.680 --> 00:34:00.040]  我跟著你們學的
[00:34:00.040 --> 00:34:00.960]  有什麼事
[00:34:00.960 --> 00:34:02.440]  escape這樣
[00:34:02.440 --> 00:34:04.280]  有幾個角色的
[00:34:04.280 --> 00:34:06.880]  那只恐龍就是困難
[00:34:06.880 --> 00:34:09.040]  最容易被人看到的恐龍
[00:34:09.040 --> 00:34:10.920]  你看到什麼都說困難
[00:34:10.920 --> 00:34:11.800]  一說那樣東西
[00:34:11.800 --> 00:34:12.840]  哎呀,不行的了
[00:34:12.840 --> 00:34:14.240]  做不到的了
[00:34:14.240 --> 00:34:15.320]  困難
[00:34:15.320 --> 00:34:16.360]  沒有了projector
[00:34:16.360 --> 00:34:18.320]  很困難
[00:34:18.320 --> 00:34:18.960]  哪做到的
[00:34:18.960 --> 00:34:20.680]  這麼複雜
[00:34:20.680 --> 00:34:22.680]  很困難
[00:34:22.680 --> 00:34:24.080]  所以就有些人
[00:34:24.080 --> 00:34:25.400]  就好像那個四眼哥哥
[00:34:25.400 --> 00:34:27.480]  就是我了
[00:34:27.480 --> 00:34:28.400]  然後就說
[00:34:28.400 --> 00:34:30.760]  好大個困難啊
[00:34:30.760 --> 00:34:33.280]  搞不定的
[00:34:33.280 --> 00:34:38.760]  誰知道後面有個女孩穿裙子的
[00:34:38.760 --> 00:34:40.760]  婦女都是有信心一點
[00:34:40.760 --> 00:34:41.840]  那婦女說
[00:34:41.840 --> 00:34:43.640]  餵,看高一點
[00:34:43.640 --> 00:34:45.000]  後面那個
[00:34:45.000 --> 00:34:48.080]  後面那個腳是誰來的
[00:34:48.080 --> 00:34:49.440]  是誰來的
[00:34:49.440 --> 00:34:49.880]  耶穌
[00:34:49.880 --> 00:34:53.880]  你怎麼知道是耶穌啊
[00:34:53.880 --> 00:34:57.120]  那只腳真的是耶穌來的
[00:34:57.120 --> 00:34:58.600]  你怎麼知道啊
[00:34:58.600 --> 00:35:01.120]  對了,有個釘痕
[00:35:01.120 --> 00:35:02.800]  當時耶穌釘十字架
[00:35:02.800 --> 00:35:04.880]  腳就是這樣摺疊
[00:35:04.880 --> 00:35:08.520]  然後一口釘穿過去
[00:35:08.520 --> 00:35:12.080]  有信心的你就叫你看看後面
[00:35:12.080 --> 00:35:14.680]  後面耶穌在
[00:35:14.680 --> 00:35:17.040]  你用不著害怕
[00:35:17.040 --> 00:35:18.880]  當你現在一路看《讀經計劃》
[00:35:18.880 --> 00:35:22.480]  我剛剛讀到《列王記》
[00:35:22.480 --> 00:35:23.280]  第一、第二章
[00:35:23.280 --> 00:35:26.160]  哇,神跡多精彩啊
[00:35:26.160 --> 00:35:30.640]  沒有錢的、沒有油的、沒有水的
[00:35:30.640 --> 00:35:32.080]  哇,上帝一祝福
[00:35:32.080 --> 00:35:35.160]  聖經說:小事而已
[00:35:35.160 --> 00:35:38.840]  我們不要再為一些小事在那裡驚驚稱稱
[00:35:38.840 --> 00:35:40.280]  你提女傳道
[00:35:40.280 --> 00:35:41.840]  不要那麼驚稱
[00:35:41.840 --> 00:35:43.840]  我一點點事都很驚稱
[00:35:43.840 --> 00:35:45.320]  你提我
[00:35:45.320 --> 00:35:46.840]  你提高一點
[00:35:46.840 --> 00:35:48.560]  耶穌在這裡
[00:35:48.560 --> 00:35:50.560]  我們一起有個結束禱告
[00:35:50.560 --> 00:36:02.320]  親愛的主耶穌
[00:36:02.320 --> 00:36:07.680]  請原諒我們每一個小信的人
[00:36:07.680 --> 00:36:09.200]  但我們知道
[00:36:09.200 --> 00:36:10.680]  禰是知道我們的
[00:36:10.680 --> 00:36:14.480]  禰是知道我們信心不足的
[00:36:14.480 --> 00:36:17.760]  就算那些門徒見過你行那麼多神跡
[00:36:17.760 --> 00:36:22.320]  經歷過平靜、風浪、經歷過水面行走
[00:36:22.320 --> 00:36:25.640]  經歷過復活的大能
[00:36:25.640 --> 00:36:29.560]  他們都會有沒有信心的時候
[00:36:29.560 --> 00:36:31.640]  所以今天各位弟兄姊妹
[00:36:31.640 --> 00:36:35.920]  我們不用怕我們沒有信心
[00:36:35.920 --> 00:36:37.520]  但我們也不用怕
[00:36:37.520 --> 00:36:40.600]  因為我們有百多人在這裡
[00:36:40.600 --> 00:36:46.480]  我們有125個人在這裡
[00:36:46.480 --> 00:36:49.840]  上帝給我們有不同的恩賜
[00:36:49.840 --> 00:36:53.160]  上帝給我們有不同的感動
[00:36:53.160 --> 00:36:55.400]  當日路加醫生
[00:36:55.400 --> 00:37:00.560]  他只是想著寫一封信給提雅非羅
[00:37:00.560 --> 00:37:03.960]  但他成為了新約的作者
[00:37:03.960 --> 00:37:07.000]  可能提雅非羅去到使徒行傳的時候
[00:37:07.000 --> 00:37:13.320]  是資助著路加醫生繼續去做他的全職侍奉
[00:37:13.320 --> 00:37:16.720]  他不知道原來他在做一件那麼偉大的事情
[00:37:16.720 --> 00:37:18.080]  因為他是一個有錢人
[00:37:18.080 --> 00:37:22.640]  他只是拿很少的錢去貼補教會
[00:37:22.640 --> 00:37:23.800]  各位弟兄姊妹
[00:37:23.800 --> 00:37:28.680]  我們今天也是在延續第一間教會的歷史
[00:37:28.680 --> 00:37:34.800]  我們同樣面對那五個負面的問題
[00:37:34.800 --> 00:37:37.800]  但我們背後
[00:37:37.800 --> 00:37:40.240]  我們看高一點的時候
[00:37:40.240 --> 00:37:42.240]  耶穌在這裡
[00:37:42.240 --> 00:37:45.920]  這就是教會和公司的分別
[00:37:45.920 --> 00:37:49.040]  公司要計算很多數
[00:37:49.040 --> 00:37:50.240]  教會也要計算數
[00:37:50.240 --> 00:37:55.680]  但千萬不要計算漏了耶穌
[00:37:55.680 --> 00:37:58.720]  不要計算漏了上帝
[00:37:58.720 --> 00:38:01.760]  上帝是創造這個天地的上帝
[00:38:01.760 --> 00:38:07.760]  上帝從來都不會缺乏
[00:38:07.760 --> 00:38:09.880]  盼望我們每一個人
[00:38:09.880 --> 00:38:12.480]  緊握著每一個人的手
[00:38:12.480 --> 00:38:17.680]  我們一起繼續去寫教會的歷史
[00:38:17.680 --> 00:38:20.520]  因為我們使命贈信會
[00:38:20.520 --> 00:38:23.840]  就是延續著耶穌的大使命
[00:38:23.840 --> 00:38:27.200]  以至我們繼續講全福音
[00:38:27.200 --> 00:38:29.160]  直到地極
[00:38:29.160 --> 00:38:30.280]  我們這樣禱告
[00:38:30.280 --> 00:38:33.440]  是奉主耶穌基督得勝的明智而祈求
[00:38:33.440 --> 00:38:35.440]  阿們
[00:38:35.440 --> 00:38:37.440]  阿們
[00:38:37.440 --> 00:38:39.440]  阿們
[00:38:39.440 --> 00:38:41.440]  阿們
[00:38:41.440 --> 00:38:44.440]  (字幕由 Amara.org 社群提供)
[00:38:44.440 --> 00:38:47.440]  (字幕由 Amara.org 社群提供)

