
[00:00:00.000 --> 00:00:08.640]  我認為Steven的離開不是終結,而是應該開始
[00:37:50.440 --> 00:37:52.440]  他不單止糊塗
[00:37:52.440 --> 00:37:54.440]  他不單止糊塗
[00:37:54.440 --> 00:37:56.440]  他不單止糊塗
[00:37:56.440 --> 00:37:58.440]  他不單止糊塗
[00:37:58.440 --> 00:38:00.440]  他不單止糊塗
[00:38:00.440 --> 00:38:02.440]  他不單止糊塗
[00:38:02.440 --> 00:38:04.440]  他不單止糊塗
[00:38:04.440 --> 00:38:06.440]  他不單止糊塗
[00:38:06.440 --> 00:38:08.440]  他不單止糊塗
[00:38:08.440 --> 00:38:10.440]  他不單止糊塗
[00:38:10.440 --> 00:38:12.440]  他不單止糊塗
[00:38:12.440 --> 00:38:14.440]  他不單止糊塗
[00:38:14.440 --> 00:38:16.440]  他不單止糊塗
[00:38:16.440 --> 00:38:18.440]  他不單止糊塗
[00:38:18.440 --> 00:38:20.440]  他不單止糊塗
[00:38:20.440 --> 00:38:22.440]  他不單止糊塗
[00:38:22.440 --> 00:38:24.440]  他不單止糊塗
[00:38:24.440 --> 00:38:26.440]  他不單止糊塗
[00:38:26.440 --> 00:38:28.440]  他不單止糊塗
[00:38:28.440 --> 00:38:30.440]  他不單止糊塗
[00:38:30.440 --> 00:38:32.440]  他不單止糊塗
[00:38:32.440 --> 00:38:34.440]  他不單止糊塗
[00:38:34.440 --> 00:38:36.440]  他不單止糊塗
[00:38:36.440 --> 00:38:38.440]  他不單止糊塗

