
[00:00:00.000 --> 00:00:03.000]  我相信讀著的華語的重要性
[00:30:16.000 --> 00:30:18.000]  走著走著就唉
[00:30:18.000 --> 00:30:19.000]  看高頭
[00:30:19.000 --> 00:30:21.000]  望著天花板
[00:30:21.000 --> 00:30:23.000]  晴天霹靂
[00:30:23.000 --> 00:30:24.000]  我最記得他這樣說
[00:30:24.000 --> 00:30:25.000]  又走
[00:30:25.000 --> 00:30:27.000]  晴天霹靂
[00:30:27.000 --> 00:30:30.000]  我心裡難過到不得了
[00:30:30.000 --> 00:30:32.000]  認識我所有親戚都罵我
[00:30:32.000 --> 00:30:35.000]  好好的有物理學博士你不去讀
[00:30:35.000 --> 00:30:36.000]  你讀什麼什麼神學
[00:30:36.000 --> 00:30:38.000]  我最記得我叔叔說了一句話
[00:30:38.000 --> 00:30:39.000]  我到今天都記得
[00:30:39.000 --> 00:30:40.000]  他最刻薄
[00:30:40.000 --> 00:30:42.000]  他讀神學
[00:30:42.000 --> 00:30:43.000]  有博士你讀不讀
[00:30:43.000 --> 00:30:44.000]  讀了神學
[00:30:44.000 --> 00:30:45.000]  讀來做什麼
[00:30:45.000 --> 00:30:46.000]  讀完之後去做廟祝
[00:30:46.000 --> 00:30:48.000]  我最記得他這樣說
[00:30:48.000 --> 00:30:51.000]  我到今天我都記得他這樣說
[00:30:51.000 --> 00:30:53.000]  但是頂住我這樣說的時候
[00:30:53.000 --> 00:30:54.000]  不是說你聽我現在多好
[00:30:54.000 --> 00:30:55.000]  不是
[00:30:55.000 --> 00:30:56.000]  我告訴你
[00:30:56.000 --> 00:30:59.000]  浪費就是浪費
[00:30:59.000 --> 00:31:00.000]  你為主浪費
[00:31:00.000 --> 00:31:02.000]  你就不要回頭看你值不值得
[00:31:02.000 --> 00:31:04.000]  就給了他
[00:31:04.000 --> 00:31:05.000]  就放下給他
[00:31:05.000 --> 00:31:07.000]  將來神給什麼你
[00:31:07.000 --> 00:31:09.000]  這個不關你的事
[00:31:09.000 --> 00:31:11.000]  如果你想想將來神給什麼你
[00:31:11.000 --> 00:31:12.000]  這叫投資
[00:31:12.000 --> 00:31:14.000]  不是叫浪費
[00:31:14.000 --> 00:31:16.000]  瑪利亞所做的就是浪費
[00:31:16.000 --> 00:31:18.000]  連瓶子都打爛了
[00:31:18.000 --> 00:31:20.000]  不用回頭的
[00:31:20.000 --> 00:31:22.000]  他認為這樣做
[00:31:22.000 --> 00:31:24.000]  他一生就不會再有後悔
[00:31:24.000 --> 00:31:25.000]  感謝主
[00:31:25.000 --> 00:31:26.000]  主對他說
[00:31:26.000 --> 00:31:29.000]  你做了一件沒有枉作的事
[00:31:29.000 --> 00:31:31.000]  你一生沒有枉過
[00:31:31.000 --> 00:31:34.000]  因為萬世都要傳頌
[00:31:34.000 --> 00:31:36.000]  你為神所做的事情
[00:31:36.000 --> 00:31:39.000]  頂姐妹
[00:31:39.000 --> 00:31:41.000]  沒錯我們有很多的東西
[00:31:41.000 --> 00:31:42.000]  在我們的生命當中
[00:31:42.000 --> 00:31:43.000]  不斷的湧現
[00:31:43.000 --> 00:31:44.000]  不斷追著我們
[00:31:44.000 --> 00:31:48.000]  要我們處理和解決
[00:31:48.000 --> 00:31:51.000]  但是我們主人引用我們這句話
[00:31:51.000 --> 00:31:56.000]  只是你們不常有我
[00:31:56.000 --> 00:31:58.000]  到什麼時候我們才真的明白
[00:31:58.000 --> 00:32:02.000]  才願意決定
[00:32:02.000 --> 00:32:05.000]  第一為我們的主
[00:32:05.000 --> 00:32:07.000]  因為愛我們的主的緣故
[00:32:07.000 --> 00:32:11.000]  做一件不正常的事
[00:32:11.000 --> 00:32:13.000]  為他做得出一件不正常的事
[00:32:13.000 --> 00:32:19.000]  第二為他做得出一件浪費的事
[00:32:19.000 --> 00:32:23.000]  我們一起祈禱
[00:32:23.000 --> 00:32:24.000]  我們主耶穌基督
[00:32:24.000 --> 00:32:27.000]  我們感謝祢將瑪利亞的見證留給我們
[00:32:27.000 --> 00:32:30.000]  並且祢吩咐我們要傳講
[00:32:30.000 --> 00:32:31.000]  來紀念祂
[00:32:31.000 --> 00:32:34.000]  紀念祂這件美事
[00:32:34.000 --> 00:32:36.000]  主我們今天做了
[00:32:36.000 --> 00:32:37.000]  求主的令
[00:32:37.000 --> 00:32:40.000]  感動每一個弟兄姐妹的心
[00:32:40.000 --> 00:32:44.000]  按照祢昔日心意
[00:32:44.000 --> 00:32:45.000]  去帶領他們
[00:32:45.000 --> 00:32:48.000]  走上這條能夠愛祢
[00:32:48.000 --> 00:32:50.000]  服侍祢
[00:32:50.000 --> 00:32:51.000]  親近祢
[00:32:51.000 --> 00:32:54.000]  奉獻給祢的路上
[00:32:54.000 --> 00:32:56.000]  奉主的名祈禱
[00:32:56.000 --> 00:32:57.000]  阿門

