
[00:00:00.000 --> 00:00:06.440]  隨著2019年的結束 講完《羅馬書》
[00:39:59.420 --> 00:40:02.860]  保護的意思不是代表我們走在街上
[00:40:02.860 --> 00:40:06.220]  沒有機會 不會吸到催淚彈的煙
[00:40:06.220 --> 00:40:08.700]  一樣會吸到的
[00:40:08.700 --> 00:40:11.100]  你去尖沙咀暴動的時候走
[00:40:11.100 --> 00:40:14.380]  一樣會吸到催淚彈的煙 你一樣會流眼淚的
[00:40:14.380 --> 00:40:16.380]  但是這裡強調的一樣東西
[00:40:16.380 --> 00:40:18.700]  是它會保護我們的心
[00:40:18.700 --> 00:40:21.660]  以致我們不會因為面對一些困難
[00:40:21.660 --> 00:40:23.500]  我們感到絕望
[00:40:23.500 --> 00:40:26.220]  我們不會被一些仇恨
[00:40:26.220 --> 00:40:30.860]  不會被一些絕望的情懷佔據了我們的生命
[00:40:30.860 --> 00:40:33.580]  因為耶和華會保護我們的心懷
[00:40:33.580 --> 00:40:37.660]  以致我們可以常存、盼望、饒恕
[00:40:37.660 --> 00:40:39.660]  去面對我們的生命
[00:40:39.660 --> 00:40:44.140]  這個我想對我們來說是更加寶貴的東西 是不是?
[00:40:44.140 --> 00:40:47.020]  人生命總會遇到困難的
[00:40:47.020 --> 00:40:50.060]  但是那個重點不是那些困難
[00:40:50.060 --> 00:40:54.540]  而是我們能不能夠以正面的態度去面對這些困難
[00:40:54.540 --> 00:40:56.940]  私人提醒我們是可以的
[00:40:56.940 --> 00:40:59.340]  於是第八節最後總結了
[00:40:59.340 --> 00:41:04.300]  你出你入 耶和華要保護你從今時直到永遠
[00:41:04.300 --> 00:41:09.340]  這裡不僅僅是中國人指的出入平安那些
[00:41:09.340 --> 00:41:12.540]  就是甚麼事都沒有發生 不是指這些東西
[00:41:12.540 --> 00:41:15.660]  你出你入其實是指人生的旅程
[00:41:15.660 --> 00:41:17.660]  其實回應第一節
[00:41:17.660 --> 00:41:20.700]  我要向山舉目 我要對著這個山
[00:41:20.700 --> 00:41:23.660]  這個是我的目的地 我一定要向前走的了
[00:41:23.660 --> 00:41:26.540]  我喜不喜歡都要繼續向前走的了
[00:41:26.540 --> 00:41:29.660]  耶和華就要保護在我的旅程之中
[00:41:29.660 --> 00:41:32.220]  我走的每一步 你出你入
[00:41:32.220 --> 00:41:35.100]  其實就是指你朝聖的旅程中
[00:41:35.100 --> 00:41:39.340]  你所走的每一步 耶和華都會保護你
[00:41:39.340 --> 00:41:42.620]  私人最後其實立志就是說
[00:41:42.620 --> 00:41:45.100]  無論旅程遇到甚麼
[00:41:45.100 --> 00:41:47.900]  我都會繼續朝向這個聖城走的
[00:41:47.900 --> 00:41:51.900]  我不會後退的 我不用怕那些困難
[00:41:51.900 --> 00:41:55.260]  其實希望都以此去鼓勵你們 是不是?
[00:41:55.260 --> 00:41:58.620]  其實我們怎樣能夠經歷神的恩典呢?
[00:41:58.620 --> 00:42:01.660]  其實就很在乎我們有沒有信心
[00:42:01.660 --> 00:42:04.700]  憑著相信耶和華的帶領
[00:42:04.700 --> 00:42:10.140]  憑信心走出一步願意去服侍耶和華
[00:42:10.140 --> 00:42:13.340]  願意去跟隨耶和華的帶領
[00:42:13.340 --> 00:42:16.860]  比如用一個個人的例子最後總結
[00:42:16.860 --> 00:42:18.780]  我講過2003年到2006年
[00:42:18.780 --> 00:42:24.060]  其實女兒小時候去英國讀博士是很開心的一段時間
[00:42:24.060 --> 00:42:27.420]  但其實去的時候一點都不開心的
[00:42:27.420 --> 00:42:31.100]  2003年去是因為第一個博士出了問題
[00:42:31.100 --> 00:42:34.300]  去的時候 其實去英國讀書的時候
[00:42:34.300 --> 00:42:36.700]  怎知道我的博士能不能讀完呢?
[00:42:36.700 --> 00:42:38.300]  那時候我都40歲了
[00:42:38.300 --> 00:42:39.980]  40歲就去讀博士
[00:42:39.980 --> 00:42:42.940]  如果讀了三年都讀不成
[00:42:42.940 --> 00:42:43.980]  那怎麼辦呢?
[00:42:43.980 --> 00:42:45.900]  人又老 錢又沒有
[00:42:45.900 --> 00:42:47.900]  那怎麼辦呢?不知道的
[00:42:47.900 --> 00:42:51.420]  單身的話讀不讀到都沒有所謂的
[00:42:51.420 --> 00:42:53.660]  躺在樓梯底下都能生活的
[00:42:53.660 --> 00:42:55.740]  不過從三個女人
[00:42:55.740 --> 00:42:58.060]  即是四個女人加上老婆
[00:42:58.060 --> 00:42:59.820]  四個女人黏著你
[00:42:59.820 --> 00:43:01.580]  那你就很大責任的了
[00:43:01.580 --> 00:43:05.420]  那沒理由叫四個女人陪你躺在樓梯底下
[00:43:05.420 --> 00:43:08.540]  讀不成怎麼辦呢?不知道的
[00:43:08.540 --> 00:43:10.940]  然後那個女兒兩歲自閉症
[00:43:10.940 --> 00:43:13.980]  三歲 Erin那時候兩歲進入三歲
[00:43:13.980 --> 00:43:17.980]  正常的孩子搬來搬去
[00:43:17.980 --> 00:43:21.020]  香港搬去英國 英國搬回來香港
[00:43:21.020 --> 00:43:23.740]  正常的孩子適應都很困難
[00:43:23.740 --> 00:43:25.500]  Erin有自閉症
[00:43:25.500 --> 00:43:27.980]  她能不能適應呢?
[00:43:27.980 --> 00:43:29.820]  她會有什麼反應呢?
[00:43:29.820 --> 00:43:33.260]  這樣搬來搬去 不知道的
[00:43:33.260 --> 00:43:36.940]  我相信沒有一個專家能夠告訴我
[00:43:36.940 --> 00:43:38.940]  專家只能夠告訴我
[00:43:38.940 --> 00:43:43.420]  從統計學的角度來看
[00:43:43.420 --> 00:43:46.460]  你的女兒或者會這樣這樣
[00:43:46.460 --> 00:43:53.180]  但是我的女兒她一個人到底會怎樣影響她
[00:43:53.180 --> 00:43:56.220]  沒有一個人能夠告訴我
[00:43:56.220 --> 00:43:59.740]  那怎麼走呢?憑信心去走
[00:43:59.740 --> 00:44:03.100]  那時候相信上主是要我
[00:44:03.100 --> 00:44:07.980]  以教神學的崗位去服侍她
[00:44:07.980 --> 00:44:12.060]  既然要教神學就要拿一個博士去走
[00:44:12.060 --> 00:44:15.900]  換句話來說 人生有些計劃得到的東西
[00:44:15.900 --> 00:44:18.220]  我們盡我們的責任去計劃
[00:44:18.220 --> 00:44:20.860]  但是人生有很多東西計劃不了的
[00:44:20.860 --> 00:44:22.940]  那怎麼辦呢?交給神
[00:44:22.940 --> 00:44:27.020]  相信神會保護你 相信神的責任
[00:44:27.020 --> 00:44:30.700]  當我們願意信心踏前一步的時候
[00:44:30.700 --> 00:44:34.700]  我們就會經歷到原來神的保護是很真實的
[00:44:34.700 --> 00:44:37.580]  當我們經歷了神的保護的時候
[00:44:37.580 --> 00:44:41.180]  我們就更有信心走下一步
[00:44:41.180 --> 00:44:43.740]  希望大家面對耶一年的時候
[00:44:43.740 --> 00:44:45.420]  不用祝大家好運的
[00:44:45.420 --> 00:44:48.940]  因為我們基督徒相信每年都一定好運的
[00:44:48.940 --> 00:44:50.540]  神保護我們
[00:44:50.540 --> 00:44:53.980]  希望我們互相祝願的就是在新的一年
[00:44:53.980 --> 00:44:56.380]  我們能夠更深的體會
[00:44:56.380 --> 00:44:59.020]  甚麼叫做耶和華的保護
[00:44:59.020 --> 00:45:01.580]  甚麼叫做耶和華的恩典
[00:45:01.580 --> 00:45:03.660]  作一個禱告
[00:45:03.660 --> 00:45:06.540]  主耶穌求你幫助我們面對新的一年
[00:45:06.540 --> 00:45:11.180]  讓我們懷著信心、懷著盼望去面對新的一年
[00:45:11.180 --> 00:45:13.580]  因為知道在你的保護之下
[00:45:13.580 --> 00:45:15.980]  無論路有多崎嶇
[00:45:15.980 --> 00:45:18.140]  無論那條路有多斜
[00:45:18.140 --> 00:45:20.060]  無論我們經歷山谷
[00:45:20.060 --> 00:45:23.260]  或是我們經歷一個荀麗的草原
[00:45:23.260 --> 00:45:25.580]  你的保護、你的同在
[00:45:25.580 --> 00:45:29.100]  就是我們的盼望、就是我們的力量
[00:45:29.100 --> 00:45:31.020]  給我們這份信心
[00:45:31.020 --> 00:45:33.580]  我們交託、禱告給耶穌基督明
[00:45:33.580 --> 00:45:36.700]  我們祈求耶穌基督保護我們
[00:45:36.700 --> 00:45:39.100]  我們祈求耶穌基督保護我們
[00:45:39.100 --> 00:45:41.580]  我們祈求耶穌基督保護我們
[00:45:41.580 --> 00:45:43.980]  我們祈求耶穌基督保護我們
[00:45:43.980 --> 00:45:46.380]  我們祈求耶穌基督保護我們
[00:45:46.380 --> 00:45:48.780]  我們祈求耶穌基督保護我們
[00:45:48.780 --> 00:45:51.180]  我們祈求耶穌基督保護我們
[00:45:51.180 --> 00:45:53.420]  我們祈求耶穌基督保護我們

