
[00:00:00.000 --> 00:00:07.520]  我們今早的崇拜就是選了剛才我們所讀的那篇很美麗的詩篇
[00:31:10.960 --> 00:31:13.960]  但如果我們看起來的時候
[00:31:13.960 --> 00:31:15.960]  都是看到祂的獨特性
[00:31:15.960 --> 00:31:17.960]  我這裡列出來了
[00:31:17.960 --> 00:31:19.960]  祂用了一個字
[00:31:19.960 --> 00:31:21.960]  就是第三第四第五節
[00:31:21.960 --> 00:31:23.960]  用了三次保護這個字
[00:31:23.960 --> 00:31:25.960]  或者叫守護
[00:31:25.960 --> 00:31:27.960]  中文叫守護
[00:31:27.960 --> 00:31:29.960]  keep英文就好一點
[00:31:29.960 --> 00:31:31.960]  keep的意思就是說
[00:31:31.960 --> 00:31:33.960]  祂是看顧我們
[00:31:33.960 --> 00:31:35.960]  祂照顧我們祂陪伴我們
[00:31:35.960 --> 00:31:37.960]  就是我們知道不知道的時候
[00:31:37.960 --> 00:31:39.960]  留意不留意的時候祂沒有離開
[00:31:39.960 --> 00:31:42.960]  這個就是我們神的那種守護
[00:31:42.960 --> 00:31:45.960]  但是神不單止守護著我們
[00:31:45.960 --> 00:31:47.960]  第五節說的是
[00:31:47.960 --> 00:31:49.960]  祂在我們右邊任避我們
[00:31:49.960 --> 00:31:51.960]  祂是our shade
[00:31:51.960 --> 00:31:54.960]  任避的意思就是當有攻擊來了
[00:31:54.960 --> 00:31:56.960]  攻擊來到的時候
[00:31:56.960 --> 00:32:00.960]  我們的神是幫我們去抵擋這些困難
[00:32:00.960 --> 00:32:02.960]  這些攻擊可能來自人
[00:32:02.960 --> 00:32:04.960]  可能來自你的事業
[00:32:04.960 --> 00:32:06.960]  可能來自你身體的病痛
[00:32:06.960 --> 00:32:07.960]  可能來自撒旦
[00:32:07.960 --> 00:32:08.960]  不過無論如何
[00:32:08.960 --> 00:32:11.960]  神說我是在你右邊去保護你的
[00:32:11.960 --> 00:32:14.960]  去成為你的支持
[00:32:14.960 --> 00:32:16.960]  成為你的保護
[00:32:16.960 --> 00:32:19.960]  然後跟著我們剛才第七第八節
[00:32:19.960 --> 00:32:22.960]  三次的說到這個protect這個字
[00:32:22.960 --> 00:32:26.960]  就是當情況出現了
[00:32:26.960 --> 00:32:27.960]  有災害的時候
[00:32:27.960 --> 00:32:29.960]  神說我是會保護你的
[00:32:29.960 --> 00:32:31.960]  我是會保護你的
[00:32:31.960 --> 00:32:35.960]  所以我們看到我們的神真的很全面
[00:32:35.960 --> 00:32:37.960]  當我們留意不留意的時候
[00:32:37.960 --> 00:32:39.960]  神一直是陪伴著我們
[00:32:39.960 --> 00:32:41.960]  祂守護著我們
[00:32:41.960 --> 00:32:43.960]  然後當有攻擊來臨的時候
[00:32:43.960 --> 00:32:46.960]  祂在我們右邊來任避我們
[00:32:46.960 --> 00:32:50.960]  然後當困難臨到發生的時候
[00:32:50.960 --> 00:32:51.960]  祂不會走開
[00:32:51.960 --> 00:32:53.960]  祂是保護我們
[00:32:53.960 --> 00:32:55.960]  我們的神是守護我們
[00:32:55.960 --> 00:32:57.960]  是任避我們去保護我們
[00:32:57.960 --> 00:33:01.960]  基伯特萊文的作者很小心用了三個不同的字眼
[00:33:01.960 --> 00:33:03.960]  雖然這三個字眼差不多的意思
[00:33:03.960 --> 00:33:05.960]  但中間你看見整幅圖畫
[00:33:05.960 --> 00:33:07.960]  我們知道不知道的時候
[00:33:07.960 --> 00:33:08.960]  我們有困難沒有困難的時候
[00:33:08.960 --> 00:33:10.960]  神都一直在這裏
[00:33:10.960 --> 00:33:11.960]  這個就是我們所相信的神
[00:33:11.960 --> 00:33:13.960]  這個就是私人說我要向山舉目
[00:33:13.960 --> 00:33:17.960]  看見那個從做天地的耶和華而來的那個神
[00:33:17.960 --> 00:33:21.960]  如果你再看一下這段聖經
[00:33:21.960 --> 00:33:23.960]  你可能會留意多一些的東西
[00:33:23.960 --> 00:33:25.960]  其實如果我們比較科學一點
[00:33:25.960 --> 00:33:29.960]  用一個空間和時間來看的時候
[00:33:29.960 --> 00:33:32.960]  這段聖經雖然短短的
[00:33:32.960 --> 00:33:34.960]  其實他都講得很仔細
[00:33:34.960 --> 00:33:36.960]  我們從一個地點來看
[00:33:36.960 --> 00:33:38.960]  我們從一個空間的地點來看
[00:33:38.960 --> 00:33:40.960]  聖經裏面你見到一開始的時候
[00:33:40.960 --> 00:33:44.960]  祂說我們的神是做天地的神
[00:33:44.960 --> 00:33:46.960]  做天地的神
[00:33:46.960 --> 00:33:47.960]  祂是宇宙的神
[00:33:47.960 --> 00:33:49.960]  最廣闊的天地都是祂做的
[00:33:49.960 --> 00:33:51.960]  跟著祂說到我們的神是甚麼呢?
[00:33:51.960 --> 00:33:53.960]  太陽月亮的神
[00:33:53.960 --> 00:33:55.960]  我們近一點
[00:33:55.960 --> 00:33:57.960]  我們的太陽是我們的自然界
[00:33:57.960 --> 00:33:59.960]  都是祂創造的
[00:33:59.960 --> 00:34:01.960]  然後祂在我們右邊
[00:34:01.960 --> 00:34:03.960]  在你的右邊任避你
[00:34:03.960 --> 00:34:04.960]  在你身邊
[00:34:04.960 --> 00:34:06.960]  這段聖經最後說到
[00:34:06.960 --> 00:34:08.960]  你出你入
[00:34:08.960 --> 00:34:11.960]  你走到哪裡祂都不離不棄的跟著你
[00:34:11.960 --> 00:34:14.960]  我們的神是不是很偉大?
[00:34:14.960 --> 00:34:16.960]  祂是宇宙的創造的主宰
[00:34:16.960 --> 00:34:18.960]  天地的主宰
[00:34:18.960 --> 00:34:21.960]  祂又是我們太陽月球地球的
[00:34:21.960 --> 00:34:25.960]  我們近一點的自然界的主宰
[00:34:25.960 --> 00:34:26.960]  不單這樣
[00:34:26.960 --> 00:34:28.960]  神說我還沒停在那裡
[00:34:28.960 --> 00:34:30.960]  我在你右邊任避你
[00:34:30.960 --> 00:34:33.960]  最後神說我在你出你入
[00:34:33.960 --> 00:34:35.960]  你走到哪裡我都在那裡
[00:34:35.960 --> 00:34:37.960]  這就是我們的神
[00:34:37.960 --> 00:34:39.960]  時間上我們看到一樣
[00:34:39.960 --> 00:34:41.960]  白晝夜更
[00:34:41.960 --> 00:34:42.960]  剛才說了
[00:34:42.960 --> 00:34:45.960]  日夜神都在這裡
[00:34:45.960 --> 00:34:46.960]  祂沒有改變
[00:34:46.960 --> 00:34:47.960]  祂沒有離開
[00:34:47.960 --> 00:34:48.960]  不單這樣
[00:34:48.960 --> 00:34:49.960]  還有甚麼?
[00:34:49.960 --> 00:34:50.960]  祂不會打瞌睡
[00:34:50.960 --> 00:34:51.960]  祂不用睡覺
[00:34:51.960 --> 00:34:53.960]  每時每刻
[00:34:53.960 --> 00:34:54.960]  祂不單日頭夜晚
[00:34:54.960 --> 00:34:56.960]  祂每時每刻都在這裡
[00:34:56.960 --> 00:34:59.960]  然後到這節聖經說甚麼?
[00:34:59.960 --> 00:35:00.960]  從今時
[00:35:00.960 --> 00:35:02.960]  直到永遠
[00:35:03.960 --> 00:35:06.960]  我們的神從白晝晚上
[00:35:06.960 --> 00:35:09.960]  到祂每時每刻
[00:35:09.960 --> 00:35:11.960]  從今時直到永遠
[00:35:11.960 --> 00:35:12.960]  祂都在這裡
[00:35:12.960 --> 00:35:14.960]  祂都保護我們
[00:35:14.960 --> 00:35:16.960]  這就是我們所相信的神
[00:35:16.960 --> 00:35:18.960]  這就是守護著我們的神
[00:35:18.960 --> 00:35:21.960]  這就是那位不會改變的
[00:35:21.960 --> 00:35:23.960]  無微不至的
[00:35:23.960 --> 00:35:26.960]  然後用祂不改變的愛和能力
[00:35:26.960 --> 00:35:30.960]  無微不至的心思來保護我們的神
[00:35:30.960 --> 00:35:32.960]  使人說如果我們看到這個神
[00:35:32.960 --> 00:35:35.960]  我們明白這個神的時候
[00:35:35.960 --> 00:35:39.960]  我們就不會再怕前面的山
[00:35:39.960 --> 00:35:41.960]  基督徒的安全感
[00:35:41.960 --> 00:35:44.960]  不是來自逢凶化吉
[00:35:44.960 --> 00:35:46.960]  不是來自萬事順境
[00:35:46.960 --> 00:35:48.960]  基督徒的安全感
[00:35:48.960 --> 00:35:50.960]  是來自見到認識
[00:35:50.960 --> 00:35:53.960]  我們所相信的神是怎樣的神
[00:35:53.960 --> 00:35:56.960]  我們的心裏就有平安
[00:35:56.960 --> 00:35:58.960]  我們時常剛才都說
[00:35:58.960 --> 00:36:00.960]  山一定會有
[00:36:00.960 --> 00:36:02.960]  而且你不會不看到山
[00:36:02.960 --> 00:36:03.960]  因為不到你不看
[00:36:03.960 --> 00:36:05.960]  一天一天就發生了
[00:36:05.960 --> 00:36:06.960]  可能今天坐在這裏的時候
[00:36:06.960 --> 00:36:07.960]  來之前你開車
[00:36:07.960 --> 00:36:09.960]  還在想這個山怎辦
[00:36:09.960 --> 00:36:11.960]  我不需要教你看山
[00:36:11.960 --> 00:36:12.960]  這個山你一定走不掉
[00:36:12.960 --> 00:36:15.960]  不過今天我們在這段聖經裏
[00:36:15.960 --> 00:36:16.960]  神提醒我們
[00:36:16.960 --> 00:36:18.960]  除了看見山之外
[00:36:18.960 --> 00:36:20.960]  請你由現在開始
[00:36:20.960 --> 00:36:23.960]  操練自己從山看到山頂
[00:36:23.960 --> 00:36:25.960]  從山頂看到那位
[00:36:25.960 --> 00:36:27.960]  我們所相信的神
[00:36:27.960 --> 00:36:30.960]  由明白認識那位神是怎樣的時候
[00:36:30.960 --> 00:36:33.960]  你心裏就有一種另類的平安
[00:36:33.960 --> 00:36:36.960]  另類的平安令你產生一種
[00:36:36.960 --> 00:36:38.960]  不同的勇氣
[00:36:38.960 --> 00:36:40.960]  就好像詩人第一節所說
[00:36:40.960 --> 00:36:43.960]  我要向山舉目
[00:36:43.960 --> 00:36:44.960]  山又怎樣?
[00:36:44.960 --> 00:36:46.960]  泥多過又怎樣?
[00:36:46.960 --> 00:36:49.960]  我知道我所信的耶和華
[00:36:49.960 --> 00:36:51.960]  是怎樣的耶和華
[00:36:51.960 --> 00:36:52.960]  求主祝福我們
[00:36:52.960 --> 00:36:53.960]  祝福我們的教會
[00:36:53.960 --> 00:36:55.960]  我們一起祈禱
[00:36:55.960 --> 00:36:57.960]  我們的神、我們的主
[00:36:57.960 --> 00:36:59.960]  我們獻上感謝和讚美
[00:36:59.960 --> 00:37:01.960]  因為我們能夠相信一位
[00:37:01.960 --> 00:37:03.960]  這麼偉大、這麼奇妙
[00:37:03.960 --> 00:37:04.960]  有這麼貼身的神
[00:37:04.960 --> 00:37:07.960]  主讓我們覺得我們真的很不配
[00:37:07.960 --> 00:37:08.960]  但這是一個事實
[00:37:08.960 --> 00:37:10.960]  求主讓這個事實
[00:37:10.960 --> 00:37:12.960]  感染我們每一個弟兄姊妹
[00:37:12.960 --> 00:37:13.960]  讓我們學到
[00:37:13.960 --> 00:37:16.960]  讓我們面對人生的山的時候
[00:37:16.960 --> 00:37:19.960]  讓我們教會面對前面要走的山的時候
[00:37:19.960 --> 00:37:22.960]  我們有充充足足的信心和勇氣
[00:37:22.960 --> 00:37:23.960]  繼續走上去
[00:37:23.960 --> 00:37:26.960]  因為我們知道我們的主沒有離開
[00:37:26.960 --> 00:37:28.960]  我們的主是保護我們的
[00:37:28.960 --> 00:37:29.960]  祂是欽佩我們的
[00:37:29.960 --> 00:37:31.960]  祂是守護我們的
[00:37:31.960 --> 00:37:32.960]  感謝、讚美主
[00:37:32.960 --> 00:37:34.960]  我們祈禱奉耶穌基督的名
[00:37:34.960 --> 00:37:35.960]  Amen

