
[00:00:00.000 --> 00:00:04.800]  今天的題目是「輕鄉的祭」
[00:31:53.840 --> 00:31:55.840]  回到崇拜裏
[00:31:55.840 --> 00:31:57.840]  我們每一次踏入你的殿
[00:31:57.840 --> 00:31:59.840]  原來我們已經
[00:31:59.840 --> 00:32:01.840]  踏入了上帝的殿
[00:32:01.840 --> 00:32:03.840]  原來我們應該
[00:32:03.840 --> 00:32:05.840]  要謹慎
[00:32:05.840 --> 00:32:07.840]  因為上帝在
[00:32:07.840 --> 00:32:11.840]  求祢願意每一次
[00:32:11.840 --> 00:32:13.840]  我們都用祈禱
[00:32:13.840 --> 00:32:15.840]  去求上帝
[00:32:15.840 --> 00:32:17.840]  去求耶穌保血
[00:32:17.840 --> 00:32:19.840]  去潔淨我們的罪
[00:32:19.840 --> 00:32:21.840]  以至到我們去到你的殿
[00:32:21.840 --> 00:32:23.840]  是聖潔的
[00:32:23.840 --> 00:32:25.840]  以至到我們是分別為聖
[00:32:25.840 --> 00:32:27.840]  是不同的
[00:32:27.840 --> 00:32:29.840]  以至到我們可以在崇拜裏
[00:32:29.840 --> 00:32:31.840]  去找你
[00:32:31.840 --> 00:32:33.840]  我們不是去聽別人唱歌
[00:32:33.840 --> 00:32:35.840]  走音不走音
[00:32:35.840 --> 00:32:37.840]  我們不是去聽道說得好不好
[00:32:37.840 --> 00:32:39.840]  我們是去看
[00:32:39.840 --> 00:32:41.840]  背後
[00:32:41.840 --> 00:32:43.840]  上帝你自己
[00:32:43.840 --> 00:32:47.840]  讓我們懂得在我們每一個過程裏
[00:32:47.840 --> 00:32:51.840]  我們投入
[00:32:51.840 --> 00:32:53.840]  我們感恩
[00:32:53.840 --> 00:32:55.840]  我們認罪
[00:32:55.840 --> 00:32:57.840]  我們對準你自己
[00:32:57.840 --> 00:32:59.840]  是奉主的命求
[00:32:59.840 --> 00:33:01.840]  阿們

