
[00:00:00.000 --> 00:00:03.460]  可能你看到我笑的樣子可能好一點
[00:32:23.580 --> 00:32:25.580]  裡面有大半不是基督徒
[00:32:25.580 --> 00:32:27.580]  裡面有大半不是基督徒
[00:32:27.580 --> 00:32:29.580]  裡面有大半不是基督徒
[00:32:29.580 --> 00:32:31.580]  裡面有大半不是基督徒
[00:32:31.580 --> 00:32:33.580]  裡面有大半不是基督徒
[00:32:33.580 --> 00:32:35.580]  裡面有大半不是基督徒
[00:32:35.580 --> 00:32:37.580]  裡面有大半不是基督徒
[00:32:37.580 --> 00:32:39.580]  裡面有大半不是基督徒
[00:32:39.580 --> 00:32:41.580]  裡面有大半不是基督徒
[00:32:41.580 --> 00:32:43.580]  裡面有大半不是基督徒
[00:32:43.580 --> 00:32:45.580]  裡面有大半不是基督徒
[00:32:45.580 --> 00:32:47.580]  裡面有大半不是基督徒
[00:32:47.580 --> 00:32:49.580]  裡面有大半不是基督徒
[00:32:49.580 --> 00:32:51.580]  裡面有大半不是基督徒
[00:32:51.580 --> 00:32:53.580]  裡面有大半不是基督徒
[00:32:53.580 --> 00:32:55.580]  裡面有大半不是基督徒
[00:32:55.580 --> 00:32:57.580]  裡面有大半不是基督徒
[00:32:57.580 --> 00:32:59.580]  裡面有大半不是基督徒
[00:32:59.580 --> 00:33:01.580]  裡面有大半不是基督徒
[00:33:01.580 --> 00:33:03.580]  裡面有大半不是基督徒
[00:33:03.580 --> 00:33:05.580]  過得去的
[00:33:05.580 --> 00:33:07.580]  很難說很難說
[00:33:07.580 --> 00:33:09.580]  過得去的
[00:33:09.580 --> 00:33:11.580]  很久以前
[00:33:11.580 --> 00:33:13.580]  有個人想找你 是我朋友的兒子
[00:33:13.580 --> 00:33:15.580]  有個人想找你 是我朋友的兒子
[00:33:15.580 --> 00:33:17.580]  我說 什麼事
[00:33:17.580 --> 00:33:19.580]  他說 總之他要找到你為止
[00:33:19.580 --> 00:33:21.580]  他找了你很久
[00:33:21.580 --> 00:33:23.580]  我說 是嗎
[00:33:23.580 --> 00:33:25.580]  他說 你打來吧 因為你介紹
[00:33:25.580 --> 00:33:27.580]  我說 聽吧
[00:33:27.580 --> 00:33:29.580]  一個年輕人 三十歲左右
[00:33:29.580 --> 00:33:31.580]  找了你很久
[00:33:31.580 --> 00:33:33.580]  說你打我 找了我很久
[00:33:33.580 --> 00:33:35.580]  他說 不是 我有個意外
[00:33:35.580 --> 00:33:37.580]  說他休了十個月
[00:33:37.580 --> 00:33:39.580]  在家裡不能動
[00:33:39.580 --> 00:33:41.580]  是重傷
[00:33:41.580 --> 00:33:43.580]  於是家裡就懷疑他
[00:33:43.580 --> 00:33:45.580]  心理打擊到 抑鬱到
[00:33:45.580 --> 00:33:47.580]  很嚴重 想送他去醫院
[00:33:47.580 --> 00:33:49.580]  很嚴重 想送他去醫院
[00:33:49.580 --> 00:33:51.580]  但他又不肯
[00:33:51.580 --> 00:33:53.580]  那些朋友就給了我YouTube去聽
[00:33:53.580 --> 00:33:55.580]  我天天去聽
[00:33:55.580 --> 00:33:57.580]  現在好了
[00:33:57.580 --> 00:33:59.580]  真的好了 正常了
[00:33:59.580 --> 00:34:01.580]  他說 我要找你
[00:34:01.580 --> 00:34:03.580]  我說 上帝幫你
[00:34:03.580 --> 00:34:05.580]  不關我的事 你找到我
[00:34:05.580 --> 00:34:07.580]  也是沒用的
[00:34:07.580 --> 00:34:09.580]  他說 不是 我要
[00:34:09.580 --> 00:34:11.580]  第一 我聽你的聲音 我很開心
[00:34:11.580 --> 00:34:13.580]  突然天天看你的聲音 出在電話裡
[00:34:13.580 --> 00:34:15.580]  他說 我現在搬家
[00:34:15.580 --> 00:34:17.580]  我心想 搬家又關我什麼事
[00:34:17.580 --> 00:34:19.580]  他說 我搬家馬上找你
[00:34:19.580 --> 00:34:21.580]  搬了一天去找我
[00:34:21.580 --> 00:34:23.580]  他突然跟我說了一句話
[00:34:23.580 --> 00:34:25.580]  他說 我想幫你拍東西
[00:34:25.580 --> 00:34:27.580]  因為我是讀這一科的
[00:34:27.580 --> 00:34:29.580]  我說 是啊
[00:34:29.580 --> 00:34:31.580]  我的YouTube拍得不好
[00:34:31.580 --> 00:34:33.580]  其實我沒有拍過YouTube
[00:34:33.580 --> 00:34:35.580]  在教會 在外國
[00:34:35.580 --> 00:34:37.580]  我完全沒有份的
[00:34:37.580 --> 00:34:39.580]  也沒有版權 什麼都沒有
[00:34:39.580 --> 00:34:41.580]  他想為什麼這樣做呢
[00:34:41.580 --> 00:34:43.580]  因為他做的工作
[00:34:43.580 --> 00:34:45.580]  就是專門做一些很專業的東西
[00:34:45.580 --> 00:34:47.580]  我有導演什麼都幫你做
[00:34:47.580 --> 00:34:49.580]  我心想 我沒錢做
[00:34:49.580 --> 00:34:51.580]  你來就行了
[00:34:51.580 --> 00:34:53.580]  他突然間幫到我移交
[00:34:53.580 --> 00:34:55.580]  我每天都在問
[00:34:55.580 --> 00:34:57.580]  有兩個可能 正不正常
[00:34:57.580 --> 00:34:59.580]  我習慣了見不正常的人
[00:34:59.580 --> 00:35:01.580]  他比正常的人更正常
[00:35:01.580 --> 00:35:03.580]  比不正常的人更不正常
[00:35:03.580 --> 00:35:05.580]  怎麼解釋到這件事
[00:35:05.580 --> 00:35:07.580]  為什麼他要找我呢
[00:35:07.580 --> 00:35:09.580]  肯定他有一種推動力
[00:35:09.580 --> 00:35:11.580]  就是我的生命改變了
[00:35:11.580 --> 00:35:13.580]  我要報答這個人
[00:35:13.580 --> 00:35:15.580]  但如果我報答了
[00:35:15.580 --> 00:35:17.580]  我唯一可以做的事
[00:35:17.580 --> 00:35:19.580]  就是幫他拍 我最厲害就是這件事
[00:35:19.580 --> 00:35:21.580]  什麼都不懂
[00:35:21.580 --> 00:35:23.580]  我就被他找了
[00:35:23.580 --> 00:35:25.580]  做到現在
[00:35:25.580 --> 00:35:27.580]  做了33輯
[00:35:27.580 --> 00:35:29.580]  其實我今天講到這裡為止
[00:35:29.580 --> 00:35:31.580]  我想你想一下
[00:35:31.580 --> 00:35:33.580]  分亂
[00:35:33.580 --> 00:35:35.580]  其實是一個軌道
[00:35:35.580 --> 00:35:37.580]  帶你走一條路
[00:35:37.580 --> 00:35:39.580]  一條路
[00:35:39.580 --> 00:35:41.580]  其他人否定了
[00:35:41.580 --> 00:35:43.580]  是不行的時候
[00:35:43.580 --> 00:35:45.580]  否定了
[00:35:45.580 --> 00:35:47.580]  偏偏有一個可以
[00:35:47.580 --> 00:35:49.580]  和一定可以走出來
[00:35:49.580 --> 00:35:51.580]  就被你勝出了
[00:35:51.580 --> 00:35:53.580]  所以我今天下午想分享一下這個道理
[00:35:53.580 --> 00:35:55.580]  不過我覺得很好
[00:35:55.580 --> 00:35:57.580]  我想我們在一起
[00:35:57.580 --> 00:35:59.580]  讀神學
[00:35:59.580 --> 00:36:01.580]  我真的不懂
[00:36:01.580 --> 00:36:03.580]  但我覺得讀神學
[00:36:03.580 --> 00:36:05.580]  你有很多解釋的能力
[00:36:05.580 --> 00:36:07.580]  偏偏
[00:36:07.580 --> 00:36:09.580]  怎麼應用這個解釋
[00:36:09.580 --> 00:36:11.580]  是用在一些
[00:36:11.580 --> 00:36:13.580]  很需要找的人那裡
[00:36:13.580 --> 00:36:15.580]  是一個過程
[00:36:15.580 --> 00:36:17.580]  你能夠做到這個
[00:36:17.580 --> 00:36:19.580]  移花接木
[00:36:19.580 --> 00:36:21.580]  是很重要的
[00:36:21.580 --> 00:36:23.580]  移花接木
[00:36:23.580 --> 00:36:25.580]  你能夠將答案
[00:36:25.580 --> 00:36:27.580]  回答到他的問題
[00:36:27.580 --> 00:36:29.580]  是很重要的
[00:36:29.580 --> 00:36:31.580]  現在現代人
[00:36:31.580 --> 00:36:33.580]  在大學的講師
[00:36:33.580 --> 00:36:35.580]  當然我認識很多同事
[00:36:35.580 --> 00:36:37.580]  我經常在講
[00:36:37.580 --> 00:36:39.580]  為什麼信耶穌的時候
[00:36:39.580 --> 00:36:41.580]  我就說
[00:36:41.580 --> 00:36:43.580]  學問是提供了更加多
[00:36:43.580 --> 00:36:45.580]  有力
[00:36:45.580 --> 00:36:47.580]  有根據的假設給我們
[00:36:47.580 --> 00:36:49.580]  假設
[00:36:49.580 --> 00:36:51.580]  你讀的書越多
[00:36:51.580 --> 00:36:53.580]  假設是越能建立的
[00:36:53.580 --> 00:36:55.580]  未必可能
[00:36:55.580 --> 00:36:57.580]  還有可能
[00:36:57.580 --> 00:36:59.580]  但學問幫我們成功了
[00:36:59.580 --> 00:37:01.580]  就是否定了
[00:37:01.580 --> 00:37:03.580]  一些
[00:37:03.580 --> 00:37:05.580]  不是全面的假設
[00:37:05.580 --> 00:37:07.580]  這是小小可能
[00:37:07.580 --> 00:37:09.580]  其實出現率不高
[00:37:09.580 --> 00:37:11.580]  去否定
[00:37:11.580 --> 00:37:13.580]  其實讀很多書的人
[00:37:13.580 --> 00:37:15.580]  那個困擾
[00:37:15.580 --> 00:37:17.580]  就是不停將自己建立了
[00:37:17.580 --> 00:37:19.580]  假設
[00:37:19.580 --> 00:37:21.580]  然後又否定了假設
[00:37:21.580 --> 00:37:23.580]  最後答案是未知的
[00:37:23.580 --> 00:37:25.580]  是不知的
[00:37:25.580 --> 00:37:27.580]  這是一個困難
[00:37:27.580 --> 00:37:29.580]  一個沒有讀書的人
[00:37:29.580 --> 00:37:31.580]  他胡說
[00:37:31.580 --> 00:37:33.580]  報紙說就好
[00:37:33.580 --> 00:37:35.580]  他們不懂得建立假設
[00:37:35.580 --> 00:37:37.580]  但他也不懂得否定假設
[00:37:37.580 --> 00:37:39.580]  所以他們很迷信
[00:37:39.580 --> 00:37:41.580]  誰說的很準確
[00:37:41.580 --> 00:37:43.580]  學問是不隨便去相信你說的很準確
[00:37:43.580 --> 00:37:45.580]  因為他們相信他建立了很多假設
[00:37:45.580 --> 00:37:47.580]  不過很可惜
[00:37:47.580 --> 00:37:49.580]  他也有很多能力去否定假設
[00:37:49.580 --> 00:37:51.580]  但他建立不到真
[00:37:51.580 --> 00:37:53.580]  真理在哪裡呢?他建立不到
[00:37:53.580 --> 00:37:55.580]  其實他們更辛苦
[00:37:55.580 --> 00:37:57.580]  最辛苦的是在教員室
[00:37:57.580 --> 00:37:59.580]  在校園 在圖書館
[00:37:59.580 --> 00:38:01.580]  他不可以問人
[00:38:01.580 --> 00:38:03.580]  因為他有身份
[00:38:03.580 --> 00:38:05.580]  他有身份
[00:38:05.580 --> 00:38:07.580]  這個很痛苦的
[00:38:07.580 --> 00:38:09.580]  某教授真的不容易
[00:38:09.580 --> 00:38:11.580]  請教的人真的不容易
[00:38:11.580 --> 00:38:13.580]  這個就是很大的分別
[00:38:13.580 --> 00:38:15.580]  所以我想我們要同理心去想
[00:38:15.580 --> 00:38:17.580]  在訓練裏面
[00:38:17.580 --> 00:38:19.580]  我們寄望很多提供出路的人
[00:38:19.580 --> 00:38:21.580]  在香港的社會
[00:38:21.580 --> 00:38:23.580]  香港有很多很聰明的人
[00:38:23.580 --> 00:38:25.580]  很多曾經很成功的人
[00:38:25.580 --> 00:38:27.580]  但今天沒有人夠膽去說的時候
[00:38:27.580 --> 00:38:29.580]  其實落在神的僕人那裏
[00:38:29.580 --> 00:38:31.580]  因為你有真理
[00:38:31.580 --> 00:38:33.580]  這個就是分別
[00:38:33.580 --> 00:38:35.580]  希望我們下午
[00:38:35.580 --> 00:38:37.580]  有機會一起去探討
[00:38:37.580 --> 00:38:39.580]  多謝大家
[00:38:39.580 --> 00:38:41.580]  多謝
[00:38:41.580 --> 00:38:43.580]  多謝
[00:38:43.580 --> 00:38:45.580]  多謝
[00:38:45.580 --> 00:38:47.580]  多謝
[00:38:47.580 --> 00:38:49.580]  多謝
[00:38:49.580 --> 00:38:51.580]  多謝
[00:38:51.580 --> 00:38:53.580]  多謝
[00:38:53.580 --> 00:38:56.580]  (字幕由 Amara.org 社群提供)

