
[00:00:00.000 --> 00:00:06.560]  我自己看一看 其實今年已經是第四次來
[00:30:28.320 --> 00:30:30.320]  真的要忍氣吞聲
[00:30:30.320 --> 00:30:32.320]  真的要
[00:30:32.320 --> 00:30:34.320]  不是含冤受屈
[00:30:34.320 --> 00:30:36.320]  而是真的要臥薪嘗膽
[00:30:36.320 --> 00:30:38.320]  真的要很忍得
[00:30:38.320 --> 00:30:40.320]  有時候聽著別人罵你的信仰
[00:30:40.320 --> 00:30:42.320]  聽著別人亂說你的信仰
[00:30:42.320 --> 00:30:44.320]  你要很忍得 你要聽
[00:30:44.320 --> 00:30:46.320]  然後你要很溫柔的和他解釋
[00:30:46.320 --> 00:30:48.320]  不容易的 要付代價
[00:30:48.320 --> 00:30:50.320]  有人說真的有負擔是到什麼地步呢
[00:30:50.320 --> 00:30:52.320]  有人說奉獻 奉獻到心痛
[00:30:52.320 --> 00:30:54.320]  有些人奉獻是感意的
[00:30:54.320 --> 00:30:56.320]  都不心痛
[00:30:56.320 --> 00:30:58.320]  正如有人跟我說
[00:30:58.320 --> 00:31:00.320]  做運動要怎樣 要做到出汗
[00:31:00.320 --> 00:31:02.320]  不出汗的運動
[00:31:02.320 --> 00:31:04.320]  是做樣子 是敷衍太太
[00:31:04.320 --> 00:31:06.320]  真的做運動要做到出汗
[00:31:06.320 --> 00:31:08.320]  做基督徒不容易
[00:31:08.320 --> 00:31:10.320]  傳福音是不容易的 你要付代價
[00:31:10.320 --> 00:31:12.320]  不容易 但是有需要
[00:31:12.320 --> 00:31:14.320]  很多事情不容易
[00:31:14.320 --> 00:31:16.320]  要身體好不容易 不容易的
[00:31:16.320 --> 00:31:18.320]  我以前也有人勸我
[00:31:18.320 --> 00:31:20.320]  你年紀慢慢大
[00:31:20.320 --> 00:31:22.320]  要小心一點
[00:31:22.320 --> 00:31:24.320]  睡覺要多睡一點
[00:31:24.320 --> 00:31:26.320]  吃東西要小心一點
[00:31:26.320 --> 00:31:28.320]  七分飽八分飽不要再吃了
[00:31:28.320 --> 00:31:30.320]  有時候去吃自助餐很難的
[00:31:30.320 --> 00:31:32.320]  我們是十二分飽才放下的
[00:31:32.320 --> 00:31:34.320]  有時候吃到的東西又很好吃
[00:31:34.320 --> 00:31:36.320]  人家又請你吃
[00:31:36.320 --> 00:31:38.320]  真的做得很好很好
[00:31:38.320 --> 00:31:40.320]  譬如我很喜歡吃那些
[00:31:40.320 --> 00:31:42.320]  燒骨頭
[00:31:42.320 --> 00:31:44.320]  燒排骨
[00:31:44.320 --> 00:31:46.320]  真的很好吃的 因為黏著骨頭的肉
[00:31:46.320 --> 00:31:48.320]  是很好吃的
[00:31:48.320 --> 00:31:50.320]  吃完一條又一條
[00:31:50.320 --> 00:31:52.320]  你說七分飽 胃健康不好吃
[00:31:52.320 --> 00:31:54.320]  那個忍
[00:31:54.320 --> 00:31:56.320]  真的是成身癢的
[00:31:56.320 --> 00:31:58.320]  手很想去拿
[00:31:58.320 --> 00:32:00.320]  是不容易的
[00:32:00.320 --> 00:32:02.320]  但是你要達到這個目的一定要付代價
[00:32:02.320 --> 00:32:04.320]  沒辦法的 一定要付代價
[00:32:04.320 --> 00:32:06.320]  傳福音是要付代價
[00:32:06.320 --> 00:32:08.320]  保羅付了不少代價
[00:32:08.320 --> 00:32:10.320]  所以可能付的代價不一樣
[00:32:10.320 --> 00:32:12.320]  不會有人用棍打你不會有人用石頭打你
[00:32:12.320 --> 00:32:14.320]  不一定會這樣 但是都要付代價
[00:32:14.320 --> 00:32:16.320]  付什麼代價 兩樣東西要提一提 第一就是忍耐
[00:32:16.320 --> 00:32:18.320]  忍耐 剛才我說
[00:32:18.320 --> 00:32:20.320]  有時候你去傳福音聽人家說的話
[00:32:20.320 --> 00:32:22.320]  有時候很難忍的
[00:32:22.320 --> 00:32:24.320]  有些人的態度很難忍的
[00:32:24.320 --> 00:32:26.320]  很難忍的
[00:32:26.320 --> 00:32:28.320]  但是要忍 為了他們的緣故
[00:32:28.320 --> 00:32:30.320]  你要忍
[00:32:30.320 --> 00:32:32.320]  有時候人家說受不住你都要忍
[00:32:32.320 --> 00:32:34.320]  保羅難受嗎 保羅很難受的
[00:32:34.320 --> 00:32:36.320]  是他骨肉之親
[00:32:36.320 --> 00:32:38.320]  但是被他們這樣來誹謗
[00:32:38.320 --> 00:32:40.320]  被他們這樣抗拒 很難受的
[00:32:40.320 --> 00:32:42.320]  耶穌很難受
[00:32:42.320 --> 00:32:44.320]  比起前書說的 避罵不還口
[00:32:44.320 --> 00:32:46.320]  忍
[00:32:46.320 --> 00:32:48.320]  忍 要忍
[00:32:48.320 --> 00:32:50.320]  為什麼可以忍呢
[00:32:50.320 --> 00:32:52.320]  我看耶穌的時候
[00:32:52.320 --> 00:32:54.320]  我就想起了希伯來斯十二章
[00:32:54.320 --> 00:32:56.320]  十二章說什麼呢
[00:32:56.320 --> 00:32:58.320]  他說他看見前面的喜樂
[00:32:58.320 --> 00:33:00.320]  就忍受苦難
[00:33:00.320 --> 00:33:02.320]  忍受苦難
[00:33:02.320 --> 00:33:04.320]  到底耶穌看見什麼喜樂呢
[00:33:04.320 --> 00:33:06.320]  他認為他升為至高
[00:33:06.320 --> 00:33:08.320]  不是說他能夠坐在神的右邊
[00:33:08.320 --> 00:33:10.320]  而是他看見這個喜樂
[00:33:10.320 --> 00:33:12.320]  當他看見希伯來斯第二章有說
[00:33:12.320 --> 00:33:14.320]  當他看見他能夠忍很多人
[00:33:14.320 --> 00:33:16.320]  去到神的家裏
[00:33:16.320 --> 00:33:18.320]  他能夠將這些人從死亡中救出來
[00:33:18.320 --> 00:33:20.320]  他看見這個喜樂
[00:33:20.320 --> 00:33:22.320]  這個將來有的成果
[00:33:22.320 --> 00:33:24.320]  他能夠忍受這個苦楚
[00:33:24.320 --> 00:33:28.320]  就好像有時候我們懷胎十月
[00:33:28.320 --> 00:33:30.320]  我很敬重母親
[00:33:30.320 --> 00:33:32.320]  懷胎十月真的不簡單
[00:33:32.320 --> 00:33:34.320]  有時候懷胎
[00:33:34.320 --> 00:33:36.320]  我太太懷胎的女兒的時候
[00:33:36.320 --> 00:33:38.320]  第二胎嘔到真的很厲害
[00:33:38.320 --> 00:33:40.320]  真的嘔到很辛苦
[00:33:40.320 --> 00:33:42.320]  真的很辛苦
[00:33:42.320 --> 00:33:44.320]  有時候我不知道怎樣哄她
[00:33:44.320 --> 00:33:46.320]  就拿一張很漂亮的baby poster給她看
[00:33:46.320 --> 00:33:48.320]  哄她
[00:33:48.320 --> 00:33:50.320]  將來出生的孩子
[00:33:50.320 --> 00:33:52.320]  很可愛的
[00:33:52.320 --> 00:33:54.320]  有時候真的
[00:33:54.320 --> 00:33:56.320]  你說忍耐從哪裡來呢
[00:33:56.320 --> 00:33:58.320]  來自盼望
[00:33:58.320 --> 00:34:00.320]  人沒有看見人的現在
[00:34:00.320 --> 00:34:02.320]  不肯相信
[00:34:02.320 --> 00:34:04.320]  怎樣故意留難我們
[00:34:04.320 --> 00:34:06.320]  不要看這些
[00:34:06.320 --> 00:34:08.320]  我們看到他的將來
[00:34:08.320 --> 00:34:10.320]  他信著那一天
[00:34:10.320 --> 00:34:12.320]  我看見我岳父信著
[00:34:12.320 --> 00:34:14.320]  我看見我父母信著
[00:34:14.320 --> 00:34:16.320]  我看見我岳母信著
[00:34:16.320 --> 00:34:18.320]  我現在經常想起他們
[00:34:18.320 --> 00:34:20.320]  我會想起他們昨晚談的想法
[00:34:20.320 --> 00:34:22.320]  我會想到他們有一天信著的時候
[00:34:22.320 --> 00:34:24.320]  有一次我在斯雅圖那裏
[00:34:24.320 --> 00:34:26.320]  有個牙醫叫我和他爸爸講福音
[00:34:26.320 --> 00:34:28.320]  他爸爸很有學問
[00:34:28.320 --> 00:34:30.320]  他說你預四個小時
[00:34:30.320 --> 00:34:32.320]  因為我爸爸有很多東西要講
[00:34:32.320 --> 00:34:34.320]  我說好 我和他說
[00:34:34.320 --> 00:34:36.320]  講了很久很久
[00:34:36.320 --> 00:34:38.320]  他很多很多道理他不明白
[00:34:38.320 --> 00:34:40.320]  我記得過了之後第二天
[00:34:40.320 --> 00:34:42.320]  在營會第二天
[00:34:42.320 --> 00:34:44.320]  他女兒和我說我爸爸有事要和你說
[00:34:44.320 --> 00:34:46.320]  我說好 我過去和他說
[00:34:46.320 --> 00:34:48.320]  他說我現在想信耶穌
[00:34:48.320 --> 00:34:50.320]  我和他解釋了很多東西
[00:34:50.320 --> 00:34:52.320]  我記得當我和他祈禱的時候
[00:34:52.320 --> 00:34:54.320]  他就開始哭
[00:34:54.320 --> 00:34:56.320]  他祈禱完之後
[00:34:56.320 --> 00:34:58.320]  他和我說
[00:34:58.320 --> 00:35:00.320]  徐先生 我真的很不明白
[00:35:00.320 --> 00:35:02.320]  為什麼我會哭
[00:35:02.320 --> 00:35:04.320]  但是我真的哭
[00:35:04.320 --> 00:35:06.320]  我不是昨晚睡不夠
[00:35:06.320 --> 00:35:08.320]  我不是 我是很清醒
[00:35:08.320 --> 00:35:10.320]  但是我真的哭
[00:35:10.320 --> 00:35:12.320]  我說這是一件好事
[00:35:12.320 --> 00:35:14.320]  我經常想起這些人信主的情景
[00:35:14.320 --> 00:35:16.320]  我是很開心的
[00:35:16.320 --> 00:35:18.320]  所以要看見人的將來
[00:35:18.320 --> 00:35:20.320]  不要只看見他現在
[00:35:20.320 --> 00:35:22.320]  他怎麼不明白
[00:35:22.320 --> 00:35:24.320]  他怎麼和你頂 他怎麼和你搏
[00:35:24.320 --> 00:35:26.320]  我們都走過這條路
[00:35:26.320 --> 00:35:28.320]  以前我對基督教和神沒有興趣
[00:35:28.320 --> 00:35:30.320]  我去教會找麻煩
[00:35:30.320 --> 00:35:32.320]  我只是哄基督徒
[00:35:32.320 --> 00:35:34.320]  愛心
[00:35:34.320 --> 00:35:36.320]  有時候我孤單我凍
[00:35:36.320 --> 00:35:38.320]  他們就會陪我
[00:35:38.320 --> 00:35:40.320]  基督徒很有愛心
[00:35:40.320 --> 00:35:42.320]  我很喜歡去教會
[00:35:42.320 --> 00:35:44.320]  我就是這樣的人 騙了一年多人的愛心
[00:35:44.320 --> 00:35:46.320]  但是當我今天信主
[00:35:46.320 --> 00:35:48.320]  這些人看回他們會看到
[00:35:48.320 --> 00:35:50.320]  因為這些人我們能夠有這個盼望
[00:35:50.320 --> 00:35:52.320]  我們可以去傳福音
[00:35:52.320 --> 00:35:54.320]  我有個妹夫
[00:35:54.320 --> 00:35:56.320]  他移民過來的時候
[00:35:56.320 --> 00:35:58.320]  很孤單
[00:35:58.320 --> 00:36:00.320]  他就和我妹妹說我想買套音響
[00:36:00.320 --> 00:36:02.320]  一千多元
[00:36:02.320 --> 00:36:04.320]  那時候是差不多三十年前
[00:36:04.320 --> 00:36:06.320]  一千多元是很貴的
[00:36:06.320 --> 00:36:08.320]  我妹妹說你瘋了嗎
[00:36:08.320 --> 00:36:10.320]  過來我們工都還沒穩定
[00:36:10.320 --> 00:36:12.320]  你就去買一千多元的hi-fi 你瘋了嗎
[00:36:12.320 --> 00:36:14.320]  他說我再不買我會死的
[00:36:14.320 --> 00:36:16.320]  我妹妹說好吧好吧 給你買吧
[00:36:16.320 --> 00:36:18.320]  他很開心 然後我妹妹開了兩個條件
[00:36:18.320 --> 00:36:20.320]  第一 不可以用帶過來的錢
[00:36:20.320 --> 00:36:22.320]  我妹妹說那我怎麼買
[00:36:22.320 --> 00:36:24.320]  他說你喜歡買的話
[00:36:24.320 --> 00:36:26.320]  你就去打多份工
[00:36:26.320 --> 00:36:28.320]  去加班
[00:36:28.320 --> 00:36:30.320]  你加班 你找多份工
[00:36:30.320 --> 00:36:32.320]  你有本事你就去買
[00:36:32.320 --> 00:36:34.320]  因為這些錢我們要的 你不能用
[00:36:34.320 --> 00:36:36.320]  我妹妹死死氣去做
[00:36:36.320 --> 00:36:38.320]  我去到我妹妹的家裡見到他
[00:36:38.320 --> 00:36:40.320]  我才知道這件事
[00:36:40.320 --> 00:36:42.320]  我問他為什麼這麼累 聽音樂
[00:36:42.320 --> 00:36:44.320]  聽音樂就搞成這樣
[00:36:44.320 --> 00:36:46.320]  我妹妹醒來問他是不是很累
[00:36:46.320 --> 00:36:48.320]  他說累死了 你試試打兩份工
[00:36:48.320 --> 00:36:50.320]  放工了就去上班
[00:36:50.320 --> 00:36:52.320]  我妹妹做的是勞力工 印刷廠
[00:36:52.320 --> 00:36:54.320]  很辛苦 紙很重
[00:36:54.320 --> 00:36:56.320]  他說很辛苦很危險
[00:36:56.320 --> 00:36:58.320]  不容易的
[00:36:58.320 --> 00:37:00.320]  我問他有沒有試過真的捱不住
[00:37:00.320 --> 00:37:02.320]  他說有的 捱不住怎麼辦
[00:37:02.320 --> 00:37:04.320]  他說很容易 怎麼容易
[00:37:04.320 --> 00:37:06.320]  我就去音響店看想買的hi-fi
[00:37:06.320 --> 00:37:10.320]  叫店員開給他聽幾分鐘
[00:37:10.320 --> 00:37:12.320]  他坐在那裡享受一下
[00:37:12.320 --> 00:37:14.320]  又有衝勁又去做
[00:37:14.320 --> 00:37:16.320]  所以有時候我跟人傳福音
[00:37:16.320 --> 00:37:18.320]  真的很辛苦
[00:37:18.320 --> 00:37:20.320]  被人所謂的壓著壓著
[00:37:20.320 --> 00:37:22.320]  我想起那些信主的人
[00:37:22.320 --> 00:37:24.320]  想起我爸爸我媽媽
[00:37:24.320 --> 00:37:26.320]  想起我外父外母
[00:37:26.320 --> 00:37:28.320]  想起我的朋友我的同學
[00:37:28.320 --> 00:37:30.320]  想起我的姐姐我的愛心
[00:37:30.320 --> 00:37:32.320]  一個一個想的時候 盼望回來了
[00:37:32.320 --> 00:37:34.320]  甚至想起自己
[00:37:34.320 --> 00:37:36.320]  為什麼我都會信我全家第一個人信耶穌
[00:37:36.320 --> 00:37:38.320]  為什麼我這樣都會信 我跟同學說信耶穌
[00:37:38.320 --> 00:37:40.320]  他說你有沒有搞錯
[00:37:40.320 --> 00:37:42.320]  信耶穌後來我說我是做傳道
[00:37:42.320 --> 00:37:44.320]  有沒有搞錯 強道差不多
[00:37:44.320 --> 00:37:46.320]  為什麼我都可以信他不可以信
[00:37:46.320 --> 00:37:48.320]  盼望很重要
[00:37:48.320 --> 00:37:50.320]  人要看見人的將來
[00:37:50.320 --> 00:37:52.320]  第二你要付什麼代價
[00:37:52.320 --> 00:37:54.320]  因為這個盼望又忍耐 第二要付時間
[00:37:54.320 --> 00:37:56.320]  十八節說保羅許願剪頭髮
[00:37:56.320 --> 00:37:58.320]  剪頭髮都要許願
[00:37:58.320 --> 00:38:00.320]  這麼有趣
[00:38:00.320 --> 00:38:02.320]  我不是很明白
[00:38:02.320 --> 00:38:04.320]  當然我們聽聖經背景說
[00:38:04.320 --> 00:38:06.320]  女人蒙頭男人蒙頭的事
[00:38:06.320 --> 00:38:08.320]  女人蒙頭男人不要蒙頭
[00:38:08.320 --> 00:38:10.320]  可能保羅當時真的很忙
[00:38:10.320 --> 00:38:12.320]  有沒有人試過忙到沒空剪頭髮
[00:38:12.320 --> 00:38:14.320]  有沒有人試過
[00:38:14.320 --> 00:38:16.320]  我想你不會 因為你不需要剪
[00:38:16.320 --> 00:38:18.320]  是不是
[00:38:18.320 --> 00:38:20.320]  有些人真的忙到沒空剪頭髮
[00:38:20.320 --> 00:38:22.320]  我兒子是其中一個
[00:38:22.320 --> 00:38:24.320]  忙到像一棵草一樣
[00:38:24.320 --> 00:38:26.320]  他都沒空去剪 我和我老婆
[00:38:26.320 --> 00:38:28.320]  一直勸他
[00:38:28.320 --> 00:38:30.320]  他說爸爸媽媽我不是沒空去剪
[00:38:30.320 --> 00:38:32.320]  我想划算一點
[00:38:32.320 --> 00:38:34.320]  所以弄到很多頭髮才剪一次
[00:38:34.320 --> 00:38:36.320]  剪到差不多兩邊都剪平
[00:38:36.320 --> 00:38:38.320]  有些人真的忙
[00:38:38.320 --> 00:38:40.320]  我想保羅他真的很忙
[00:38:40.320 --> 00:38:42.320]  很忙 忙到他根本沒空
[00:38:42.320 --> 00:38:44.320]  所以在這裡說
[00:38:44.320 --> 00:38:46.320]  每個安息日
[00:38:46.320 --> 00:38:48.320]  他去會堂和人辯論
[00:38:48.320 --> 00:38:50.320]  後來說
[00:38:50.320 --> 00:38:52.320]  他留在哥倫多一年零六個月
[00:38:52.320 --> 00:38:54.320]  他在23節又說
[00:38:54.320 --> 00:38:56.320]  他住的住所寫日子
[00:38:56.320 --> 00:38:58.320]  保羅很忙
[00:38:58.320 --> 00:39:00.320]  這樣一直走
[00:39:00.320 --> 00:39:02.320]  非常非常忙
[00:39:02.320 --> 00:39:04.320]  你要傳福音 你要承擔使命
[00:39:04.320 --> 00:39:06.320]  需要把時間拿出來
[00:39:06.320 --> 00:39:08.320]  傳福音是需要時間的
[00:39:08.320 --> 00:39:10.320]  今天沒有人不忙
[00:39:10.320 --> 00:39:12.320]  每個人都忙
[00:39:12.320 --> 00:39:14.320]  但我們有使命就要把時間拿出來
[00:39:14.320 --> 00:39:16.320]  因為有人等著我們
[00:39:16.320 --> 00:39:18.320]  去找他
[00:39:18.320 --> 00:39:20.320]  有人等著我們去和他說
[00:39:20.320 --> 00:39:22.320]  有人等著我們去關心他
[00:39:22.320 --> 00:39:24.320]  有人等著我們去和他分享我們的信仰
[00:39:24.320 --> 00:39:26.320]  你有沒有時間
[00:39:26.320 --> 00:39:28.320]  我不知道你忙不忙
[00:39:28.320 --> 00:39:30.320]  我認識很多人
[00:39:30.320 --> 00:39:32.320]  真的很忙
[00:39:32.320 --> 00:39:34.320]  非常忙 連我媽89歲
[00:39:34.320 --> 00:39:36.320]  她都很忙
[00:39:36.320 --> 00:39:38.320]  追劇
[00:39:38.320 --> 00:39:40.320]  還有睡覺
[00:39:40.320 --> 00:39:42.320]  我很忙
[00:39:42.320 --> 00:39:44.320]  我每天都排好
[00:39:44.320 --> 00:39:46.320]  不要搞亂我的時間表
[00:39:46.320 --> 00:39:48.320]  原來我媽89歲都可以這麼忙
[00:39:48.320 --> 00:39:50.320]  人都很忙
[00:39:50.320 --> 00:39:52.320]  但你要問我忙什麼
[00:39:52.320 --> 00:39:54.320]  為了人的將來
[00:39:54.320 --> 00:39:56.320]  有兩件事我建議你們
[00:39:56.320 --> 00:39:58.320]  為了人的將來
[00:39:58.320 --> 00:40:00.320]  你肯不肯不單止忍耐
[00:40:00.320 --> 00:40:02.320]  你肯不肯減少你的時間
[00:40:02.320 --> 00:40:04.320]  肯不肯拿出你的時間
[00:40:04.320 --> 00:40:06.320]  有些事你是可以做
[00:40:06.320 --> 00:40:08.320]  可不可以做少一點
[00:40:08.320 --> 00:40:10.320]  我舉例說看報紙
[00:40:10.320 --> 00:40:12.320]  或者聽新聞
[00:40:12.320 --> 00:40:14.320]  或者上網看新聞
[00:40:14.320 --> 00:40:16.320]  有些人可以看一個小時兩個小時都可以
[00:40:16.320 --> 00:40:18.320]  我見過真的有人
[00:40:18.320 --> 00:40:20.320]  有人和我分享
[00:40:20.320 --> 00:40:22.320]  看報紙看到什麼地步
[00:40:22.320 --> 00:40:24.320]  真的連汁都混在一起
[00:40:24.320 --> 00:40:26.320]  連那些我不知道那些叫什麼
[00:40:26.320 --> 00:40:28.320]  那些叫皓文
[00:40:28.320 --> 00:40:30.320]  死了人是不是叫皓文
[00:40:30.320 --> 00:40:32.320]  傅文
[00:40:32.320 --> 00:40:34.320]  傅文
[00:40:34.320 --> 00:40:36.320]  他說看了數數人家的孫子
[00:40:36.320 --> 00:40:38.320]  數數人家的兒子
[00:40:38.320 --> 00:40:40.320]  這麼多時間
[00:40:40.320 --> 00:40:42.320]  很好奇做一下統計
[00:40:42.320 --> 00:40:44.320]  有些家庭有些大家庭
[00:40:44.320 --> 00:40:46.320]  小家庭看我屬於什麼家庭
[00:40:46.320 --> 00:40:48.320]  這麼多時間
[00:40:48.320 --> 00:40:50.320]  真的沒空沒事做
[00:40:50.320 --> 00:40:52.320]  舉例說有些人很喜歡看
[00:40:52.320 --> 00:40:54.320]  看球賽
[00:40:54.320 --> 00:40:57.320]  真的混在一起連開場的角都聽
[00:40:57.320 --> 00:40:59.320]  所以以致我們用了很多時間
[00:40:59.320 --> 00:41:01.320]  不是說這些不對
[00:41:01.320 --> 00:41:03.320]  可不可以用少一點
[00:41:03.320 --> 00:41:05.320]  可不可以用少一點
[00:41:05.320 --> 00:41:07.320]  當你用少一點時間就多一點時間出來
[00:41:07.320 --> 00:41:09.320]  可以做一些福音的工作
[00:41:09.320 --> 00:41:11.320]  免得你這麼忙
[00:41:11.320 --> 00:41:13.320]  我告訴你我很喜歡看籃球
[00:41:13.320 --> 00:41:15.320]  NBA
[00:41:15.320 --> 00:41:17.320]  我基本上是沒看過一場全場的籃球賽
[00:41:17.320 --> 00:41:19.320]  因為我不想
[00:41:19.320 --> 00:41:21.320]  用太多時間
[00:41:21.320 --> 00:41:23.320]  所以通常是看新聞
[00:41:23.320 --> 00:41:25.320]  看那些所謂花絮
[00:41:25.320 --> 00:41:27.320]  就是這樣看一分鐘兩分鐘
[00:41:27.320 --> 00:41:29.320]  我不是不想看
[00:41:29.320 --> 00:41:31.320]  我很想看
[00:41:31.320 --> 00:41:33.320]  例如奧運會我很想看
[00:41:33.320 --> 00:41:35.320]  我沒時間看
[00:41:35.320 --> 00:41:37.320]  為什麼?因為我希望把時間留出來
[00:41:37.320 --> 00:41:39.320]  做神的工作
[00:41:39.320 --> 00:41:41.320]  所以一方面是說
[00:41:41.320 --> 00:41:43.320]  考慮減少你的時間
[00:41:43.320 --> 00:41:45.320]  你也要考慮決定拿出你的時間
[00:41:45.320 --> 00:41:47.320]  以致能夠參與福音的工作
[00:41:47.320 --> 00:41:49.320]  有句話我很喜歡送給弟兄姊妹
[00:41:49.320 --> 00:41:51.320]  這句話很簡單六個字
[00:41:51.320 --> 00:41:53.320]  放下為了承擔
[00:41:53.320 --> 00:41:55.320]  有些東西你肯放下
[00:41:55.320 --> 00:41:57.320]  因為你想承擔更多
[00:41:57.320 --> 00:41:59.320]  你做不到其他東西
[00:41:59.320 --> 00:42:01.320]  人就是這麼有限
[00:42:01.320 --> 00:42:03.320]  所以要自己想一想
[00:42:03.320 --> 00:42:05.320]  肯不肯
[00:42:05.320 --> 00:42:07.320]  本來你看見他去到那個地方哥倫多
[00:42:07.320 --> 00:42:09.320]  人拒絕他
[00:42:09.320 --> 00:42:11.320]  轉頭去到最後24節
[00:42:11.320 --> 00:42:13.320]  有一個猶太人名叫阿波羅
[00:42:13.320 --> 00:42:15.320]  這班人不相信
[00:42:15.320 --> 00:42:17.320]  這個你看看多好
[00:42:17.320 --> 00:42:19.320]  又會講聖經
[00:42:19.320 --> 00:42:21.320]  又肯聽人講
[00:42:21.320 --> 00:42:23.320]  不是沒有希望的
[00:42:23.320 --> 00:42:25.320]  人間有希望
[00:42:25.320 --> 00:42:27.320]  所以要承擔我們的使命
[00:42:27.320 --> 00:42:29.320]  拿出我們的耐性
[00:42:29.320 --> 00:42:31.320]  拿出我們的時間
[00:42:31.320 --> 00:42:33.320]  來承擔這個使命
[00:42:33.320 --> 00:42:35.320]  兩句說話給大家
[00:42:35.320 --> 00:42:37.320]  在大綱有講
[00:42:37.320 --> 00:42:39.320]  不能夠放棄的使命
[00:42:39.320 --> 00:42:41.320]  不能夠避免的代價
[00:42:41.320 --> 00:42:43.320]  你要承擔使命
[00:42:43.320 --> 00:42:45.320]  你就要拿出你的代價
[00:42:45.320 --> 00:42:47.320]  下面有四樣東西請大家做
[00:42:47.320 --> 00:42:49.320]  第一樣東西
[00:42:49.320 --> 00:42:51.320]  鎖定你的對象
[00:42:51.320 --> 00:42:53.320]  第二樣東西決定你的行動
[00:42:53.320 --> 00:42:55.320]  第三樣東西減少你的時間
[00:42:55.320 --> 00:42:57.320]  第四樣東西拿出你的時間
[00:42:57.320 --> 00:42:59.320]  在有限人生中
[00:42:59.320 --> 00:43:01.320]  做一個福音人
[00:43:01.320 --> 00:43:03.320]  做主的精兵
[00:43:03.320 --> 00:43:05.320]  今日教會的題目是
[00:43:05.320 --> 00:43:07.320]  禱告復興
[00:43:07.320 --> 00:43:09.320]  作主精兵
[00:43:09.320 --> 00:43:11.320]  我開頭講過
[00:43:11.320 --> 00:43:13.320]  基督徒四件事是甚麼
[00:43:13.320 --> 00:43:15.320]  站得出來 活得出來 講得出來
[00:43:15.320 --> 00:43:17.320]  救得出來
[00:43:17.320 --> 00:43:19.320]  這是神給我們的使命
[00:43:19.320 --> 00:43:21.320]  我盼望報成教會
[00:43:21.320 --> 00:43:23.320]  都要明白
[00:43:23.320 --> 00:43:25.320]  很多人說今天的人很難信耶穌
[00:43:25.320 --> 00:43:27.320]  我又知道 你又信了
[00:43:27.320 --> 00:43:29.320]  是不是
[00:43:29.320 --> 00:43:31.320]  你又信了 我又信了
[00:43:31.320 --> 00:43:33.320]  很多人信了
[00:43:33.320 --> 00:43:35.320]  還有一個阿波羅的不要記得
[00:43:35.320 --> 00:43:37.320]  還有的不要放棄
[00:43:37.320 --> 00:43:39.320]  肯去承擔
[00:43:39.320 --> 00:43:41.320]  肯付代價 想起一些人
[00:43:41.320 --> 00:43:43.320]  想起一些親友
[00:43:43.320 --> 00:43:45.320]  可能你很久沒有找他
[00:43:45.320 --> 00:43:47.320]  你都不想和他講耶穌
[00:43:47.320 --> 00:43:49.320]  不想和他講福音
[00:43:49.320 --> 00:43:51.320]  但在祈禱裏
[00:43:51.320 --> 00:43:53.320]  你會很驚訝神給你的機會
[00:43:53.320 --> 00:43:55.320]  你試一下
[00:43:55.320 --> 00:43:57.320]  約一下他
[00:43:57.320 --> 00:43:59.320]  關心他 為他祈禱
[00:43:59.320 --> 00:44:01.320]  見一下他 花時間和他一起
[00:44:01.320 --> 00:44:03.320]  忍
[00:44:03.320 --> 00:44:05.320]  將時間拿出來
[00:44:05.320 --> 00:44:07.320]  沒有殺種
[00:44:07.320 --> 00:44:09.320]  是沒有修葛
[00:44:09.320 --> 00:44:11.320]  沒有姦淫 是沒有修葛
[00:44:11.320 --> 00:44:13.320]  所以希望大家都記住
[00:44:13.320 --> 00:44:15.320]  我們是有一個福音使命
[00:44:15.320 --> 00:44:17.320]  在過境人間當中
[00:44:17.320 --> 00:44:19.320]  我們要做一個福音
[00:44:19.320 --> 00:44:21.320]  人生有限 不要隨隨便便
[00:44:21.320 --> 00:44:23.320]  隨隨便便
[00:44:23.320 --> 00:44:25.320]  認真面對生命
[00:44:25.320 --> 00:44:27.320]  認真去承擔使命
[00:44:27.320 --> 00:44:29.320]  所以我再講一次
[00:44:29.320 --> 00:44:31.320]  想起你的親友 鎖定你的對象
[00:44:31.320 --> 00:44:33.320]  決定你的行動
[00:44:33.320 --> 00:44:35.320]  為了他們的將來 減少你的時間
[00:44:35.320 --> 00:44:37.320]  拿出你的時間
[00:44:37.320 --> 00:44:39.320]  今天開始有所行動
[00:44:39.320 --> 00:44:41.320]  你會覺得人生精彩很多
[00:44:41.320 --> 00:44:43.320]  精彩很多
[00:44:43.320 --> 00:44:45.320]  我們一起祈禱
[00:44:45.320 --> 00:44:47.320]  天父我們求祢
[00:44:47.320 --> 00:44:49.320]  教導我們 幫助我們
[00:44:49.320 --> 00:44:51.320]  不要隨隨便便
[00:44:51.320 --> 00:44:53.320]  珍惜祢給我們的位份
[00:44:53.320 --> 00:44:55.320]  我們是君尊的祭司
[00:44:55.320 --> 00:44:57.320]  我們是屬神的子民
[00:44:57.320 --> 00:44:59.320]  所以求祢幫助我們
[00:44:59.320 --> 00:45:01.320]  我們有個責任 要宣揚
[00:45:01.320 --> 00:45:03.320]  救我們出黑暗 入奇妙光明者的美德
[00:45:03.320 --> 00:45:05.320]  幫我們能夠明白
