
[00:00:00.000 --> 00:00:09.800]  早上我去看醫生 前兩天有點不舒服
[00:37:51.760 --> 00:37:56.760]  在中國一個很荒涼的怨憤裡
[00:37:56.760 --> 00:37:59.760]  他們影響了周圍的族群
[00:37:59.760 --> 00:38:00.760]  除了律師族之外
[00:38:00.760 --> 00:38:02.760]  還有其他的族群
[00:38:02.760 --> 00:38:06.760]  因此他們也成為了信主
[00:38:06.760 --> 00:38:12.760]  修輔能人在那裡有什麼能力呢?
[00:38:12.760 --> 00:38:14.760]  在人看來
[00:38:14.760 --> 00:38:18.760]  他一個人可以做到多少呢?
[00:38:18.760 --> 00:38:23.760]  就是他默默無言地創造他們的文字
[00:38:23.760 --> 00:38:26.760]  這就改變了整個族人
[00:38:26.760 --> 00:38:32.760]  改變了整個雲南的西南邊境
[00:38:32.760 --> 00:38:37.760]  今天教會也需要很多隱藏的人
[00:38:37.760 --> 00:38:41.760]  我們做多少不要緊
[00:38:41.760 --> 00:38:44.760]  上帝會為我們繼續
[00:38:44.760 --> 00:38:46.760]  只要我們肯去做
[00:38:46.760 --> 00:38:48.760]  愛護教會
[00:38:48.760 --> 00:38:50.760]  愛護周圍的人
[00:38:50.760 --> 00:38:54.760]  默默無言地為教會禱告
[00:38:54.760 --> 00:38:55.760]  為社區禱告
[00:38:55.760 --> 00:38:57.760]  為香港禱告
[00:38:57.760 --> 00:39:00.760]  默默無言地在教會裡
[00:39:00.760 --> 00:39:02.760]  一句問候
[00:39:02.760 --> 00:39:06.760]  一句愛心的行動已經很足夠
[00:39:06.760 --> 00:39:07.760]  求主祝福我們
[00:39:07.760 --> 00:39:08.760]  我們同心協力
[00:39:08.760 --> 00:39:10.760]  我們一起祈禱
[00:39:10.760 --> 00:39:14.760]  撐住我們知道主祢自己比我們有最好
[00:39:14.760 --> 00:39:15.760]  就是我們的救贖
[00:39:15.760 --> 00:39:17.760]  成為我們的兒女
[00:39:17.760 --> 00:39:19.760]  當我們擁有這個身份的時候
[00:39:19.760 --> 00:39:21.760]  很多事情都改變
[00:39:21.760 --> 00:39:23.760]  我們看的事情改變
[00:39:23.760 --> 00:39:26.760]  做的事情與以前都不一樣
[00:39:26.760 --> 00:39:28.760]  因為我們屬於祢
[00:39:28.760 --> 00:39:29.760]  是祢的兒女
[00:39:29.760 --> 00:39:31.760]  求祢幫助我們
[00:39:31.760 --> 00:39:35.760]  將我們殘留的不好的事情除去
[00:39:35.760 --> 00:39:37.760]  讓我們生命成長
[00:39:37.760 --> 00:39:38.760]  更愛主
[00:39:38.760 --> 00:39:40.760]  祝福眾頂姐妹
[00:39:40.760 --> 00:39:42.760]  我們默默地在祢的獻上
[00:39:42.760 --> 00:39:43.760]  去服侍祢
[00:39:43.760 --> 00:39:44.760]  叫教會得希望
[00:39:44.760 --> 00:39:46.760]  領姐妹得造就
[00:39:46.760 --> 00:39:49.760]  求祢改變我們每一個人
[00:39:49.760 --> 00:39:53.760]  從向自己看成為向主看
[00:39:53.760 --> 00:39:55.760]  求祢與我們同在
[00:39:55.760 --> 00:39:56.760]  祈禱奉主命求
[00:39:56.760 --> 00:39:58.760]  誠心所願
[00:39:59.760 --> 00:40:02.760]  字幕由 Amara.org 社群提供
[00:40:02.760 --> 00:40:05.760]  (感謝支持 Amara.org 社群的支持)
[00:40:06.760 --> 00:40:09.760]  (感謝支持 Amara.org 社群的支持)
[00:40:09.760 --> 00:40:12.760]  (字幕由 Amara.org 社群提供)

