
[00:00:00.000 --> 00:00:05.000]  各位親愛的朋友 祝各位平安
[00:44:02.000 --> 00:44:04.000]  我很深印象
[00:44:04.000 --> 00:44:06.000]  幼稚園就要開始
[00:44:06.000 --> 00:44:08.000]  喝熱牛奶
[00:44:08.000 --> 00:44:10.000]  去完洗手間要洗手
[00:44:10.000 --> 00:44:12.000]  排隊不要聊天
[00:44:12.000 --> 00:44:14.000]  分享食物
[00:44:14.000 --> 00:44:16.000]  他肚餓的
[00:44:16.000 --> 00:44:18.000]  就給他一塊土耳其餅
[00:44:18.000 --> 00:44:20.000]  好不好吃
[00:44:20.000 --> 00:44:22.000]  哪有世界末日
[00:44:22.000 --> 00:44:24.000]  上帝掌管的宇宙
[00:44:24.000 --> 00:44:26.000]  我們唱過的
[00:44:26.000 --> 00:44:28.000]  不過現在不流行
[00:44:28.000 --> 00:44:30.000]  這是天賦世界
[00:44:30.000 --> 00:44:36.000]  天賦的世界
[00:44:36.000 --> 00:44:38.000]  不是只說對錯
[00:44:38.000 --> 00:44:42.000]  不是只說你對我對
[00:44:42.000 --> 00:44:44.000]  誰對誰對
[00:44:44.000 --> 00:44:48.000]  天賦的世界
[00:44:48.000 --> 00:44:50.000]  上帝
[00:44:50.000 --> 00:44:52.000]  如果用整本舊約聖經
[00:44:52.000 --> 00:44:54.000]  來講
[00:44:54.000 --> 00:44:56.000]  很奇怪的書卷
[00:44:56.000 --> 00:44:58.000]  出現一句說話
[00:44:58.000 --> 00:45:00.000]  上帝做惡人
[00:45:00.000 --> 00:45:02.000]  是為了災難的日子
[00:45:02.000 --> 00:45:06.000]  我們不懂得解釋這句說話
[00:45:06.000 --> 00:45:08.000]  上帝不是
[00:45:08.000 --> 00:45:10.000]  做他為災難
[00:45:10.000 --> 00:45:12.000]  上帝管理
[00:45:12.000 --> 00:45:14.000]  行惡的人
[00:45:14.000 --> 00:45:16.000]  都有目的
[00:45:16.000 --> 00:45:18.000]  上帝管的
[00:45:18.000 --> 00:45:20.000]  所以中間那幾節
[00:45:20.000 --> 00:45:22.000]  我和約伯說
[00:45:22.000 --> 00:45:24.000]  誰管惡人
[00:45:24.000 --> 00:45:26.000]  你管得到嗎
[00:45:26.000 --> 00:45:28.000]  你管得到的
[00:45:28.000 --> 00:45:30.000]  我讓你管
[00:45:30.000 --> 00:45:32.000]  但那個不重要
[00:45:32.000 --> 00:45:34.000]  不是最重要
[00:45:34.000 --> 00:45:36.000]  不是我們今天說的
[00:45:36.000 --> 00:45:38.000]  世界末日的事情
[00:45:38.000 --> 00:45:40.000]  世界末日是上帝掌管的
[00:45:40.000 --> 00:45:42.000]  光和暗
[00:45:42.000 --> 00:45:44.000]  基督徒的facebook
[00:45:44.000 --> 00:45:46.000]  為什麼要黑了
[00:45:46.000 --> 00:45:48.000]  因為沒有光
[00:45:48.000 --> 00:45:50.000]  因為沒有上帝的光
[00:45:50.000 --> 00:45:52.000]  放一支蠟燭在這裡
[00:45:52.000 --> 00:45:54.000]  突破講得好
[00:45:54.000 --> 00:45:56.000]  與其就坐黑暗
[00:45:56.000 --> 00:45:58.000]  不記得了
[00:45:58.000 --> 00:46:00.000]  不如燃燒自己
[00:46:00.000 --> 00:46:06.000]  這是天賦的世界
[00:46:06.000 --> 00:46:10.000]  四十章十五節
[00:46:10.000 --> 00:46:12.000]  應該是我們的金句
[00:46:12.000 --> 00:46:14.000]  上帝說
[00:46:14.000 --> 00:46:16.000]  我做河馬
[00:46:16.000 --> 00:46:18.000]  又做你
[00:46:18.000 --> 00:46:20.000]  原本是
[00:46:20.000 --> 00:46:22.000]  我做河馬和你一起
[00:46:22.000 --> 00:46:24.000]  有沒有搞錯
[00:46:24.000 --> 00:46:26.000]  來我家搞不定
[00:46:26.000 --> 00:46:28.000]  在上帝的世界
[00:46:28.000 --> 00:46:30.000]  河馬和你
[00:46:30.000 --> 00:46:32.000]  都是祂管的
[00:46:32.000 --> 00:46:34.000]  懂得聽嗎
[00:46:34.000 --> 00:46:40.000]  上帝在寶座上
[00:46:40.000 --> 00:46:42.000]  但是祂留心
[00:46:42.000 --> 00:46:44.000]  祂的僕人約伯
[00:46:44.000 --> 00:46:46.000]  祂的僕人約伯
[00:46:46.000 --> 00:46:48.000]  上帝回答約伯
[00:46:48.000 --> 00:46:50.000]  不過上帝給時間空間
[00:46:50.000 --> 00:46:52.000]  約伯和他的朋友
[00:46:52.000 --> 00:46:54.000]  討論
[00:46:54.000 --> 00:46:56.000]  分辨對錯
[00:46:56.000 --> 00:46:58.000]  反省自己
[00:46:58.000 --> 00:47:00.000]  到底
[00:47:00.000 --> 00:47:02.000]  我是否真的
[00:47:02.000 --> 00:47:04.000]  有一些隱而未現的過錯
[00:47:04.000 --> 00:47:06.000]  上帝不心急
[00:47:06.000 --> 00:47:08.000]  等到三十八章
[00:47:08.000 --> 00:47:10.000]  是我們心急
[00:47:10.000 --> 00:47:12.000]  可以嗎
[00:47:12.000 --> 00:47:14.000]  上帝等
[00:47:14.000 --> 00:47:16.000]  已說了
[00:47:16.000 --> 00:47:18.000]  等了以利戶
[00:47:18.000 --> 00:47:20.000]  年輕人
[00:47:20.000 --> 00:47:22.000]  執事會要陳詞
[00:47:22.000 --> 00:47:24.000]  好
[00:47:24.000 --> 00:47:26.000]  上帝讓你說
[00:47:26.000 --> 00:47:28.000]  但上帝不審判
[00:47:28.000 --> 00:47:30.000]  上帝不是開庭
[00:47:30.000 --> 00:47:32.000]  你打三十板
[00:47:32.000 --> 00:47:34.000]  他就還押七天
[00:47:34.000 --> 00:47:36.000]  你又要判勞教中心
[00:47:36.000 --> 00:47:38.000]  上帝愛
[00:47:38.000 --> 00:47:40.000]  他所做的一切
[00:47:40.000 --> 00:47:42.000]  在上帝的世界裏
[00:47:42.000 --> 00:47:44.000]  是生命
[00:47:44.000 --> 00:47:46.000]  是活力
[00:47:46.000 --> 00:47:48.000]  是愛
[00:47:48.000 --> 00:47:50.000]  是欣賞
[00:47:50.000 --> 00:47:52.000]  是驚訝
[00:47:52.000 --> 00:47:54.000]  是驚訝
[00:47:54.000 --> 00:47:56.000]  還有公道
[00:47:56.000 --> 00:47:58.000]  還有公道
[00:47:58.000 --> 00:48:00.000]  不是公義
[00:48:00.000 --> 00:48:02.000]  是公道
[00:48:02.000 --> 00:48:04.000]  我看國家地理雜誌的紀錄片
[00:48:04.000 --> 00:48:06.000]  我看國家地理雜誌的紀錄片
[00:48:06.000 --> 00:48:08.000]  我看出來的
[00:48:08.000 --> 00:48:10.000]  森林裏最惡的猛獸
[00:48:10.000 --> 00:48:12.000]  是獅子
[00:48:12.000 --> 00:48:14.000]  獅子獵食
[00:48:14.000 --> 00:48:16.000]  鹿走不掉
[00:48:16.000 --> 00:48:18.000]  不過
[00:48:18.000 --> 00:48:20.000]  獵到鹿之後
[00:48:20.000 --> 00:48:22.000]  獵到鹿之後
[00:48:22.000 --> 00:48:24.000]  一群
[00:48:24.000 --> 00:48:26.000]  那些叫什麼
[00:48:26.000 --> 00:48:28.000]  那些叫狗
[00:48:28.000 --> 00:48:30.000]  那些狗
[00:48:30.000 --> 00:48:32.000]  圍過來
[00:48:32.000 --> 00:48:34.000]  獅子就要走
[00:48:34.000 --> 00:48:36.000]  我看到這裏
[00:48:36.000 --> 00:48:38.000]  白灼
[00:48:38.000 --> 00:48:40.000]  是這樣的
[00:48:40.000 --> 00:48:42.000]  你以為牠最惡嗎
[00:48:42.000 --> 00:48:44.000]  不是的
[00:48:44.000 --> 00:48:46.000]  圍了一群野狗過來
[00:48:46.000 --> 00:48:48.000]  獅子看一看
[00:48:48.000 --> 00:48:50.000]  outnumbered
[00:48:50.000 --> 00:48:52.000]  不夠打
[00:48:52.000 --> 00:48:54.000]  這樣就退了
[00:48:54.000 --> 00:48:56.000]  花豹
[00:48:56.000 --> 00:48:58.000]  很漂亮的紋
[00:48:58.000 --> 00:49:00.000]  獵食也是
[00:49:00.000 --> 00:49:02.000]  百分之百
[00:49:02.000 --> 00:49:04.000]  當然一定不會
[00:49:04.000 --> 00:49:06.000]  一圈回去
[00:49:06.000 --> 00:49:08.000]  兩隻豹仔不見了
[00:49:08.000 --> 00:49:10.000]  沒有的
[00:49:10.000 --> 00:49:12.000]  你惡得多久
[00:49:12.000 --> 00:49:14.000]  你惡得去哪裏
[00:49:14.000 --> 00:49:16.000]  這個不是
[00:49:16.000 --> 00:49:18.000]  我們以為達爾文
[00:49:18.000 --> 00:49:20.000]  所說的
[00:49:20.000 --> 00:49:22.000]  弱肉強食
[00:49:22.000 --> 00:49:24.000]  強者永遠都強
[00:49:24.000 --> 00:49:26.000]  在天賦的世界裏
[00:49:26.000 --> 00:49:28.000]  你看清楚一點
[00:49:28.000 --> 00:49:30.000]  你知道嗎
[00:49:30.000 --> 00:49:32.000]  不是這樣的
[00:49:32.000 --> 00:49:36.000]  上帝的智慧
[00:49:36.000 --> 00:49:44.000]  上帝是用愛來管理他的世界
[00:49:44.000 --> 00:49:48.000]  就好像你教兒童主日學
[00:49:48.000 --> 00:49:50.000]  你教幼稚園
[00:49:50.000 --> 00:49:54.000]  你不會像訓練狗一樣
[00:49:54.000 --> 00:49:56.000]  分食物
[00:49:56.000 --> 00:49:58.000]  下午茶
[00:49:58.000 --> 00:50:00.000]  隻隻狗不准動
[00:50:00.000 --> 00:50:02.000]  不是的
[00:50:02.000 --> 00:50:04.000]  你很疼愛他們
[00:50:04.000 --> 00:50:06.000]  你不是整天在那裏
[00:50:06.000 --> 00:50:08.000]  拿著間尺拍桌子
[00:50:08.000 --> 00:50:10.000]  安靜安靜
[00:50:10.000 --> 00:50:12.000]  都要聽到
[00:50:12.000 --> 00:50:14.000]  我女兒回來做
[00:50:14.000 --> 00:50:16.000]  嚇得我馬上和她轉校
[00:50:16.000 --> 00:50:18.000]  你明白我的意思嗎
[00:50:18.000 --> 00:50:20.000]  學甚麼
[00:50:20.000 --> 00:50:22.000]  原來學拍桌子
[00:50:22.000 --> 00:50:24.000]  要污影飛過都聽到
[00:50:24.000 --> 00:50:26.000]  不是這樣的
[00:50:26.000 --> 00:50:28.000]  學分享
[00:50:28.000 --> 00:50:30.000]  學掌自己拍手
[00:50:30.000 --> 00:50:32.000]  學到了
[00:50:32.000 --> 00:50:34.000]  感謝主
[00:50:34.000 --> 00:50:36.000]  上帝掌管的世界
[00:50:36.000 --> 00:50:38.000]  約伯記結束的時候
[00:50:38.000 --> 00:50:40.000]  問我們
[00:50:40.000 --> 00:50:44.000]  其實神給人有智慧
[00:50:44.000 --> 00:50:50.000]  超過剛才所說的一切
[00:50:50.000 --> 00:50:52.000]  你想想
[00:50:52.000 --> 00:50:54.000]  無論宇宙
[00:50:54.000 --> 00:50:56.000]  無論生物
[00:50:56.000 --> 00:50:58.000]  甚至是鱷魚
[00:50:58.000 --> 00:51:00.000]  還是河馬
[00:51:00.000 --> 00:51:02.000]  怎樣用
[00:51:02.000 --> 00:51:04.000]  在上帝的世界當中
[00:51:04.000 --> 00:51:12.000]  你怎樣用神給你的智慧
[00:51:12.000 --> 00:51:16.000]  約伯記二十八章結束
[00:51:16.000 --> 00:51:18.000]  敬畏主
[00:51:18.000 --> 00:51:20.000]  遠離惡事
[00:51:20.000 --> 00:51:22.000]  就是智慧聰明
[00:51:22.000 --> 00:51:24.000]  中國人傳統
[00:51:24.000 --> 00:51:26.000]  不用聖經教的
[00:51:26.000 --> 00:51:28.000]  有沒有聽過
[00:51:28.000 --> 00:51:30.000]  這三句說話
[00:51:30.000 --> 00:51:32.000]  富貴不能淫
[00:51:32.000 --> 00:51:34.000]  貧賤不能疑
[00:51:34.000 --> 00:51:36.000]  威武不能屈
[00:51:36.000 --> 00:51:38.000]  沒有聽過
[00:51:38.000 --> 00:51:40.000]  不用說主耶穌字
[00:51:40.000 --> 00:51:42.000]  不用說拯救字
[00:51:42.000 --> 00:51:44.000]  不用說十字架
[00:51:44.000 --> 00:51:48.000]  這是創造的智慧
[00:51:48.000 --> 00:51:50.000]  約伯記一生
[00:51:50.000 --> 00:51:52.000]  敬畏神
[00:51:52.000 --> 00:51:54.000]  遠離惡事
[00:51:54.000 --> 00:51:56.000]  完全正直
[00:51:56.000 --> 00:52:00.000]  他可以讓撒旦
[00:52:00.000 --> 00:52:02.000]  到結束
[00:52:02.000 --> 00:52:04.000]  四十二章
[00:52:04.000 --> 00:52:06.000]  啞口無言
[00:52:06.000 --> 00:52:10.000]  一句說話都不能說
[00:52:10.000 --> 00:52:14.000]  他不是以色列人
[00:52:14.000 --> 00:52:16.000]  上帝沒有揀選他
[00:52:16.000 --> 00:52:20.000]  沒有從迦勒底的吾爾
[00:52:20.000 --> 00:52:22.000]  呼召他
[00:52:22.000 --> 00:52:24.000]  沒有拯救他
[00:52:24.000 --> 00:52:26.000]  脫離埃及遺奴之家
[00:52:26.000 --> 00:52:28.000]  沒有允許他
[00:52:28.000 --> 00:52:30.000]  大衛的子孫
[00:52:30.000 --> 00:52:32.000]  永遠坐在寶座上
[00:52:32.000 --> 00:52:36.000]  約伯就是一個普通的人
[00:52:36.000 --> 00:52:40.000]  生活在東方的世界
[00:52:40.000 --> 00:52:44.000]  他可以讓撒旦到最後
[00:52:44.000 --> 00:52:46.000]  你可以想像
[00:52:46.000 --> 00:52:48.000]  天庭上總有一日
[00:52:48.000 --> 00:52:50.000]  在約伯離開世界後
[00:52:50.000 --> 00:52:52.000]  耶和華坐在寶座上
[00:52:52.000 --> 00:52:54.000]  撒旦也在其中時立
[00:52:54.000 --> 00:52:56.000]  耶和華對撒旦說
[00:52:56.000 --> 00:52:58.000]  你作下去吧
[00:52:58.000 --> 00:53:00.000]  我不敢作聖經
[00:53:00.000 --> 00:53:02.000]  你想像下去吧
[00:53:02.000 --> 00:53:04.000]  猶太拉比鼓勵我們讀聖經
[00:53:04.000 --> 00:53:06.000]  投入
[00:53:06.000 --> 00:53:10.000]  明白約伯一生的價值
[00:53:10.000 --> 00:53:16.000]  不是搞清楚善惡是非對錯
[00:53:16.000 --> 00:53:20.000]  是榮耀上帝
[00:53:20.000 --> 00:53:26.000]  讓撒旦啞口無言
[00:53:26.000 --> 00:53:30.000]  約伯記說什麼
[00:53:30.000 --> 00:53:32.000]  二人受苦
[00:53:32.000 --> 00:53:34.000]  扔得很遠
[00:53:34.000 --> 00:53:40.000]  more exciting的主題
[00:53:40.000 --> 00:53:42.000]  上帝最後出來
[00:53:42.000 --> 00:53:44.000]  大約伯
[00:53:44.000 --> 00:53:46.000]  樣樣你都不懂
[00:53:46.000 --> 00:53:48.000]  上帝不是老師
[00:53:48.000 --> 00:53:50.000]  香港的老師會這樣說
[00:53:50.000 --> 00:53:52.000]  humiliate學生
[00:53:52.000 --> 00:53:56.000]  我長大了才知道
[00:53:56.000 --> 00:54:00.000]  老師有心理學上的問題
[00:54:00.000 --> 00:54:02.000]  多於同學有問題
[00:54:02.000 --> 00:54:04.000]  不是
[00:54:04.000 --> 00:54:06.000]  上帝欣賞我們
[00:54:06.000 --> 00:54:08.000]  是呀
[00:54:08.000 --> 00:54:12.000]  我曾經代課四年班半個學期
[00:54:12.000 --> 00:54:16.000]  班上有個男生
[00:54:16.000 --> 00:54:20.000]  考試測驗都不合格
[00:54:20.000 --> 00:54:22.000]  但他打乒乓球
[00:54:22.000 --> 00:54:24.000]  全校都不夠他打
[00:54:24.000 --> 00:54:28.000]  你欣賞他哪樣
[00:54:28.000 --> 00:54:30.000]  小朋友容易些
[00:54:30.000 --> 00:54:32.000]  身邊的大朋友
[00:54:32.000 --> 00:54:36.000]  和他一起工作
[00:54:36.000 --> 00:54:38.000]  一起侍奉
[00:54:38.000 --> 00:54:40.000]  很激氣
[00:54:40.000 --> 00:54:42.000]  你猜上帝會欣賞他什麼
[00:54:42.000 --> 00:54:46.000]  還是上帝要替你出頭
[00:54:46.000 --> 00:54:48.000]  今晚向他顯現
[00:54:48.000 --> 00:54:52.000]  明天嚇到他被孔都沒用
[00:54:52.000 --> 00:54:54.000]  不會的
[00:54:54.000 --> 00:54:56.000]  聖經告訴我們
[00:54:56.000 --> 00:55:02.000]  上帝不是這樣去管理他的世界
[00:55:02.000 --> 00:55:04.000]  讓我們管
[00:55:04.000 --> 00:55:06.000]  千萬不要
[00:55:06.000 --> 00:55:08.000]  你知道嗎
[00:55:08.000 --> 00:55:10.000]  你知道嗎
[00:55:10.000 --> 00:55:12.000]  不用
[00:55:12.000 --> 00:55:14.000]  我們活在天賦的世界
[00:55:14.000 --> 00:55:16.000]  若白說
[00:55:16.000 --> 00:55:18.000]  我的病未好
[00:55:18.000 --> 00:55:20.000]  我還在煩悶當中
[00:55:20.000 --> 00:55:22.000]  不過我開始有其他想法
[00:55:22.000 --> 00:55:24.000]  不是懊悔
[00:55:24.000 --> 00:55:26.000]  不需要認罪
[00:55:26.000 --> 00:55:32.000]  不過我開始改變我的心思意念
[00:55:32.000 --> 00:55:36.000]  羅馬書十二章就是這樣提醒我們
[00:55:36.000 --> 00:55:38.000]  所以弟兄們
[00:55:38.000 --> 00:55:40.000]  我以神的慈悲
[00:55:40.000 --> 00:55:42.000]  勸你們將身體獻上當作活祭
[00:55:42.000 --> 00:55:44.000]  是聖潔的
[00:55:44.000 --> 00:55:46.000]  是神所喜悅的
[00:55:46.000 --> 00:55:50.000]  你們如此侍奉乃是理所當然的
[00:55:50.000 --> 00:55:52.000]  請跟我一起背下去第二節
[00:55:52.000 --> 00:55:54.000]  不懂嗎
[00:55:54.000 --> 00:56:00.000]  只要心意更新變化
[00:56:00.000 --> 00:56:10.000]  叫你們測驗何為神善良、純全、可喜悅的旨意
[00:56:10.000 --> 00:56:12.000]  上帝嘆了半句
[00:56:12.000 --> 00:56:18.000]  誰用無知的言語使我的旨意暗昧不明
[00:56:18.000 --> 00:56:22.000]  心意更新變化
[00:56:22.000 --> 00:56:30.000]  測驗神掌管我們這個世界的旨意
[00:56:30.000 --> 00:56:33.000]  活在祂的世界當中
[00:56:33.000 --> 00:56:39.000]  不要活在我們自己的天地裏
[00:56:39.000 --> 00:56:41.000]  求主幫助我們
[00:56:41.000 --> 00:56:43.000]  《約伯記》暫停在此
[00:56:43.000 --> 00:56:46.000]  明年做完手術回來
[00:56:46.000 --> 00:56:53.000]  再和大家討論以色列尼西米基時代的重建
[00:56:53.000 --> 00:56:55.000]  我們同心低頭祈禱
[00:56:55.000 --> 00:56:58.000]  感謝天父
[00:56:58.000 --> 00:57:02.000]  因為這個世界是屬於你
[00:57:02.000 --> 00:57:06.000]  你沒有高高在上
[00:57:06.000 --> 00:57:08.000]  沒有空理我們
[00:57:08.000 --> 00:57:10.000]  相反
[00:57:10.000 --> 00:57:13.000]  你掌管一切
[00:57:13.000 --> 00:57:18.000]  卻仍然看顧
[00:57:18.000 --> 00:57:24.000]  甚至注意我們的生命生活
[00:57:24.000 --> 00:57:25.000]  多謝你
[00:57:25.000 --> 00:57:31.000]  但願我們的一生能夠完全正直
[00:57:31.000 --> 00:57:34.000]  懂得敬畏神
[00:57:34.000 --> 00:57:38.000]  更加學習遠離惡事
[00:57:38.000 --> 00:57:42.000]  讓我們活過這一生
[00:57:42.000 --> 00:57:47.000]  沒有浪費你給我們的機會
[00:57:47.000 --> 00:57:51.000]  向撒旦跨城
[00:57:51.000 --> 00:57:56.000]  讓他啞口無言
[00:57:56.000 --> 00:57:58.000]  求主幫助我們
[00:57:58.000 --> 00:58:00.000]  誰聽我們的祈禱
[00:58:00.000 --> 00:58:03.000]  奉耶穌基督的聖名
[00:58:03.000 --> 00:58:04.000]  阿們
[00:58:04.000 --> 00:58:05.000]  阿們
[00:58:06.000 --> 00:58:07.000]  阿們
[00:58:08.000 --> 00:58:09.000]  阿們
[00:58:10.000 --> 00:58:11.000]  阿們
[00:58:12.000 --> 00:58:13.000]  阿們
[00:58:14.000 --> 00:58:15.000]  阿們
[00:58:15.000 --> 00:58:18.000]  (字幕由 Amara.org 社群提供)
[00:58:18.000 --> 00:58:21.000]  (字幕由 Amara.org 社群提供)

