
[00:00:00.000 --> 00:00:05.640]  各位提醒姐妹、各位朋友,你們好!
[00:35:00.040 --> 00:35:02.760]  取得仇犯對他的信任
[00:35:02.760 --> 00:35:04.880]  就因為Coulson
[00:35:04.880 --> 00:35:07.360]  他將生命的曙光
[00:35:07.360 --> 00:35:10.680]  帶給Mezwell Prison裡面的人
[00:35:10.680 --> 00:35:11.640]  不單如此
[00:35:11.640 --> 00:35:13.520]  他後來更加成為了
[00:35:13.520 --> 00:35:15.800]  一個監獄團契的創始人
[00:35:15.800 --> 00:35:17.760]  Prison Fellowship
[00:35:17.760 --> 00:35:20.760]  將耶穌基督的新生命和盼望
[00:35:20.760 --> 00:35:23.640]  帶給無數的徒犯
[00:35:23.640 --> 00:35:25.760]  改變了他們的生命
[00:35:25.760 --> 00:35:29.200]  這個就是天國的展現
[00:35:29.200 --> 00:35:30.880]  無恥無錯
[00:35:30.880 --> 00:35:33.000]  在今天的時代
[00:35:33.000 --> 00:35:34.200]  在這個
[00:35:34.200 --> 00:35:36.760]  Already but not yet的時代
[00:35:36.760 --> 00:35:38.680]  我們已經嘗過天恩的滋味
[00:35:38.680 --> 00:35:40.840]  我們同夢主恩
[00:35:40.840 --> 00:35:43.640]  在這個地上建立神的家
[00:35:43.640 --> 00:35:46.760]  但我們仍然有很多限制
[00:35:46.760 --> 00:35:48.880]  仍然有很多的苦難
[00:35:48.880 --> 00:35:51.560]  仍然有很多的傲備
[00:35:51.560 --> 00:35:52.640]  希伯羅書的作者
[00:35:52.640 --> 00:35:55.360]  就鼓勵所有的信眾
[00:35:55.360 --> 00:35:58.200]  要堅持到底
[00:35:58.200 --> 00:35:59.960]  不要放棄
[00:35:59.960 --> 00:36:01.920]  堅持什麼
[00:36:01.920 --> 00:36:03.800]  堅持兩樣東西
[00:36:03.800 --> 00:36:04.800]  第一
[00:36:04.800 --> 00:36:09.680]  堅持一個膽量
[00:36:09.680 --> 00:36:11.360]  這個膽量
[00:36:11.360 --> 00:36:15.200]  是一個坦然勇敢
[00:36:15.200 --> 00:36:17.720]  信心踏上的一步
[00:36:17.720 --> 00:36:21.840]  你可以說是一個信心的功課
[00:36:21.840 --> 00:36:26.280]  不單止是要堅守這個膽量
[00:36:26.280 --> 00:36:30.400]  更加是要堅守可跨的盼望
[00:36:30.400 --> 00:36:33.120]  因為知道耶穌基督
[00:36:33.120 --> 00:36:34.720]  祂所說的
[00:36:34.720 --> 00:36:36.680]  就是
[00:36:36.680 --> 00:36:39.000]  一定會應許實現
[00:36:39.000 --> 00:36:43.000]  我們憑著祂所給我們的應許
[00:36:43.000 --> 00:36:45.000]  勇敢向前
[00:36:45.000 --> 00:36:47.360]  踏上信心的一步
[00:36:47.360 --> 00:36:49.360]  就好像Coson
[00:36:49.360 --> 00:36:52.480]  在監裏所見證的一樣
[00:36:52.480 --> 00:36:53.040]  好
[00:36:53.040 --> 00:36:54.840]  我們今天講到這裏為止
[00:36:54.840 --> 00:36:55.920]  請我們同心低頭
[00:36:55.920 --> 00:36:57.320]  我們同土告
[00:36:57.320 --> 00:36:58.960]  天父我們再次多謝你
[00:36:58.960 --> 00:37:00.080]  因為耶穌基督
[00:37:00.080 --> 00:37:02.040]  是為我們的使者
[00:37:02.040 --> 00:37:05.160]  將神的世界告訴我們
[00:37:05.160 --> 00:37:09.520]  以致我們能夠明白和上神國的滋味
[00:37:09.520 --> 00:37:11.320]  我們也多謝主
[00:37:11.320 --> 00:37:13.280]  你不單止是使者
[00:37:13.280 --> 00:37:15.120]  更加是大祭司
[00:37:15.120 --> 00:37:16.800]  你凡事受過試探
[00:37:16.800 --> 00:37:19.240]  以致你能夠明白我們的軟弱
[00:37:19.240 --> 00:37:20.480]  可以在耶穌基督面前
[00:37:20.480 --> 00:37:22.160]  在神面前
[00:37:22.160 --> 00:37:23.440]  為我們代求
[00:37:23.440 --> 00:37:24.960]  我們多謝你
[00:37:24.960 --> 00:37:27.240]  求你叫我們在這個時刻裏面
[00:37:27.240 --> 00:37:30.640]  堅守這個勇敢的心
[00:37:30.640 --> 00:37:32.640]  可誇的盼望
[00:37:32.640 --> 00:37:34.720]  仰望著耶穌基督
[00:37:34.720 --> 00:37:37.840]  知道你一定會拋棄我們
[00:37:37.840 --> 00:37:38.840]  我們今天土告
[00:37:38.840 --> 00:37:40.960]  那是奉耶穌基督名求
[00:37:40.960 --> 00:37:41.480]  阿末
[00:37:41.840 --> 00:37:43.840]  謝謝大家的支持
[00:37:44.200 --> 00:37:46.200]  謝謝大家的支持
[00:37:46.560 --> 00:37:48.560]  謝謝大家的支持
[00:37:48.920 --> 00:37:50.920]  謝謝大家的支持
[00:37:51.280 --> 00:37:53.280]  謝謝大家的支持
[00:37:53.280 --> 00:37:55.960]  我就是想要你和我一起去玩的
[00:37:55.960 --> 00:37:58.400]  我就是想要你和我一起去玩的

