
[00:00:00.000 --> 00:00:04.600]  各位聽眾 各位聽眾 各位聽眾
[00:26:31.200 --> 00:26:32.200]  在二十九節說什麼呢
[00:26:32.200 --> 00:26:33.200]  他說
[00:26:33.200 --> 00:26:34.200]  疲乏他事能力
[00:26:34.200 --> 00:26:35.200]  軟弱他家力量
[00:26:35.200 --> 00:26:36.200]  其實這句
[00:26:36.200 --> 00:26:37.200]  我想了很久
[00:26:37.200 --> 00:26:38.200]  有時我不是很明白
[00:26:38.200 --> 00:26:39.200]  好像沒說話
[00:26:39.200 --> 00:26:41.200]  你餓了就吃東西
[00:26:41.200 --> 00:26:43.200]  你口渴了就喝東西
[00:26:43.200 --> 00:26:45.200]  好像沒什麼話說
[00:26:45.200 --> 00:26:46.200]  其實我讀完之後
[00:26:46.200 --> 00:26:48.200]  是很合理的
[00:26:48.200 --> 00:26:50.200]  疲乏他事能力
[00:26:50.200 --> 00:26:51.200]  軟弱他家力量
[00:26:51.200 --> 00:26:53.200]  神是給我們所需
[00:26:53.200 --> 00:26:55.200]  不是給我們所想
[00:26:55.200 --> 00:26:56.200]  你要記住
[00:26:56.200 --> 00:26:58.200]  是合理的才給你
[00:26:58.200 --> 00:26:59.200]  合理的才給你
[00:26:59.200 --> 00:27:01.200]  如果神又愛又得
[00:27:01.200 --> 00:27:02.200]  為什麼不給呢
[00:27:02.200 --> 00:27:03.200]  因為不是你要的
[00:27:03.200 --> 00:27:05.200]  有時我們要些東西
[00:27:05.200 --> 00:27:07.200]  我們不知道自己要什麼
[00:27:07.200 --> 00:27:08.200]  你以為好
[00:27:08.200 --> 00:27:09.200]  其實未必是好的
[00:27:09.200 --> 00:27:11.200]  我有三個姐姐
[00:27:11.200 --> 00:27:13.200]  我有一次去我二姐姐家吃飯
[00:27:13.200 --> 00:27:14.200]  很多年前
[00:27:14.200 --> 00:27:16.200]  那時候她兒子不知兩三歲
[00:27:16.200 --> 00:27:17.200]  你知不知道有聽過
[00:27:17.200 --> 00:27:19.200]  外甥多次求
[00:27:19.200 --> 00:27:20.200]  為什麼呢
[00:27:20.200 --> 00:27:21.200]  因為外甥很喜歡學舅父
[00:27:21.200 --> 00:27:22.200]  有一次我去吃東西
[00:27:22.200 --> 00:27:24.200]  我又很喜歡吃公仔麵
[00:27:24.200 --> 00:27:25.200]  很喜歡辣椒醬
[00:27:25.200 --> 00:27:26.200]  弄了碗公仔麵
[00:27:26.200 --> 00:27:28.200]  我外甥拿了碗仔
[00:27:28.200 --> 00:27:29.200]  放在旁邊
[00:27:29.200 --> 00:27:31.200]  夾了幾條公仔麵
[00:27:31.200 --> 00:27:32.200]  湯
[00:27:32.200 --> 00:27:33.200]  學我
[00:27:33.200 --> 00:27:34.200]  很喜歡辣椒醬
[00:27:34.200 --> 00:27:35.200]  我放了很多辣椒醬
[00:27:35.200 --> 00:27:36.200]  他跟我說
[00:27:36.200 --> 00:27:37.200]  舅父舅父
[00:27:37.200 --> 00:27:38.200]  我都要我都要
[00:27:38.200 --> 00:27:40.200]  好啊舅父給你
[00:27:40.200 --> 00:27:42.200]  我姐姐在廚房聽到
[00:27:42.200 --> 00:27:43.200]  衝出來
[00:27:43.200 --> 00:27:44.200]  真是快到沒有影子
[00:27:44.200 --> 00:27:46.200]  第一句就罵我
[00:27:46.200 --> 00:27:48.200]  你做什麼
[00:27:48.200 --> 00:27:49.200]  為什麼要弄我兒子
[00:27:49.200 --> 00:27:50.200]  我沒弄你兒子
[00:27:50.200 --> 00:27:51.200]  他要辣椒醬
[00:27:51.200 --> 00:27:53.200]  不是我要給他
[00:27:53.200 --> 00:27:54.200]  他跟兒子說
[00:27:54.200 --> 00:27:55.200]  不可以吃的
[00:27:55.200 --> 00:27:57.200]  這個舅父是奸的
[00:27:57.200 --> 00:27:59.200]  不可以吃的
[00:27:59.200 --> 00:28:01.200]  你這麼小吃辣椒醬是不行的
[00:28:01.200 --> 00:28:03.200]  其實吃公仔麵都不好
[00:28:03.200 --> 00:28:04.200]  你玩兩三條就好了
[00:28:04.200 --> 00:28:06.200]  還要學他吃辣椒醬
[00:28:06.200 --> 00:28:08.200]  這個舅父是壞人
[00:28:08.200 --> 00:28:10.200]  誰知我外甥做什麼
[00:28:10.200 --> 00:28:11.200]  外甥做什麼
[00:28:11.200 --> 00:28:13.200]  哭
[00:28:13.200 --> 00:28:14.200]  哭啊
[00:28:14.200 --> 00:28:15.200]  為什麼不給我
[00:28:15.200 --> 00:28:16.200]  為什麼不給我
[00:28:16.200 --> 00:28:17.200]  為什麼不給我
[00:28:17.200 --> 00:28:18.200]  在哭
[00:28:18.200 --> 00:28:19.200]  我現在就跟他說
[00:28:19.200 --> 00:28:22.200]  其實兒子這些東西不適合你
[00:28:22.200 --> 00:28:24.200]  不是我不給你
[00:28:24.200 --> 00:28:25.200]  有時我們經常都這樣
[00:28:25.200 --> 00:28:26.200]  求這個求那個
[00:28:26.200 --> 00:28:27.200]  神不是給你
[00:28:27.200 --> 00:28:29.200]  而是不適合你
[00:28:29.200 --> 00:28:31.200]  你知道有時神聽
[00:28:31.200 --> 00:28:32.200]  我們說神真的很好
[00:28:32.200 --> 00:28:34.200]  神會聽祈禱
[00:28:34.200 --> 00:28:36.200]  但你知道神真的很好
[00:28:36.200 --> 00:28:37.200]  神不聽祈禱
[00:28:37.200 --> 00:28:39.200]  我再說多一次
[00:28:39.200 --> 00:28:40.200]  我們有時說神很好
[00:28:40.200 --> 00:28:41.200]  因為神聽祈禱
[00:28:41.200 --> 00:28:44.200]  但有時神都很好
[00:28:44.200 --> 00:28:46.200]  因為神不聽祈禱
[00:28:46.200 --> 00:28:47.200]  我聽過有個
[00:28:47.200 --> 00:28:49.200]  我忘記是弟兄還是妹妹
[00:28:49.200 --> 00:28:52.200]  我一路聽了都印象很深
[00:28:52.200 --> 00:28:53.200]  我們真的需要
[00:28:53.200 --> 00:28:54.200]  好像祈禱會說
[00:28:54.200 --> 00:28:55.200]  我們有時要感謝神
[00:28:55.200 --> 00:28:58.200]  不聽我們祈禱
[00:28:58.200 --> 00:29:00.200]  真的不聽我們是好事
[00:29:00.200 --> 00:29:02.200]  是好事
[00:29:02.200 --> 00:29:05.200]  我忘記是否在這裡說
[00:29:05.200 --> 00:29:07.200]  以前在教會有個弟兄
[00:29:07.200 --> 00:29:08.200]  叫馬弟兄
[00:29:08.200 --> 00:29:10.200]  我去教會的時候
[00:29:10.200 --> 00:29:11.200]  他跟我說
[00:29:11.200 --> 00:29:12.200]  徐弟兄你來
[00:29:12.200 --> 00:29:14.200]  我給你一些貼士
[00:29:14.200 --> 00:29:15.200]  教會有兩個弟兄
[00:29:15.200 --> 00:29:16.200]  很麻煩的
[00:29:16.200 --> 00:29:17.200]  非常麻煩
[00:29:17.200 --> 00:29:19.200]  你小心這兩個人
[00:29:19.200 --> 00:29:20.200]  你都認識他們很久
[00:29:20.200 --> 00:29:21.200]  明知這麼麻煩
[00:29:21.200 --> 00:29:23.200]  你們怎樣做
[00:29:23.200 --> 00:29:24.200]  我不知道其他
[00:29:24.200 --> 00:29:25.200]  我自己就為他們
[00:29:25.200 --> 00:29:27.200]  我不知道你聽到你的感覺
[00:29:27.200 --> 00:29:29.200]  我聽到就很感動
[00:29:29.200 --> 00:29:31.200]  真的很難
[00:29:31.200 --> 00:29:33.200]  其實他很不喜歡這兩個人
[00:29:33.200 --> 00:29:35.200]  我每次都為他們祈禱
[00:29:35.200 --> 00:29:36.200]  你怎樣祈禱
[00:29:36.200 --> 00:29:38.200]  我求神接他們回天家
[00:29:38.200 --> 00:29:40.200]  我說不是的
[00:29:40.200 --> 00:29:41.200]  什麼事
[00:29:41.200 --> 00:29:42.200]  這麼大仇口
[00:29:42.200 --> 00:29:44.200]  他說其實我想了很久
[00:29:44.200 --> 00:29:45.200]  這個弟兄很認真的
[00:29:45.200 --> 00:29:46.200]  馬弟兄
[00:29:46.200 --> 00:29:47.200]  他說我想了很久
[00:29:47.200 --> 00:29:49.200]  如果我求他離開我的教會
[00:29:49.200 --> 00:29:50.200]  他走了我沒有麻煩
[00:29:50.200 --> 00:29:52.200]  他會走去另一間教會
[00:29:52.200 --> 00:29:53.200]  就連累了他
[00:29:53.200 --> 00:29:55.200]  他說得很嚴重
[00:29:55.200 --> 00:29:56.200]  我們在多倫多
[00:29:56.200 --> 00:29:59.200]  他說多倫多華人教會的好處
[00:29:59.200 --> 00:30:00.200]  我才這樣為他祈禱
[00:30:00.200 --> 00:30:02.200]  求神接他回天家
[00:30:02.200 --> 00:30:04.200]  我記得我那時候聽完
[00:30:04.200 --> 00:30:05.200]  剛剛出來的幕會
[00:30:05.200 --> 00:30:06.200]  剛剛畢業
[00:30:06.200 --> 00:30:07.200]  其實我不是很聰明
[00:30:07.200 --> 00:30:10.200]  神給我一些東西可以想得到
[00:30:10.200 --> 00:30:11.200]  我跟弟兄說
[00:30:11.200 --> 00:30:12.200]  弟兄你有沒有想過
[00:30:12.200 --> 00:30:14.200]  當你這樣為這兩個弟兄祈禱的時候
[00:30:14.200 --> 00:30:17.200]  很可能這兩個弟兄都會為你這樣祈禱
[00:30:17.200 --> 00:30:18.200]  如果神聽的話
[00:30:18.200 --> 00:30:20.200]  很快教會就沒有人了
[00:30:20.200 --> 00:30:22.200]  教會開執事會
[00:30:22.200 --> 00:30:23.200]  開理事會
[00:30:23.200 --> 00:30:24.200]  開什麼會的時候
[00:30:24.200 --> 00:30:25.200]  有意見
[00:30:25.200 --> 00:30:26.200]  祈禱
[00:30:26.200 --> 00:30:27.200]  神接他
[00:30:27.200 --> 00:30:28.200]  一個人走了
[00:30:28.200 --> 00:30:29.200]  第二個人立即跟你祈禱
[00:30:29.200 --> 00:30:30.200]  你又走
[00:30:30.200 --> 00:30:31.200]  免得你幫他祈禱
[00:30:31.200 --> 00:30:32.200]  教會就沒有人了
[00:30:32.200 --> 00:30:33.200]  如果神什麼祈禱都聽
[00:30:33.200 --> 00:30:34.200]  對不對
[00:30:34.200 --> 00:30:36.200]  神什麼祈禱都可以聽
[00:30:36.200 --> 00:30:37.200]  因為不對
[00:30:37.200 --> 00:30:39.200]  我們經常說神為什麼不聽
[00:30:39.200 --> 00:30:41.200]  因為不聽是不行的
[00:30:41.200 --> 00:30:43.200]  那個時候有個年輕人來找我
[00:30:43.200 --> 00:30:44.200]  是中學生
[00:30:44.200 --> 00:30:46.200]  他說徐先生幫我祈禱
[00:30:46.200 --> 00:30:47.200]  我身無可戀
[00:30:47.200 --> 00:30:48.200]  為什麼
[00:30:48.200 --> 00:30:49.200]  因為女孩子不理他
[00:30:49.200 --> 00:30:51.200]  他說回到教會又難過
[00:30:51.200 --> 00:30:52.200]  回到學校又難過
[00:30:52.200 --> 00:30:53.200]  去到街市都難過
[00:30:53.200 --> 00:30:54.200]  去買菜又難過
[00:30:54.200 --> 00:30:55.200]  去踢球都難過
[00:30:55.200 --> 00:30:57.200]  他說很辛苦啊
[00:30:57.200 --> 00:30:58.200]  麻煩你幫我祈禱
[00:30:58.200 --> 00:30:59.200]  我回天家就好了
[00:30:59.200 --> 00:31:02.200]  我讀神學沒有教你怎樣為護友祈禱
[00:31:02.200 --> 00:31:03.200]  叫他回天家的
[00:31:03.200 --> 00:31:05.200]  我說不行的
[00:31:05.200 --> 00:31:07.200]  他很生氣就走了
[00:31:07.200 --> 00:31:08.200]  你都不愛我
[00:31:08.200 --> 00:31:10.200]  這麼痛苦都不幫我脫苦海
[00:31:10.200 --> 00:31:11.200]  我怎樣幫你脫苦海
[00:31:11.200 --> 00:31:13.200]  一會被人告怎麼辦
[00:31:13.200 --> 00:31:15.200]  我用祈禱謀殺就死了
[00:31:15.200 --> 00:31:17.200]  聽到我祈禱
[00:31:17.200 --> 00:31:18.200]  我真的死了怎麼辦
[00:31:18.200 --> 00:31:19.200]  我死都不願意
[00:31:19.200 --> 00:31:20.200]  一個月之後他回來找我
[00:31:20.200 --> 00:31:21.200]  他說徐先生
[00:31:21.200 --> 00:31:23.200]  我上次跟你說的事你沒有做吧
[00:31:23.200 --> 00:31:24.200]  我說沒有啊
[00:31:24.200 --> 00:31:25.200]  真的沒有
[00:31:25.200 --> 00:31:26.200]  他說這樣就好了
[00:31:26.200 --> 00:31:27.200]  我說為什麼
[00:31:27.200 --> 00:31:28.200]  剛剛看到那個女孩子很好的
[00:31:28.200 --> 00:31:29.200]  幸好你沒有求
[00:31:29.200 --> 00:31:31.200]  求我走就錯過了這個女孩子
[00:31:31.200 --> 00:31:34.200]  有時候自己都知道是壞的
[00:31:34.200 --> 00:31:36.200]  有時候盲目看不到
[00:31:36.200 --> 00:31:38.200]  覺得自己求這些完全對
[00:31:38.200 --> 00:31:39.200]  你根本就不知道
[00:31:39.200 --> 00:31:41.200]  所以聽禱告的神
[00:31:41.200 --> 00:31:42.200]  三樣東西
[00:31:42.200 --> 00:31:44.200]  第一是慈愛的神
[00:31:44.200 --> 00:31:46.200]  不要為了神不聽你的怨神
[00:31:46.200 --> 00:31:48.200]  如果神能今天手足清
[00:31:48.200 --> 00:31:50.200]  如果神能為你死
[00:31:50.200 --> 00:31:51.200]  好像我能夠為我的兒子
[00:31:51.200 --> 00:31:52.200]  真的含辛茹苦
[00:31:52.200 --> 00:31:53.200]  你知不知道換片
[00:31:53.200 --> 00:31:55.200]  你知不知道我學過的
[00:31:55.200 --> 00:31:56.200]  我換片真的上課
[00:31:56.200 --> 00:31:58.200]  換得很快的
[00:31:58.200 --> 00:31:59.200]  換完之後塗點Vaseline
[00:31:59.200 --> 00:32:00.200]  對不對
[00:32:00.200 --> 00:32:02.200]  我超快的
[00:32:02.200 --> 00:32:03.200]  我試過攤我自己
[00:32:03.200 --> 00:32:05.200]  半分鐘就換完
[00:32:05.200 --> 00:32:06.200]  乾乾淨淨
[00:32:06.200 --> 00:32:07.200]  抹得乾乾淨淨
[00:32:07.200 --> 00:32:08.200]  超快的
[00:32:08.200 --> 00:32:09.200]  有時候很想去參加比賽
[00:32:09.200 --> 00:32:11.200]  不過沒有人邀請我去
[00:32:11.200 --> 00:32:14.200]  我說爸爸跟你做這麼多事
[00:32:14.200 --> 00:32:15.200]  照顧你
[00:32:15.200 --> 00:32:17.200]  你病了我可以不眠不休陪你
[00:32:17.200 --> 00:32:19.200]  我可以為你擔憂
[00:32:19.200 --> 00:32:21.200]  你不可以因為我不聽你的
[00:32:21.200 --> 00:32:22.200]  你就說我不愛你
[00:32:22.200 --> 00:32:23.200]  第二
[00:32:23.200 --> 00:32:24.200]  神是大能的神
[00:32:24.200 --> 00:32:26.200]  祂不讓有原因的
[00:32:26.200 --> 00:32:27.200]  祂有祂的方法
[00:32:27.200 --> 00:32:28.200]  人有人的問題
[00:32:28.200 --> 00:32:29.200]  第三
[00:32:29.200 --> 00:32:30.200]  祂是合理的神
[00:32:30.200 --> 00:32:32.200]  神會什麼都給你
[00:32:32.200 --> 00:32:34.200]  但神也不是什麼都不給你
[00:32:34.200 --> 00:32:35.200]  所以你要記住這一點
[00:32:35.200 --> 00:32:38.200]  第二就是認識向神求的人
[00:32:38.200 --> 00:32:39.200]  第二點
[00:32:39.200 --> 00:32:40.200]  三十節三十一節
[00:32:40.200 --> 00:32:41.200]  三十節那裡怎麼說呢
[00:32:41.200 --> 00:32:43.200]  就是少年人都會疲乏困倦
[00:32:43.200 --> 00:32:45.200]  強壯都必傳言跌倒
[00:32:45.200 --> 00:32:47.200]  說完神之後就說到人了
[00:32:47.200 --> 00:32:50.200]  人一說就說少年說強壯
[00:32:50.200 --> 00:32:51.200]  為什麼說這兩樣呢
[00:32:51.200 --> 00:32:53.200]  因為這兩樣是最強壯
[00:32:53.200 --> 00:32:56.200]  最有精力的
[00:32:56.200 --> 00:32:58.200]  有些人說年輕人什麼都做得到
[00:32:58.200 --> 00:33:00.200]  我們這些人現在坐過山車
[00:33:00.200 --> 00:33:01.200]  都要有生命危險
[00:33:01.200 --> 00:33:02.200]  要買燕瘡
[00:33:02.200 --> 00:33:04.200]  他們年輕人什麼都做得到
[00:33:04.200 --> 00:33:05.200]  什麼都做得到
[00:33:05.200 --> 00:33:06.200]  吃又吃得多
[00:33:06.200 --> 00:33:07.200]  有些人真的吃東西
[00:33:07.200 --> 00:33:08.200]  有時候我們吃自助餐
[00:33:08.200 --> 00:33:09.200]  看到旁邊的台
[00:33:09.200 --> 00:33:11.200]  看得我越看越自卑
[00:33:11.200 --> 00:33:13.200]  我一個碟他就八個碟
[00:33:13.200 --> 00:33:15.200]  他們很喜歡騷東西
[00:33:15.200 --> 00:33:16.200]  一疊到很高
[00:33:16.200 --> 00:33:17.200]  真的好吃得
[00:33:17.200 --> 00:33:19.200]  這裡說少年人都會困倦
[00:33:19.200 --> 00:33:21.200]  強壯都會跌倒
[00:33:21.200 --> 00:33:23.200]  有時候小朋友來我家
[00:33:23.200 --> 00:33:25.200]  他媽媽和我太太聊天
[00:33:25.200 --> 00:33:26.200]  叫我看著小朋友
[00:33:26.200 --> 00:33:28.200]  真的都是兩三歲
[00:33:28.200 --> 00:33:29.200]  又會走又會走
[00:33:29.200 --> 00:33:31.200]  圍著咖啡桌
[00:33:31.200 --> 00:33:32.200]  在那裡跑圈
[00:33:32.200 --> 00:33:33.200]  我很害怕
[00:33:33.200 --> 00:33:34.200]  他撞到怎麼辦
[00:33:34.200 --> 00:33:36.200]  不停叫他不要跑
[00:33:36.200 --> 00:33:37.200]  他看著我又繼續跑
[00:33:37.200 --> 00:33:38.200]  不要跑
[00:33:38.200 --> 00:33:40.200]  看著我又繼續跑
[00:33:40.200 --> 00:33:42.200]  後來我就用那些反間計
[00:33:42.200 --> 00:33:43.200]  不知道什麼計
[00:33:43.200 --> 00:33:44.200]  就反過來
[00:33:44.200 --> 00:33:45.200]  跑吧
[00:33:45.200 --> 00:33:46.200]  他又不聽
[00:33:46.200 --> 00:33:48.200]  他還是繼續跑
[00:33:48.200 --> 00:33:49.200]  這個他又聽
[00:33:49.200 --> 00:33:50.200]  跑吧
[00:33:50.200 --> 00:33:51.200]  他繼續跑
[00:33:51.200 --> 00:33:52.200]  一邊跑一邊跑
[00:33:52.200 --> 00:33:53.200]  跑快一點
[00:33:53.200 --> 00:33:54.200]  又跑快一點
[00:33:54.200 --> 00:33:55.200]  沒多久突然間沒聲音
[00:33:55.200 --> 00:33:56.200]  他跌倒了
[00:33:56.200 --> 00:33:57.200]  不是死了
[00:33:57.200 --> 00:33:58.200]  是睡著了
[00:33:58.200 --> 00:34:00.200]  真的叫他趴在地上
[00:34:00.200 --> 00:34:01.200]  就睡著了
[00:34:01.200 --> 00:34:03.200]  BB真是兩三歲小朋友
[00:34:03.200 --> 00:34:04.200]  很有精力
[00:34:04.200 --> 00:34:06.200]  你試過照顧小朋友就知道
[00:34:06.200 --> 00:34:07.200]  很有精力
[00:34:07.200 --> 00:34:09.200]  不停走來走去
[00:34:09.200 --> 00:34:11.200]  不停地走
[00:34:11.200 --> 00:34:13.200]  真的很厲害
[00:34:13.200 --> 00:34:15.200]  但他也會累
[00:34:15.200 --> 00:34:16.200]  少年人壯年人
[00:34:16.200 --> 00:34:17.200]  跌倒也會累
[00:34:17.200 --> 00:34:18.200]  意思是什麼呢
[00:34:18.200 --> 00:34:20.200]  我們有這樣的慈愛的神
[00:34:20.200 --> 00:34:21.200]  有這樣的大能的神
[00:34:21.200 --> 00:34:22.200]  有這樣的合理的神
[00:34:22.200 --> 00:34:24.200]  你要記住人是需要這個神
[00:34:24.200 --> 00:34:26.200]  你要求這個神
[00:34:26.200 --> 00:34:28.200]  你要依靠這個神
[00:34:28.200 --> 00:34:29.200]  你是需要的
[00:34:29.200 --> 00:34:31.200]  但求你要信神
[00:34:31.200 --> 00:34:32.200]  所以這裡說
[00:34:32.200 --> 00:34:35.200]  等候耶和華必從心得力
[00:34:35.200 --> 00:34:38.200]  你等候不是等候你自己
[00:34:38.200 --> 00:34:39.200]  你要等候神
[00:34:39.200 --> 00:34:40.200]  你要順服
[00:34:40.200 --> 00:34:41.200]  你要等他
[00:34:41.200 --> 00:34:42.200]  你要等他
[00:34:42.200 --> 00:34:43.200]  所以你要明白
[00:34:43.200 --> 00:34:44.200]  我們經常說
[00:34:44.200 --> 00:34:45.200]  我為什麼要等呢
[00:34:45.200 --> 00:34:46.200]  你信嘛
[00:34:46.200 --> 00:34:47.200]  你信你就會等
[00:34:47.200 --> 00:34:49.200]  你不信你就不會等
[00:34:49.200 --> 00:34:50.200]  我在加拿大
[00:34:50.200 --> 00:34:51.200]  我們坐巴士
[00:34:51.200 --> 00:34:53.200]  我們有些叫transfer
[00:34:53.200 --> 00:34:54.200]  就是轉車飛
[00:34:54.200 --> 00:34:56.200]  你從一個交通到另一個交通
[00:34:56.200 --> 00:34:57.200]  轉車拿著轉車飛
[00:34:57.200 --> 00:34:58.200]  就不需要再付費
[00:34:58.200 --> 00:35:00.200]  就用轉車飛可以轉車
[00:35:00.200 --> 00:35:01.200]  我試過無數次
[00:35:01.200 --> 00:35:03.200]  我後來已經決定不會再這樣試
[00:35:03.200 --> 00:35:05.200]  當我等車來這裡
[00:35:05.200 --> 00:35:06.200]  要轉車的時候
[00:35:06.200 --> 00:35:09.200]  我就用心送車回來
[00:35:09.200 --> 00:35:11.200]  我試過很多次不信就走
[00:35:11.200 --> 00:35:13.200]  其實兩個站而已
[00:35:13.200 --> 00:35:14.200]  兩個街口
[00:35:14.200 --> 00:35:16.200]  一開始走
[00:35:16.200 --> 00:35:17.200]  不知為什麼
[00:35:17.200 --> 00:35:19.200]  每次走到中間巴士就來了
[00:35:19.200 --> 00:35:20.200]  當然是這樣的
[00:35:20.200 --> 00:35:21.200]  很多次
[00:35:21.200 --> 00:35:22.200]  為什麼我會走
[00:35:22.200 --> 00:35:23.200]  因為我不信
[00:35:23.200 --> 00:35:24.200]  你信你就不會走
[00:35:24.200 --> 00:35:25.200]  你不信就走
[00:35:25.200 --> 00:35:27.200]  很簡單而已
[00:35:27.200 --> 00:35:28.200]  很多時候
[00:35:28.200 --> 00:35:29.200]  等候神叫你等候神
[00:35:29.200 --> 00:35:30.200]  等候耶和華叫你等
[00:35:30.200 --> 00:35:31.200]  他有他的時間
[00:35:31.200 --> 00:35:32.200]  我們就急
[00:35:32.200 --> 00:35:33.200]  就自己出手
[00:35:33.200 --> 00:35:34.200]  那就失敗了
[00:35:34.200 --> 00:35:36.200]  這麼急做什麼呢
[00:35:36.200 --> 00:35:38.200]  譬如我去不了這裡
[00:35:38.200 --> 00:35:39.200]  偷渡吧
[00:35:39.200 --> 00:35:40.200]  不要這樣搞
[00:35:40.200 --> 00:35:42.200]  時間會到的
[00:35:42.200 --> 00:35:43.200]  不要用不法的手段
[00:35:43.200 --> 00:35:44.200]  等候耶和華
[00:35:44.200 --> 00:35:45.200]  你要信他
[00:35:45.200 --> 00:35:47.200]  他有他的時間
[00:35:47.200 --> 00:35:48.200]  有個銀行說過
[00:35:48.200 --> 00:35:50.200]  有明白才有信任
[00:35:50.200 --> 00:35:52.200]  如何明白
[00:35:52.200 --> 00:35:54.200]  你要看神的話語
[00:35:54.200 --> 00:35:55.200]  要認識
[00:35:55.200 --> 00:35:57.200]  下面說的我覺得很重要
[00:35:57.200 --> 00:35:58.200]  我們常說
[00:35:58.200 --> 00:36:00.200]  剛才我說祈禱就是想神聽
[00:36:00.200 --> 00:36:02.200]  我試過研究使徒行傳
[00:36:02.200 --> 00:36:03.200]  你發現使徒行傳
[00:36:03.200 --> 00:36:05.200]  使徒行神蹟
[00:36:05.200 --> 00:36:06.200]  坐牢
[00:36:06.200 --> 00:36:07.200]  牢又打開
[00:36:07.200 --> 00:36:08.200]  很厲害的
[00:36:08.200 --> 00:36:09.200]  天使又帶他出去
[00:36:09.200 --> 00:36:11.200]  真的很厲害的
[00:36:11.200 --> 00:36:13.200]  我經常都很想像彼得
[00:36:13.200 --> 00:36:14.200]  像約翰那樣
[00:36:14.200 --> 00:36:15.200]  神聽我的祈禱
[00:36:15.200 --> 00:36:16.200]  很厲害
[00:36:16.200 --> 00:36:18.200]  我們在使徒行傳第十二章第五節
[00:36:18.200 --> 00:36:21.200]  彼得被囚在監獄裡教會
[00:36:21.200 --> 00:36:22.200]  切切禱告
[00:36:22.200 --> 00:36:24.200]  我想求什麼呢?
[00:36:24.200 --> 00:36:25.200]  求祂能出來
[00:36:25.200 --> 00:36:26.200]  我有沒有出來?
[00:36:26.200 --> 00:36:27.200]  出來了
[00:36:27.200 --> 00:36:29.200]  我心想神真的好聽
[00:36:29.200 --> 00:36:30.200]  祈禱神真的很厲害
[00:36:30.200 --> 00:36:32.200]  我看回前面第一節說什麼呢?
[00:36:32.200 --> 00:36:35.200]  他說亞國被殺
[00:36:35.200 --> 00:36:38.200]  再看前面第七章發生什麼事呢?
[00:36:38.200 --> 00:36:40.200]  史提反被石頭打死
[00:36:40.200 --> 00:36:47.200]  為什麼彼得神救亞國史提反神就不救呢?
[00:36:47.200 --> 00:36:49.200]  原來很多事我們認為
[00:36:49.200 --> 00:36:51.200]  這樣才是神聽祈禱
[00:36:51.200 --> 00:36:53.200]  如果不是神就沒有聽
[00:36:53.200 --> 00:36:54.200]  所以史提反死了
[00:36:54.200 --> 00:36:55.200]  所以亞國死了
[00:36:55.200 --> 00:36:57.200]  彼得沒有死
[00:36:57.200 --> 00:36:58.200]  因為神聽祈禱
[00:36:58.200 --> 00:37:00.200]  你認為亞國死
[00:37:00.200 --> 00:37:01.200]  史提反死
[00:37:01.200 --> 00:37:02.200]  神沒有聽祈禱嗎?
[00:37:02.200 --> 00:37:04.200]  不可以
[00:37:04.200 --> 00:37:07.200]  如果你看回聖經的時候
[00:37:07.200 --> 00:37:11.200]  我先講歷史
[00:37:11.200 --> 00:37:13.200]  1900年義和團之亂
[00:37:13.200 --> 00:37:15.200]  Boxer Rebellion
[00:37:15.200 --> 00:37:17.200]  宣教士死了188人
[00:37:17.200 --> 00:37:19.200]  有沒有人為這些宣教士祈禱呢?
[00:37:19.200 --> 00:37:20.200]  當然有
[00:37:20.200 --> 00:37:21.200]  他的警察會
[00:37:21.200 --> 00:37:22.200]  他的教會
[00:37:22.200 --> 00:37:24.200]  他的家人為他們祈禱
[00:37:24.200 --> 00:37:26.200]  但是一路歧一路歧
[00:37:26.200 --> 00:37:28.200]  188人死了
[00:37:28.200 --> 00:37:31.200]  中國基督徒死了二萬多人
[00:37:31.200 --> 00:37:32.200]  宣教士當中
[00:37:32.200 --> 00:37:33.200]  死的188人
[00:37:33.200 --> 00:37:36.200]  佔一半以上人是20-40歲
[00:37:36.200 --> 00:37:38.200]  很年輕
[00:37:38.200 --> 00:37:40.200]  當我們聽到這些消息的時候
[00:37:40.200 --> 00:37:41.200]  我們一定會問神
[00:37:41.200 --> 00:37:42.200]  為什麼你不聽祈禱
[00:37:42.200 --> 00:37:44.200]  為什麼要封住他們
[00:37:44.200 --> 00:37:45.200]  硬要綁住他們
[00:37:45.200 --> 00:37:47.200]  讓他們殺不了這些宣教士
[00:37:47.200 --> 00:37:49.200]  為什麼你不聽呢?
[00:37:49.200 --> 00:37:51.200]  為什麼你不聽呢?
[00:37:51.200 --> 00:37:53.200]  但是你知不知道
[00:37:53.200 --> 00:37:58.200]  1900年義和團之亂之後
[00:37:58.200 --> 00:38:01.200]  那時候來華警察會只有61個
[00:38:01.200 --> 00:38:03.200]  1906年去到67個
[00:38:03.200 --> 00:38:06.200]  宣教士1900年只有1500個
[00:38:06.200 --> 00:38:09.200]  去到1914年有5400個
[00:38:09.200 --> 00:38:11.200]  1900年信徒只有8萬
[00:38:11.200 --> 00:38:13.200]  去到1920年有36個
[00:38:13.200 --> 00:38:17.200]  這些宣教士的血是沒有白流的
[00:38:17.200 --> 00:38:21.200]  神聽祈禱是讓這些宣教士
