
[00:00:00.000 --> 00:00:05.800]  各位早晨 早晨 很夠響的
[00:33:20.260 --> 00:33:22.260]  就是死都不讓她認錯
[00:33:22.260 --> 00:33:24.260]  讓父母不會責怪她
[00:33:24.260 --> 00:33:26.260]  在我自己的同工
[00:33:26.260 --> 00:33:28.260]  有很多大家姐
[00:33:28.260 --> 00:33:30.260]  我發現他們很難認錯
[00:33:30.260 --> 00:33:32.260]  很難認錯
[00:33:32.260 --> 00:33:34.260]  所以我都省了一口氣
[00:33:34.260 --> 00:33:36.260]  所以你就明白
[00:33:36.260 --> 00:33:38.260]  就算你是心理學家
[00:33:38.260 --> 00:33:40.260]  你都很難認錯
[00:33:40.260 --> 00:33:42.260]  因為是大家姐
[00:33:42.260 --> 00:33:44.260]  所以人要學對付自己
[00:33:44.260 --> 00:33:46.260]  就是試一下轉口
[00:33:46.260 --> 00:33:48.260]  我就這樣聽法
[00:33:48.260 --> 00:33:50.260]  就這樣講
[00:33:50.260 --> 00:33:52.260]  不過不知道是不是全部答案呢
[00:33:52.260 --> 00:33:54.260]  你認為有沒有另外一些說法呢
[00:33:54.260 --> 00:33:56.260]  那你老公就說
[00:33:56.260 --> 00:33:58.260]  怎知道一定是這樣
[00:33:58.260 --> 00:34:00.260]  有些機會而已
[00:34:00.260 --> 00:34:02.260]  還有些甚麼呢
[00:34:02.260 --> 00:34:04.260]  你找了你告訴我
[00:34:04.260 --> 00:34:06.260]  你轉性了
[00:34:06.260 --> 00:34:08.260]  你發現他喜歡和你相處很多
[00:34:08.260 --> 00:34:10.260]  其實人都是
[00:34:10.260 --> 00:34:12.260]  大哥都是這樣
[00:34:12.260 --> 00:34:14.260]  人很怕人
[00:34:14.260 --> 00:34:16.260]  不用說下去
[00:34:16.260 --> 00:34:18.260]  特別是夫妻
[00:34:18.260 --> 00:34:20.260]  全世界整個沙田的人
[00:34:20.260 --> 00:34:22.260]  都問你 你認為怎樣
[00:34:22.260 --> 00:34:24.260]  只有你老公不問
[00:34:24.260 --> 00:34:26.260]  那你當然說了都浪費力氣
[00:34:26.260 --> 00:34:28.260]  你認為怎樣 我不是人
[00:34:28.260 --> 00:34:30.260]  我不是怎樣的能力
[00:34:30.260 --> 00:34:32.260]  你想一下 你肯這樣做
[00:34:32.260 --> 00:34:34.260]  大家要學東西
[00:34:34.260 --> 00:34:36.260]  所以夫妻到六十歲後
[00:34:36.260 --> 00:34:38.260]  最好的身份就是做同學
[00:34:38.260 --> 00:34:40.260]  去哪裡學最好呢
[00:34:40.260 --> 00:34:42.260]  去圖書館
[00:34:42.260 --> 00:34:44.260]  最好學一個達文西原理
[00:34:44.260 --> 00:34:46.260]  就是你在牆上
[00:34:46.260 --> 00:34:48.260]  黏一張大紙
[00:34:48.260 --> 00:34:50.260]  很大張的
[00:34:50.260 --> 00:34:52.260]  然後剪貼方式
[00:34:52.260 --> 00:34:54.260]  貼你們兩個
[00:34:54.260 --> 00:34:56.260]  加起來
[00:34:56.260 --> 00:34:58.260]  一百條你不懂的題目
[00:34:58.260 --> 00:35:00.260]  一百條 比如說
[00:35:00.260 --> 00:35:02.260]  為甚麼人老了會脫髮呢
[00:35:02.260 --> 00:35:04.260]  黏一張紙在那裏
[00:35:04.260 --> 00:35:06.260]  為甚麼年紀老了之後
[00:35:06.260 --> 00:35:08.260]  很怕人家說老呢 黏一張紙在那裏
[00:35:08.260 --> 00:35:10.260]  總之你不知道 他又不知道就黏在那裏
[00:35:10.260 --> 00:35:12.260]  然後兩個同學
[00:35:12.260 --> 00:35:14.260]  就去找答案
[00:35:14.260 --> 00:35:16.260]  找到就告訴他 我知道這條是甚麼原因
[00:35:16.260 --> 00:35:18.260]  大家都覺得
[00:35:18.260 --> 00:35:20.260]  是呀 把紙撕下來
[00:35:20.260 --> 00:35:22.260]  又換一張紙上去
[00:35:22.260 --> 00:35:24.260]  保持著這一輩子有一百條不懂的東西
[00:35:24.260 --> 00:35:26.260]  哇 你們夫妻很快樂的
[00:35:26.260 --> 00:35:28.260]  兩個傻傻的
[00:35:28.260 --> 00:35:30.260]  在那裏找找
[00:35:30.260 --> 00:35:32.260]  這些是很快樂的人
[00:35:32.260 --> 00:35:34.260]  因為我做過這些輔導
[00:35:34.260 --> 00:35:36.260]  就是兩夫妻這樣成為了同學
[00:35:36.260 --> 00:35:38.260]  本來吵架是很重要的
[00:35:38.260 --> 00:35:40.260]  後來成為同學之後
[00:35:40.260 --> 00:35:42.260]  我又不懂 你又不懂
[00:35:42.260 --> 00:35:44.260]  我早就懂 告訴你
[00:35:44.260 --> 00:35:46.260]  你早就懂 告訴我
[00:35:46.260 --> 00:35:48.260]  兩個相敬如賓 很重要
[00:35:48.260 --> 00:35:50.260]  所以你可以想想
[00:35:50.260 --> 00:35:52.260]  學這個方式是很好的
[00:35:52.260 --> 00:35:54.260]  為甚麼我要改這兩夫妻呢
[00:35:54.260 --> 00:35:56.260]  其實我改過幾次
[00:35:56.260 --> 00:35:58.260]  不同的夫婦
[00:35:58.260 --> 00:36:00.260]  因為他們的子女很懶
[00:36:00.260 --> 00:36:02.260]  不讀書
[00:36:02.260 --> 00:36:04.260]  不喜歡學東西 很被動
[00:36:04.260 --> 00:36:06.260]  自從兩夫妻這樣之後
[00:36:06.260 --> 00:36:08.260]  那個細脈仔改變了人生
[00:36:08.260 --> 00:36:10.260]  成為一個很勤力的學生
[00:36:10.260 --> 00:36:12.260]  又在大學讀書
[00:36:12.260 --> 00:36:14.260]  因為他父母每天都在找答案
[00:36:14.260 --> 00:36:16.260]  變成了有養學養
[00:36:16.260 --> 00:36:18.260]  成為了學習型家庭
[00:36:18.260 --> 00:36:20.260]  所以有時你想想
[00:36:20.260 --> 00:36:22.260]  你做甚麼 其實你兒子是在留意著的
[00:36:22.260 --> 00:36:24.260]  你變了甚麼
[00:36:24.260 --> 00:36:26.260]  你的老公變了甚麼 他在留意著的
[00:36:26.260 --> 00:36:28.260]  如果你讓他父母
[00:36:28.260 --> 00:36:30.260]  這麼開心的生活
[00:36:30.260 --> 00:36:32.260]  他真是懷疑學懂東西
[00:36:32.260 --> 00:36:34.260]  是很開心的
[00:36:34.260 --> 00:36:36.260]  因為很多答案找回來
[00:36:36.260 --> 00:36:38.260]  都是想都想不到的
[00:36:38.260 --> 00:36:40.260]  當然
[00:36:40.260 --> 00:36:42.260]  還有一件事要學的
[00:36:42.260 --> 00:36:44.260]  學講笑話
[00:36:44.260 --> 00:36:46.260]  我不知道你教會
[00:36:46.260 --> 00:36:48.260]  有沒有訓練講笑話
[00:36:48.260 --> 00:36:50.260]  笑話就是每天
[00:36:50.260 --> 00:36:52.260]  你都找到好笑的 寫下來
[00:36:52.260 --> 00:36:54.260]  昨天我在游泳 在更衣室
[00:36:54.260 --> 00:36:56.260]  那個是外國人的會
[00:36:56.260 --> 00:36:58.260]  我見到一個外國女孩
[00:36:58.260 --> 00:37:00.260]  通常外國女孩
[00:37:00.260 --> 00:37:02.260]  六歲以下
[00:37:02.260 --> 00:37:04.260]  去男更衣室洗澡換衣服
[00:37:04.260 --> 00:37:06.260]  因為她媽媽沒有帶她來
[00:37:06.260 --> 00:37:08.260]  爸爸帶她去
[00:37:08.260 --> 00:37:10.260]  外國女孩見到我拿風筒吹頭
[00:37:10.260 --> 00:37:12.260]  她馬上拿風筒吹頭
[00:37:12.260 --> 00:37:14.260]  吹得很開心
[00:37:14.260 --> 00:37:16.260]  她兩歲多
[00:37:16.260 --> 00:37:18.260]  剛剛站得很好
[00:37:18.260 --> 00:37:20.260]  然後見到別人的棚
[00:37:20.260 --> 00:37:22.260]  棚子 棉花棚
[00:37:22.260 --> 00:37:24.260]  褸椅那些
[00:37:24.260 --> 00:37:26.260]  她看到棉花棚
[00:37:26.260 --> 00:37:28.260]  她就放在鼻子那裡
[00:37:28.260 --> 00:37:30.260]  是對的
[00:37:30.260 --> 00:37:32.260]  因為這樣在鏡子看到自己
[00:37:32.260 --> 00:37:34.260]  在做什麼
[00:37:34.260 --> 00:37:36.260]  怎知道我放在耳朵那裡
[00:37:36.260 --> 00:37:38.260]  她看得很開心
[00:37:38.260 --> 00:37:40.260]  原來另有妙用
[00:37:40.260 --> 00:37:42.260]  她馬上放在耳朵那裡
[00:37:42.260 --> 00:37:44.260]  後來怎麼樣
[00:37:44.260 --> 00:37:46.260]  想不到笑話
[00:37:46.260 --> 00:37:48.260]  後來她放完之後
[00:37:48.260 --> 00:37:50.260]  把我放回盒子裡
[00:37:50.260 --> 00:37:52.260]  所以我不知道哪一隻是她放進去
[00:37:52.260 --> 00:37:54.260]  放進盒子裡
[00:37:54.260 --> 00:37:56.260]  這就是笑話
[00:37:56.260 --> 00:37:58.260]  這就是笑話
[00:37:58.260 --> 00:38:00.260]  這就是笑話
[00:38:00.260 --> 00:38:02.260]  這就是笑話
[00:38:02.260 --> 00:38:04.260]  就是說
[00:38:04.260 --> 00:38:06.260]  如果你們夫妻倆
[00:38:06.260 --> 00:38:08.260]  用腦子想想這個笑話
[00:38:08.260 --> 00:38:10.260]  想到什麼呢
[00:38:10.260 --> 00:38:12.260]  「醒悟」
[00:38:12.260 --> 00:38:14.260]  笑話不是用來笑的
[00:38:14.260 --> 00:38:16.260]  笑話是來「醒悟」人生的
[00:38:16.260 --> 00:38:18.260]  人生就是自己以為
[00:38:18.260 --> 00:38:20.260]  那樣東西的用途是這樣
[00:38:20.260 --> 00:38:22.260]  怎知道看到別人的用途
[00:38:22.260 --> 00:38:24.260]  原來可以這樣
[00:38:24.260 --> 00:38:26.260]  才發現新大陸
[00:38:26.260 --> 00:38:28.260]  原來可以這樣
[00:38:28.260 --> 00:38:30.260]  原來可以這樣
[00:38:30.260 --> 00:38:32.260]  原來還可以這樣
[00:38:32.260 --> 00:38:34.260]  很開心的
[00:38:34.260 --> 00:38:36.260]  不過
[00:38:36.260 --> 00:38:38.260]  有些人就是不看到尾巴
[00:38:38.260 --> 00:38:40.260]  自己拿著尾巴繼續這樣
[00:38:40.260 --> 00:38:42.260]  是不是
[00:38:42.260 --> 00:38:44.260]  她沒有看到我尾巴是扔掉的
[00:38:44.260 --> 00:38:46.260]  她沒有看到
[00:38:46.260 --> 00:38:48.260]  因為我走了
[00:38:48.260 --> 00:38:50.260]  所以你要想想
[00:38:50.260 --> 00:38:52.260]  年紀老就要看尾巴怎麼樣
[00:38:52.260 --> 00:38:54.260]  尾巴的棉花棒是放在哪裡
[00:38:54.260 --> 00:38:56.260]  不要不看
[00:38:56.260 --> 00:38:58.260]  不要不看
[00:38:58.260 --> 00:39:00.260]  我們人生就是學了大半的東西
[00:39:00.260 --> 00:39:02.260]  有一部分還沒有找到真相
[00:39:02.260 --> 00:39:04.260]  但是就走了
[00:39:04.260 --> 00:39:06.260]  沒有看到
[00:39:06.260 --> 00:39:08.260]  那就是在你中學
[00:39:08.260 --> 00:39:10.260]  你學著很有興趣的東西
[00:39:10.260 --> 00:39:12.260]  無論是運動也好
[00:39:12.260 --> 00:39:14.260]  坐在那裡看書也好
[00:39:14.260 --> 00:39:16.260]  你要執著繼續延續
[00:39:16.260 --> 00:39:18.260]  最後是怎麼樣
[00:39:18.260 --> 00:39:20.260]  那個興趣
[00:39:20.260 --> 00:39:22.260]  比如看過一本名著
[00:39:22.260 --> 00:39:24.260]  比如《愛的教育》
[00:39:24.260 --> 00:39:26.260]  你會找到不同的東西
[00:39:26.260 --> 00:39:28.260]  跟你小時候看到感動流眼淚
[00:39:28.260 --> 00:39:30.260]  可能是不同的 你再看過
[00:39:30.260 --> 00:39:32.260]  你告訴你老公
[00:39:32.260 --> 00:39:34.260]  我小時候很喜歡這本書
[00:39:34.260 --> 00:39:36.260]  或者是作者
[00:39:36.260 --> 00:39:38.260]  原來人生最美麗的就是
[00:39:38.260 --> 00:39:40.260]  你有一個能力在你最後的時候
[00:39:40.260 --> 00:39:42.260]  再用一次
[00:39:42.260 --> 00:39:46.260]  其實我懷疑我們以前很低分的科
[00:39:46.260 --> 00:39:48.260]  是因為你那個時候教得很差
[00:39:48.260 --> 00:39:50.260]  或者那時候心情不好
[00:39:50.260 --> 00:39:52.260]  或者你和隔壁的太好聊
[00:39:52.260 --> 00:39:54.260]  所以讀成這樣
[00:39:54.260 --> 00:39:56.260]  其實不代表你不會讀
[00:39:56.260 --> 00:39:58.260]  不代表你不會
[00:39:58.260 --> 00:40:00.260]  不代表
[00:40:00.260 --> 00:40:02.260]  我太太是一個革命者
[00:40:02.260 --> 00:40:04.260]  她生癌的時候
[00:40:04.260 --> 00:40:06.260]  她就說我要學以前我不服氣
[00:40:06.260 --> 00:40:08.260]  學不好的東西
[00:40:08.260 --> 00:40:10.260]  她選擇第一樣東西學
[00:40:10.260 --> 00:40:12.260]  我就很佩服她 學圍棋
[00:40:12.260 --> 00:40:14.260]  我說這些你也學我一份
[00:40:14.260 --> 00:40:16.260]  我去到證明我是白癡
[00:40:16.260 --> 00:40:18.260]  我能力很弱 我就去學
[00:40:18.260 --> 00:40:20.260]  因為我有時候有個社工
[00:40:20.260 --> 00:40:22.260]  他已經和圍棋會的會長
[00:40:22.260 --> 00:40:24.260]  我帶他去參加
[00:40:24.260 --> 00:40:26.260]  每一次我看他回來
[00:40:26.260 --> 00:40:28.260]  他回來想
[00:40:28.260 --> 00:40:30.260]  我不敢走過去
[00:40:30.260 --> 00:40:32.260]  因為我怕他會扭我足
[00:40:32.260 --> 00:40:34.260]  我不懂
[00:40:34.260 --> 00:40:36.260]  然後他說象棋
[00:40:36.260 --> 00:40:38.260]  我說這些男人玩的 多數都
[00:40:38.260 --> 00:40:40.260]  沒有分別的
[00:40:40.260 --> 00:40:42.260]  這次我又不敢坐過去
[00:40:42.260 --> 00:40:44.260]  因為我怕他扭我足
[00:40:44.260 --> 00:40:46.260]  然後這次我忍無可忍
[00:40:46.260 --> 00:40:48.260]  他說學保齡球
[00:40:48.260 --> 00:40:50.260]  我說怎麼滾動
[00:40:50.260 --> 00:40:52.260]  滾動的地方的人
[00:40:52.260 --> 00:40:54.260]  全部都是年輕的
[00:40:54.260 --> 00:40:56.260]  很多都是小朋友
[00:40:56.260 --> 00:40:58.260]  你好像婆婆一樣走進去
[00:40:58.260 --> 00:41:00.260]  人家還以為你來打掃
[00:41:00.260 --> 00:41:02.260]  我穿得比較有型
[00:41:02.260 --> 00:41:04.260]  他那天穿得很有型
[00:41:04.260 --> 00:41:08.260]  我唯有在樓下等他
[00:41:08.260 --> 00:41:10.260]  在樓下等他
[00:41:10.260 --> 00:41:12.260]  然後他學
[00:41:12.260 --> 00:41:14.260]  他說他游泳也挺好的
[00:41:14.260 --> 00:41:16.260]  我沒有學過韻律泳
[00:41:16.260 --> 00:41:18.260]  難度很高
[00:41:18.260 --> 00:41:20.260]  他叫我參加
[00:41:20.260 --> 00:41:22.260]  我一定淹死
[00:41:22.260 --> 00:41:24.260]  下了不上班又怎麼辦
[00:41:24.260 --> 00:41:26.260]  然後我又在門口等他
[00:41:26.260 --> 00:41:28.260]  我發覺他
[00:41:28.260 --> 00:41:30.260]  每次都練習回來
[00:41:30.260 --> 00:41:32.260]  我很想和他改一個
[00:41:32.260 --> 00:41:34.260]  第二個話題
[00:41:34.260 --> 00:41:36.260]  問題在我身上
[00:41:36.260 --> 00:41:38.260]  因為我不懂那些東西
[00:41:38.260 --> 00:41:40.260]  我還沒有到那個樂趣
[00:41:40.260 --> 00:41:42.260]  去學那些東西 還沒有到
[00:41:42.260 --> 00:41:44.260]  然後學口琴
[00:41:44.260 --> 00:41:46.260]  我說我甚麼樂器都不懂
[00:41:46.260 --> 00:41:48.260]  我唯一一個樂器
[00:41:48.260 --> 00:41:50.260]  最厲害的就是吹口哨
[00:41:50.260 --> 00:41:52.260]  我甚麼歌都吹到
[00:41:52.260 --> 00:41:54.260]  我太太說 你很厲害
[00:41:54.260 --> 00:41:56.260]  你一出生就學會了
[00:41:56.260 --> 00:41:58.260]  後來他去演奏
[00:41:58.260 --> 00:42:00.260]  演奏和一隊口琴隊
[00:42:00.260 --> 00:42:02.260]  他帶我去看
[00:42:02.260 --> 00:42:04.260]  那天很可惜我要上班
[00:42:04.260 --> 00:42:06.260]  看不到 他回來很開心
[00:42:06.260 --> 00:42:08.260]  最終我克服了
[00:42:08.260 --> 00:42:10.260]  他學了大約20多件事
[00:42:10.260 --> 00:42:12.260]  在他淋死的那兩年
[00:42:12.260 --> 00:42:14.260]  20多件事
[00:42:14.260 --> 00:42:16.260]  難度很高
[00:42:16.260 --> 00:42:18.260]  因為他以前的東西都很難
[00:42:18.260 --> 00:42:20.260]  他懂得做100樣點心
[00:42:20.260 --> 00:42:22.260]  懂得做月餅 這些是他很久以前
[00:42:22.260 --> 00:42:24.260]  懂得的東西 但今天他難度挑戰
[00:42:24.260 --> 00:42:26.260]  這次他說
[00:42:26.260 --> 00:42:28.260]  我學打乒乓球
[00:42:28.260 --> 00:42:30.260]  我比你厲害
[00:42:30.260 --> 00:42:32.260]  誰知道 我不敢再說了
[00:42:32.260 --> 00:42:34.260]  一去到球台
[00:42:34.260 --> 00:42:36.260]  原來他跟國家隊學的
[00:42:36.260 --> 00:42:38.260]  他用發球機
[00:42:38.260 --> 00:42:40.260]  很快 我吃西餐吃得很厲害
[00:42:40.260 --> 00:42:42.260]  我最厲害就是騙人
[00:42:42.260 --> 00:42:44.260]  誰知道不行 我中招
[00:42:44.260 --> 00:42:46.260]  誰知道原來
[00:42:46.260 --> 00:42:48.260]  他練得這麼勞火神經
[00:42:48.260 --> 00:42:50.260]  我記得他開個球
[00:42:50.260 --> 00:42:52.260]  就用五毫子這樣發出去
[00:42:52.260 --> 00:42:54.260]  我說你很厲害
[00:42:54.260 --> 00:42:56.260]  然後學羽毛球 又是國家隊教練
[00:42:56.260 --> 00:42:58.260]  下點都下不得
[00:42:58.260 --> 00:43:00.260]  死鬼來的 沒得劈
[00:43:00.260 --> 00:43:02.260]  不然滾下去都沒用
[00:43:02.260 --> 00:43:04.260]  但我這兩樣很佩服他
[00:43:04.260 --> 00:43:06.260]  因為他學乒乓球和羽毛球
[00:43:06.260 --> 00:43:08.260]  是跟我家婆 跟我媽打的
[00:43:08.260 --> 00:43:10.260]  我媽老人之愛
[00:43:10.260 --> 00:43:12.260]  他每個球都會下
[00:43:12.260 --> 00:43:14.260]  我媽的板子會反彈
[00:43:14.260 --> 00:43:16.260]  所以我媽以為打贏他
[00:43:16.260 --> 00:43:18.260]  我媽老都以為
[00:43:18.260 --> 00:43:20.260]  她媳婦不教她打
[00:43:20.260 --> 00:43:22.260]  我每次都說 一舉起就贏
[00:43:22.260 --> 00:43:24.260]  我看下點很準
[00:43:24.260 --> 00:43:26.260]  一贏
[00:43:26.260 --> 00:43:28.260]  我看的是我爸爸
[00:43:28.260 --> 00:43:30.260]  我爸爸打贏那個教練
[00:43:30.260 --> 00:43:32.260]  我爸爸60歲之後才學羽毛球
[00:43:32.260 --> 00:43:34.260]  但他打到78歲
[00:43:36.260 --> 00:43:38.260]  我很佩服我爸爸
[00:43:38.260 --> 00:43:40.260]  我爸爸60歲之後學舉重
[00:43:40.260 --> 00:43:42.260]  最後舉68磅
[00:43:42.260 --> 00:43:44.260]  厲害
[00:43:44.260 --> 00:43:46.260]  他們兩個人
[00:43:46.260 --> 00:43:48.260]  我媽最後學爵士舞
[00:43:48.260 --> 00:43:52.260]  我媽83歲就在伊利沙伯
[00:43:52.260 --> 00:43:54.260]  第一館跳爵士舞
[00:43:54.260 --> 00:43:56.260]  我看到這兩個
[00:43:56.260 --> 00:43:58.260]  我自己爸爸媽媽 我都嘆為觀止
[00:43:58.260 --> 00:44:00.260]  全部懂的我不懂
[00:44:00.260 --> 00:44:02.260]  我現在老人已經問我媽
[00:44:02.260 --> 00:44:04.260]  你為什麼自由式
[00:44:04.260 --> 00:44:06.260]  她說自由式快很多
[00:44:06.260 --> 00:44:08.260]  我說誰不知道
[00:44:08.260 --> 00:44:10.260]  但怎樣可以不爬下去
[00:44:10.260 --> 00:44:12.260]  她說很簡單
[00:44:12.260 --> 00:44:14.260]  你跳下去就行
[00:44:14.260 --> 00:44:16.260]  我跳下去死了很久
[00:44:16.260 --> 00:44:18.260]  我發覺跟他們聊天
[00:44:18.260 --> 00:44:20.260]  我令我自卑
[00:44:20.260 --> 00:44:22.260]  他們說的我不明白
[00:44:22.260 --> 00:44:24.260]  我眼中走不通
[00:44:24.260 --> 00:44:26.260]  但他們永遠都走得通
[00:44:26.260 --> 00:44:28.260]  我知道為什麼他們叫我跳下去
[00:44:28.260 --> 00:44:30.260]  其實暗示你沒有膽就學不到
[00:44:30.260 --> 00:44:32.260]  我真的沒有膽
[00:44:32.260 --> 00:44:34.260]  我告訴你
[00:44:34.260 --> 00:44:36.260]  我眼前看到這三個人
[00:44:36.260 --> 00:44:38.260]  我太太、我爸媽
[00:44:38.260 --> 00:44:40.260]  你年紀大了不代表學不到
[00:44:40.260 --> 00:44:42.260]  不代表
[00:44:42.260 --> 00:44:44.260]  是夠不夠膽
[00:44:44.260 --> 00:44:46.260]  夠不夠膽
[00:44:46.260 --> 00:44:48.260]  在別人看著你
[00:44:48.260 --> 00:44:50.260]  一開始不是很行 你臉皮夠厚
[00:44:50.260 --> 00:44:52.260]  你行不行
[00:44:52.260 --> 00:44:54.260]  老公有這個問題
[00:44:54.260 --> 00:44:56.260]  我都算懂得游泳
[00:44:56.260 --> 00:44:58.260]  我懂得游泳已經40歲
[00:45:00.260 --> 00:45:02.260]  我去摩利神山泳池
[00:45:02.260 --> 00:45:06.260]  那些大人士
[00:45:06.260 --> 00:45:08.260]  不橫游
[00:45:08.260 --> 00:45:10.260]  用我沒有人的時間
[00:45:10.260 --> 00:45:12.260]  早上8點多
[00:45:12.260 --> 00:45:14.260]  人家都回到公司
[00:45:14.260 --> 00:45:16.260]  怎知道游了5分鐘
[00:45:16.260 --> 00:45:20.260]  上面有個人跟我說
[00:45:20.260 --> 00:45:22.260]  先生你不游泳不要阻我
[00:45:22.260 --> 00:45:24.260]  跳下去
[00:45:24.260 --> 00:45:26.260]  那個是個70多歲的老婆婆
[00:45:28.260 --> 00:45:30.260]  我馬上受不了
[00:45:30.260 --> 00:45:32.260]  馬上回家買帶
[00:45:32.260 --> 00:45:34.260]  自學游泳法
[00:45:34.260 --> 00:45:36.260]  不停地看帶
[00:45:36.260 --> 00:45:38.260]  我就是這樣
[00:45:38.260 --> 00:45:40.260]  被老婆婆幫助了我
[00:45:40.260 --> 00:45:42.260]  一個星期後我懂得游泳
[00:45:42.260 --> 00:45:44.260]  因為你想一下
[00:45:44.260 --> 00:45:46.260]  原來沒有膽量
[00:45:46.260 --> 00:45:48.260]  最後就是靠一擊
[00:45:48.260 --> 00:45:50.260]  記住老婆婆擊是沒有用的
[00:45:50.260 --> 00:45:52.260]  找老婆婆擊是可以的
[00:45:52.260 --> 00:45:54.260]  你不要以為我一直都擊她
[00:45:54.260 --> 00:45:56.260]  是沒有用的 因為你是她太太
[00:45:56.260 --> 00:45:58.260]  她覺得你恩傷仇報
[00:45:58.260 --> 00:46:00.260]  給錢你學人家回來就壓我
[00:46:00.260 --> 00:46:02.260]  她會憤怒對你
[00:46:02.260 --> 00:46:04.260]  但如果她不認識那些老婆婆
[00:46:04.260 --> 00:46:06.260]  她受不了
[00:46:06.260 --> 00:46:08.260]  她一定要學的
[00:46:08.260 --> 00:46:10.260]  所以你一定要認識那些老婆婆
[00:46:10.260 --> 00:46:12.260]  如果你認識那些人幫幫忙
[00:46:12.260 --> 00:46:14.260]  你的腦筋會不同很多
[00:46:14.260 --> 00:46:16.260]  因為男性眼中
[00:46:16.260 --> 00:46:18.260]  如果一個年紀大
[00:46:18.260 --> 00:46:20.260]  很多人都可以 他受不了
[00:46:20.260 --> 00:46:22.260]  他一定很想征服
[00:46:22.260 --> 00:46:24.260]  人家說看死你不行的感覺
[00:46:24.260 --> 00:46:26.260]  但同性別就不行
[00:46:26.260 --> 00:46:28.260]  同學都不行
[00:46:28.260 --> 00:46:30.260]  這個你可以試一下
[00:46:30.260 --> 00:46:32.260]  最後感情
[00:46:32.260 --> 00:46:34.260]  小心喔 男人的感覺
[00:46:34.260 --> 00:46:36.260]  是脆弱過女人的
[00:46:36.260 --> 00:46:38.260]  男人很容易年老
[00:46:38.260 --> 00:46:40.260]  抑鬱的
[00:46:40.260 --> 00:46:42.260]  男人最大抑鬱
[00:46:42.260 --> 00:46:44.260]  不是你
[00:46:44.260 --> 00:46:46.260]  是他自己爸爸媽媽
[00:46:46.260 --> 00:46:48.260]  你一定要鼓勵他現在開始
[00:46:48.260 --> 00:46:50.260]  打電話給他媽媽
[00:46:50.260 --> 00:46:52.260]  他爸爸
[00:46:52.260 --> 00:46:54.260]  去他家坐坐
[00:46:54.260 --> 00:46:56.260]  探探 吃飯
[00:46:56.260 --> 00:46:58.260]  很多夫婦
[00:46:58.260 --> 00:47:00.260]  關係不好的
[00:47:00.260 --> 00:47:02.260]  很多男人都私下
[00:47:02.260 --> 00:47:04.260]  一個星期和自己爸爸去飲茶
[00:47:04.260 --> 00:47:06.260]  吃晚飯
[00:47:06.260 --> 00:47:08.260]  這是感情的補充
[00:47:08.260 --> 00:47:10.260]  每次吃完飯
[00:47:10.260 --> 00:47:12.260]  他發怒很多
[00:47:12.260 --> 00:47:14.260]  不要讓你老公做一些一生會遺憾的事
[00:47:14.260 --> 00:47:16.260]  就是如果他父母死了
[00:47:16.260 --> 00:47:18.260]  他會很遺憾
[00:47:18.260 --> 00:47:20.260]  他以前疏忽了
[00:47:20.260 --> 00:47:22.260]  如果你的老爺奶奶還在
[00:47:22.260 --> 00:47:24.260]  你一定要鼓勵
[00:47:24.260 --> 00:47:26.260]  你老公多見他父母
[00:47:26.260 --> 00:47:28.260]  特別退休後
[00:47:28.260 --> 00:47:30.260]  多去
[00:47:30.260 --> 00:47:32.260]  有一天他父母死了
[00:47:32.260 --> 00:47:34.260]  他會無憾的
[00:47:34.260 --> 00:47:36.260]  他做了他應該做的事
[00:47:36.260 --> 00:47:38.260]  特別對他的兄弟姊妹
[00:47:38.260 --> 00:47:40.260]  他無憾的 在靈堂他無憾的
[00:47:40.260 --> 00:47:42.260]  他做了應該做的事
[00:47:42.260 --> 00:47:44.260]  如果不是呢
[00:47:44.260 --> 00:47:46.260]  這個男人會內疚的
[00:47:46.260 --> 00:47:48.260]  內疚的 然後就發病
[00:47:48.260 --> 00:47:50.260]  很容易哭個不停
[00:47:50.260 --> 00:47:52.260]  甚至看精神科醫生
[00:47:52.260 --> 00:47:54.260]  所以你說
[00:47:54.260 --> 00:47:56.260]  但我不喜歡我老爺奶奶
[00:47:56.260 --> 00:47:58.260]  這個就是你的考驗
[00:47:58.260 --> 00:48:00.260]  你一定要為了你老公的緣故
[00:48:00.260 --> 00:48:02.260]  就算你老爺奶奶以前
[00:48:02.260 --> 00:48:04.260]  怎樣責罵你
[00:48:04.260 --> 00:48:06.260]  說你老公娶你
[00:48:06.260 --> 00:48:08.260]  娶錯了
[00:48:08.260 --> 00:48:10.260]  沒眼光
[00:48:10.260 --> 00:48:12.260]  你知老爺奶奶很多時候都說
[00:48:12.260 --> 00:48:14.260]  他不應該
[00:48:14.260 --> 00:48:16.260]  娶你的
[00:48:16.260 --> 00:48:18.260]  因為你的兒子很值錢的
[00:48:18.260 --> 00:48:20.260]  貶值了 除了你是
[00:48:20.260 --> 00:48:22.260]  這是他嘴巴
[00:48:22.260 --> 00:48:24.260]  但是不排除他很痛苦
[00:48:24.260 --> 00:48:26.260]  因為他也被他奶奶貶值了
[00:48:26.260 --> 00:48:28.260]  這個也不奇怪
[00:48:28.260 --> 00:48:30.260]  所以你要不要放在心裡
[00:48:30.260 --> 00:48:32.260]  你要知道他這樣說
[00:48:32.260 --> 00:48:34.260]  是一個機制來的
