
[00:00:00.000 --> 00:00:05.000]  各位大型姐妹平安
[00:30:55.000 --> 00:30:57.000]  人要盡我們的本分
[00:30:57.000 --> 00:30:59.000]  人要守神的誡命
[00:30:59.000 --> 00:31:01.000]  我們要敬畏神
[00:31:01.000 --> 00:31:03.000]  神會審問無論是善是惡
[00:31:03.000 --> 00:31:05.000]  神都會審問
[00:31:05.000 --> 00:31:07.000]  但當我們的罪
[00:31:07.000 --> 00:31:09.000]  神審判我們的罪的時候
[00:31:09.000 --> 00:31:11.000]  耶穌已經幫我們給了
[00:31:11.000 --> 00:31:13.000]  不是因為你做對
[00:31:13.000 --> 00:31:15.000]  你可以上天堂
[00:31:15.000 --> 00:31:17.000]  但上天堂是因為
[00:31:17.000 --> 00:31:19.000]  耶穌為我們付了贖價
[00:31:19.000 --> 00:31:21.000]  所以當我們有善的時候
[00:31:21.000 --> 00:31:23.000]  不是你得救的問題
[00:31:23.000 --> 00:31:25.000]  而是你得賞的問題
[00:31:25.000 --> 00:31:27.000]  所以我這裡用一個字
[00:31:27.000 --> 00:31:29.000]  叫加分的意思
[00:31:29.000 --> 00:31:31.000]  不是說我在教會
[00:31:31.000 --> 00:31:33.000]  侍奉得好所以我有資格上天堂
[00:31:33.000 --> 00:31:35.000]  侍奉得不好就沒有資格進去
[00:31:35.000 --> 00:31:37.000]  這裡不是說這個意思
[00:31:37.000 --> 00:31:39.000]  沒錯
[00:31:39.000 --> 00:31:41.000]  當神審判我們的時候
[00:31:41.000 --> 00:31:43.000]  他會看見我們是
[00:31:43.000 --> 00:31:45.000]  供應耶穌的
[00:31:45.000 --> 00:31:47.000]  不是我們的義
[00:31:47.000 --> 00:31:49.000]  耶利米斯說我們所有的義
[00:31:49.000 --> 00:31:51.000]  盡都是我
[00:31:51.000 --> 00:31:53.000]  是污穢的邪惡
[00:31:53.000 --> 00:31:55.000]  我們怎樣做都不合乎神的要求
[00:31:55.000 --> 00:31:57.000]  但耶穌為我們付了贖價
[00:31:57.000 --> 00:31:59.000]  所以希伯來思
[00:31:59.000 --> 00:32:01.000]  我們去年講的
[00:32:01.000 --> 00:32:03.000]  完全的祭司
[00:32:03.000 --> 00:32:05.000]  一次過獻上
[00:32:05.000 --> 00:32:07.000]  成就了這個救恩
[00:32:07.000 --> 00:32:09.000]  所以我們
[00:32:09.000 --> 00:32:11.000]  很多答不對的
[00:32:11.000 --> 00:32:13.000]  其實耶穌幫我們
[00:32:13.000 --> 00:32:15.000]  解決了
[00:32:15.000 --> 00:32:17.000]  當我們為神做事
[00:32:17.000 --> 00:32:19.000]  盡管罰
[00:32:19.000 --> 00:32:21.000]  做了很多合乎神的事的時候
[00:32:21.000 --> 00:32:23.000]  我們是得加分
[00:32:23.000 --> 00:32:25.000]  那是得賞的問題
[00:32:25.000 --> 00:32:27.000]  所以我們要小心
[00:32:27.000 --> 00:32:29.000]  用心來加分
[00:32:29.000 --> 00:32:31.000]  慢慢地我們做些什麼
[00:32:31.000 --> 00:32:33.000]  來加分
[00:32:33.000 --> 00:32:35.000]  所以今天我不是像功德官
[00:32:35.000 --> 00:32:37.000]  今天早上我大姐
[00:32:37.000 --> 00:32:39.000]  她今天會受浸
[00:32:39.000 --> 00:32:41.000]  她說弟弟我要奉獻
[00:32:41.000 --> 00:32:43.000]  奉獻多少
[00:32:43.000 --> 00:32:45.000]  我說大姐現在不是買東西
[00:32:45.000 --> 00:32:47.000]  不是說你要給多少錢
[00:32:47.000 --> 00:32:49.000]  不是這樣的
[00:32:49.000 --> 00:32:51.000]  我是從心的
[00:32:51.000 --> 00:32:53.000]  她說我也很感恩
[00:32:53.000 --> 00:32:55.000]  我也很想奉獻
[00:32:55.000 --> 00:32:57.000]  我們不是像天香油的心態
[00:32:57.000 --> 00:32:59.000]  我們不是積功德的心態
[00:32:59.000 --> 00:33:01.000]  耶穌為我們
[00:33:01.000 --> 00:33:03.000]  已經兌付了所有
[00:33:03.000 --> 00:33:05.000]  我們一生中的惡
[00:33:05.000 --> 00:33:07.000]  一生中的善
[00:33:07.000 --> 00:33:09.000]  一生中的感恩的回應
[00:33:09.000 --> 00:33:11.000]  我們要討神喜悅
[00:33:11.000 --> 00:33:13.000]  報恩不忘恩
[00:33:13.000 --> 00:33:15.000]  我們是加分的
[00:33:15.000 --> 00:33:17.000]  所以弟兄姊妹
[00:33:17.000 --> 00:33:19.000]  不要錯過人生
[00:33:19.000 --> 00:33:21.000]  不要過錯人生
[00:33:21.000 --> 00:33:23.000]  要敬畏神而加分
[00:33:23.000 --> 00:33:25.000]  好好過日子
[00:33:25.000 --> 00:33:27.000]  每個人生有結束的一天
[00:33:27.000 --> 00:33:29.000]  都要接受神的評分
[00:33:29.000 --> 00:33:31.000]  我們是有良善又忠心的僕人
[00:33:31.000 --> 00:33:33.000]  還是又懶又惡的僕人呢?
[00:33:33.000 --> 00:33:35.000]  就在於我們有沒有錯過人生
[00:33:35.000 --> 00:33:37.000]  有沒有看錯
[00:33:37.000 --> 00:33:39.000]  有沒有慎重
[00:33:39.000 --> 00:33:41.000]  有沒有過錯人生
[00:33:41.000 --> 00:33:43.000]  有沒有分享
[00:33:43.000 --> 00:33:45.000]  有沒有敬畏神
[00:33:45.000 --> 00:33:47.000]  做人做得對不對
[00:33:47.000 --> 00:33:49.000]  做事做得對不對
[00:33:49.000 --> 00:33:51.000]  今天我們一起來崇拜
[00:33:51.000 --> 00:33:53.000]  我們大家都將我們的心
[00:33:53.000 --> 00:33:55.000]  帶到神的面前
[00:33:55.000 --> 00:33:57.000]  我們以詩歌禱告
[00:33:57.000 --> 00:33:59.000]  我們聆聽神的話語
[00:33:59.000 --> 00:34:01.000]  聽完之後我們遵循神的話語
[00:34:01.000 --> 00:34:03.000]  我們更加慎重過人生
[00:34:03.000 --> 00:34:05.000]  我們更加小心
[00:34:05.000 --> 00:34:07.000]  可以幫的我們去幫
[00:34:07.000 --> 00:34:09.000]  可以做的我們去做
[00:34:09.000 --> 00:34:11.000]  我們想討神歡心
[00:34:11.000 --> 00:34:13.000]  我們希望有神加分
[00:34:13.000 --> 00:34:15.000]  我們人生都在這裡過
[00:34:15.000 --> 00:34:17.000]  如果有錯過了的追回來
[00:34:17.000 --> 00:34:19.000]  如果有過錯了的快點停下來
[00:34:19.000 --> 00:34:21.000]  如果沒有敬畏神
[00:34:21.000 --> 00:34:23.000]  沒有加分的我們快點跪下來
[00:34:23.000 --> 00:34:25.000]  求神幫我們好好過人生
[00:34:25.000 --> 00:34:27.000]  最後有四句話
[00:34:27.000 --> 00:34:29.000]  給大家聽到
[00:34:29.000 --> 00:34:31.000]  我們要好好過人生
[00:34:31.000 --> 00:34:33.000]  期待盡永生
[00:34:33.000 --> 00:34:35.000]  良善又忠心
[00:34:35.000 --> 00:34:37.000]  神人都開心
[00:34:37.000 --> 00:34:39.000]  大家今天背了這四句
[00:34:39.000 --> 00:34:41.000]  睡之前擦牙的時候背了這四句
[00:34:41.000 --> 00:34:43.000]  好好過我們的人生
[00:34:43.000 --> 00:34:45.000]  期待盡我們的永生
[00:34:45.000 --> 00:34:47.000]  我們又良善又忠心
[00:34:47.000 --> 00:34:49.000]  神同人都會開心
[00:34:49.000 --> 00:34:51.000]  傳道書不是告訴你人生沒有意義
[00:34:51.000 --> 00:34:53.000]  傳道書告訴你人生是很有意義的
[00:34:53.000 --> 00:34:55.000]  我們有福音的使命
[00:34:55.000 --> 00:34:57.000]  有文化的使命
[00:34:57.000 --> 00:34:59.000]  我們有文化的使命
[00:34:59.000 --> 00:35:01.000]  有文化的使命
[00:35:01.000 --> 00:35:03.000]  所以這次講完最後一堂
[00:35:03.000 --> 00:35:05.000]  大家看到我們有重點重溫
[00:35:05.000 --> 00:35:07.000]  都給了大家
[00:35:07.000 --> 00:35:09.000]  十四堂都在這裡
[00:35:09.000 --> 00:35:11.000]  最後這堂的中心思想
[00:35:11.000 --> 00:35:13.000]  就是人不錯過
[00:35:13.000 --> 00:35:15.000]  都不過錯
[00:35:15.000 --> 00:35:17.000]  過好人生不斷加分
[00:35:17.000 --> 00:35:19.000]  希望給你的筆記
[00:35:19.000 --> 00:35:21.000]  大家有機會真的回去看
[00:35:21.000 --> 00:35:23.000]  如果這些錄音十四堂
[00:35:23.000 --> 00:35:25.000]  給一個挑戰大家
[00:35:25.000 --> 00:35:27.000]  用十四個星期
[00:35:27.000 --> 00:35:29.000]  重聽一次
[00:35:29.000 --> 00:35:31.000]  看一些outline
[00:35:31.000 --> 00:35:33.000]  思想一些反思的問題
[00:35:33.000 --> 00:35:35.000]  我可以說神的話語
[00:35:35.000 --> 00:35:37.000]  不只是滋潤人心
[00:35:37.000 --> 00:35:39.000]  是要改變人生的
[00:35:39.000 --> 00:35:41.000]  是真的可以這樣
[00:35:41.000 --> 00:35:43.000]  大家好好去思考
[00:35:43.000 --> 00:35:45.000]  我們一起祈禱
[00:35:45.000 --> 00:35:47.000]  天父我們謝謝你
[00:35:47.000 --> 00:35:49.000]  讓我們過去有十四次我們來研讀傳道書
[00:35:49.000 --> 00:35:51.000]  很感恩孩子學了很多
[00:35:51.000 --> 00:35:53.000]  也很感恩孩子改了很多
[00:35:53.000 --> 00:35:55.000]  但願我們眾人聽的人
[00:35:55.000 --> 00:35:57.000]  不只是聽不只是說
[00:35:57.000 --> 00:35:59.000]  能夠真的遵行你的話語
[00:35:59.000 --> 00:36:01.000]  敬畏神
[00:36:01.000 --> 00:36:03.000]  你救了我們
[00:36:03.000 --> 00:36:05.000]  給了我們有生命有永生的盼望
[00:36:05.000 --> 00:36:07.000]  我們甘願以在一生當中
[00:36:07.000 --> 00:36:09.000]  能夠尊崇我們的主
[00:36:09.000 --> 00:36:11.000]  敬畏我們的神
[00:36:11.000 --> 00:36:13.000]  能夠讓你得榮耀
[00:36:13.000 --> 00:36:15.000]  能夠讓人得祝福
[00:36:15.000 --> 00:36:17.000]  你用我們一生無論有多長有多短
[00:36:17.000 --> 00:36:19.000]  無論我們過了多少
[00:36:19.000 --> 00:36:21.000]  都能夠為主所用
[00:36:21.000 --> 00:36:23.000]  多謝主聽我們祈禱
[00:36:23.000 --> 00:36:25.000]  阿們
[00:36:25.000 --> 00:36:27.000]  阿們
[00:36:27.000 --> 00:36:29.000]  阿們
[00:36:29.000 --> 00:36:31.000]  阿們
[00:36:31.000 --> 00:36:33.000]  阿們
[00:36:33.000 --> 00:36:35.000]  阿們
[00:36:35.000 --> 00:36:37.000]  阿們
[00:36:37.000 --> 00:36:40.000]  (字幕由 Amara.org 社群提供)

