
[00:00:00.000 --> 00:00:10.320]  我們繼續今年的主題 以愛為主題
[00:34:45.800 --> 00:34:50.520]  老人院的人護士護理員罵她
[00:34:50.520 --> 00:34:53.320]  其實我觀察到不是罵她
[00:34:53.320 --> 00:34:55.880]  有時候我媽媽心情不好
[00:34:55.880 --> 00:34:57.880]  其實她很多時候都心情不好
[00:34:57.880 --> 00:34:59.080]  不過無論如何
[00:34:59.080 --> 00:35:01.560]  有時候護理員叫她
[00:35:01.560 --> 00:35:03.640]  吃點菜吧
[00:35:03.640 --> 00:35:04.600]  吃完它吧
[00:35:04.600 --> 00:35:06.600]  你吃了這麼少東西
[00:35:06.600 --> 00:35:08.680]  我媽媽就會覺得
[00:35:08.680 --> 00:35:10.920]  那個護理員又逼她吃東西
[00:35:10.920 --> 00:35:13.320]  為什麼護理員要逼人吃東西
[00:35:13.320 --> 00:35:15.560]  那些東西都不適合我吃
[00:35:15.560 --> 00:35:17.560]  又跟我投訴
[00:35:17.560 --> 00:35:20.280]  總之問題就是你心情不好
[00:35:20.280 --> 00:35:22.440]  你就覺得老公對你不好
[00:35:22.440 --> 00:35:23.720]  老婆對你不好
[00:35:23.720 --> 00:35:24.840]  鄰居對你不好
[00:35:24.840 --> 00:35:26.280]  左右搶著說一些東西
[00:35:26.280 --> 00:35:28.680]  這些叫做言者無心
[00:35:28.680 --> 00:35:30.520]  聽者有意
[00:35:30.520 --> 00:35:32.680]  說那個人是完全沒有意思的
[00:35:32.680 --> 00:35:34.920]  不過你因為你的心情
[00:35:34.920 --> 00:35:36.760]  你以為別人在說一些東西
[00:35:36.760 --> 00:35:39.720]  就去批評你
[00:35:39.720 --> 00:35:41.160]  那怎麼辦呢
[00:35:41.160 --> 00:35:43.960]  要安靜的時候
[00:35:43.960 --> 00:35:45.480]  回到上主面前
[00:35:45.480 --> 00:35:47.800]  將心裡的一些苦澀
[00:35:47.800 --> 00:35:49.160]  對人的不滿
[00:35:49.160 --> 00:35:50.920]  對教會的不滿
[00:35:50.920 --> 00:35:53.320]  對社會的不滿
[00:35:53.320 --> 00:35:54.920]  在安靜的時候
[00:35:54.920 --> 00:35:56.040]  對神說
[00:35:56.040 --> 00:35:59.080]  我將這些不滿交給你
[00:35:59.080 --> 00:36:02.120]  有時候其實我覺得
[00:36:02.120 --> 00:36:04.040]  有一幕另一幕小說
[00:36:04.040 --> 00:36:06.760]  對我印象又很深刻
[00:36:06.760 --> 00:36:09.320]  The Tale of Two Cities
[00:36:09.320 --> 00:36:11.560]  有一幕雙城記
[00:36:11.560 --> 00:36:13.320]  Charles Dickens的名著
[00:36:13.320 --> 00:36:15.480]  有一幕講到
[00:36:15.480 --> 00:36:18.120]  見尾的時候講到兩個女人
[00:36:18.120 --> 00:36:21.880]  一個女人要殺一個少女
[00:36:21.880 --> 00:36:25.080]  因為那個少女是一個貴族
[00:36:25.080 --> 00:36:27.160]  害死她的家人
[00:36:27.160 --> 00:36:28.360]  女人A
[00:36:28.360 --> 00:36:30.200]  所以要殺少女
[00:36:30.200 --> 00:36:33.000]  女人B就要保護少女
[00:36:33.000 --> 00:36:36.520]  因為女人B在少女的家族
[00:36:36.520 --> 00:36:37.560]  做了幾十年
[00:36:37.560 --> 00:36:39.480]  她覺得那個家族的人很好
[00:36:39.480 --> 00:36:43.880]  所以她要保護那個少女
[00:36:43.880 --> 00:36:46.200]  女人A是充滿仇恨
[00:36:46.200 --> 00:36:48.760]  女人B是充滿愛
[00:36:48.760 --> 00:36:50.600]  兩個人站在一起
[00:36:50.600 --> 00:36:52.840]  互相對敵
[00:36:52.840 --> 00:36:54.440]  在這裡想到
[00:36:54.440 --> 00:36:56.040]  Dickens強調
[00:36:56.040 --> 00:36:59.560]  這個世界上有兩種力量很堅強
[00:36:59.560 --> 00:37:01.960]  愛和恨
[00:37:01.960 --> 00:37:04.680]  兩種力量都一樣堅強
[00:37:04.680 --> 00:37:07.880]  不過堅強的愛
[00:37:07.880 --> 00:37:10.120]  讓我們生命活得豐富
[00:37:10.120 --> 00:37:12.200]  堅強的恨
[00:37:12.200 --> 00:37:15.960]  讓我們生命經常活在一種黑暗當中
[00:37:15.960 --> 00:37:18.120]  一種冷漠當中
[00:37:18.120 --> 00:37:20.040]  我們要學習一下
[00:37:20.040 --> 00:37:22.600]  不要做堅強的人
[00:37:22.600 --> 00:37:25.160]  如果堅強是基於恨的話
[00:37:25.160 --> 00:37:27.080]  我們寧願放下這些
[00:37:27.080 --> 00:37:29.000]  寧願做軟弱的人
[00:37:29.000 --> 00:37:31.880]  我們要學習在愛裏面堅強
[00:37:31.880 --> 00:37:33.880]  天父就是這麼堅強
[00:37:33.880 --> 00:37:35.640]  他愛你和我
[00:37:35.640 --> 00:37:38.600]  不是因為你和我吸引他
[00:37:38.600 --> 00:37:42.280]  是他選擇愛你和我
[00:37:42.280 --> 00:37:45.000]  我們有沒有一種力量
[00:37:45.000 --> 00:37:47.560]  我們能夠選擇去愛人
[00:37:47.560 --> 00:37:50.760]  不是因為我們覺得那個人很可愛
[00:37:50.760 --> 00:37:55.640]  而是我們知道天父主耶穌為這個人死
[00:37:55.640 --> 00:37:59.080]  所以我選擇去愛這個人
[00:37:59.080 --> 00:38:01.160]  我們低頭做一個禱告
[00:38:01.160 --> 00:38:03.320]  主耶穌求你幫助我們
[00:38:03.320 --> 00:38:07.640]  讓我們心靈裏面有天父那種堅強的愛
[00:38:07.640 --> 00:38:10.760]  以致面對好人、歹人
[00:38:10.760 --> 00:38:13.800]  我們都能夠以天父的愛心
[00:38:13.800 --> 00:38:15.880]  去祝福他們的生命
[00:38:15.880 --> 00:38:17.880]  求你給我們這份力量
[00:38:17.880 --> 00:38:19.880]  好過耶穌給到我們
[00:38:19.880 --> 00:38:21.880]  (音樂)
[00:38:21.880 --> 00:38:23.880]  (音樂)
[00:38:23.880 --> 00:38:25.880]  (音樂)
[00:38:25.880 --> 00:38:27.880]  (音樂)
[00:38:27.880 --> 00:38:29.880]  (音樂)
[00:38:29.880 --> 00:38:31.880]  (音樂)
[00:38:31.880 --> 00:38:34.880]  (字幕由 Amara.org 社群提供)

