
[00:00:00.000 --> 00:00:05.000]  各位姐妹主女平安
[00:40:19.000 --> 00:40:21.000]  在你真理的光
[00:40:21.000 --> 00:40:23.000]  當中行走
[00:40:23.000 --> 00:40:25.000]  因為你的話
[00:40:25.000 --> 00:40:27.000]  就是我們腳前的燈
[00:40:27.000 --> 00:40:29.000]  就是我們路上的光
[00:40:29.000 --> 00:40:31.000]  今天我們願意
[00:40:31.000 --> 00:40:33.000]  這樣跟從主
[00:40:33.000 --> 00:40:35.000]  我們願意
[00:40:35.000 --> 00:40:37.000]  學習怎樣在
[00:40:37.000 --> 00:40:39.000]  我們的生活
[00:40:39.000 --> 00:40:41.000]  生命
[00:40:41.000 --> 00:40:43.000]  不同的階段
[00:40:43.000 --> 00:40:45.000]  去經歷一個沒有缺乏
[00:40:45.000 --> 00:40:47.000]  被你牧養
[00:40:47.000 --> 00:40:49.000]  這樣的
[00:40:49.000 --> 00:40:51.000]  屬靈的生命
[00:40:51.000 --> 00:40:53.000]  多謝你的
[00:40:53.000 --> 00:40:55.000]  應許
[00:40:55.000 --> 00:40:57.000]  我們繼續
[00:40:57.000 --> 00:40:59.000]  祈求仰望
[00:40:59.000 --> 00:41:01.000]  也恭敬將我們自己交託
[00:41:01.000 --> 00:41:03.000]  在你的恩手當中
[00:41:03.000 --> 00:41:05.000]  求你聽我們的祈禱
[00:41:05.000 --> 00:41:07.000]  奉耶穌基督的聖名
[00:41:07.000 --> 00:41:09.000]  求
[00:41:09.000 --> 00:41:11.000]  Amen
[00:41:11.000 --> 00:41:13.000]  (音樂停止)
[00:41:13.000 --> 00:41:15.000]  (音樂開始)
[00:41:15.000 --> 00:41:17.000]  (音樂停止)
[00:41:17.000 --> 00:41:19.000]  (音樂開始)
[00:41:19.000 --> 00:41:21.000]  (音樂停止)
[00:41:21.000 --> 00:41:23.000]  (音樂開始)
[00:41:23.000 --> 00:41:25.000]  (音樂停止)
[00:41:25.000 --> 00:41:28.000]  (字幕由 Amara.org 社群提供)

