
[00:00:00.000 --> 00:00:07.000]  各位聽眾你好 又是我們敬拜的時間了
[00:39:14.000 --> 00:39:15.000]  地上還有人
[00:39:15.000 --> 00:39:18.000]  他們當時得救會受很大的迫害
[00:39:18.000 --> 00:39:21.000]  所以今天得救的就有福了
[00:39:21.000 --> 00:39:23.000]  耶穌在半空
[00:39:23.000 --> 00:39:24.000]  提我們上去
[00:39:24.000 --> 00:39:25.000]  去到天上
[00:39:25.000 --> 00:39:27.000]  我們和主耶穌在七年的時間
[00:39:27.000 --> 00:39:29.000]  回來後
[00:39:29.000 --> 00:39:31.000]  地上已經完結了七年的災難
[00:39:31.000 --> 00:39:35.000]  我們一起進入千禧年
[00:39:35.000 --> 00:39:37.000]  千禧年聖經舊日新約都有講
[00:39:37.000 --> 00:39:40.000]  我們今天沒有時間去講千禧年
[00:39:40.000 --> 00:39:43.000]  千禧年裡面發生了什麼事呢?
[00:39:43.000 --> 00:39:46.000]  千禧年是主耶穌在耶路撒冷掌權
[00:39:46.000 --> 00:39:51.000]  今天你和我讀主禱文的時候說
[00:39:51.000 --> 00:39:52.000]  願祢的國降臨
[00:39:52.000 --> 00:39:54.000]  願祢的旨意行在地上
[00:39:54.000 --> 00:39:56.000]  如同行在天上
[00:39:56.000 --> 00:39:57.000]  今天我們還沒有見到
[00:39:57.000 --> 00:40:00.000]  但在千禧年我們會見到各國
[00:40:00.000 --> 00:40:02.000]  我們都會和主耶穌一起
[00:40:02.000 --> 00:40:04.000]  在地上有千年的時間
[00:40:04.000 --> 00:40:06.000]  我們的身體已經被改變
[00:40:06.000 --> 00:40:08.000]  在千禧年
[00:40:08.000 --> 00:40:11.000]  然後我們會進入新天新地
[00:40:11.000 --> 00:40:14.000]  永遠和主耶穌在一起
[00:40:14.000 --> 00:40:16.000]  所以第一次我們今天
[00:40:16.000 --> 00:40:20.000]  既然我們是在末世的時候
[00:40:20.000 --> 00:40:23.000]  末世會有很多天災人物出現
[00:40:23.000 --> 00:40:26.000]  未踏入七年的災難之前
[00:40:26.000 --> 00:40:30.000]  已經有很多的預兆
[00:40:30.000 --> 00:40:33.000]  已經有部分今天會看到
[00:40:33.000 --> 00:40:36.000]  我們在這些災難當中
[00:40:36.000 --> 00:40:38.000]  瘟疫當中
[00:40:38.000 --> 00:40:39.000]  很多的動亂當中
[00:40:39.000 --> 00:40:41.000]  我們的心不需要擔心
[00:40:41.000 --> 00:40:43.000]  不需要驚慌
[00:40:43.000 --> 00:40:45.000]  一切都在神的掌握當中
[00:40:45.000 --> 00:40:47.000]  神有神的時間表
[00:40:47.000 --> 00:40:48.000]  安保就班
[00:40:48.000 --> 00:40:50.000]  你和我都在神的計劃裏面
[00:40:50.000 --> 00:40:52.000]  神因為拯救了你和我
[00:40:52.000 --> 00:40:54.000]  我們已經是屬於祂的
[00:40:54.000 --> 00:40:57.000]  所以我們是安穩無比
[00:40:57.000 --> 00:41:00.000]  祂不會放棄我們
[00:41:00.000 --> 00:41:03.000]  所以我們在這段日子
[00:41:03.000 --> 00:41:04.000]  不論神給我們在地上
[00:41:04.000 --> 00:41:06.000]  還有多少時間
[00:41:06.000 --> 00:41:08.000]  不論我們先在墳墓裏面
[00:41:08.000 --> 00:41:11.000]  等候主耶穌在半空來接我們
[00:41:11.000 --> 00:41:13.000]  或者我們在地上
[00:41:13.000 --> 00:41:16.000]  看到主耶穌來接我們
[00:41:16.000 --> 00:41:18.000]  這兩件事
[00:41:18.000 --> 00:41:20.000]  事但一樣發生
[00:41:20.000 --> 00:41:23.000]  我們都知道我們是充滿盼望
[00:41:23.000 --> 00:41:27.000]  因為主耶穌一定會為我們
[00:41:27.000 --> 00:41:29.000]  成就祂的預言
[00:41:29.000 --> 00:41:32.000]  你和我都在神的永恆計劃裏面
[00:41:32.000 --> 00:41:34.000]  我們都是被蒙愛的一班
[00:41:34.000 --> 00:41:38.000]  所以我們今天不需要為這些事驚慌
[00:41:38.000 --> 00:41:40.000]  我們也不應該再想
[00:41:40.000 --> 00:41:42.000]  我們如何操作世界
[00:41:42.000 --> 00:41:44.000]  我們如何賺多些錢
[00:41:44.000 --> 00:41:46.000]  我們如何生活得更好
[00:41:46.000 --> 00:41:48.000]  享受人生
[00:41:48.000 --> 00:41:51.000]  人生很快就過去了
[00:41:51.000 --> 00:41:54.000]  我們今天要用神給我們餘下的時間
[00:41:54.000 --> 00:41:57.000]  好好想想我們如何為主而活
[00:41:57.000 --> 00:41:59.000]  好好想想我們如何能夠討主的喜悅
[00:41:59.000 --> 00:42:02.000]  好地做一個得勝的基督徒
[00:42:02.000 --> 00:42:04.000]  不勝的基督徒
[00:42:04.000 --> 00:42:06.000]  一個為主工作
[00:42:06.000 --> 00:42:09.000]  將福音廣傳的基督徒
[00:42:09.000 --> 00:42:12.000]  因為有一天你和我都要在神的面前
[00:42:12.000 --> 00:42:15.000]  在主耶穌的面前來較將
[00:42:15.000 --> 00:42:17.000]  整理低頭的基督徒
[00:42:17.000 --> 00:42:19.000]  天父我們感謝你
[00:42:19.000 --> 00:42:22.000]  你是一位大能的主
[00:42:22.000 --> 00:42:24.000]  你也是一位充滿愛的主
[00:42:24.000 --> 00:42:27.000]  在你整個對人的計劃裏面
[00:42:27.000 --> 00:42:29.000]  都有我們的份
[00:42:29.000 --> 00:42:31.000]  你也在聖經裏面告訴我們
[00:42:31.000 --> 00:42:33.000]  將來會發生甚麼事
[00:42:33.000 --> 00:42:37.000]  所以當我們今天經歷地上的災難
[00:42:37.000 --> 00:42:39.000]  這些動亂的時候
[00:42:39.000 --> 00:42:42.000]  我們的心仍然是充滿了平安
[00:42:42.000 --> 00:42:43.000]  充滿了喜樂
[00:42:43.000 --> 00:42:45.000]  充滿了銀芒
[00:42:45.000 --> 00:42:48.000]  因為我們知道這一切都在你的掌管當中
[00:42:48.000 --> 00:42:50.000]  都在你的計劃當中
[00:42:50.000 --> 00:42:52.000]  我們期望著那一天
[00:42:52.000 --> 00:42:55.000]  我們與你面對面
[00:42:55.000 --> 00:42:57.000]  不論我們是先經過墳墓
[00:42:57.000 --> 00:42:59.000]  或者我們就在地上被提
[00:42:59.000 --> 00:43:03.000]  我們知道我們一定是永遠跟你在一起
[00:43:03.000 --> 00:43:05.000]  這是你給我們莫大的福分
[00:43:05.000 --> 00:43:07.000]  我們為了這個來感謝你
[00:43:07.000 --> 00:43:09.000]  求主你催促我們
[00:43:09.000 --> 00:43:12.000]  加密我們每一位努力的為主而活
[00:43:12.000 --> 00:43:14.000]  我們過一個得勝的生活
[00:43:14.000 --> 00:43:16.000]  我們過一個福事的生活
[00:43:16.000 --> 00:43:19.000]  我們將福音傳出去
[00:43:19.000 --> 00:43:21.000]  叫你的名得到榮耀
[00:43:21.000 --> 00:43:23.000]  感謝你給我們這一段時間
[00:43:23.000 --> 00:43:26.000]  繼續祝福我們眾弟兄姊妹
[00:43:26.000 --> 00:43:29.000]  在這個隔離的過程當中
[00:43:29.000 --> 00:43:32.000]  我們依然是緊緊找著你的英許
[00:43:32.000 --> 00:43:34.000]  找著你的恩典
[00:43:34.000 --> 00:43:37.000]  我們祈禱奉祝耶穌基督永久
[00:43:37.000 --> 00:43:38.000]  阿門
[00:43:38.000 --> 00:43:39.000]  阿門
[00:43:40.000 --> 00:43:41.000]  阿門
[00:43:42.000 --> 00:43:43.000]  阿門
[00:43:43.000 --> 00:43:55.000]  (音量注意)

