
[00:00:00.000 --> 00:00:08.000]  各位電視節目的朋友們,今天很開心見到至少有五位新朋友
[00:34:29.600 --> 00:34:31.080]  又不知道怎麼設置
[00:34:31.080 --> 00:34:34.880]  然後就說我們執事啦
[00:34:34.880 --> 00:34:37.800]  但是我就開始祈禱
[00:34:37.800 --> 00:34:39.480]  我說我正在預備這段經文
[00:34:39.480 --> 00:34:40.760]  我當然會祈禱
[00:34:40.760 --> 00:34:41.760]  我也是小信
[00:34:41.760 --> 00:34:43.800]  我說祈禱求神帶領
[00:34:43.800 --> 00:34:44.800]  到時真的不知道會怎麼樣
[00:34:44.800 --> 00:34:47.840]  真的不知道會是什麼環境
[00:34:47.840 --> 00:34:50.480]  結果真的一去到
[00:34:50.480 --> 00:34:52.040]  設置好東西
[00:34:52.040 --> 00:34:53.680]  還要放三支咪在那裡
[00:34:53.680 --> 00:34:55.080]  沒試過
[00:34:55.080 --> 00:34:55.840]  三支咪
[00:34:55.840 --> 00:34:57.000]  然後我和執事就覺得
[00:34:57.000 --> 00:34:58.520]  那麼多咪幹什麼
[00:34:58.520 --> 00:34:59.200]  是不是
[00:34:59.200 --> 00:35:01.440]  就放在那裡
[00:35:01.440 --> 00:35:04.400]  然後很感恩
[00:35:04.400 --> 00:35:06.600]  因為這次正正是
[00:35:06.600 --> 00:35:09.160]  廣東話的弟兄不在
[00:35:09.160 --> 00:35:12.440]  就由不同的講英文的職員推
[00:35:12.440 --> 00:35:17.760]  怎麼推了三個講英文的來
[00:35:17.760 --> 00:35:18.880]  那就立刻怎麼辦
[00:35:18.880 --> 00:35:20.960]  就再找人翻譯英文
[00:35:20.960 --> 00:35:21.280]  是不是
[00:35:21.280 --> 00:35:22.280]  然後我們立刻
[00:35:22.280 --> 00:35:24.600]  Ivan執事就翻譯普通話
[00:35:24.600 --> 00:35:26.200]  然後你就看到
[00:35:26.200 --> 00:35:27.960]  我們跳贊美操
[00:35:27.960 --> 00:35:30.120]  然後有人帶遊戲
[00:35:30.120 --> 00:35:31.960]  Ivan執事和May執事
[00:35:31.960 --> 00:35:34.840]  May執事就講英文
[00:35:34.840 --> 00:35:36.280]  然後哇
[00:35:36.280 --> 00:35:39.960]  原來三支咪是這樣用的
[00:35:39.960 --> 00:35:41.360]  就是我們可以立刻
[00:35:41.360 --> 00:35:43.120]  即時就講普通話
[00:35:43.120 --> 00:35:46.160]  然後再翻譯英文
[00:35:46.160 --> 00:35:50.760]  上帝真是早已預備
[00:35:50.760 --> 00:35:54.200]  這次的人數是比以前多
[00:35:54.200 --> 00:35:57.520]  這次還有些弟兄姐妹會講英文
[00:35:57.520 --> 00:36:01.240]  然後和那幾位朋友聊天
[00:36:01.240 --> 00:36:03.760]  其中一個跳贊美操的時候
[00:36:03.760 --> 00:36:06.000]  哇 他們一起
[00:36:06.000 --> 00:36:08.400]  大家關一下燈
[00:36:08.400 --> 00:36:12.160]  因為我覺得這個圖畫是很感動的
[00:36:12.160 --> 00:36:15.960]  就是當弟兄姐妹一起跳贊美操的時候
[00:36:15.960 --> 00:36:17.120]  有些職員
[00:36:17.120 --> 00:36:20.480]  那個職員是回另一間教堂的
[00:36:20.480 --> 00:36:22.960]  他和我們一起在那裡跳贊美操
[00:36:22.960 --> 00:36:25.440]  而每一次當弟兄姐妹和他跳贊美操的時候
[00:36:25.440 --> 00:36:27.560]  這次是他們全部人
[00:36:27.560 --> 00:36:30.720]  都一起在那裡贊美
[00:36:30.720 --> 00:36:31.640]  我們跳贊美操
[00:36:31.640 --> 00:36:33.400]  當然他未必很明白內容
[00:36:33.400 --> 00:36:36.960]  但是他一直在動手
[00:36:36.960 --> 00:36:39.440]  其實都在幫他做運動
[00:36:39.440 --> 00:36:40.600]  這次是最多人
[00:36:40.600 --> 00:36:43.680]  我們這次不夠人和他聊天
[00:36:43.680 --> 00:36:44.440]  他有17人
[00:36:44.440 --> 00:36:47.400]  我們好像只有12個弟兄姐妹
[00:36:47.400 --> 00:36:49.440]  所以我都很鼓勵大家
[00:36:49.440 --> 00:36:51.000]  你都可以來
[00:36:51.000 --> 00:36:53.240]  你都可以來和他們真的聊天
[00:36:53.240 --> 00:36:56.520]  因為他們一個月就等我們一次
[00:36:56.520 --> 00:36:58.160]  有些人可能沒人探
[00:36:58.160 --> 00:37:01.200]  有些人可能是幾個月都沒人探
[00:37:01.200 --> 00:37:03.600]  所以這次我和執事再一次經歷
[00:37:03.600 --> 00:37:05.480]  執事都說當他翻譯的時候
[00:37:05.480 --> 00:37:09.640]  他沒有想過是可以這樣
[00:37:09.640 --> 00:37:10.640]  他真的經歷到
[00:37:10.640 --> 00:37:12.200]  昨晚和我們分享的
[00:37:12.200 --> 00:37:15.960]  他經歷到聖靈的同在
[00:37:15.960 --> 00:37:17.120]  所以弟兄姐妹
[00:37:17.120 --> 00:37:22.360]  最後究竟你願不願意為了榮耀上帝
[00:37:22.360 --> 00:37:24.840]  突破你的人生
[00:37:24.840 --> 00:37:28.400]  擴張你的境界
[00:37:28.400 --> 00:37:30.240]  我們有個很好的基礎
[00:37:30.240 --> 00:37:32.920]  就是耶穌曾經說
[00:37:32.920 --> 00:37:34.000]  你若能
[00:37:34.000 --> 00:37:36.200]  你問我行不行
[00:37:36.200 --> 00:37:37.760]  再信的人
[00:37:37.760 --> 00:37:40.040]  凡事都能
[00:37:40.040 --> 00:37:43.200]  讓我們一起有個祈禱結束
[00:37:43.200 --> 00:37:45.600]  親愛的主耶穌
[00:37:45.600 --> 00:37:51.800]  我真的很感謝禰
[00:37:51.800 --> 00:37:56.200]  感謝禰忍我們
[00:37:56.200 --> 00:37:57.480]  因為禰說
[00:37:57.480 --> 00:38:00.160]  不知道忍到我們何時
[00:38:00.160 --> 00:38:01.520]  沒錯
[00:38:01.520 --> 00:38:05.920]  今天仍然有很多基督徒
[00:38:05.920 --> 00:38:07.960]  是不祈禱
[00:38:07.960 --> 00:38:09.680]  或者說
[00:38:09.680 --> 00:38:12.760]  不是真心祈禱
[00:38:12.760 --> 00:38:16.920]  今天我們一起反思
[00:38:16.920 --> 00:38:20.320]  我們有沒有真心祈禱
[00:38:20.320 --> 00:38:23.480]  當困難來到的時候
[00:38:23.480 --> 00:38:30.200]  我們是否只是用很低層次的數學
[00:38:30.200 --> 00:38:36.000]  但是沒有將你計算在內
[00:38:36.000 --> 00:38:36.840]  我們接下來的教會
[00:38:36.840 --> 00:38:40.880]  都有很多很多的時功
[00:38:40.880 --> 00:38:43.880]  求禰教導我們
[00:38:43.880 --> 00:38:48.920]  將你計算在內
[00:38:48.920 --> 00:38:50.400]  因為我們經常教導弟兄姊妹
[00:38:50.400 --> 00:38:53.200]  有人靠兵有人靠馬
[00:38:53.200 --> 00:38:56.440]  但我們要靠禰方能成事
[00:38:56.440 --> 00:38:59.480]  但是到了現實的時候
[00:38:59.480 --> 00:39:02.040]  我們就是在計算
[00:39:02.040 --> 00:39:03.520]  那一百塊
[00:39:03.520 --> 00:39:06.640]  那五百塊
[00:39:06.640 --> 00:39:09.720]  或者只是將我們過往的經驗
[00:39:09.720 --> 00:39:15.160]  竟然放在將來
[00:39:15.160 --> 00:39:16.880]  但是我們這一年
[00:39:16.880 --> 00:39:21.480]  我們已經一個一個神跡
[00:39:21.480 --> 00:39:25.240]  在默恩健身上
[00:39:25.240 --> 00:39:27.800]  所以我們是最沒資格說
[00:39:27.800 --> 00:39:30.160]  問禰行不行
[00:39:30.160 --> 00:39:32.760]  我們是最沒資格的
[00:39:32.760 --> 00:39:34.840]  禰一定行
[00:39:34.840 --> 00:39:38.080]  但是我們不夠信心
[00:39:38.080 --> 00:39:42.480]  求耶穌給力量我們
[00:39:42.480 --> 00:39:44.640]  我們真的不行
[00:39:44.640 --> 00:39:47.280]  我們真的差
[00:39:47.280 --> 00:39:49.360]  但是我們很願意
[00:39:49.360 --> 00:39:51.200]  禰透過我們
[00:39:51.200 --> 00:39:53.280]  去顯出禰的大能
[00:39:53.280 --> 00:39:55.600]  讓人們看到的
[00:39:55.600 --> 00:39:57.600]  不是默恩
[00:39:57.600 --> 00:40:01.800]  是看到基督的身體
[00:40:01.800 --> 00:40:03.560]  不是看到我們個人
[00:40:03.560 --> 00:40:07.080]  每一個人有些什麼獨特的地方
[00:40:07.080 --> 00:40:09.000]  是看到禰
[00:40:09.000 --> 00:40:11.800]  讓不認識禰的人
[00:40:11.800 --> 00:40:13.720]  見到上帝
[00:40:13.720 --> 00:40:16.200]  讓不信禰的弟兄姐妹
[00:40:16.200 --> 00:40:17.880]  再次起來
[00:40:17.880 --> 00:40:20.480]  願意好像那個爸爸說
[00:40:20.480 --> 00:40:22.600]  我信
[00:40:22.600 --> 00:40:24.880]  但是我信得不夠
[00:40:24.880 --> 00:40:30.200]  求禰給力量我們每一個弟兄姐妹
[00:40:30.200 --> 00:40:31.920]  我們這樣禱告
[00:40:31.920 --> 00:40:33.880]  是奉主耶穌基督
[00:40:33.880 --> 00:40:35.880]  得勝名之而祈求
[00:40:35.880 --> 00:40:37.880]  阿們
[00:40:37.880 --> 00:40:39.880]  阿們
[00:40:39.880 --> 00:40:41.880]  阿們
[00:40:41.880 --> 00:40:43.880]  阿們
[00:40:43.880 --> 00:40:45.880]  阿們
[00:40:45.880 --> 00:40:47.880]  阿們
[00:40:47.880 --> 00:40:49.880]  阿們
[00:40:49.880 --> 00:40:52.880]  (字幕由 Amara.org 社群提供)

