
[00:00:00.000 --> 00:00:07.040]  我們一起來看舊約的以斯拉記、尼希米記
[00:43:29.040 --> 00:43:33.040]  我的神啊,求祢施恩
[00:43:33.040 --> 00:43:37.040]  求祢祭奠
[00:43:37.040 --> 00:43:42.040]  這個才是尼西米記的總結
[00:43:42.040 --> 00:43:46.040]  這個才是我們生命的總結
[00:43:46.040 --> 00:43:52.040]  這個才是我們侍奉工作的總結
[00:43:52.040 --> 00:43:54.040]  不是打鑼打鼓
[00:43:54.040 --> 00:43:56.040]  歡樂的聲音
[00:43:56.040 --> 00:43:58.040]  傳到全城震動
[00:43:58.040 --> 00:44:00.040]  那晚沒有人做別的事
[00:44:00.040 --> 00:44:02.040]  就在看大結局
[00:44:02.040 --> 00:44:04.040]  那個也很好玩
[00:44:04.040 --> 00:44:09.040]  尼西米沒有否認那次的慶典真的很成功
[00:44:09.040 --> 00:44:11.040]  但是那個不是
[00:44:11.040 --> 00:44:16.040]  End day, live happily ever after
[00:44:16.040 --> 00:44:17.040]  的結束
[00:44:17.040 --> 00:44:19.040]  分得到嗎
[00:44:19.040 --> 00:44:22.040]  分得到就不是看故事
[00:44:22.040 --> 00:44:26.040]  你就是在讀聖經
[00:44:26.040 --> 00:44:27.040]  求主幫助我們
[00:44:27.040 --> 00:44:32.040]  同心,低頭祈禱
[00:44:32.040 --> 00:44:35.040]  感謝天父
[00:44:35.040 --> 00:44:39.040]  昔日祢是尼西米的神
[00:44:39.040 --> 00:44:43.040]  今日祢都是我們的主
[00:44:43.040 --> 00:44:46.040]  在我們的教會當中
[00:44:46.040 --> 00:44:49.040]  在我們的家庭當中
[00:44:49.040 --> 00:44:53.040]  在我們個人一生當中
[00:44:53.040 --> 00:44:55.040]  祢帶領我們
[00:44:55.040 --> 00:44:57.040]  祢使用我們
[00:44:57.040 --> 00:45:00.040]  祢幫助我們
[00:45:00.040 --> 00:45:04.040]  祢有私恩紀念我們
[00:45:04.040 --> 00:45:06.040]  感謝祢
[00:45:06.040 --> 00:45:09.040]  我們能夠認識祢
[00:45:09.040 --> 00:45:12.040]  我們能夠侍奉祢
[00:45:12.040 --> 00:45:14.040]  我們能夠跟隨祢
[00:45:14.040 --> 00:45:15.040]  相信祢
[00:45:15.040 --> 00:45:17.040]  倚靠祢
[00:45:17.040 --> 00:45:20.040]  是多麼大的祝福
[00:45:20.040 --> 00:45:27.040]  因為我們不需要用神話、童話的故事
[00:45:27.040 --> 00:45:30.040]  來自欺欺人
[00:45:30.040 --> 00:45:33.040]  我們可以面對事實
[00:45:33.040 --> 00:45:39.040]  仍然有信心、有力量、有盼望
[00:45:39.040 --> 00:45:41.040]  活在祢的恩典
[00:45:41.040 --> 00:45:44.040]  活在祢的信實當中
[00:45:44.040 --> 00:45:47.040]  多謝祢給我們聖經的說話
[00:45:47.040 --> 00:45:50.040]  奉耶穌基督的名祈禱 阿門

