
[00:00:00.000 --> 00:00:05.200]  烈王記的第二講
[00:42:52.700 --> 00:42:55.700]  他怎麼知道皇宮發生什麼事呢?
[00:42:55.700 --> 00:43:00.700]  首先我們要知道這兩節的經文是講什麼
[00:43:00.700 --> 00:43:03.700]  一節在《烈王紀》上的一章47節
[00:43:03.700 --> 00:43:06.700]  就是說那些大臣來祝賀大衛
[00:43:06.700 --> 00:43:13.700]  他們說:願王的臣使所羅門的名比王的名更尊榮
[00:43:13.700 --> 00:43:17.700]  使他的國位比王的國位更大
[00:43:17.700 --> 00:43:21.700]  大衛就在床上屈身下拜
[00:43:21.700 --> 00:43:25.700]  然後在《烈王紀》上的一章48節
[00:43:25.700 --> 00:43:29.700]  經文說:王又說:耶和華以色列的臣
[00:43:29.700 --> 00:43:33.700]  是應當稱重的 因怕恃我一人
[00:43:33.700 --> 00:43:38.700]  今日坐在我的位上 我也親眼看見了
[00:43:38.700 --> 00:43:41.700]  這些事都發生在宮殿裏面
[00:43:41.700 --> 00:43:43.700]  約拿丹怎麼會知道呢?
[00:43:43.700 --> 00:43:46.700]  如果我們注意這兩節經文
[00:43:46.700 --> 00:43:49.700]  一開始都是一個希伯來字
[00:43:49.700 --> 00:43:51.700]  「監」這個字
[00:43:51.700 --> 00:43:54.700]  「監」這個字是什麼意思呢?
[00:43:54.700 --> 00:44:00.700]  是中文的「moreover」又或者是中文的「載者」或者「還有」
[00:44:00.700 --> 00:44:05.700]  但是在很多其他的經文的意思是什麼呢?
[00:44:05.700 --> 00:44:08.700]  是「報信者」、「通信者」
[00:44:08.700 --> 00:44:13.700]  所以極有可能就是有「報信者」將這些消息
[00:44:13.700 --> 00:44:15.700]  說給約拿丹知道
[00:44:15.700 --> 00:44:19.700]  所以他知道在皇宮裏面發生什麼事
[00:44:19.700 --> 00:44:26.700]  我也說過 列王記真的是一部文筆非常精彩的一部巨著
[00:44:26.700 --> 00:44:32.700]  將歷史 將文學 將神學融會貫通 放在一起
[00:44:32.700 --> 00:44:36.700]  我們今天的經文絕對是歷史的事實
[00:44:36.700 --> 00:44:40.700]  但是作者也是透過很精彩的文筆
[00:44:40.700 --> 00:44:44.700]  讓我們見到一開始就有一個很美麗的首尾結構
[00:44:44.700 --> 00:44:51.700]  然後用兩個字來指出整個文章的神學觀在哪裡
[00:44:51.700 --> 00:44:54.700]  第一個字是什麼呢?「Yada」
[00:44:54.700 --> 00:44:56.700]  「認知認識」
[00:44:56.700 --> 00:44:59.700]  就好像這個公義的先知拿丹
[00:44:59.700 --> 00:45:01.700]  他走去質問大衛
[00:45:01.700 --> 00:45:04.700]  你有沒有讓你的僕人知道
[00:45:04.700 --> 00:45:08.700]  誰會繼承你成為以色列的國王
[00:45:08.700 --> 00:45:11.700]  這個就是列王記上的一章27節
[00:45:11.700 --> 00:45:14.700]  也是知道這個字 你有沒有作好決定
[00:45:14.700 --> 00:45:17.700]  誰會繼承你成為皇帝
[00:45:17.700 --> 00:45:21.700]  然後下一個字就是「起誓」
[00:45:21.700 --> 00:45:24.700]  是透過使者若拿丹
[00:45:24.700 --> 00:45:30.700]  我剛才也說過 拿丹和若拿丹也是有很微妙的意思
[00:45:30.700 --> 00:45:34.700]  兩個人的名字都是出於同一個字根
[00:45:34.700 --> 00:45:41.700]  透過若拿丹說出大衛指定所羅門成為他的繼承人
[00:45:41.700 --> 00:45:45.700]  於是大衛在列王記上的一章48節說
[00:45:45.700 --> 00:45:49.700]  神是應當稱頌的 因他賜我一人
[00:45:49.700 --> 00:45:55.700]  今日坐在我的位上 我也親眼看見了
[00:45:55.700 --> 00:45:59.700]  然後經文就是我們最後的一點
[00:45:59.700 --> 00:46:08.700]  又是說到亞當尼亞 他已經不再是那個滿有野心的投機主義者
[00:46:08.700 --> 00:46:10.700]  但他已經成為什麼呢?
[00:46:10.700 --> 00:46:14.700]  落難而逃的乘機求生者
[00:46:14.700 --> 00:46:20.700]  當若拿丹告訴大家 所羅門已經成為以色列人的王
[00:46:20.700 --> 00:46:23.700]  亞當尼亞和他的客人都知道
[00:46:23.700 --> 00:46:28.700]  大難臨頭了 今次糟糕了
[00:46:28.700 --> 00:46:34.700]  他的賓客和那些天真的王子都落難而逃
[00:46:34.700 --> 00:46:37.700]  跑回耶路撒冷城來逃命
[00:46:37.700 --> 00:46:44.700]  亞當尼亞更厲害 他走到那個帳棚那裡
[00:46:44.700 --> 00:46:50.700]  這個帳棚我相信不是會幕 因為會幕在機篇
[00:46:50.700 --> 00:46:57.700]  這裡是大衛為藥櫃所建的帳棚 要來儲藏那個藥櫃
[00:46:57.700 --> 00:47:00.700]  亞當尼亞相信就是跑去那裡
[00:47:00.700 --> 00:47:02.700]  那裡有個祭壇 他就怎樣呢?
[00:47:02.700 --> 00:47:05.700]  抓住祭壇的兩隻角
[00:47:05.700 --> 00:47:08.700]  這個是猶太人的一個傳統
[00:47:08.700 --> 00:47:14.700]  我們知道神叫以色列人在文數記35章
[00:47:14.700 --> 00:47:19.700]  建了六個屠城 給那些人伸張正義
[00:47:19.700 --> 00:47:24.700]  任何的人被人追殺都可以走去屠城那裡
[00:47:24.700 --> 00:47:27.700]  雖然屠城已經被建立
[00:47:27.700 --> 00:47:31.700]  但是亞當尼亞不敢跑那麼遠
[00:47:31.700 --> 00:47:35.700]  耶路撒冷這個帳棚比較近一點
[00:47:35.700 --> 00:47:38.700]  納柏去到那裡抓住兩隻牛角
[00:47:38.700 --> 00:47:43.700]  什麼意思?是以色列人的傳統
[00:47:43.700 --> 00:47:47.700]  任何人抓住兩隻牛角 當他被人追殺的時候
[00:47:47.700 --> 00:47:50.700]  都可以延遲判決
[00:47:50.700 --> 00:47:54.700]  可以讓這個人有一個公平的聆聽
[00:47:54.700 --> 00:47:57.700]  這個就是這個的意思
[00:47:57.700 --> 00:48:01.700]  角是代表什麼?是代表權柄
[00:48:01.700 --> 00:48:06.700]  這個就讓我們看到耶和華最終掌權的那個
[00:48:06.700 --> 00:48:10.700]  你們任何誰都要讓人有一個公義的聆聽
[00:48:10.700 --> 00:48:15.700]  這個就是亞當尼亞抓住兩隻牛角不肯放
[00:48:15.700 --> 00:48:21.700]  直到要所羅門起誓不殺死他為止
[00:48:21.700 --> 00:48:24.700]  起誓這個字又出現了 有沒有看到?
[00:48:24.700 --> 00:48:26.700]  又是shabar這個字
[00:48:26.700 --> 00:48:31.700]  所以我說 聶王紀的文筆真的很精彩
[00:48:31.700 --> 00:48:34.700]  所羅門就憐憫他的哥哥
[00:48:34.700 --> 00:48:38.700]  他誓言不會殺死他 讓他存活
[00:48:38.700 --> 00:48:42.700]  叫他回到自己耶路撒冷的家裡
[00:48:42.700 --> 00:48:45.700]  其實這個就等於軟禁
[00:48:45.700 --> 00:48:49.700]  所羅門就派了衛兵監視著亞當尼亞
[00:48:49.700 --> 00:48:52.700]  所羅門對亞當尼亞說
[00:48:52.700 --> 00:48:57.700]  你若作忠義的人 連一根頭髮也不至落在地上
[00:48:57.700 --> 00:49:01.700]  你若行惡必要死亡
[00:49:01.700 --> 00:49:05.700]  所羅門也說 若你有叛亂越界
[00:49:05.700 --> 00:49:08.700]  你有野心 你將會被處決
[00:49:08.700 --> 00:49:12.700]  亞當尼亞就向所羅門下拜
[00:49:12.700 --> 00:49:17.700]  但他是否真心服從這個造王的弟弟?
[00:49:17.700 --> 00:49:21.700]  當然不是 他甚至不服從耶和華
[00:49:21.700 --> 00:49:25.700]  我們怎知道下一張書他又會出來
[00:49:25.700 --> 00:49:29.700]  和所羅門爭奪阿彼山
[00:49:29.700 --> 00:49:32.700]  結束的時候很簡單
[00:49:32.700 --> 00:49:36.700]  我的訊息就是兩個字
[00:49:36.700 --> 00:49:41.700]  Yada 就是認識 認知 親密的關係
[00:49:41.700 --> 00:49:44.700]  甚至可以解釋為智慧
[00:49:44.700 --> 00:49:50.700]  Shaba 是喜誓 誓言 甚至我們可以說是應許
[00:49:50.700 --> 00:49:54.700]  我們先從兩個角度來看
[00:49:54.700 --> 00:49:58.700]  首先救贖是否靠我們自己的智慧
[00:49:58.700 --> 00:50:01.700]  甚至靠我們的行為?不是
[00:50:01.700 --> 00:50:06.700]  是就是認識 不是認識人 認識那位神
[00:50:06.700 --> 00:50:09.700]  還要有親密的認識
[00:50:09.700 --> 00:50:12.700]  我們要知道認識這位神
[00:50:12.700 --> 00:50:16.700]  我們要走在祂的應許裏
[00:50:16.700 --> 00:50:18.700]  祂的應許是甚麼?
[00:50:18.700 --> 00:50:22.700]  所有接受耶穌基督的人都會得救
[00:50:22.700 --> 00:50:24.700]  這就是神的應許
[00:50:24.700 --> 00:50:27.700]  所以是靠神的應許 祂的喜誓
[00:50:27.700 --> 00:50:30.700]  是靠我們認識這位萬有的真神
[00:50:30.700 --> 00:50:32.700]  這個是救贖
[00:50:32.700 --> 00:50:36.700]  那你說處事呢?我們處事又怎樣?
[00:50:36.700 --> 00:50:38.700]  都是一樣的
[00:50:38.700 --> 00:50:40.700]  不是靠你自己的智慧
[00:50:40.700 --> 00:50:42.700]  不是靠你自己的知識
[00:50:42.700 --> 00:50:44.700]  或者你認識哪一個人
[00:50:44.700 --> 00:50:47.700]  是我們認不認識這位神
[00:50:47.700 --> 00:50:50.700]  所以認識這個字仍然有它的意思
[00:50:50.700 --> 00:50:52.700]  這就是我們處事
[00:50:52.700 --> 00:50:55.700]  我們要認識神的旨意
[00:50:55.700 --> 00:50:58.700]  我們才能夠成功
[00:50:58.700 --> 00:51:01.700]  我們才能夠走在神的應許當中
[00:51:01.700 --> 00:51:03.700]  我們不認識神的旨意
[00:51:03.700 --> 00:51:06.700]  我們沒有辦法走在神的應許
[00:51:06.700 --> 00:51:08.700]  因為當我說我們要在神的應許
[00:51:08.700 --> 00:51:11.700]  很多人問我們怎樣知道神的應許?
[00:51:11.700 --> 00:51:14.700]  你要認識神 認識神的話語
[00:51:14.700 --> 00:51:16.700]  認識神的旨意
[00:51:16.700 --> 00:51:20.700]  願意我們今天這兩個字給我們是有鼓勵的
[00:51:20.700 --> 00:51:22.700]  首先我們要認識我們的神
[00:51:22.700 --> 00:51:25.700]  和我們的神有一個親密的關係
[00:51:25.700 --> 00:51:28.700]  然後我們要知道祂的起勢 祂的誓言
[00:51:28.700 --> 00:51:30.700]  知道祂的應許
[00:51:30.700 --> 00:51:34.700]  這就是從祂的話語我們能夠知道
[00:51:34.700 --> 00:51:36.700]  願神祝福祂自己的話語
[00:51:36.700 --> 00:51:38.700]  讓我們低頭禱告
[00:51:38.700 --> 00:51:40.700]  最後我們感謝祢
[00:51:40.700 --> 00:51:42.700]  感謝祢給我們有祢的話語
[00:51:42.700 --> 00:51:47.700]  感謝祢給我們透過在獵王紀上精彩的文筆
[00:51:47.700 --> 00:51:51.700]  給我們看到有兩個很重要很有意思的字
[00:51:51.700 --> 00:51:57.700]  一個就是認識 Yada 就是親密的關係
[00:51:57.700 --> 00:52:01.700]  願意我們今天能夠繼續學習認識祢
[00:52:01.700 --> 00:52:03.700]  和祢有一個親密的關係
[00:52:03.700 --> 00:52:07.700]  願意我們今天能夠認識祢的應許
[00:52:07.700 --> 00:52:11.700]  就好像另外一個字 Shabbat
[00:52:11.700 --> 00:52:15.700]  在聖經裏面有祢的誓言 有祢的應許
[00:52:15.700 --> 00:52:20.700]  願意我們今天能夠透過祢的話語認識這一切
[00:52:20.700 --> 00:52:23.700]  以致我們能夠走在祢的旨意當中
[00:52:23.700 --> 00:52:27.700]  願意我們今天能夠像施暴真一樣
[00:52:27.700 --> 00:52:31.700]  能夠渴望成為像耶穌基督一樣完美
[00:52:31.700 --> 00:52:33.700]  一樣聖潔
[00:52:33.700 --> 00:52:36.700]  願意我們今天能夠在有生之年
[00:52:36.700 --> 00:52:40.700]  繼續追求祢的話語 追求祢的聖潔
[00:52:40.700 --> 00:52:42.700]  以致當你回來的時候
[00:52:42.700 --> 00:52:46.700]  能夠被你稱為一個忠心良善的僕人
[00:52:46.700 --> 00:52:49.700]  將那榮耀還賺得歸給你
[00:52:49.700 --> 00:52:53.700]  我們禱告奉主耶穌基督的名義以求 阿們
