
[00:00:00.000 --> 00:00:11.000]  各位親愛的朋友 早安 非常高興在張林祈的第三個主日和大家分享實事信息
[00:38:16.000 --> 00:38:18.000]  真的很差
[00:38:18.000 --> 00:38:20.000]  可能今天我們的心境都是這樣
[00:38:20.000 --> 00:38:22.000]  真的沒有出路了
[00:38:22.000 --> 00:38:24.000]  但是作者說
[00:38:24.000 --> 00:38:26.000]  然而我要恩而華歡恩
[00:38:26.000 --> 00:38:28.000]  恩救我神喜樂
[00:38:28.000 --> 00:38:30.000]  他的重點不是放在前面
[00:38:30.000 --> 00:38:34.000]  即使環境這麼惡劣
[00:38:34.000 --> 00:38:36.000]  我想我們也不能夠
[00:38:36.000 --> 00:38:38.000]  這麼惡劣吧
[00:38:38.000 --> 00:38:40.000]  真是這樣
[00:38:40.000 --> 00:38:42.000]  但他的重點
[00:38:42.000 --> 00:38:44.000]  其實是放在後面
[00:38:44.000 --> 00:38:46.000]  我為什麼可以有喜樂
[00:38:46.000 --> 00:38:50.000]  儘管處境這麼困難
[00:38:50.000 --> 00:38:54.000]  因為我定徵在神身上
[00:38:54.000 --> 00:39:00.000]  他介入在我們的生命當中
[00:39:00.000 --> 00:39:02.000]  他愛我們
[00:39:02.000 --> 00:39:04.000]  他是信實的
[00:39:04.000 --> 00:39:06.000]  我們不會落空
[00:39:06.000 --> 00:39:08.000]  因為這個緣故
[00:39:08.000 --> 00:39:10.000]  我們要慶祝
[00:39:10.000 --> 00:39:12.000]  我們一起祈禱
[00:39:12.000 --> 00:39:14.000]  天父我們感謝你
[00:39:14.000 --> 00:39:16.000]  在將臨期的第三天
[00:39:16.000 --> 00:39:18.000]  再次提醒我們喜樂
[00:39:18.000 --> 00:39:20.000]  有時當我們
[00:39:20.000 --> 00:39:22.000]  看環境的時候
[00:39:22.000 --> 00:39:24.000]  我們真的笑不出
[00:39:24.000 --> 00:39:26.000]  喜樂不出
[00:39:26.000 --> 00:39:28.000]  因為我們眼睛看環境
[00:39:28.000 --> 00:39:30.000]  感謝你
[00:39:30.000 --> 00:39:32.000]  直著西方
[00:39:32.000 --> 00:39:34.000]  再次提醒我們
[00:39:34.000 --> 00:39:36.000]  我們應該定徵在你身上
[00:39:36.000 --> 00:39:40.000]  你是一個堯樹的法官
[00:39:40.000 --> 00:39:44.000]  你是一個大有能力的王
[00:39:44.000 --> 00:39:48.000]  你是一個慈愛的牧者
[00:39:48.000 --> 00:39:50.000]  更重要的是
[00:39:50.000 --> 00:39:52.000]  你愛我們
[00:39:52.000 --> 00:39:54.000]  你看重我們的身份
[00:39:54.000 --> 00:39:56.000]  因為我們是你的兒女
[00:39:56.000 --> 00:39:58.000]  用重家
[00:39:58.000 --> 00:40:00.000]  將我們救贖
[00:40:00.000 --> 00:40:02.000]  你並且將一個
[00:40:02.000 --> 00:40:04.000]  最大的祝福
[00:40:04.000 --> 00:40:06.000]  就是神的榮耀
[00:40:06.000 --> 00:40:08.000]  你為我們預備地方
[00:40:08.000 --> 00:40:10.000]  那裡是最好的
[00:40:10.000 --> 00:40:12.000]  因著這個緣故
[00:40:12.000 --> 00:40:14.000]  我們就定徵在你身上
[00:40:14.000 --> 00:40:16.000]  無論今天環境如何
[00:40:16.000 --> 00:40:18.000]  疫情會持續多久
[00:40:18.000 --> 00:40:20.000]  人生裡很多不同的
[00:40:20.000 --> 00:40:22.000]  大小挑戰也好
[00:40:22.000 --> 00:40:24.000]  我們知道有你就夠了
[00:40:24.000 --> 00:40:28.000]  求你再次進入我們的心
[00:40:28.000 --> 00:40:30.000]  可以讓我們的眼睛
[00:40:30.000 --> 00:40:32.000]  真的看到你
[00:40:32.000 --> 00:40:34.000]  認識你、愛你、投靠你
[00:40:34.000 --> 00:40:36.000]  聽我們在你面前的祈禱
[00:40:36.000 --> 00:40:38.000]  是奉主耶穌得勝的名字
[00:40:38.000 --> 00:40:40.000]  阿們
[00:40:40.000 --> 00:40:42.000]  阿們
[00:40:42.000 --> 00:40:44.000]  阿們
[00:40:44.000 --> 00:40:46.000]  阿們
[00:40:46.000 --> 00:40:48.000]  阿們
[00:40:48.000 --> 00:40:50.000]  阿們
[00:40:50.000 --> 00:40:52.000]  阿們
[00:40:52.000 --> 00:40:55.000]  (字幕由 Amara.org 社群提供)
[00:40:55.000 --> 00:40:58.000]  (字幕由 Amara.org 社群提供)

