
[00:00:00.000 --> 00:00:05.000]  各位電視姊妹主內平安
[00:42:07.000 --> 00:42:09.000]  你猜他會教我們甚麼呢
[00:42:09.000 --> 00:42:11.000]  如果你是上帝
[00:42:11.000 --> 00:42:13.000]  給你半個小時
[00:42:13.000 --> 00:42:15.000]  你告訴我們甚麼呢
[00:42:15.000 --> 00:42:17.000]  你告訴我們甚麼呢
[00:42:17.000 --> 00:42:19.000]  大家有不同的想法
[00:42:19.000 --> 00:42:21.000]  我要教大家怎樣對牧師
[00:42:21.000 --> 00:42:23.000]  我要教大家怎樣對牧師
[00:42:23.000 --> 00:42:25.000]  不是,我要教大家崇拜要準時
[00:42:25.000 --> 00:42:27.000]  我要教大家這樣那樣
[00:42:27.000 --> 00:42:29.000]  那上帝呢
[00:42:29.000 --> 00:42:31.000]  現在不是我們教上帝
[00:42:31.000 --> 00:42:33.000]  講道都不是我教你
[00:42:33.000 --> 00:42:35.000]  是我解釋聖經的經文
[00:42:35.000 --> 00:42:37.000]  是我解釋聖經的經文
[00:42:37.000 --> 00:42:39.000]  是我解釋聖經的經文
[00:42:39.000 --> 00:42:41.000]  上帝到底講了些甚麼
[00:42:41.000 --> 00:42:43.000]  為甚麼他要講這些
[00:42:43.000 --> 00:42:45.000]  為甚麼他要講這些
[00:42:45.000 --> 00:42:47.000]  然後你怎樣去進行
[00:42:47.000 --> 00:42:49.000]  然後你怎樣去進行
[00:42:49.000 --> 00:42:51.000]  然後你怎樣去進行
[00:42:51.000 --> 00:42:53.000]  我夠鐘了
[00:42:53.000 --> 00:42:55.000]  不過我講了我今年的開場白
[00:42:55.000 --> 00:42:57.000]  不過我講了我今年的開場白
[00:42:57.000 --> 00:42:59.000]  聽得明白嗎
[00:42:59.000 --> 00:43:01.000]  明白春埃及記的主題
[00:43:01.000 --> 00:43:03.000]  明白春埃及記的主題
[00:43:03.000 --> 00:43:05.000]  不是春埃及嗎
[00:43:05.000 --> 00:43:07.000]  明白立約是有內容
[00:43:07.000 --> 00:43:09.000]  要聽清楚的嗎
[00:43:09.000 --> 00:43:11.000]  明白立約是有內容要聽清楚的嗎
[00:43:11.000 --> 00:43:13.000]  明白今日你坐在這裏
[00:43:13.000 --> 00:43:15.000]  我們的身份
[00:43:15.000 --> 00:43:17.000]  和春埃及記21,22,23章
[00:43:17.000 --> 00:43:19.000]  和春埃及記21,22,23章
[00:43:19.000 --> 00:43:21.000]  這一百節的經文
[00:43:21.000 --> 00:43:23.000]  是有很密切的關係嗎
[00:43:23.000 --> 00:43:25.000]  是有很密切的關係嗎
[00:43:25.000 --> 00:43:27.000]  是有很密切的關係嗎
[00:43:27.000 --> 00:43:29.000]  明白過去我們理直氣壯
[00:43:29.000 --> 00:43:31.000]  明白過去我們理直氣壯
[00:43:31.000 --> 00:43:33.000]  不讀書會有甚麼損失嗎
[00:43:33.000 --> 00:43:35.000]  不讀書會有甚麼損失嗎
[00:43:35.000 --> 00:43:37.000]  不讀書會有甚麼損失嗎
[00:43:37.000 --> 00:43:39.000]  那不知甚麼叫公平公義
[00:43:39.000 --> 00:43:41.000]  那不知甚麼叫公平公義
[00:43:41.000 --> 00:43:43.000]  就是這麼簡單
[00:43:43.000 --> 00:43:45.000]  我認為這樣是對的
[00:43:45.000 --> 00:43:47.000]  你認為這樣是不對
[00:43:47.000 --> 00:43:49.000]  大家就沒辦法談了
[00:43:49.000 --> 00:43:51.000]  我們是從上帝的
[00:43:51.000 --> 00:43:53.000]  我們是從上帝的
[00:43:53.000 --> 00:43:55.000]  我們是聽祂的
[00:43:55.000 --> 00:43:57.000]  祂怎麼說的我們不知道
[00:43:57.000 --> 00:43:59.000]  我們就自己亂說
[00:43:59.000 --> 00:44:01.000]  求主幫助我們
[00:44:01.000 --> 00:44:03.000]  既往不咎
[00:44:03.000 --> 00:44:05.000]  來者可追
[00:44:05.000 --> 00:44:07.000]  來者可追
[00:44:07.000 --> 00:44:09.000]  接下來的五十個星期
[00:44:09.000 --> 00:44:11.000]  我和大家慢慢去看清楚
[00:44:11.000 --> 00:44:13.000]  我和大家慢慢去看清楚
[00:44:13.000 --> 00:44:15.000]  我們要問的是上帝
[00:44:15.000 --> 00:44:17.000]  你和我們到底在說甚麼
[00:44:17.000 --> 00:44:19.000]  所以我鼓勵你
[00:44:19.000 --> 00:44:21.000]  先看了這些經文
[00:44:21.000 --> 00:44:23.000]  然後回來我們一起去講解的時候
[00:44:23.000 --> 00:44:25.000]  然後回來我們一起去講解的時候
[00:44:25.000 --> 00:44:27.000]  真理的聖靈
[00:44:27.000 --> 00:44:29.000]  開我們的心竅
[00:44:29.000 --> 00:44:31.000]  幫助我們
[00:44:31.000 --> 00:44:33.000]  能夠明白聖經
[00:44:33.000 --> 00:44:35.000]  我們同心一切祈禱
[00:44:35.000 --> 00:44:37.000]  感謝天父的恩典
[00:44:37.000 --> 00:44:39.000]  感謝天父的恩典
[00:44:39.000 --> 00:44:41.000]  因為你的信實
[00:44:41.000 --> 00:44:43.000]  因為你的信實
[00:44:43.000 --> 00:44:45.000]  慈愛
[00:44:45.000 --> 00:44:47.000]  和心中的熱度
[00:44:47.000 --> 00:44:49.000]  無論是以色列
[00:44:49.000 --> 00:44:51.000]  或是教會
[00:44:51.000 --> 00:44:53.000]  在我們的軟弱
[00:44:53.000 --> 00:44:55.000]  後退
[00:44:55.000 --> 00:44:57.000]  灰心
[00:44:57.000 --> 00:44:59.000]  冷淡的時候
[00:44:59.000 --> 00:45:01.000]  原來不是靠我們
[00:45:01.000 --> 00:45:03.000]  一人一半
[00:45:03.000 --> 00:45:05.000]  好像一個合同
[00:45:05.000 --> 00:45:07.000]  原來是一個不平等的關係
[00:45:07.000 --> 00:45:09.000]  原來是一個不平等的關係
[00:45:09.000 --> 00:45:11.000]  你的愛不改變
[00:45:11.000 --> 00:45:13.000]  甚至你沒有放棄
[00:45:13.000 --> 00:45:15.000]  失敗的以色列
[00:45:15.000 --> 00:45:17.000]  甚至你沒有放棄失敗的以色列
[00:45:17.000 --> 00:45:19.000]  你的管教
[00:45:19.000 --> 00:45:21.000]  你的拯救
[00:45:21.000 --> 00:45:23.000]  你的復興
[00:45:23.000 --> 00:45:25.000]  是臨到我們
[00:45:25.000 --> 00:45:27.000]  多謝你廣恩
[00:45:27.000 --> 00:45:29.000]  經歷了二十年
[00:45:29.000 --> 00:45:31.000]  來到今天
[00:45:31.000 --> 00:45:33.000]  要數的是你的恩典
[00:45:33.000 --> 00:45:35.000]  但前面我們繼續
[00:45:35.000 --> 00:45:37.000]  要進行
[00:45:37.000 --> 00:45:39.000]  你的吩咐
[00:45:39.000 --> 00:45:41.000]  學習
[00:45:41.000 --> 00:45:43.000]  成為
[00:45:43.000 --> 00:45:45.000]  被揀選的族類
[00:45:45.000 --> 00:45:47.000]  君尊的祭司
[00:45:47.000 --> 00:45:49.000]  聖潔的國度
[00:45:49.000 --> 00:45:51.000]  屬神的子民
[00:45:51.000 --> 00:45:53.000]  屬神的子民
[00:45:53.000 --> 00:45:55.000]  到底是一回什麼事
[00:45:55.000 --> 00:45:57.000]  到底是一回什麼事
[00:45:57.000 --> 00:45:59.000]  求主幫助我們
[00:45:59.000 --> 00:46:01.000]  帶領我們前面這一年
[00:46:01.000 --> 00:46:03.000]  我們紀念
[00:46:03.000 --> 00:46:05.000]  你在我們中間
[00:46:05.000 --> 00:46:07.000]  成就的大事
[00:46:07.000 --> 00:46:09.000]  心存感恩
[00:46:09.000 --> 00:46:11.000]  心存感恩
[00:46:11.000 --> 00:46:13.000]  我們又將自己獻上
[00:46:13.000 --> 00:46:15.000]  求你更新
[00:46:15.000 --> 00:46:17.000]  求你更新
[00:46:17.000 --> 00:46:19.000]  改變
[00:46:19.000 --> 00:46:21.000]  我們的生命
[00:46:21.000 --> 00:46:23.000]  因為這樣才可以成為
[00:46:23.000 --> 00:46:25.000]  見證
[00:46:25.000 --> 00:46:27.000]  成為身邊其他人的
[00:46:27.000 --> 00:46:29.000]  成為身邊其他人的
[00:46:29.000 --> 00:46:31.000]  祝福
[00:46:31.000 --> 00:46:33.000]  我們很嚴肅在你面前
[00:46:33.000 --> 00:46:35.000]  跟你立約
[00:46:35.000 --> 00:46:37.000]  答應
[00:46:37.000 --> 00:46:39.000]  我們的
[00:46:39.000 --> 00:46:41.000]  我們願意學習
[00:46:41.000 --> 00:46:43.000]  去進行
[00:46:43.000 --> 00:46:45.000]  誰聽我們不配的祈禱
[00:46:45.000 --> 00:46:47.000]  奉耶穌基督聖名求
[00:46:47.000 --> 00:46:49.000]  阿們
[00:46:49.000 --> 00:46:51.000]  阿們
[00:46:51.000 --> 00:46:53.000]  阿們
[00:46:53.000 --> 00:46:55.000]  阿們
[00:46:55.000 --> 00:46:57.000]  阿們
[00:46:57.000 --> 00:46:59.000]  阿們
[00:46:59.000 --> 00:47:02.000]  (字幕由 Amara.org 社群提供)
[00:47:02.000 --> 00:47:05.000]  (字幕由 Amara.org 社群提供)

