
[00:00:00.000 --> 00:00:05.560]  各位網友 今天我們就來聊聊這個問題 請問一下
[00:44:48.760 --> 00:44:52.040]  西拉是從耶路撒冷去安特爾波
[00:44:52.040 --> 00:44:55.160]  然後跟保羅一起出發
[00:44:55.160 --> 00:44:57.600]  做第二次的宣教旅程
[00:44:57.600 --> 00:45:01.920]  西拉是猶太人
[00:45:01.920 --> 00:45:04.960]  然後當他們回到以前保羅曾經建立的教會
[00:45:04.960 --> 00:45:06.480]  去到路斯德
[00:45:06.480 --> 00:45:10.320]  路斯德就是保羅第一次在當中結了一個果子
[00:45:10.320 --> 00:45:13.280]  其中一個就是提摩泰
[00:45:13.280 --> 00:45:16.080]  提摩泰的媽媽是猶太人
[00:45:16.080 --> 00:45:19.360]  但是她爸爸是外邦人
[00:45:19.360 --> 00:45:21.200]  都是半個猶太人
[00:45:21.200 --> 00:45:24.280]  但是因為猶太人的傳統
[00:45:24.280 --> 00:45:26.520]  她媽媽是什麼呢?她就是什麼
[00:45:26.520 --> 00:45:31.240]  所以她叫她猶太人 所以她要受國禮
[00:45:31.240 --> 00:45:33.920]  然後去到特羅亞
[00:45:33.920 --> 00:45:37.120]  特羅亞看到異象的地方的時候
[00:45:37.120 --> 00:45:41.320]  就是路加醫生加入這個行列
[00:45:41.320 --> 00:45:45.560]  路加醫生明顯是外邦人
[00:45:45.560 --> 00:45:51.440]  所以你發覺在保羅第二次的宣教旅程裡面
[00:45:51.440 --> 00:45:56.600]  神不斷地加添同路人在當中
[00:45:56.600 --> 00:45:59.240]  這些人有不同的背景 有猶太人的
[00:45:59.240 --> 00:46:03.680]  有半個猶太人的 有一個完全外邦人的
[00:46:03.680 --> 00:46:07.080]  我們看回今天我們教會
[00:46:07.080 --> 00:46:10.480]  我們裡面都有國語、粵語、英語
[00:46:10.480 --> 00:46:14.240]  其實重點不是我們都是同一個語言
[00:46:14.240 --> 00:46:19.160]  同一個背景 其實重點是同一個使命
[00:46:19.160 --> 00:46:24.800]  當我們看到神建立責奉民家
[00:46:24.800 --> 00:46:27.600]  我們看到這個異象
[00:46:27.600 --> 00:46:29.760]  我們要擺上的時候
[00:46:29.760 --> 00:46:34.160]  我相信就好像保羅當時第二次的宣教旅程
[00:46:34.160 --> 00:46:38.280]  神會不斷地將同路人
[00:46:38.280 --> 00:46:41.320]  加添在我們當中
[00:46:41.320 --> 00:46:45.800]  我們一起為了這個使命來同行
[00:46:45.800 --> 00:46:51.400]  不僅這幾個弟兄成為保羅的福音火盆
[00:46:51.400 --> 00:46:57.360]  菲律賓教會本身也是保羅的福音火盆
[00:46:57.360 --> 00:46:59.600]  因為從菲律賓書一開始就說到
[00:46:59.600 --> 00:47:01.320]  從頭一天開始
[00:47:01.320 --> 00:47:07.680]  菲律賓教會就成為保羅的一個很重要的支持者
[00:47:07.680 --> 00:47:09.720]  特別是在奉獻上
[00:47:09.720 --> 00:47:12.800]  保羅後來去到這個貼薩諾尼加
[00:47:12.800 --> 00:47:15.520]  菲律賓教會成為他的支持
[00:47:15.520 --> 00:47:17.680]  保羅後來去到哥倫多
[00:47:17.680 --> 00:47:20.360]  菲律賓教會成為他的支持
[00:47:20.360 --> 00:47:23.200]  並且將捐獻帶回耶路撒冷
[00:47:23.200 --> 00:47:26.840]  那些受饑荒影響的弟兄姊妹
[00:47:26.840 --> 00:47:31.120]  後來保羅在羅馬坐牢
[00:47:31.120 --> 00:47:36.800]  菲律賓教會派弟兄親自去成為他的幫助
[00:47:36.800 --> 00:47:39.160]  所以無論是這個火盆
[00:47:39.160 --> 00:47:42.160]  同類是一些弟兄姊妹
[00:47:42.160 --> 00:47:43.880]  或者是教會
[00:47:43.880 --> 00:47:46.640]  不同的教會成為保羅的支持
[00:47:46.640 --> 00:47:54.600]  神都在當中祝福使用保羅
[00:47:54.600 --> 00:47:56.720]  叫他不是孤單的
[00:47:56.720 --> 00:48:01.720]  今天我們同樣走一個屬天的路
[00:48:01.720 --> 00:48:08.040]  我們都是去盡心竭力的
[00:48:08.040 --> 00:48:11.880]  在地上 在不同的時代
[00:48:11.880 --> 00:48:15.320]  不同的挑戰當中裡面
[00:48:15.320 --> 00:48:18.360]  在中心良善的僕人的時候
[00:48:18.360 --> 00:48:23.680]  我相信神會加添給我們更多的同心
[00:48:23.680 --> 00:48:27.720]  同行 同路人
[00:48:27.720 --> 00:48:34.280]  我說危機是轉機 不是老生常談
[00:48:34.280 --> 00:48:37.160]  危機確實是一個轉機
[00:48:37.160 --> 00:48:40.560]  問題是我們願不願意去捉住它
[00:48:40.560 --> 00:48:47.240]  不是在那裡埋怨 自怨自艾 生氣
[00:48:47.240 --> 00:48:51.920]  我們看到不是神容許不會有這些事情發生
[00:48:51.920 --> 00:48:55.880]  氾濫往往成為一個成長的機會
[00:48:55.880 --> 00:48:57.960]  當這個外在的轉變
[00:48:57.960 --> 00:49:01.200]  或者我們教會內在一些因素的轉變
[00:49:01.200 --> 00:49:04.960]  以致我們去面對這個
[00:49:04.960 --> 00:49:09.720]  需要面對這個變革來改變的時候
[00:49:09.720 --> 00:49:15.720]  儘管過去一年 被困一年
[00:49:15.720 --> 00:49:19.880]  或者我們當中帶來很多不同的衝擊
[00:49:19.880 --> 00:49:23.520]  但是如果這個能夠令我們個人
[00:49:23.520 --> 00:49:27.560]  或者教會帶來一個真正的轉變
[00:49:27.560 --> 00:49:30.800]  真正正確合乎神心的轉變
[00:49:30.800 --> 00:49:34.640]  以致教會或者個人更大的被神祝福使用的時候
[00:49:34.640 --> 00:49:37.840]  我覺得這個都是值得的
[00:49:37.840 --> 00:49:40.800]  願神賜福「澤福民教會」
[00:49:40.800 --> 00:49:43.120]  在這個衝擊裡面
[00:49:43.120 --> 00:49:47.480]  讓我們更加認識神要我們的教會成為什麼教會
[00:49:47.480 --> 00:49:53.200]  也在這個衝擊裡面興起更多同心 同行
[00:49:53.200 --> 00:49:57.440]  同路人 我們將榮耀歸還給祂
[00:49:57.440 --> 00:50:00.680]  我們一起祈禱 天父我們獻上感恩
[00:50:00.680 --> 00:50:04.720]  這個疫情足足影響了我們一年又多
[00:50:04.720 --> 00:50:08.280]  我們當中也感到疲乏 我們感到氣餒
[00:50:08.280 --> 00:50:12.160]  我們甚至感到生氣
[00:50:12.160 --> 00:50:17.080]  但是神讓我們真的回到祢面前
[00:50:17.080 --> 00:50:20.360]  重新去思想 重新去連結
[00:50:20.360 --> 00:50:24.520]  祢容許發生 究竟祢背後的目的是什麼?
[00:50:24.520 --> 00:50:28.560]  對我們的個人 對我們的教會
[00:50:28.560 --> 00:50:32.680]  神願意我們馴服謙卑在祢面前
[00:50:32.680 --> 00:50:35.320]  祢又親自向我們說話
[00:50:35.320 --> 00:50:37.720]  顯明祢在我們的心意
[00:50:37.720 --> 00:50:40.280]  讓我們在「澤福民教會」裡面
[00:50:40.280 --> 00:50:43.000]  看到從祢而來的異象
[00:50:43.000 --> 00:50:46.000]  我們願意馴服 跟從
[00:50:46.000 --> 00:50:51.480]  興起更多的同心 同行 同路人
[00:50:51.480 --> 00:50:55.160]  是為著祢的國度 為著祢自己的榮耀
[00:50:55.160 --> 00:50:57.960]  感謝祢 聽我們在祢面前的祈禱
[00:50:57.960 --> 00:51:00.760]  奉主明求 阿門
[00:51:00.760 --> 00:51:15.760]  (音樂)

