
[00:00:00.000 --> 00:00:06.000]  多謝主席的誇獎 實在不敢當
[00:38:02.000 --> 00:38:04.000]  用神的方法解決他
[00:38:04.000 --> 00:38:06.000]  不要背著
[00:38:06.000 --> 00:38:08.000]  不好的罪
[00:38:08.000 --> 00:38:10.000]  不好的心態
[00:38:10.000 --> 00:38:12.000]  來跟從神
[00:38:12.000 --> 00:38:14.000]  我再問
[00:38:14.000 --> 00:38:16.000]  有沒有一些人你不理睬的
[00:38:16.000 --> 00:38:18.000]  不用舉手
[00:38:18.000 --> 00:38:24.000]  面對他吧
[00:38:24.000 --> 00:38:26.000]  第二個不如正面說
[00:38:26.000 --> 00:38:30.000]  你試試今天離開教會之前
[00:38:30.000 --> 00:38:32.000]  我不勉強你
[00:38:32.000 --> 00:38:34.000]  你未做就不准走
[00:38:34.000 --> 00:38:36.000]  我不會勉強你
[00:38:36.000 --> 00:38:38.000]  如果純粹感動你
[00:38:38.000 --> 00:38:40.000]  你可不可以從心底裡
[00:38:40.000 --> 00:38:42.000]  真的存著愛
[00:38:42.000 --> 00:38:44.000]  去說幾句
[00:38:44.000 --> 00:38:46.000]  你很少跟他接觸
[00:38:46.000 --> 00:38:48.000]  或者比較少正面說這句話的
[00:38:48.000 --> 00:38:50.000]  弟兄姊妹
[00:38:50.000 --> 00:38:52.000]  你欣賞的幾句說話
[00:38:52.000 --> 00:38:54.000]  請你不要只是走來跟我說
[00:38:54.000 --> 00:38:56.000]  多謝
[00:38:56.000 --> 00:38:58.000]  你試試和其他弟兄姊妹
[00:38:58.000 --> 00:39:00.000]  在這裏很忠心默默的
[00:39:00.000 --> 00:39:02.000]  我們的傳道同工
[00:39:02.000 --> 00:39:04.000]  我們的職工
[00:39:04.000 --> 00:39:06.000]  辦公室的同工
[00:39:06.000 --> 00:39:08.000]  我們執事
[00:39:08.000 --> 00:39:10.000]  甚至教你新聞仔的老師
[00:39:10.000 --> 00:39:12.000]  你說幾句欣賞的說話
[00:39:12.000 --> 00:39:14.000]  我們不單聽到
[00:39:14.000 --> 00:39:16.000]  我們還去實踐
[00:39:16.000 --> 00:39:18.000]  就是從這裏開始
[00:39:18.000 --> 00:39:20.000]  當然希望從這裏開始
[00:39:20.000 --> 00:39:22.000]  你回到家
[00:39:22.000 --> 00:39:24.000]  對著我們很煩躁的
[00:39:24.000 --> 00:39:26.000]  不要說是誰
[00:39:26.000 --> 00:39:28.000]  很煩躁的人
[00:39:28.000 --> 00:39:30.000]  你也試試用耶穌的方法
[00:39:30.000 --> 00:39:32.000]  接納對方的弱點
[00:39:32.000 --> 00:39:34.000]  鼓勵他
[00:39:34.000 --> 00:39:36.000]  欣賞他的強處
[00:39:36.000 --> 00:39:38.000]  但更重要的是
[00:39:38.000 --> 00:39:40.000]  你出於愛的動機
[00:39:40.000 --> 00:39:42.000]  見效動機
[00:39:42.000 --> 00:39:44.000]  這樣你和我
[00:39:44.000 --> 00:39:46.000]  都會是神的學生
[00:39:46.000 --> 00:39:48.000]  我們一起祈禱吧
[00:39:48.000 --> 00:39:50.000]  天父多謝你
[00:39:50.000 --> 00:39:52.000]  讓我們能夠
[00:39:52.000 --> 00:39:54.000]  像拿彈儀一樣
[00:39:54.000 --> 00:39:56.000]  被你所接納
[00:39:56.000 --> 00:39:58.000]  被你所建造
[00:39:58.000 --> 00:40:00.000]  為著我們
[00:40:00.000 --> 00:40:02.000]  數之不盡的弱點
[00:40:02.000 --> 00:40:04.000]  但你還是這樣
[00:40:04.000 --> 00:40:06.000]  來包容
[00:40:06.000 --> 00:40:08.000]  寬恕
[00:40:08.000 --> 00:40:10.000]  和建立
[00:40:10.000 --> 00:40:12.000]  我再次獻上衷心的感恩
[00:40:12.000 --> 00:40:14.000]  但願聖靈在我們當中
[00:40:14.000 --> 00:40:16.000]  你對我們每一個人說話
[00:40:16.000 --> 00:40:18.000]  如果我們
[00:40:18.000 --> 00:40:20.000]  心裡還有
[00:40:20.000 --> 00:40:22.000]  一些幻境
[00:40:22.000 --> 00:40:24.000]  不願意將神的道
[00:40:24.000 --> 00:40:26.000]  聽進去生命當中
[00:40:26.000 --> 00:40:28.000]  我求聖靈
[00:40:28.000 --> 00:40:30.000]  光照我們
[00:40:30.000 --> 00:40:32.000]  讓我們降服於你
[00:40:32.000 --> 00:40:34.000]  去遵行
[00:40:34.000 --> 00:40:36.000]  你自己的吩咐
[00:40:36.000 --> 00:40:38.000]  去回應上帝
[00:40:38.000 --> 00:40:40.000]  給我們的感動
[00:40:40.000 --> 00:40:42.000]  又求你
[00:40:42.000 --> 00:40:44.000]  讓我們教會
[00:40:44.000 --> 00:40:46.000]  能夠充滿了愛的動機
[00:40:46.000 --> 00:40:48.000]  能夠充滿了愛
[00:40:48.000 --> 00:40:50.000]  充滿了
[00:40:50.000 --> 00:40:52.000]  欣賞鼓勵的說話的教會
[00:40:52.000 --> 00:40:54.000]  我們恭敬禱告
[00:40:54.000 --> 00:40:56.000]  是奉乃耶穌基督聖名祈禱
[00:40:56.000 --> 00:40:58.000]  阿們
[00:40:58.000 --> 00:41:00.000]  阿們
[00:41:00.000 --> 00:41:02.000]  阿們
[00:41:02.000 --> 00:41:04.000]  阿們
[00:41:04.000 --> 00:41:06.000]  阿們
[00:41:06.000 --> 00:41:08.000]  阿們
[00:41:08.000 --> 00:41:10.000]  阿們
[00:41:10.000 --> 00:41:13.000]  (字幕由 Amara.org 社群提供)

