
[00:00:00.000 --> 00:00:07.000]  今天的題目是給耶穌的生日禮物
[00:31:27.000 --> 00:31:29.000]  有些朋友
[00:31:29.000 --> 00:31:31.000]  你是未信耶穌的
[00:31:31.000 --> 00:31:33.000]  但我很想
[00:31:33.000 --> 00:31:35.000]  在今天聖誕節
[00:31:35.000 --> 00:31:37.000]  你接受
[00:31:37.000 --> 00:31:39.000]  耶穌給你的
[00:31:39.000 --> 00:31:41.000]  這一份禮物
[00:31:41.000 --> 00:31:43.000]  你可能說
[00:31:43.000 --> 00:31:45.000]  這份禮物對我來說有什麼實際的意義呢?
[00:31:45.000 --> 00:31:47.000]  就好像
[00:31:47.000 --> 00:31:49.000]  當日
[00:31:49.000 --> 00:31:51.000]  在美國的上空
[00:31:51.000 --> 00:31:53.000]  準備要撞擊的時候
[00:31:53.000 --> 00:31:55.000]  那個生還者
[00:31:55.000 --> 00:31:57.000]  他說
[00:31:57.000 --> 00:31:59.000]  我只想見多
[00:31:59.000 --> 00:32:01.000]  我的兒子多一面
[00:32:01.000 --> 00:32:03.000]  今天如果你
[00:32:03.000 --> 00:32:05.000]  信了耶穌
[00:32:05.000 --> 00:32:07.000]  當你願意接受耶穌
[00:32:07.000 --> 00:32:09.000]  做你的救主的時候
[00:32:09.000 --> 00:32:11.000]  當你拿到這個永恆生命的時候
[00:32:11.000 --> 00:32:13.000]  你不單可以見到
[00:32:13.000 --> 00:32:15.000]  你所愛的人多一面
[00:32:15.000 --> 00:32:17.000]  你還可以有
[00:32:17.000 --> 00:32:19.000]  永恆的生命
[00:32:19.000 --> 00:32:21.000]  去見你所愛的人
[00:32:21.000 --> 00:32:23.000]  所以今天所愛的人
[00:32:23.000 --> 00:32:25.000]  這麼慾緊希望你再來教會
[00:32:25.000 --> 00:32:27.000]  他就是很想
[00:32:27.000 --> 00:32:29.000]  你拿到這份禮物
[00:32:29.000 --> 00:32:31.000]  因為
[00:32:31.000 --> 00:32:33.000]  他很想可以永恆
[00:32:33.000 --> 00:32:35.000]  和所愛的你
[00:32:35.000 --> 00:32:37.000]  在一起
[00:32:37.000 --> 00:32:39.000]  今天你願不願意
[00:32:39.000 --> 00:32:41.000]  去接受這份禮物
[00:32:41.000 --> 00:32:43.000]  這是耶穌要來的目的
[00:32:43.000 --> 00:32:45.000]  因為他要的禮物
[00:32:45.000 --> 00:32:47.000]  是給世界所有的人
[00:32:47.000 --> 00:32:49.000]  如果你願意接受的話
[00:32:49.000 --> 00:32:51.000]  我想你這一刻
[00:32:51.000 --> 00:32:53.000]  和我做這個禱告
[00:32:53.000 --> 00:32:55.000]  我講一句
[00:32:55.000 --> 00:32:57.000]  你心裏面跟我說一句
[00:32:57.000 --> 00:32:59.000]  就可以
[00:32:59.000 --> 00:33:01.000]  親愛的主耶穌
[00:33:01.000 --> 00:33:03.000]  我很高興今天認識你
[00:33:03.000 --> 00:33:05.000]  我願意打開你的心門
[00:33:05.000 --> 00:33:07.000]  去邀請你
[00:33:07.000 --> 00:33:09.000]  進入我的生命裏面
[00:33:09.000 --> 00:33:11.000]  我願意
[00:33:11.000 --> 00:33:13.000]  接受你一份
[00:33:13.000 --> 00:33:15.000]  這麼好的永恆的禮物
[00:33:15.000 --> 00:33:17.000]  我願意
[00:33:17.000 --> 00:33:19.000]  以後的聖誕節
[00:33:19.000 --> 00:33:21.000]  成為我重視的一個節日
[00:33:21.000 --> 00:33:23.000]  我這樣禱告
[00:33:23.000 --> 00:33:25.000]  是奉主耶穌基督
[00:33:25.000 --> 00:33:27.000]  得聖的名字而祈求
[00:33:27.000 --> 00:33:29.000]  阿們
[00:33:29.000 --> 00:33:31.000]  (字幕製作:貝爾)
[00:33:31.000 --> 00:33:34.000]  (字幕由 Amara.org 社群提供)

