
[00:00:00.000 --> 00:00:06.720]  好 今天就跟隨教會的安排
[00:32:30.160 --> 00:32:34.160]  你要以神的愛去愛你周圍的人
[00:32:34.160 --> 00:32:35.080]  約翰就說
[00:32:35.080 --> 00:32:36.240]  面對這個世界
[00:32:36.240 --> 00:32:39.080]  是的的確會有很多失望
[00:32:39.080 --> 00:32:40.920]  可能也會有很多困難
[00:32:40.920 --> 00:32:43.320]  我們不是每天都覺得風調雨順
[00:32:43.320 --> 00:32:46.320]  都覺得教會裏面的人這麼可愛
[00:32:46.320 --> 00:32:48.440]  教會不是每天都這麼興旺
[00:32:48.440 --> 00:32:50.080]  不是每天都覺得
[00:32:50.080 --> 00:32:51.800]  都是如木春風的
[00:32:51.800 --> 00:32:52.160]  是的
[00:32:52.160 --> 00:32:54.200]  服侍教會都會有很多困難
[00:32:54.200 --> 00:32:57.040]  都會有爭執的弟兄姊妹之間
[00:32:57.040 --> 00:32:58.960]  不過約翰就說
[00:32:58.960 --> 00:33:01.680]  如果你真的是毀身於神的話
[00:33:01.680 --> 00:33:03.840]  你就不會怕這些東西
[00:33:03.840 --> 00:33:05.600]  你繼續去愛教會
[00:33:05.600 --> 00:33:07.200]  愛一陣
[00:33:07.200 --> 00:33:08.800]  繼續去愛你的家人
[00:33:08.800 --> 00:33:10.800]  雖然你們都會繼續吵架
[00:33:10.800 --> 00:33:11.800]  你繼續去做
[00:33:11.800 --> 00:33:13.400]  因為你知道
[00:33:13.400 --> 00:33:15.360]  我們人力量做不到的
[00:33:15.360 --> 00:33:18.000]  神會給力量我們去愛
[00:33:18.000 --> 00:33:20.280]  我們的家人弟兄姊妹
[00:33:20.280 --> 00:33:22.520]  因為神就是愛
[00:33:22.520 --> 00:33:23.920]  特別是在香港這個
[00:33:23.920 --> 00:33:26.560]  現在充滿很多怨氣
[00:33:26.560 --> 00:33:30.120]  充滿很多疑惑的社會裏面
[00:33:30.120 --> 00:33:31.680]  有什麼出路呢?
[00:33:31.680 --> 00:33:33.080]  假如約翰來到今天
[00:33:33.080 --> 00:33:36.040]  他都說唯一的出路就是愛
[00:33:36.040 --> 00:33:38.320]  愛令你不會擔心
[00:33:38.320 --> 00:33:40.120]  明天怎樣?不知道
[00:33:40.120 --> 00:33:42.760]  但是今天因著愛心
[00:33:42.760 --> 00:33:44.840]  你全然的附上自己
[00:33:44.840 --> 00:33:46.240]  祝福他人
[00:33:46.240 --> 00:33:47.080]  足夠了
[00:33:47.080 --> 00:33:48.400]  明天是怎樣?
[00:33:48.400 --> 00:33:49.440]  交給神吧
[00:33:49.440 --> 00:33:52.080]  神會為我們安排我們的道路
[00:33:52.080 --> 00:33:53.920]  我們低頭做個禱告
[00:33:53.920 --> 00:33:55.520]  主耶穌求你幫助我們
[00:33:55.520 --> 00:33:59.120]  面對一個很多紛爭的社會
[00:33:59.120 --> 00:34:01.600]  面對我們人很多的不足
[00:34:01.600 --> 00:34:03.880]  面對很多爭吵的時候
[00:34:03.880 --> 00:34:07.680]  求你特別賜給我們這份寫生的愛
[00:34:07.680 --> 00:34:09.560]  賜給我們基督的愛
[00:34:09.560 --> 00:34:13.600]  去愛一些我們可能很困難去愛的人
[00:34:13.600 --> 00:34:17.160]  讓我們的生命因著有上主的愛
[00:34:17.160 --> 00:34:19.040]  成為我們的家人
[00:34:19.040 --> 00:34:20.160]  成為教會
[00:34:20.160 --> 00:34:22.480]  成為我們周圍的人的祝福
[00:34:22.480 --> 00:34:24.400]  求你這樣去幫助我們
[00:34:24.400 --> 00:34:26.400]  禱告奉耶穌基督名
[00:34:26.400 --> 00:34:28.400]  阿門
[00:34:28.400 --> 00:34:30.400]  阿門
[00:34:30.400 --> 00:34:33.400]  (字幕由 Amara.org 社群提供)

