
[00:00:00.000 --> 00:00:04.280]  各位大型節目的人們 平安
[00:31:13.520 --> 00:31:15.080]  我們更加容易接觸的
[00:31:15.080 --> 00:31:17.720]  你願不願意學普通話呢
[00:31:17.720 --> 00:31:19.880]  來去做本地的宣教呢
[00:31:19.880 --> 00:31:23.160]  因為這麼多中國的人湧入了
[00:31:23.160 --> 00:31:23.840]  你可以說是不是
[00:31:23.840 --> 00:31:25.720]  現在移民也好
[00:31:25.720 --> 00:31:26.920]  讀書也好
[00:31:26.920 --> 00:31:29.000]  但是問題是今天的教會
[00:31:29.000 --> 00:31:30.360]  我們可以做的
[00:31:30.360 --> 00:31:35.800]  我們的增長是遠遠落後人口的增長
[00:31:35.800 --> 00:31:41.360]  其實當我們願意去做城市宣教的時候
[00:31:41.360 --> 00:31:44.360]  我們要想一下傳統的福音信息
[00:31:44.360 --> 00:31:46.960]  其實不容易滲透到城市
[00:31:46.960 --> 00:31:48.080]  什麼意思啊
[00:31:48.080 --> 00:31:49.120]  因為有學者就說
[00:31:49.120 --> 00:31:52.920]  當我們一直用傳統的方法的時候
[00:31:52.920 --> 00:31:56.000]  其實他們接觸不到
[00:31:56.000 --> 00:32:02.240]  譬如現在你說我們用傳統的派單張
[00:32:02.240 --> 00:32:05.000]  現在人們好像不用單張
[00:32:05.000 --> 00:32:06.360]  或者說你不環保
[00:32:06.360 --> 00:32:09.200]  或者說現在那些人
[00:32:09.200 --> 00:32:10.840]  是不讓你攝入去的
[00:32:10.840 --> 00:32:12.640]  因為有很多的公寓
[00:32:12.640 --> 00:32:13.840]  究竟以前的方法
[00:32:13.840 --> 00:32:17.280]  能不能滲透到在城市裡的人呢
[00:32:17.280 --> 00:32:18.760]  或者個人的敬權
[00:32:18.760 --> 00:32:21.960]  怎麼轉化到社會成為了落地
[00:32:21.960 --> 00:32:23.240]  就是你說的東西
[00:32:23.240 --> 00:32:25.680]  是不是人家關心的問題呢
[00:32:25.680 --> 00:32:28.120]  譬如上個星期有位弟兄和我分享
[00:32:28.120 --> 00:32:30.880]  他說女傳道你有沒有想過有一個群體
[00:32:30.880 --> 00:32:32.760]  就在溫哥華裡面
[00:32:32.760 --> 00:32:35.680]  有些群體其實他可能四十多五十多歲
[00:32:35.680 --> 00:32:38.640]  但是因為這個COVID-19的情況
[00:32:38.640 --> 00:32:43.120]  他一COVID-19就立刻停了工作
[00:32:43.120 --> 00:32:46.240]  然後一直申請政府的援助
[00:32:46.240 --> 00:32:48.840]  因為他們真的窮才申請援助
[00:32:48.840 --> 00:32:50.000]  然後申請援助的時候
[00:32:50.000 --> 00:32:53.240]  可能慢慢真的會沒有援助了
[00:32:53.240 --> 00:32:58.840]  這群成為了一群提早被逼退休的一群人
[00:32:58.840 --> 00:32:59.520]  他們沒有工作
[00:32:59.520 --> 00:33:00.640]  很難再找到工作
[00:33:00.640 --> 00:33:02.120]  但是可能他們有少少積蓄
[00:33:02.120 --> 00:33:03.320]  或者沒有積蓄
[00:33:03.320 --> 00:33:04.520]  然後有一個家庭
[00:33:04.520 --> 00:33:07.600]  那群人什麼是福音啊
[00:33:07.600 --> 00:33:10.560]  這個很具體 很具體的
[00:33:10.560 --> 00:33:14.600]  那教會有什麼東西可以做到
[00:33:14.600 --> 00:33:16.720]  去關心那群人呢
[00:33:16.720 --> 00:33:19.120]  首先你要想那群人其實有什麼需要
[00:33:19.120 --> 00:33:20.720]  我們要去做
[00:33:20.720 --> 00:33:22.800]  我們怎麼面對社會不公的時候
[00:33:22.800 --> 00:33:23.680]  道德敗壞
[00:33:23.680 --> 00:33:26.360]  教會可以做些什麼
[00:33:26.360 --> 00:33:27.680]  教會有些什麼可以做
[00:33:27.680 --> 00:33:32.120]  上帝將你放在不同的城市
[00:33:32.120 --> 00:33:35.480]  我昨天發了一個信息在Facebook
[00:33:35.480 --> 00:33:37.240]  英國的回復我
[00:33:37.240 --> 00:33:38.960]  澳洲的回復我
[00:33:38.960 --> 00:33:40.160]  美國的回復我
[00:33:40.160 --> 00:33:42.960]  全部都說女士有些什麼可以和我們說
[00:33:42.960 --> 00:33:43.800]  我們可以配合的
[00:33:43.800 --> 00:33:45.000]  因為我在說
[00:33:45.000 --> 00:33:48.200]  我在這裡怎麼關心溫哥華的朋友
[00:33:48.200 --> 00:33:49.320]  然後他們立刻說
[00:33:49.320 --> 00:33:52.400]  哪一個香港的去到那裡又可以
[00:33:52.400 --> 00:33:55.560]  究竟我們可以做些什麼
[00:33:55.560 --> 00:33:59.800]  我們上帝怎麼可以透過你
[00:33:59.800 --> 00:34:02.560]  在這個城市 在這個教會
[00:34:02.560 --> 00:34:07.960]  可以做些什麼來去施行救贖呢
[00:34:07.960 --> 00:34:09.560]  我記得在四個星期前
[00:34:09.560 --> 00:34:11.000]  有一次講完一篇道
[00:34:11.000 --> 00:34:13.440]  有一個另一間堂會
[00:34:13.440 --> 00:34:15.520]  我開始改口了
[00:34:15.520 --> 00:34:18.240]  另一間堂會都是溫哥華的一位姐妹
[00:34:18.240 --> 00:34:20.280]  她真的很坦白和我說
[00:34:20.280 --> 00:34:22.960]  我七十多歲了
[00:34:22.960 --> 00:34:26.000]  她說你經常說很多東西
[00:34:26.000 --> 00:34:27.160]  叫人去行動
[00:34:27.160 --> 00:34:28.640]  叫人去侍奉
[00:34:28.640 --> 00:34:30.720]  那我七十多歲還可以做些什麼
[00:34:30.720 --> 00:34:31.960]  我說第一
[00:34:31.960 --> 00:34:33.320]  七十多歲可以做很多東西的
[00:34:33.320 --> 00:34:36.600]  其實她兩年前都和我去聖地
[00:34:36.600 --> 00:34:38.320]  她還去了第二次
[00:34:38.320 --> 00:34:39.000]  是不是
[00:34:39.000 --> 00:34:39.720]  那我說第一
[00:34:39.720 --> 00:34:41.440]  你的體力依然很好的
[00:34:41.440 --> 00:34:42.520]  我說第二
[00:34:42.520 --> 00:34:45.000]  你一定會有少少逾淺的
[00:34:45.000 --> 00:34:46.120]  我說第三
[00:34:46.120 --> 00:34:49.160]  根本你現在可以有很多體力的時候
[00:34:49.160 --> 00:34:52.880]  你可以支援到很多我們福音的士工
[00:34:52.880 --> 00:34:56.520]  例如我們一直做很多網絡的推動
[00:34:56.520 --> 00:34:58.560]  其實就是將福音傳給萬民
[00:34:58.560 --> 00:35:02.320]  就是一直用現在的年輕人用的方法
[00:35:02.320 --> 00:35:03.880]  來傳福音
[00:35:03.880 --> 00:35:04.560]  是不是
[00:35:04.560 --> 00:35:06.960]  然後我說你可以支持福音的工作
[00:35:06.960 --> 00:35:09.200]  我說就好像之前
[00:35:09.200 --> 00:35:11.640]  比如我們在一篇講道裡面
[00:35:11.640 --> 00:35:15.640]  我都是在講一些關於在這裡傳福音
[00:35:15.640 --> 00:35:17.840]  誰知道在香港有對夫婦
[00:35:17.840 --> 00:35:19.840]  她先生在讀神學的
[00:35:19.840 --> 00:35:21.120]  叫George
[00:35:21.120 --> 00:35:23.880]  然後他打電話給我
[00:35:23.880 --> 00:35:25.640]  他說女傳道
[00:35:25.640 --> 00:35:29.040]  我有個弟弟和他的子女來到溫哥華
[00:35:29.040 --> 00:35:31.160]  你可不可以幫忙接待他
[00:35:31.160 --> 00:35:33.400]  我完全想不到在Facebook
[00:35:33.400 --> 00:35:35.680]  讓人知道我們有這個講道
[00:35:35.680 --> 00:35:37.440]  然後在香港看到
[00:35:37.440 --> 00:35:39.640]  再介紹一個回流來的
[00:35:39.640 --> 00:35:43.080]  然後幾乎每個星期就坐在那裡
[00:35:43.080 --> 00:35:44.720]  幫我們做認音
[00:35:44.720 --> 00:35:47.080]  這些就是上帝的祝福
[00:35:47.080 --> 00:35:47.800]  是不是
[00:35:47.800 --> 00:35:49.040]  你猜不到的
[00:35:49.040 --> 00:35:51.560]  所以我們的天國觀就是這樣
[00:35:51.560 --> 00:35:54.240]  我們不是一想就想到我們自己
[00:35:54.240 --> 00:35:56.800]  一會兒我會再講多一些什麼叫身體
[00:35:56.800 --> 00:35:58.120]  你馬上就會明白
[00:35:58.120 --> 00:36:01.800]  為什麼古來用身體來做比喻
[00:36:01.800 --> 00:36:03.360]  然後我再回復那些姐妹說
[00:36:03.360 --> 00:36:06.000]  你除了有少少銀錢可以奉獻
[00:36:06.000 --> 00:36:08.080]  除了有行動
[00:36:08.080 --> 00:36:11.080]  還有我說我現在跟你玩WhatsApp
[00:36:11.080 --> 00:36:12.880]  我在和她講WhatsApp的時候
[00:36:12.880 --> 00:36:15.160]  我就收到我們自己教的一個團契
[00:36:15.160 --> 00:36:16.400]  那個團契很好
[00:36:16.400 --> 00:36:18.760]  經常都將一些好的講道
[00:36:18.760 --> 00:36:20.840]  是大家forward來forward去的
[00:36:20.840 --> 00:36:21.680]  是不是
[00:36:21.680 --> 00:36:24.840]  他就forward了這篇講道給我
[00:36:24.840 --> 00:36:29.240]  我看到這個許樹懸教授非常好
[00:36:29.240 --> 00:36:31.520]  因為他曾經大家可以在網上搜索
[00:36:31.520 --> 00:36:32.520]  在YouTube那裡
[00:36:32.520 --> 00:36:35.120]  也是Johnson的網頁
[00:36:35.120 --> 00:36:36.200]  那個YouTube的鏈接
[00:36:36.200 --> 00:36:37.240]  他講到創世記
[00:36:37.240 --> 00:36:38.040]  講到大爆炸
[00:36:38.040 --> 00:36:39.920]  一個在香港大學做的
[00:36:39.920 --> 00:36:41.800]  在美國拿獎的教授
[00:36:41.800 --> 00:36:45.880]  他用他的專業知識去講大爆炸
[00:36:45.880 --> 00:36:47.880]  講創世記
[00:36:47.880 --> 00:36:50.240]  上帝創造天地那六天
[00:36:50.240 --> 00:36:52.160]  是多麼合科學
[00:36:52.160 --> 00:36:55.560]  我看到我立刻又forward給姐妹
[00:36:55.560 --> 00:36:57.640]  我們的姐妹就在做了
[00:36:57.640 --> 00:36:59.080]  我們就是在做福音工作
[00:36:59.080 --> 00:37:00.720]  所以這個就算你再年老一點
[00:37:00.720 --> 00:37:02.640]  我們有些姐妹八十幾歲
[00:37:02.640 --> 00:37:03.360]  有些弟兄
[00:37:03.360 --> 00:37:04.800]  他還是做這個工作
[00:37:04.800 --> 00:37:06.360]  他只是將我們的講道
[00:37:06.360 --> 00:37:08.920]  將我們的福音的主日
[00:37:08.920 --> 00:37:10.920]  然後將不同地方的
[00:37:10.920 --> 00:37:12.320]  一路forward出來
[00:37:12.320 --> 00:37:14.080]  其實你就是在做這些
[00:37:14.080 --> 00:37:15.760]  不過有時候我懷疑
[00:37:15.760 --> 00:37:16.880]  可能我要每一次
[00:37:16.880 --> 00:37:18.080]  發這些短信
[00:37:18.080 --> 00:37:20.480]  我要最後加一句
[00:37:20.480 --> 00:37:21.920]  請大家不要保持
[00:37:21.920 --> 00:37:22.880]  立刻轉寄
[00:37:22.880 --> 00:37:25.040]  你們有時候挺聽話的
[00:37:25.040 --> 00:37:25.880]  很多的信息
[00:37:25.880 --> 00:37:27.680]  你看到其他的信息
[00:37:27.680 --> 00:37:29.160]  未經證實的
[00:37:29.160 --> 00:37:30.520]  你都立刻forward
[00:37:30.520 --> 00:37:31.680]  打石提大家
[00:37:31.680 --> 00:37:34.360]  福音你可以立刻forward
[00:37:34.360 --> 00:37:35.000]  只看到題目
[00:37:35.000 --> 00:37:36.600]  你都可以forward
[00:37:36.600 --> 00:37:38.320]  但是問題是
[00:37:38.320 --> 00:37:40.080]  當然你看了內容才好
[00:37:40.080 --> 00:37:41.800]  因為這個世界很複雜
[00:37:41.800 --> 00:37:42.480]  不知怎樣
[00:37:42.480 --> 00:37:44.560]  但是有時候有些新聞
[00:37:44.560 --> 00:37:46.640]  你未必需要立刻forward
[00:37:46.640 --> 00:37:47.560]  因為有一次我看到
[00:37:47.560 --> 00:37:49.080]  就說連Bonnie Henry的字
[00:37:49.080 --> 00:37:50.440]  都串錯的
[00:37:50.440 --> 00:37:51.640]  然後立刻就有人提醒我
[00:37:51.640 --> 00:37:53.040]  你有沒有看新聞
[00:37:53.040 --> 00:37:54.080]  我說第一
[00:37:54.080 --> 00:37:55.920]  那個不是新聞
[00:37:55.920 --> 00:37:56.960]  那個是一些信息
[00:37:56.960 --> 00:37:57.520]  發出來的
[00:37:57.520 --> 00:37:58.520]  大家要小心一點
[00:37:58.520 --> 00:37:59.080]  那個信息
[00:37:59.080 --> 00:38:00.000]  可能名字都提醒你
[00:38:00.000 --> 00:38:01.560]  不要信得那麼深
[00:38:01.560 --> 00:38:02.480]  用個微字
[00:38:02.480 --> 00:38:04.320]  叫你微微地信
[00:38:04.320 --> 00:38:05.640]  你就不要信得很深入
[00:38:05.640 --> 00:38:07.800]  就立刻forward
[00:38:07.800 --> 00:38:08.480]  但是問題是
[00:38:08.480 --> 00:38:09.920]  如果大家這麼喜歡forward
[00:38:09.920 --> 00:38:11.320]  不如我們找一些
[00:38:11.320 --> 00:38:13.640]  好的form信息
[00:38:13.640 --> 00:38:14.920]  我們教會的姐妹就好了
[00:38:14.920 --> 00:38:16.520]  一見到好的form信息
[00:38:16.520 --> 00:38:17.800]  立刻forward出去
[00:38:17.800 --> 00:38:19.440]  或者我和姐妹說
[00:38:19.440 --> 00:38:23.400]  在城市宣教有什麼可以做呢
[00:38:23.400 --> 00:38:24.880]  有一次就是當很多人
[00:38:24.880 --> 00:38:26.160]  聽了耶穌的廣告之後
[00:38:26.160 --> 00:38:27.760]  幾千人
[00:38:27.760 --> 00:38:28.600]  沒東西吃
[00:38:28.600 --> 00:38:29.560]  是不是
[00:38:29.560 --> 00:38:30.760]  那些門徒和耶穌說
[00:38:30.760 --> 00:38:32.440]  哎呀 要叫他們回去
[00:38:32.440 --> 00:38:34.000]  就快天黑了
[00:38:34.000 --> 00:38:35.440]  耶穌說不用
[00:38:35.440 --> 00:38:36.880]  你給他們吃東西
[00:38:36.880 --> 00:38:38.200]  門徒說不夠
[00:38:38.200 --> 00:38:40.440]  就算只有五餅二魚
[00:38:40.440 --> 00:38:41.760]  為什麼有五餅二魚
[00:38:41.760 --> 00:38:43.880]  就是因為有一個門徒
[00:38:43.880 --> 00:38:46.160]  就是西門彼得的兄弟安德烈
[00:38:46.160 --> 00:38:47.040]  對耶穌說
[00:38:47.040 --> 00:38:50.280]  在這裡有一個孩童
[00:38:50.280 --> 00:38:51.600]  帶著五個餅
[00:38:51.600 --> 00:38:52.760]  兩條魚
[00:38:52.760 --> 00:38:55.320]  這有兩個很美麗的角色
[00:38:55.320 --> 00:38:58.560]  變成一幅很震撼的圖畫
[00:38:58.560 --> 00:39:00.400]  第一個角色就是安德烈
[00:39:00.400 --> 00:39:04.720]  安德烈願意帶這個小朋友去見耶穌
[00:39:04.720 --> 00:39:05.920]  這個小朋友只不過
[00:39:05.920 --> 00:39:07.960]  帶著五個餅兩條魚
[00:39:07.960 --> 00:39:08.640]  坦白說
[00:39:08.640 --> 00:39:11.880]  如果那時候的情況是這麼嚴峻
[00:39:11.880 --> 00:39:15.800]  有只是男人都五千的話
[00:39:15.800 --> 00:39:17.280]  接著那些門徒可能呼籲
[00:39:17.280 --> 00:39:18.960]  誰有東西吃
[00:39:18.960 --> 00:39:20.120]  拿出來
[00:39:20.120 --> 00:39:21.440]  誰知道有個小朋友
[00:39:21.440 --> 00:39:22.920]  可能你是很矮的
[00:39:22.920 --> 00:39:24.720]  哥哥叔叔
[00:39:24.720 --> 00:39:25.880]  我有五個餅
[00:39:25.880 --> 00:39:26.280]  可能你說
[00:39:26.280 --> 00:39:27.640]  哎呀 你不要阻著我
[00:39:27.640 --> 00:39:28.480]  現在在籌集
[00:39:28.480 --> 00:39:31.040]  我要籌大的資金
[00:39:31.040 --> 00:39:32.400]  我要籌起碼
[00:39:32.400 --> 00:39:35.920]  你給我十鑼飯差不多
[00:39:35.920 --> 00:39:37.440]  你給我五個餅有什麼用
[00:39:37.440 --> 00:39:40.680]  但這個門徒願意帶他去
[00:39:40.680 --> 00:39:41.480]  今天你可以
[00:39:41.480 --> 00:39:43.520]  就算你七十多歲
[00:39:43.520 --> 00:39:44.520]  你怎麼知道五歲
[00:39:44.520 --> 00:39:45.480]  不是五歲
[00:39:45.480 --> 00:39:47.120]  你不是小朋友
[00:39:47.120 --> 00:39:50.440]  你都可以做很多的事
[00:39:50.440 --> 00:39:52.680]  最後說這個例子
[00:39:52.680 --> 00:39:56.280]  大家千萬不要覺得很出奇
[00:39:56.280 --> 00:39:57.800]  我現在幾乎每個星期都說
[00:39:57.800 --> 00:40:02.400]  我預備講道的時候有聖靈帶領
[00:40:02.400 --> 00:40:04.480]  在我昨天
[00:40:04.480 --> 00:40:08.200]  當這篇講道將要結束的時候
[00:40:08.200 --> 00:40:11.080]  我欠一個實際的例子
[00:40:11.080 --> 00:40:13.080]  什麼叫城市宣教
[00:40:13.080 --> 00:40:14.480]  我一直開車回來的時候
[00:40:14.480 --> 00:40:15.400]  回來教會
[00:40:15.400 --> 00:40:16.200]  我一直都祈禱
[00:40:16.200 --> 00:40:19.200]  我說上帝求聖靈
[00:40:19.200 --> 00:40:20.160]  給一個例子
[00:40:20.160 --> 00:40:25.920]  我想要一個城市宣教的實際的例子
[00:40:25.920 --> 00:40:27.000]  接著我回來
[00:40:27.000 --> 00:40:30.000]  預備不夠半個小時
[00:40:30.000 --> 00:40:31.760]  我的鋼琴老師
[00:40:31.760 --> 00:40:33.960]  我鋼琴老師在Zoom學琴
[00:40:33.960 --> 00:40:37.880]  現在拿著麥克風唱歌的就是我的鋼琴老師
[00:40:37.880 --> 00:40:39.320]  他叫Mandy
[00:40:39.320 --> 00:40:40.520]  他就跟我說
[00:40:40.520 --> 00:40:43.920]  哇 呂sir 謝謝你為我代討
[00:40:43.920 --> 00:40:48.600]  我現在說給每一個為我報道會代討的人
[00:40:48.600 --> 00:40:51.120]  他說其實這個叫busking
[00:40:51.120 --> 00:40:53.320]  就是現在這個街頭唱歌
[00:40:53.320 --> 00:40:55.280]  他說我申請了幾個月
[00:40:55.280 --> 00:40:57.280]  我是和上帝求回來的
[00:40:57.280 --> 00:40:58.240]  因為不容易的
[00:40:58.240 --> 00:41:00.120]  因為要給你在巴士站那裡
[00:41:00.120 --> 00:41:01.840]  在元朗的巴士站
[00:41:01.840 --> 00:41:03.640]  去唱歌
[00:41:03.640 --> 00:41:05.400]  他申請了
[00:41:05.400 --> 00:41:08.360]  然後他就說
[00:41:08.360 --> 00:41:10.040]  其實他為了
[00:41:10.040 --> 00:41:11.400]  其實這個叫福音如功
[00:41:11.400 --> 00:41:12.160]  什麼意思呢
[00:41:12.160 --> 00:41:13.480]  就是他說那天晚上
[00:41:13.480 --> 00:41:15.280]  他們教會就有一個報道會
[00:41:15.280 --> 00:41:18.120]  而他很想在報道會之前
[00:41:18.120 --> 00:41:21.360]  就去和一些人去傳福音
[00:41:21.360 --> 00:41:22.960]  或者讓更多的人知道
[00:41:22.960 --> 00:41:24.720]  教會有報道會
[00:41:24.720 --> 00:41:26.280]  你知道元朗
[00:41:26.280 --> 00:41:28.880]  最近都說是一個很多傷痛的地方
[00:41:28.880 --> 00:41:31.040]  他們教會就在元朗裡面
[00:41:31.040 --> 00:41:34.200]  在這個城市
[00:41:34.200 --> 00:41:36.640]  在這麼多人有病的時候
[00:41:36.640 --> 00:41:37.960]  有一個報道會
[00:41:37.960 --> 00:41:38.840]  怎麼讓人知道呢
[00:41:38.840 --> 00:41:40.400]  他們就用了一個
[00:41:40.400 --> 00:41:43.760]  是年輕人容易接觸的方法
[00:41:43.760 --> 00:41:44.320]  他跟我說
[00:41:44.320 --> 00:41:45.320]  他說他們預備了
[00:41:45.320 --> 00:41:47.640]  只可以唱五首歌
[00:41:47.640 --> 00:41:48.720]  一首是流行曲
[00:41:48.720 --> 00:41:50.560]  他想用流行曲
[00:41:50.560 --> 00:41:52.360]  來吸引人聽之後
[00:41:52.360 --> 00:41:53.880]  然後就唱form c歌
[00:41:53.880 --> 00:41:55.640]  因為如果你一唱一些form c歌
[00:41:55.640 --> 00:41:57.760]  還要是現在這一代可能覺得
[00:41:57.760 --> 00:41:59.320]  比較難接受的那些
[00:41:59.320 --> 00:42:00.640]  你打不進去
[00:42:00.640 --> 00:42:02.320]  這個城市
[00:42:02.320 --> 00:42:04.520]  他就預備了五首歌
[00:42:04.520 --> 00:42:06.360]  一首是流行曲
[00:42:06.360 --> 00:42:07.240]  他們說
[00:42:07.240 --> 00:42:09.360]  旁邊那個黑色衣服的那個
[00:42:09.360 --> 00:42:10.480]  就是他先生
[00:42:10.480 --> 00:42:11.240]  他老公
[00:42:11.240 --> 00:42:12.960]  就是做港英教會的傳道人
[00:42:12.960 --> 00:42:14.280]  他們一起去
[00:42:14.280 --> 00:42:15.560]  而後面那個
[00:42:15.560 --> 00:42:16.320]  就是他的弟兄
[00:42:16.320 --> 00:42:16.880]  你說不是啊
[00:42:16.880 --> 00:42:18.800]  兩個拿著吉他不是弟兄嗎
[00:42:18.800 --> 00:42:21.800]  那邊那三個是一間教會的
[00:42:21.800 --> 00:42:25.040]  其實最旁邊那個是不懂的
[00:42:25.040 --> 00:42:26.200]  當他們去到
[00:42:26.200 --> 00:42:28.040]  準備去唱歌的時候
[00:42:28.040 --> 00:42:30.000]  背著吉他
[00:42:30.000 --> 00:42:31.560]  他們去到
[00:42:31.560 --> 00:42:33.320]  有個人在唱歌
[00:42:33.320 --> 00:42:35.240]  他們心裡覺得不妙
[00:42:35.240 --> 00:42:36.000]  第一
[00:42:36.000 --> 00:42:37.920]  就是說如果他唱他又唱
[00:42:37.920 --> 00:42:40.880]  那就是一個很大的騷擾
[00:42:40.880 --> 00:42:41.320]  是不是
[00:42:41.320 --> 00:42:43.240]  那很大影響
[00:42:43.240 --> 00:42:44.520]  他開始有點害怕
[00:42:44.520 --> 00:42:46.480]  他們準備祈禱
[00:42:46.480 --> 00:42:47.440]  然後他老公也說
[00:42:47.440 --> 00:42:50.840]  或者上帝要我們首先去祝福這個人
[00:42:50.840 --> 00:42:51.960]  誰知道一問之下
[00:42:51.960 --> 00:42:53.520]  第一他不是基督徒
[00:42:53.520 --> 00:42:54.920]  你有沒有留意到
[00:42:54.920 --> 00:42:59.200]  他們兩個吉他的盒子不同
[00:42:59.200 --> 00:43:00.920]  左邊那個是打開的
[00:43:00.920 --> 00:43:03.040]  其實因為他們在街頭
[00:43:03.040 --> 00:43:04.400]  你可以說是賣唱
[00:43:04.400 --> 00:43:05.280]  真的賣的
[00:43:05.280 --> 00:43:06.680]  是想人家給錢他
[00:43:06.680 --> 00:43:08.720]  所以他們會打開吉他盒子
[00:43:08.720 --> 00:43:10.520]  然後給錢
[00:43:10.520 --> 00:43:13.600]  然後旁邊他們的吉他盒子是沒有打開的
[00:43:13.600 --> 00:43:16.560]  因為他們不是想來賣唱的
[00:43:16.560 --> 00:43:18.720]  他就將一些福音的信息
[00:43:18.720 --> 00:43:19.800]  就擺在面上
[00:43:19.800 --> 00:43:22.280]  讓人拿著
[00:43:22.280 --> 00:43:23.320]  OK
[00:43:23.320 --> 00:43:24.000]  讓人拿著
[00:43:24.000 --> 00:43:25.560]  所以他們仍然都會用單張
[00:43:25.560 --> 00:43:27.520]  不過他們用的單張就是說
[00:43:27.520 --> 00:43:28.240]  我先唱歌
[00:43:28.240 --> 00:43:31.000]  讓你們知道原來我們唱的歌是很活潑
[00:43:31.000 --> 00:43:33.520]  我們歌的內容是可以祝福你的
[00:43:33.520 --> 00:43:35.320]  結果他就和這個年輕人說
[00:43:35.320 --> 00:43:37.920]  不如我們一起唱吧
[00:43:37.920 --> 00:43:38.880]  但是他說
[00:43:38.880 --> 00:43:40.960]  我不是基督徒
[00:43:40.960 --> 00:43:42.560]  但是誰知道一說起
[00:43:42.560 --> 00:43:45.880]  原來他們大家有共同朋友
[00:43:45.880 --> 00:43:47.280]  什麼叫共同朋友
[00:43:47.280 --> 00:43:51.680]  就是說原來這個年輕人和他老公
[00:43:51.680 --> 00:43:53.240]  是有一個共同朋友
[00:43:53.240 --> 00:43:54.520]  而那個共同朋友
[00:43:54.520 --> 00:43:58.360]  還要是今晚報道會負責講見證
[00:43:58.360 --> 00:43:59.400]  你跟我說
[00:43:59.400 --> 00:44:02.720]  有沒有這麼巧呢
[00:44:02.720 --> 00:44:05.920]  這裡就是一個準備賣唱的人
[00:44:05.920 --> 00:44:09.880]  然後就是認識今晚報道會
[00:44:09.880 --> 00:44:11.000]  叫他來
[00:44:11.000 --> 00:44:14.080]  是不是又已經容易了很多
[00:44:14.080 --> 00:44:16.880]  還要是我的老師選的
[00:44:16.880 --> 00:44:18.800]  是曾經我在香港做報道會
[00:44:18.800 --> 00:44:20.320]  我叫老師幫我唱的那首歌
[00:44:20.320 --> 00:44:22.840]  就叫《高山低谷》
[00:44:22.840 --> 00:44:25.400]  這首歌在香港來說很多年輕人都知道
[00:44:25.400 --> 00:44:28.280]  說到人生又高又低
[00:44:28.280 --> 00:44:30.520]  結果他說當他一唱的時候
[00:44:30.520 --> 00:44:32.000]  因為唱流行曲嘛
[00:44:32.000 --> 00:44:34.160]  然後人們就湧過來了
[00:44:34.160 --> 00:44:35.880]  人湧過來的時候
[00:44:35.880 --> 00:44:37.080]  他又認識了一個
[00:44:37.080 --> 00:44:38.720]  就是在內地來讀書的
[00:44:38.720 --> 00:44:39.840]  好像是在廣州
[00:44:39.840 --> 00:44:42.360]  然後就立刻邀請了他
[00:44:42.360 --> 00:44:44.520]  今晚回來報道會
[00:44:44.520 --> 00:44:45.720]  立刻邀請到人
[00:44:45.720 --> 00:44:47.800]  而當他一唱《高山低谷》
[00:44:47.800 --> 00:44:48.680]  竟然間
[00:44:48.680 --> 00:44:50.720]  之前一直都沒有這個動作
[00:44:50.720 --> 00:44:53.400]  就是人們開始給錢
[00:44:53.400 --> 00:44:56.520]  他以為他們是一個群體
[00:44:56.520 --> 00:44:58.880]  就給錢扔到他的吉他
[00:44:58.880 --> 00:45:00.640]  他的吉他本來他說都沒有錢的
[00:45:00.640 --> 00:45:02.560]  就是他自己可能之前唱
[00:45:02.560 --> 00:45:04.640]  沒有人給錢他
[00:45:04.640 --> 00:45:05.720]  誰知道他們一唱的時候
[00:45:05.720 --> 00:45:07.040]  人們就給錢了
[00:45:07.040 --> 00:45:09.280]  然後就一直給錢
[00:45:09.280 --> 00:45:10.560]  有20塊錢 有多少錢
[00:45:10.560 --> 00:45:11.640]  一直給
[00:45:11.640 --> 00:45:13.640]  他說完了之後
[00:45:13.640 --> 00:45:16.320]  那個年輕人就說
[00:45:16.320 --> 00:45:18.800]  錢用不了跟你分班了
[00:45:18.800 --> 00:45:19.680]  因為他都知道
[00:45:19.680 --> 00:45:21.160]  有一部分是因為他
[00:45:21.160 --> 00:45:22.560]  他說不用
[00:45:22.560 --> 00:45:27.800]  上帝要我們首先祝福你
[00:45:27.800 --> 00:45:29.760]  這個就是城市事公
[00:45:29.760 --> 00:45:34.840]  就是用一個接觸到城市的人的方法
[00:45:34.840 --> 00:45:37.480]  所以這個也是羅馬書說的
[00:45:37.480 --> 00:45:39.480]  八章二十八節
[00:45:39.480 --> 00:45:44.680]  我們曉得萬事都互相效力
[00:45:44.680 --> 00:45:47.120]  叫愛神的人得益處
[00:45:47.120 --> 00:45:49.320]  就是按他旨意被照的人
[00:45:49.320 --> 00:45:51.320]  記不記得教會是什麼意思
[00:45:51.320 --> 00:45:55.040]  那幾個keywords
[00:45:55.040 --> 00:45:56.560]  accuracy
[00:45:56.560 --> 00:45:57.920]  其中一個解釋
[00:45:57.920 --> 00:45:58.960]  那個wood
[00:45:58.960 --> 00:46:01.040]  那個字根就是comma
[00:46:01.040 --> 00:46:02.600]  我希望大家記得
[00:46:02.600 --> 00:46:03.720]  就是照出來
[00:46:03.720 --> 00:46:05.840]  就是和我們這群照出來的人說
[00:46:05.840 --> 00:46:08.920]  你要記住萬事是互相效力的
