
[00:00:00.000 --> 00:00:04.000]  各位頂子妹早安!
[00:33:22.600 --> 00:33:24.040]  祢讓我們看到
[00:33:24.040 --> 00:33:25.640]  合一是祢的心意
[00:33:25.640 --> 00:33:27.400]  更加讓我們看到
[00:33:27.400 --> 00:33:28.640]  合一是將來
[00:33:28.640 --> 00:33:31.760]  我們天上最終的成就
[00:33:31.760 --> 00:33:33.480]  願主自己
[00:33:33.480 --> 00:33:35.240]  祝福我們
[00:33:35.240 --> 00:33:36.560]  當我們這個教會
[00:33:36.560 --> 00:33:38.320]  向前行的時候
[00:33:38.320 --> 00:33:39.880]  主祢的聖靈
[00:33:39.880 --> 00:33:42.520]  讓他們眾等姐妹
[00:33:42.520 --> 00:33:44.120]  無論在屬靈上
[00:33:44.120 --> 00:33:45.680]  在身體上
[00:33:45.680 --> 00:33:48.280]  都滿有祢所給我們的恩賜
[00:33:48.280 --> 00:33:49.600]  有健康
[00:33:49.600 --> 00:33:50.800]  有喜樂
[00:33:50.800 --> 00:33:52.040]  有平安
[00:33:52.040 --> 00:33:53.000]  更加
[00:33:53.000 --> 00:33:55.640]  我們有互相的愛心
[00:33:55.640 --> 00:33:57.160]  聯絡
[00:33:57.160 --> 00:34:00.280]  建立我們的身體
[00:34:00.280 --> 00:34:03.000]  我們祈禱奉主命求
[00:34:03.000 --> 00:34:05.000]  (字幕製作:貝爾)
[00:34:05.000 --> 00:34:08.000]  (字幕由 Amara.org 社群提供)

