
[00:00:00.000 --> 00:00:04.200]  各位頂智媒主 內平安
[00:37:41.480 --> 00:37:43.480]  今天你的子女
[00:37:43.480 --> 00:37:45.480]  最期望你的
[00:37:45.480 --> 00:37:47.480]  可能不單單是你陪她
[00:37:47.480 --> 00:37:48.480]  你跟她玩
[00:37:48.480 --> 00:37:49.480]  你跟她同行
[00:37:49.480 --> 00:37:51.480]  這些都很重要的
[00:37:51.480 --> 00:37:53.480]  但更加重要的是
[00:37:53.480 --> 00:37:55.480]  你在凡事上讓她看到
[00:37:55.480 --> 00:37:57.480]  你敬畏上帝
[00:37:57.480 --> 00:38:03.480]  我最後用一個體會和大家分享
[00:38:03.480 --> 00:38:05.480]  最近我兒子有機會和我
[00:38:05.480 --> 00:38:07.480]  他在美國紐約工作
[00:38:07.480 --> 00:38:09.480]  所以我們很少見面
[00:38:09.480 --> 00:38:11.480]  特別是這幾年疫情很少見面
[00:38:11.480 --> 00:38:14.480]  他有一次通電話和我說一件事
[00:38:14.480 --> 00:38:18.480]  令我到現在都放在心裡
[00:38:18.480 --> 00:38:20.480]  他叫我
[00:38:20.480 --> 00:38:23.480]  爸爸你去和我姐姐
[00:38:23.480 --> 00:38:25.480]  我另一個女兒
[00:38:25.480 --> 00:38:26.480]  你關心一下她
[00:38:26.480 --> 00:38:28.480]  她最近有需要
[00:38:28.480 --> 00:38:30.480]  他跟我說
[00:38:30.480 --> 00:38:32.480]  他爸爸和其他人關心的不同
[00:38:32.480 --> 00:38:34.480]  你們父母在這裡是不同的
[00:38:34.480 --> 00:38:36.480]  你關心一下姐姐
[00:38:36.480 --> 00:38:38.480]  她現在有特別需要
[00:38:38.480 --> 00:38:40.480]  當然我也會關心
[00:38:40.480 --> 00:38:42.480]  但他舉了一個例子
[00:38:42.480 --> 00:38:44.480]  令我很震撼
[00:38:44.480 --> 00:38:46.480]  他們知不知道我現在工作很忙
[00:38:46.480 --> 00:38:48.480]  他在紐約工作
[00:38:48.480 --> 00:38:50.480]  所以他晚上
[00:38:50.480 --> 00:38:52.480]  他經常睡不好
[00:38:52.480 --> 00:38:54.480]  很緊張
[00:38:54.480 --> 00:38:56.480]  他不知道為什麼
[00:38:56.480 --> 00:38:59.480]  無論我們去紐約探望他
[00:38:59.480 --> 00:39:02.480]  或者他回來香港的時候
[00:39:02.480 --> 00:39:05.480]  當他知道他睡覺的時候
[00:39:05.480 --> 00:39:07.480]  父母在房子裡
[00:39:07.480 --> 00:39:09.480]  他那晚就睡到天亮
[00:39:09.480 --> 00:39:13.480]  我從來沒有這樣想過
[00:39:13.480 --> 00:39:15.480]  我從來沒有這樣想過
[00:39:15.480 --> 00:39:17.480]  我不知道原來
[00:39:17.480 --> 00:39:20.480]  到了他三十多歲成人
[00:39:20.480 --> 00:39:23.480]  他賺的錢比我多
[00:39:23.480 --> 00:39:26.480]  到了這個階段
[00:39:26.480 --> 00:39:28.480]  原來父母在心中
[00:39:28.480 --> 00:39:31.480]  都佔了這麼重要的位置
[00:39:31.480 --> 00:39:34.480]  如果這是一個普遍的現象
[00:39:34.480 --> 00:39:36.480]  我再說
[00:39:36.480 --> 00:39:38.480]  今天基輔化的家庭
[00:39:38.480 --> 00:39:40.480]  最需要什麼呢?
[00:39:40.480 --> 00:39:43.480]  是最需要家長、父母
[00:39:43.480 --> 00:39:46.480]  在各方面敬畏上帝
[00:39:46.480 --> 00:39:48.480]  當今天你做父親的
[00:39:48.480 --> 00:39:50.480]  可能收到不同的禮物的時候
[00:39:50.480 --> 00:39:52.480]  請你想一下
[00:39:52.480 --> 00:39:55.480]  我有什麼禮物可以留給我的子女呢?
[00:39:55.480 --> 00:39:57.480]  我的結論是
[00:39:57.480 --> 00:39:59.480]  你在各方面
[00:39:59.480 --> 00:40:02.480]  能夠立下敬畏神的榜樣
[00:40:02.480 --> 00:40:05.480]  這是給你子女最好的贖命遺產
[00:40:05.480 --> 00:40:07.480]  願上帝賜福你們
[00:40:07.480 --> 00:40:09.480]  在這裡
[00:40:09.480 --> 00:40:11.480]  我站在港台的時候
[00:40:11.480 --> 00:40:12.480]  我想提一提
[00:40:12.480 --> 00:40:13.480]  今天有一本書
[00:40:13.480 --> 00:40:15.480]  稍後報告的時候可能會推介
[00:40:15.480 --> 00:40:17.480]  是《播道會在中國的歷史》
[00:40:17.480 --> 00:40:19.480]  主要是我們自己的會友
[00:40:19.480 --> 00:40:21.480]  黃蓉龍弟兄阿龍
[00:40:21.480 --> 00:40:23.480]  他用很多時間
[00:40:23.480 --> 00:40:25.480]  用很多學術的研究
[00:40:25.480 --> 00:40:30.480]  第一本《播道會的正正式式的歷史》
[00:40:30.480 --> 00:40:33.480]  1830年竟然是第一本
[00:40:33.480 --> 00:40:34.480]  很感恩
[00:40:34.480 --> 00:40:36.480]  我真的希望你認真看
[00:40:36.480 --> 00:40:38.480]  因為有很多寶貴的贖命遺產
[00:40:38.480 --> 00:40:40.480]  我自己整本書都看了
[00:40:40.480 --> 00:40:42.480]  對我非常有幫助
[00:40:42.480 --> 00:40:44.480]  我極力向大家推薦
[00:40:44.480 --> 00:40:45.480]  有其他另外一本書
[00:40:45.480 --> 00:40:46.480]  不過這本書
[00:40:46.480 --> 00:40:47.480]  今天作者在這裡
[00:40:47.480 --> 00:40:48.480]  他會親筆簽名
[00:40:48.480 --> 00:40:50.480]  稍後大家買了之後
[00:40:50.480 --> 00:40:53.480]  希望大家能夠人手一策
[00:40:53.480 --> 00:40:55.480]  如果做太太的
[00:40:55.480 --> 00:40:56.480]  你試試買這本書
[00:40:56.480 --> 00:40:58.480]  送給你丈夫做父親節禮物
[00:40:58.480 --> 00:41:01.480]  應該是幫助他更好的
[00:41:01.480 --> 00:41:04.480]  凡事上敬畏神的人
[00:41:04.480 --> 00:41:06.480]  願上帝保佑
[00:41:06.480 --> 00:41:08.480]  字幕:J Chong
[00:41:09.480 --> 00:41:10.480]  字幕:J Chong
[00:41:11.480 --> 00:41:12.480]  字幕:J Chong
[00:41:13.480 --> 00:41:14.480]  字幕:J Chong
[00:41:15.480 --> 00:41:16.480]  字幕:J Chong
[00:41:16.480 --> 00:41:19.480]  (字幕由 Amara.org 社群提供)

