
[00:00:00.000 --> 00:00:07.000]  聖靈充滿是《士道行傳》一個很重要的主題
[00:42:19.800 --> 00:42:24.800]  同心低頭祈福
[00:42:24.800 --> 00:42:27.800]  感謝天父
[00:42:27.800 --> 00:42:31.800]  因為你昨日今日直到永遠
[00:42:31.800 --> 00:42:33.800]  你都沒有改變
[00:42:33.800 --> 00:42:37.800]  你的大能與我們同在
[00:42:37.800 --> 00:42:39.800]  就好像昔日
[00:42:39.800 --> 00:42:44.800]  你與彼得、約翰、斯蒂坂、巴拿巴
[00:42:44.800 --> 00:42:48.800]  保羅與阿波羅
[00:42:48.800 --> 00:42:52.800]  這些教會領袖同在一樣
[00:42:52.800 --> 00:42:55.800]  你可以改變他們的生命
[00:42:55.800 --> 00:42:58.800]  你今天同樣改變我們的生命
[00:42:58.800 --> 00:43:01.800]  你可以使用他們、差遣他們
[00:43:01.800 --> 00:43:05.800]  你今天也使用我們、差遣我們
[00:43:05.800 --> 00:43:06.800]  多謝主
[00:43:06.800 --> 00:43:08.800]  我們打開聖經
[00:43:08.800 --> 00:43:11.800]  我們不單止明白裡面的教導
[00:43:11.800 --> 00:43:14.800]  我們從聖經的學習
[00:43:14.800 --> 00:43:17.800]  我們可以明白
[00:43:17.800 --> 00:43:22.800]  你在我們各人身上奇妙的作用
[00:43:22.800 --> 00:43:24.800]  你在我們的教會當中
[00:43:24.800 --> 00:43:29.800]  在今天豐富的彰顯
[00:43:29.800 --> 00:43:31.800]  我們願意榮耀歸還給你
[00:43:31.800 --> 00:43:34.800]  但求你開我們的心窍
[00:43:34.800 --> 00:43:36.800]  使我們能夠明白聖經
[00:43:36.800 --> 00:43:39.800]  奉耶穌基督、聖靈基督
[00:43:39.800 --> 00:43:41.800]  (字幕製作:貝爾)

