
[00:00:00.000 --> 00:00:02.000]  第五頁是我們的大綱
[00:31:07.000 --> 00:31:09.000]  不是說罵他而是用一個溫柔
[00:31:09.000 --> 00:31:11.000]  和忍耐的心
[00:31:11.000 --> 00:31:13.000]  很溫柔的忍耐的心
[00:31:13.000 --> 00:31:15.000]  但這裡說得很清楚基督徒對自己
[00:31:15.000 --> 00:31:17.000]  對自己要求很高
[00:31:17.000 --> 00:31:19.000]  在真理的面前絕不能讓步
[00:31:19.000 --> 00:31:21.000]  對自己
[00:31:21.000 --> 00:31:23.000]  但是如果別人在真理裡有模糊的
[00:31:23.000 --> 00:31:25.000]  我們都要告訴他
[00:31:25.000 --> 00:31:27.000]  這是不合乎真理
[00:31:27.000 --> 00:31:29.000]  不是說你喜歡怎樣就怎樣
[00:31:29.000 --> 00:31:31.000]  見人說人話見鬼說鬼話
[00:31:31.000 --> 00:31:33.000]  不是這樣
[00:31:33.000 --> 00:31:35.000]  不是就這樣跟他們猛撞
[00:31:35.000 --> 00:31:37.000]  要有溫柔的態度
[00:31:37.000 --> 00:31:39.000]  態度是溫柔
[00:31:39.000 --> 00:31:41.000]  但外向是有堅持真理
[00:31:41.000 --> 00:31:43.000]  這個就是我們基督徒
[00:31:43.000 --> 00:31:45.000]  和人相遇的原則
[00:31:45.000 --> 00:31:47.000]  能夠有這樣的操練
[00:31:47.000 --> 00:31:49.000]  但不斷不斷提醒自己的時候
[00:31:49.000 --> 00:31:51.000]  我們的生命就可以在一個
[00:31:51.000 --> 00:31:53.000]  戰爭的文化底下
[00:31:53.000 --> 00:31:55.000]  仍然可以見證到神
[00:31:55.000 --> 00:31:57.000]  和成為一個
[00:31:57.000 --> 00:31:59.000]  神所喜悅的
[00:31:59.000 --> 00:32:01.000]  高貴的奇名
[00:32:01.000 --> 00:32:05.000]  求主幫助我們每一個人
[00:32:05.000 --> 00:32:07.000]  當你走過我們生命的時候
[00:32:07.000 --> 00:32:09.000]  看見我們門派寫著的說話
[00:32:09.000 --> 00:32:11.000]  就知道我們是屬於你的
[00:32:11.000 --> 00:32:13.000]  我們說得出的說話
[00:32:13.000 --> 00:32:15.000]  和自己真正的實踐
[00:32:15.000 --> 00:32:17.000]  幫助我們
[00:32:17.000 --> 00:32:19.000]  不是單單為了自己的面子而增建
[00:32:19.000 --> 00:32:21.000]  是為了真理而持守
[00:32:21.000 --> 00:32:23.000]  求主憐憫
[00:32:23.000 --> 00:32:25.000]  讓我們真的在你面前被你所用
[00:32:25.000 --> 00:32:27.000]  成為高貴的奇名
[00:32:27.000 --> 00:32:29.000]  聽我們祈禱
[00:32:29.000 --> 00:32:31.000]  願你生福
[00:32:31.000 --> 00:32:33.000]  願你幸福
[00:32:33.000 --> 00:32:35.000]  願你幸福
[00:32:35.000 --> 00:32:37.000]  (音樂停止)
[00:32:37.000 --> 00:32:39.000]  (音樂開始)
[00:32:39.000 --> 00:32:41.000]  (音樂停止)
[00:32:41.000 --> 00:32:43.000]  (音樂開始)
[00:32:43.000 --> 00:32:45.000]  (音樂停止)
[00:32:45.000 --> 00:32:47.000]  (音樂開始)
[00:32:47.000 --> 00:32:49.000]  (音樂停止)
[00:32:49.000 --> 00:32:51.000]  (音樂開始)
[00:32:51.000 --> 00:32:54.000]  (字幕由 Amara.org 社群提供)
[00:32:54.000 --> 00:32:57.000]  (字幕由 Amara.org 社群提供)

