
[00:00:00.000 --> 00:00:05.000]  各位電影姊妹,新年蒙恩!
[00:44:49.000 --> 00:44:57.000]  天父在他這個偉大歷史當中的救贖計劃當中
[00:44:57.000 --> 00:44:59.000]  有你份
[00:44:59.000 --> 00:45:01.000]  有我
[00:45:01.000 --> 00:45:03.000]  就好像聖餐
[00:45:03.000 --> 00:45:05.000]  有你份
[00:45:05.000 --> 00:45:07.000]  有沒有啊我還未洗禮的
[00:45:07.000 --> 00:45:09.000]  為甚麼你不洗啊
[00:45:09.000 --> 00:45:10.000]  等甚麼啊
[00:45:10.000 --> 00:45:12.000]  等時辰到
[00:45:12.000 --> 00:45:14.000]  不用等時辰
[00:45:14.000 --> 00:45:16.000]  太監和肥理說
[00:45:16.000 --> 00:45:18.000]  這裏有水
[00:45:18.000 --> 00:45:20.000]  我受洗又何妨呢
[00:45:20.000 --> 00:45:22.000]  牧師說報名吧
[00:45:22.000 --> 00:45:24.000]  是吧
[00:45:24.000 --> 00:45:26.000]  上帝的恩典
[00:45:26.000 --> 00:45:28.000]  預了你那份
[00:45:28.000 --> 00:45:31.000]  我們來到聖餐的枱前
[00:45:31.000 --> 00:45:33.000]  我們記得
[00:45:33.000 --> 00:45:36.000]  當神的光
[00:45:36.000 --> 00:45:39.000]  向萬國顯現的時候
[00:45:39.000 --> 00:45:41.000]  很奇怪
[00:45:41.000 --> 00:45:46.000]  他就是揀選耶路撒冷那班很漏暴的猶帝
[00:45:46.000 --> 00:45:49.000]  他就揀選保羅
[00:45:49.000 --> 00:45:53.000]  這個坐監的士
[00:45:53.000 --> 00:45:55.000]  他就讓博士
[00:45:55.000 --> 00:45:57.000]  不是,是聖上
[00:45:57.000 --> 00:45:59.000]  是呀,是看上了
[00:45:59.000 --> 00:46:01.000]  他竟然會
[00:46:01.000 --> 00:46:03.000]  淪淪盡盡地
[00:46:03.000 --> 00:46:05.000]  來到耶穌
[00:46:05.000 --> 00:46:07.000]  發現他只是小孩子
[00:46:07.000 --> 00:46:10.000]  上帝這麼冒險的嗎
[00:46:10.000 --> 00:46:13.000]  耶律王很容易就掐死他
[00:46:13.000 --> 00:46:15.000]  另一條路回家
[00:46:15.000 --> 00:46:16.000]  是呀
[00:46:16.000 --> 00:46:18.000]  上帝的工作
[00:46:18.000 --> 00:46:22.000]  往往不是在神話裏面出現
[00:46:22.000 --> 00:46:25.000]  文化大革命
[00:46:25.000 --> 00:46:27.000]  苦難
[00:46:27.000 --> 00:46:29.000]  疾病
[00:46:29.000 --> 00:46:31.000]  在這些現實當中
[00:46:31.000 --> 00:46:35.000]  上帝在做甚麼事
[00:46:35.000 --> 00:46:37.000]  你明白
[00:46:37.000 --> 00:46:40.000]  你就懂得將你的生命
[00:46:40.000 --> 00:46:42.000]  交給他
[00:46:42.000 --> 00:46:44.000]  任他使
[00:46:44.000 --> 00:46:46.000]  讓你的一生
[00:46:46.000 --> 00:46:51.000]  成為榮耀上帝的見證
[00:46:51.000 --> 00:46:53.000]  我們同心祈禱
[00:46:53.000 --> 00:46:58.000]  多謝天父
[00:46:58.000 --> 00:47:01.000]  你的工作
[00:47:01.000 --> 00:47:03.000]  在歷史
[00:47:03.000 --> 00:47:06.000]  甚至在我們的民族國家當中
[00:47:06.000 --> 00:47:09.000]  都是很奇妙
[00:47:09.000 --> 00:47:11.000]  而且我們相信
[00:47:11.000 --> 00:47:14.000]  在我們每一個人的身上
[00:47:14.000 --> 00:47:16.000]  我們數算起來
[00:47:16.000 --> 00:47:18.000]  都可以說
[00:47:18.000 --> 00:47:21.000]  都可以為你做見證
[00:47:21.000 --> 00:47:23.000]  前面這一年
[00:47:23.000 --> 00:47:25.000]  求你幫助我們
[00:47:25.000 --> 00:47:27.000]  在我們忙於照顧
[00:47:27.000 --> 00:47:29.000]  我們的需要
[00:47:29.000 --> 00:47:32.000]  為我們的家庭勞碌
[00:47:32.000 --> 00:47:35.000]  為我們的事業奔波
[00:47:35.000 --> 00:47:40.000]  在我們這些形形意意的生活當中
[00:47:40.000 --> 00:47:41.000]  主啊
[00:47:41.000 --> 00:47:44.000]  你透過聖經的說話
[00:47:44.000 --> 00:47:47.000]  開我們的眼
[00:47:47.000 --> 00:47:49.000]  讓我們見到
[00:47:49.000 --> 00:47:53.000]  你在現實的生活
[00:47:53.000 --> 00:47:56.000]  你的旨意
[00:47:56.000 --> 00:47:58.000]  怎樣承受
[00:47:58.000 --> 00:48:00.000]  你的國度
[00:48:00.000 --> 00:48:02.000]  怎樣割
[00:48:02.000 --> 00:48:04.000]  你的名
[00:48:04.000 --> 00:48:07.000]  怎樣被尊為聖
[00:48:07.000 --> 00:48:09.000]  我們多謝你
[00:48:09.000 --> 00:48:12.000]  多謝你賜下聖經的說話提醒
[00:48:12.000 --> 00:48:14.000]  指引我們
[00:48:14.000 --> 00:48:16.000]  有幫助
[00:48:16.000 --> 00:48:18.000]  奉耶穌基督的名
[00:48:18.000 --> 00:48:20.000]  祈禱
[00:48:20.000 --> 00:48:23.000]  (字幕由 Amara.org 社群提供)

