
[00:00:00.000 --> 00:00:03.000]  多謝主席的介紹 也不敢多說
[00:32:23.000 --> 00:32:24.000]  我會認知
[00:32:24.000 --> 00:32:26.000]  那些問題仍然存在
[00:32:26.000 --> 00:32:27.000]  不過現在有分別就是
[00:32:27.000 --> 00:32:31.000]  耶穌重視這個人
[00:32:31.000 --> 00:32:35.000]  當他將他問題加上耶穌的時間
[00:32:35.000 --> 00:32:37.000]  他整個生命
[00:32:37.000 --> 00:32:41.000]  這幫門徒的態度就不同了
[00:32:41.000 --> 00:32:43.000]  你見不見到這個就是我們做基督徒
[00:32:43.000 --> 00:32:47.000]  很多時候看人的有很大分別
[00:32:47.000 --> 00:32:49.000]  當我們只是見到一個人的問題
[00:32:49.000 --> 00:32:52.000]  而見不到有任何的上帝幫助的時候
[00:32:52.000 --> 00:32:54.000]  我們就說很煩
[00:32:54.000 --> 00:32:55.000]  沒有盼望
[00:32:55.000 --> 00:32:56.000]  幫不了你
[00:32:56.000 --> 00:32:58.000]  你自己走吧
[00:32:58.000 --> 00:33:00.000]  或者你怎樣喊
[00:33:00.000 --> 00:33:01.000]  我聽不到你不要再喊了
[00:33:01.000 --> 00:33:04.000]  你煩著我
[00:33:04.000 --> 00:33:06.000]  不過如果我能夠知道
[00:33:06.000 --> 00:33:08.000]  原來神很重視他的
[00:33:08.000 --> 00:33:10.000]  神很愛他的
[00:33:10.000 --> 00:33:12.000]  神願意幫助他的
[00:33:12.000 --> 00:33:16.000]  你對人的態度就很不同
[00:33:16.000 --> 00:33:20.000]  你不單止會服侍神
[00:33:20.000 --> 00:33:22.000]  你還幫助其他人
[00:33:22.000 --> 00:33:25.000]  讓他有盼望
[00:33:25.000 --> 00:33:27.000]  你留意一下經文怎麼記著
[00:33:27.000 --> 00:33:28.000]  經文說
[00:33:28.000 --> 00:33:29.000]  耶穌叫你過來
[00:33:29.000 --> 00:33:31.000]  五十節聖經說
[00:33:31.000 --> 00:33:33.000]  核子就雕下衣服
[00:33:33.000 --> 00:33:35.000]  很仔細記載細節
[00:33:35.000 --> 00:33:37.000]  一想想,生氣了
[00:33:37.000 --> 00:33:38.000]  現在丟下衣服
[00:33:38.000 --> 00:33:39.000]  聖經自然說
[00:33:39.000 --> 00:33:41.000]  他跳起來
[00:33:41.000 --> 00:33:42.000]  一個盲眼的人
[00:33:42.000 --> 00:33:43.000]  他看不到東西
[00:33:43.000 --> 00:33:44.000]  跳起來
[00:33:44.000 --> 00:33:45.000]  走到耶穌那裡
[00:33:45.000 --> 00:33:47.000]  很興奮、很著迢的描寫
[00:33:47.000 --> 00:33:50.000]  丟下他唯一的財物
[00:33:50.000 --> 00:33:52.000]  跳起來
[00:33:52.000 --> 00:33:53.000]  不過問題是
[00:33:53.000 --> 00:33:55.000]  他現在好了沒有?
[00:33:55.000 --> 00:33:58.000]  他還沒好
[00:33:58.000 --> 00:34:00.000]  耶穌沒有答應醫好他呢?
[00:34:00.000 --> 00:34:03.000]  也沒有答應醫好他
[00:34:03.000 --> 00:34:04.000]  什麼讓他有這麼大的轉變呢?
[00:34:04.000 --> 00:34:06.000]  有一個坐在路旁
[00:34:06.000 --> 00:34:09.000]  現在可以跳起來
[00:34:09.000 --> 00:34:10.000]  那個改變就是
[00:34:10.000 --> 00:34:14.000]  他有一個盼望
[00:34:14.000 --> 00:34:16.000]  他很盼望
[00:34:16.000 --> 00:34:19.000]  這位聽到的納撒拉人耶穌
[00:34:19.000 --> 00:34:21.000]  大衛的子孫
[00:34:21.000 --> 00:34:23.000]  可以幫助他醫好他
[00:34:23.000 --> 00:34:24.000]  人生沒有錯
[00:34:24.000 --> 00:34:26.000]  走到很大的絕境裡
[00:34:26.000 --> 00:34:28.000]  但是如果這個盼望
[00:34:28.000 --> 00:34:29.000]  他積本一事
[00:34:29.000 --> 00:34:33.000]  希望他人生可以改善
[00:34:33.000 --> 00:34:38.000]  你看到盼望對人有多大的改變
[00:34:38.000 --> 00:34:44.000]  沒有盼望對人有多大影響呢?
[00:34:44.000 --> 00:34:46.000]  我想用一個例子
[00:34:46.000 --> 00:34:49.000]  這是一個真實的例子
[00:34:49.000 --> 00:34:51.000]  真實的故事
[00:34:51.000 --> 00:34:55.000]  在中國吉林省的長春市
[00:34:55.000 --> 00:34:57.000]  不知道有沒有去過這個地方
[00:34:57.000 --> 00:34:58.000]  中國最北
[00:34:58.000 --> 00:35:00.000]  差不多是最北的地方
[00:35:00.000 --> 00:35:02.000]  在一條農村裡
[00:35:02.000 --> 00:35:04.000]  住了一個很貧困的家庭
[00:35:04.000 --> 00:35:05.000]  1997年
[00:35:05.000 --> 00:35:07.000]  不離我們很遠的時間
[00:35:07.000 --> 00:35:09.000]  十多年前
[00:35:09.000 --> 00:35:10.000]  這個貧困的家庭裡
[00:35:10.000 --> 00:35:13.000]  添了一個小女孩
[00:35:13.000 --> 00:35:14.000]  出現貧困
[00:35:14.000 --> 00:35:15.000]  大家竟過得很快樂
[00:35:15.000 --> 00:35:16.000]  為什麼呢?
[00:35:16.000 --> 00:35:18.000]  因為這個細蚊女出生
[00:35:18.000 --> 00:35:19.000]  她是一個很懂性
[00:35:19.000 --> 00:35:20.000]  很懂事
[00:35:20.000 --> 00:35:21.000]  活潑
[00:35:21.000 --> 00:35:25.000]  和成績又很好的細蚊女
[00:35:25.000 --> 00:35:26.000]  而且做了班長
[00:35:26.000 --> 00:35:27.000]  就是她的領導能力
[00:35:27.000 --> 00:35:29.000]  老師的愛戴也很好
[00:35:29.000 --> 00:35:30.000]  更加是
[00:35:30.000 --> 00:35:32.000]  中國很多學校都有一個習慣
[00:35:32.000 --> 00:35:35.000]  每天早上回到學校的操場
[00:35:35.000 --> 00:35:37.000]  都有一個升旗禮
[00:35:37.000 --> 00:35:39.000]  她是這間學校裡的升旗手
[00:35:39.000 --> 00:35:42.000]  這個小女孩
[00:35:42.000 --> 00:35:45.000]  她還參加學校裡很多活動
[00:35:45.000 --> 00:35:47.000]  包括舞蹈的活動
[00:35:47.000 --> 00:35:48.000]  跳舞
[00:35:48.000 --> 00:35:49.000]  誰不知
[00:35:49.000 --> 00:35:51.000]  當她七歲大的時間
[00:35:51.000 --> 00:35:53.000]  有一次在舞蹈彩排的時候
[00:35:53.000 --> 00:35:57.000]  她突然在操場上暈倒
[00:35:57.000 --> 00:35:59.000]  結果送去醫院
[00:35:59.000 --> 00:36:02.000]  最後經過醫生檢查之後
[00:36:02.000 --> 00:36:05.000]  發現她患了腦癌
[00:36:05.000 --> 00:36:07.000]  在腦裡有一個大腫瘤
[00:36:07.000 --> 00:36:09.000]  而這個腫瘤
[00:36:09.000 --> 00:36:12.000]  可以康復的機會相當微
[00:36:12.000 --> 00:36:13.000]  一年之後
[00:36:13.000 --> 00:36:14.000]  病情繼續惡化
[00:36:14.000 --> 00:36:17.000]  這個腫瘤壓著她的神經線
[00:36:17.000 --> 00:36:21.000]  所以她傷目失明
[00:36:21.000 --> 00:36:24.000]  這個故事其實和今天我們所聽的
[00:36:24.000 --> 00:36:26.000]  聖經裡所記載的事情
[00:36:26.000 --> 00:36:27.000]  是很類似的
[00:36:27.000 --> 00:36:28.000]  為什麼呢?
[00:36:28.000 --> 00:36:30.000]  她也是眼睛硬的
[00:36:30.000 --> 00:36:31.000]  還有
[00:36:31.000 --> 00:36:32.000]  她爸爸
[00:36:32.000 --> 00:36:34.000]  這個小女孩的爸爸
[00:36:34.000 --> 00:36:35.000]  為了要幫助她
[00:36:35.000 --> 00:36:37.000]  所以變賣家當
[00:36:37.000 --> 00:36:40.000]  他也去找片尋寧醫去幫助她
[00:36:40.000 --> 00:36:41.000]  但是沒辦法
[00:36:41.000 --> 00:36:43.000]  最後她爸爸做什麼呢?
[00:36:43.000 --> 00:36:45.000]  最後爸爸要黑吃
[00:36:45.000 --> 00:36:47.000]  因為這個故事好像
[00:36:47.000 --> 00:36:50.000]  她父親愛女之情
[00:36:50.000 --> 00:36:54.000]  是非常偉大的
[00:36:54.000 --> 00:36:55.000]  變賣家當之後都不行
[00:36:55.000 --> 00:36:57.000]  最後要黑吃
[00:36:57.000 --> 00:36:59.000]  希望能幫助她女兒
[00:36:59.000 --> 00:37:01.000]  能夠得到醫治
[00:37:01.000 --> 00:37:03.000]  最後都不行
[00:37:03.000 --> 00:37:04.000]  她爸爸最沒辦法的時候
[00:37:04.000 --> 00:37:06.000]  他想起一件事
[00:37:06.000 --> 00:37:09.000]  他打電話去吉能省的一張報紙
[00:37:09.000 --> 00:37:11.000]  叫《城市晚報》裡面
[00:37:11.000 --> 00:37:12.000]  去尋求幫助
[00:37:12.000 --> 00:37:15.000]  結果那個記者來訪問她
[00:37:15.000 --> 00:37:18.000]  記者訪問她之後
[00:37:18.000 --> 00:37:21.000]  就登了一篇文章在報紙上面
[00:37:21.000 --> 00:37:23.000]  那張報紙的文章叫做
[00:37:23.000 --> 00:37:27.000]  絕症使他再不按道升旗了
[00:37:27.000 --> 00:37:29.000]  什麼意思呢?
[00:37:29.000 --> 00:37:32.000]  原來這個記者探訪完之後
[00:37:32.000 --> 00:37:34.000]  就問這個女孩子
[00:37:34.000 --> 00:37:35.000]  她病情這麼重
[00:37:35.000 --> 00:37:37.000]  她有沒有什麼心願呢?
[00:37:37.000 --> 00:37:40.000]  這個小朋友就說
[00:37:40.000 --> 00:37:42.000]  她很想有機會
[00:37:42.000 --> 00:37:43.000]  她能夠在北京
[00:37:43.000 --> 00:37:46.000]  看到國家天安門門口的升旗禮
[00:37:46.000 --> 00:37:48.000]  在電視看到
[00:37:48.000 --> 00:37:50.000]  以前知道
[00:37:50.000 --> 00:37:53.000]  結果這個記者就登了出來
[00:37:53.000 --> 00:37:56.000]  然後不單止路費的問題
[00:37:56.000 --> 00:37:57.000]  錢的問題
[00:37:57.000 --> 00:37:59.000]  還有這個女兒的病
[00:37:59.000 --> 00:38:01.000]  令到她身體太虛弱
[00:38:01.000 --> 00:38:03.000]  根本不能夠去到這麼遠的路程
[00:38:03.000 --> 00:38:04.000]  在那個時候
[00:38:04.000 --> 00:38:07.000]  誰不知這篇文章登了出來之後
[00:38:07.000 --> 00:38:10.000]  就得到很多讀者的回應
[00:38:10.000 --> 00:38:11.000]  很大的回應
[00:38:11.000 --> 00:38:14.000]  有人甚至在第二天
[00:38:14.000 --> 00:38:16.000]  藉著報紙登了另一篇文章
[00:38:16.000 --> 00:38:17.000]  她說孩子頂著
[00:38:17.000 --> 00:38:21.000]  我們願意背著你去看這個升旗禮
[00:38:21.000 --> 00:38:24.000]  結果引起很大的討論
[00:38:24.000 --> 00:38:29.000]  最後這份報紙的記者想了一個辦法
[00:38:29.000 --> 00:38:31.000]  然後就在報紙上刊登
[00:38:31.000 --> 00:38:34.000]  招募2000名的義工
[00:38:34.000 --> 00:38:35.000]  2000名的義工
[00:38:35.000 --> 00:38:36.000]  做什麼呢?
[00:38:36.000 --> 00:38:40.000]  題目就是請你幫忙一起說謊
[00:38:40.000 --> 00:38:42.000]  大家有沒有看過這件新聞?
[00:38:42.000 --> 00:38:44.000]  她說請你幫忙一起說謊
[00:38:44.000 --> 00:38:47.000]  大家知道我對說謊是非常敏感的事
[00:38:47.000 --> 00:38:48.000]  我覺得姜濤不應該說謊
[00:38:48.000 --> 00:38:50.000]  所以我未必一定會贊成的
[00:38:50.000 --> 00:38:54.000]  不過他們的動機我相當欣賞的
[00:38:54.000 --> 00:38:55.000]  是什麼意思呢?
[00:38:55.000 --> 00:38:59.000]  她說既然這個女兒很想去北京看升旗禮
[00:38:59.000 --> 00:39:02.000]  既然她身體不能夠走這麼遠的路程
[00:39:02.000 --> 00:39:04.000]  不如我們一起騙她
[00:39:04.000 --> 00:39:05.000]  因為她看不到東西
[00:39:05.000 --> 00:39:07.000]  騙她就是說
[00:39:07.000 --> 00:39:10.000]  我們帶你去看北京的升旗禮
[00:39:10.000 --> 00:39:13.000]  結果她找了2000名的義工
[00:39:13.000 --> 00:39:21.000]  一起假扮他們去天安門的廣場看升旗禮
[00:39:21.000 --> 00:39:24.000]  那天晚上她爸爸和她一起去看升旗禮
[00:39:24.000 --> 00:39:26.000]  在北京坐夜車
[00:39:26.000 --> 00:39:28.000]  然後再去北京市裡面
[00:39:28.000 --> 00:39:31.000]  假裝去北京市裡面坐巴士
[00:39:31.000 --> 00:39:36.000]  巴士上的全部都是2000名的演員
[00:39:36.000 --> 00:39:38.000]  然後呢
[00:39:38.000 --> 00:39:40.000]  重要的是2000名參加之前
[00:39:40.000 --> 00:39:41.000]  大家不知道嗎?
[00:39:41.000 --> 00:39:42.000]  2000名參加之前
[00:39:42.000 --> 00:39:44.000]  每個人都要給她一個考試
[00:39:44.000 --> 00:39:45.000]  就是口音
[00:39:45.000 --> 00:39:47.000]  測試她們是北京口音才行
[00:39:47.000 --> 00:39:50.000]  就是純正的國語才行
[00:39:50.000 --> 00:39:52.000]  我去到一定不行
[00:39:52.000 --> 00:39:57.000]  然後呢
[00:39:57.000 --> 00:39:59.000]  結果其實她繞了幾個圈
[00:39:59.000 --> 00:40:02.000]  都在這個長春市裡面
[00:40:02.000 --> 00:40:05.000]  最後就找了一家大的中學
[00:40:05.000 --> 00:40:08.000]  在那裡她在那裡看升旗禮
[00:40:08.000 --> 00:40:10.000]  她還找了
[00:40:10.000 --> 00:40:12.000]  2000名找了一些人
[00:40:12.000 --> 00:40:15.000]  假裝來自中國不同口音的人
[00:40:15.000 --> 00:40:16.000]  因為你們去北京
[00:40:16.000 --> 00:40:18.000]  去到北京就很多人去看升旗禮
[00:40:18.000 --> 00:40:20.000]  全國都有人去看升旗禮
[00:40:20.000 --> 00:40:21.000]  假裝不同口音的人
[00:40:21.000 --> 00:40:23.000]  說:啊,我去哪裡啊?
[00:40:23.000 --> 00:40:26.000]  在她旁邊說話
[00:40:26.000 --> 00:40:28.000]  這件事最後
[00:40:28.000 --> 00:40:31.000]  在2006年的時間
[00:40:31.000 --> 00:40:34.000]  在香港拍成了一部電影
[00:40:34.000 --> 00:40:38.000]  這個女主角的真名叫朱恩月
[00:40:38.000 --> 00:40:42.000]  這個電影叫《恩月的童話》
[00:40:42.000 --> 00:40:46.000]  當時在這個電影裡面
[00:40:46.000 --> 00:40:50.000]  拍攝這個女生
[00:40:50.000 --> 00:40:52.000]  去到長春市,其實是在長春市裡面的
[00:40:52.000 --> 00:40:55.000]  不過就好像說她
[00:40:55.000 --> 00:40:58.000]  騙她在天安門看升旗禮
[00:40:58.000 --> 00:41:00.000]  然後這個女生聽見國歌
[00:41:00.000 --> 00:41:04.000]  聽見升旗手的呼喊的時候
[00:41:04.000 --> 00:41:07.000]  她這樣向各地敬禮
[00:41:07.000 --> 00:41:10.000]  很可惜的,在這個電影上映的時候
[00:41:10.000 --> 00:41:12.000]  其實沒多久
[00:41:12.000 --> 00:41:16.000]  這個朱恩月的健康情況惡化
[00:41:16.000 --> 00:41:20.000]  就離開世界
[00:41:20.000 --> 00:41:23.000]  這個當然是一個很悲痛的故事
[00:41:23.000 --> 00:41:27.000]  很悲痛的故事
[00:41:27.000 --> 00:41:29.000]  但究竟這個記者
[00:41:29.000 --> 00:41:31.000]  這個家庭
[00:41:31.000 --> 00:41:32.000]  這2000人
[00:41:32.000 --> 00:41:35.000]  他們想做什麼呢?
[00:41:35.000 --> 00:41:39.000]  為什麼要騙她呢?
[00:41:39.000 --> 00:41:44.000]  她就是主要想給這個新聞女有一個盼望
[00:41:44.000 --> 00:41:47.000]  她想她的心願能夠完成得到
[00:41:47.000 --> 00:41:50.000]  她仍然有希望見到北京這件事
[00:41:50.000 --> 00:41:53.000]  這個心願能夠完成得到
[00:41:53.000 --> 00:41:57.000]  因為盼望對一個人很重要
[00:41:57.000 --> 00:41:59.000]  不過可惜的是
[00:41:59.000 --> 00:42:02.000]  人能夠給她盼望
[00:42:02.000 --> 00:42:04.000]  都有限制
[00:42:04.000 --> 00:42:07.000]  更有能力的人給你的盼望
[00:42:07.000 --> 00:42:09.000]  給你的承諾
[00:42:09.000 --> 00:42:12.000]  都會有限制
[00:42:12.000 --> 00:42:15.000]  但是這個是指巴底脈
[00:42:15.000 --> 00:42:17.000]  當她遇上耶穌的時候
[00:42:17.000 --> 00:42:19.000]  她不只是遇上一個很偉大的人
[00:42:19.000 --> 00:42:22.000]  她遇上一位上帝
[00:42:22.000 --> 00:42:28.000]  這個上帝是今生和上帝來生的上帝
[00:42:28.000 --> 00:42:31.000]  51節
[00:42:31.000 --> 00:42:35.000]  耶穌問:他們要我為你做什麼呢?
[00:42:35.000 --> 00:42:37.000]  這個指示就是拉波利
[00:42:37.000 --> 00:42:39.000]  拉波利是一個阿蘭文
[00:42:39.000 --> 00:42:42.000]  意思翻譯出來就是一個很親力的說法
[00:42:42.000 --> 00:42:45.000]  是老師
[00:42:45.000 --> 00:42:47.000]  她說我要能看見
[00:42:47.000 --> 00:42:51.000]  簡單、直接和很單純
[00:42:51.000 --> 00:42:56.000]  她沒有任何一些很體面的說話
[00:42:56.000 --> 00:42:57.000]  她向上帝說
[00:42:57.000 --> 00:43:01.000]  我心靈裡很渴望這件事
[00:43:01.000 --> 00:43:03.000]  我希望你幫助我
[00:43:03.000 --> 00:43:05.000]  耶穌回應說
[00:43:05.000 --> 00:43:07.000]  你的信救了你
[00:43:07.000 --> 00:43:09.000]  這句話提醒了我幾次
[00:43:09.000 --> 00:43:10.000]  耶穌跟人說
[00:43:10.000 --> 00:43:13.000]  最後為什麼這個人的生命可以改捨呢?
[00:43:13.000 --> 00:43:16.000]  為什麼他能夠真的接受福音呢?
[00:43:16.000 --> 00:43:19.000]  你的信救了你
[00:43:19.000 --> 00:43:20.000]  我再說一次
[00:43:20.000 --> 00:43:21.000]  什麼叫福音呢?
[00:43:21.000 --> 00:43:25.000]  福音就是我見到人生裡很大的困難
[00:43:25.000 --> 00:43:28.000]  然後我相信上帝幫到我
[00:43:28.000 --> 00:43:31.000]  上帝在祂的恩典之下
[00:43:31.000 --> 00:43:33.000]  祂進入我生命裡
[00:43:33.000 --> 00:43:35.000]  然後我生命可以改捨
[00:43:35.000 --> 00:43:40.000]  這就是福音
[00:43:40.000 --> 00:43:41.000]  所以耶穌說
[00:43:41.000 --> 00:43:44.000]  沒有病的人容不著醫生
[00:43:44.000 --> 00:43:45.000]  意思是說
[00:43:45.000 --> 00:43:46.000]  如果你覺得你沒有病
[00:43:46.000 --> 00:43:47.000]  你沒有需要的話
[00:43:47.000 --> 00:43:49.000]  你不需要這個醫生
[00:43:49.000 --> 00:43:50.000]  形容耶穌說
[00:43:50.000 --> 00:43:53.000]  如果你覺得你心裡沒有任何需要的
[00:43:53.000 --> 00:43:56.000]  你不需要相信一位上帝
[00:43:56.000 --> 00:43:58.000]  是你覺得你沒有需要
[00:43:58.000 --> 00:44:00.000]  我相信每一個人能夠
[00:44:00.000 --> 00:44:03.000]  苦心自問的時候
[00:44:03.000 --> 00:44:05.000]  我們的人生
[00:44:05.000 --> 00:44:06.000]  我們的罪性
[00:44:06.000 --> 00:44:08.000]  我們的遭遇
[00:44:08.000 --> 00:44:10.000]  有很多很多提醒我們
[00:44:10.000 --> 00:44:13.000]  我們是一個有限制、有需要的人
[00:44:13.000 --> 00:44:15.000]  當他向上帝呼喊的時候
[00:44:15.000 --> 00:44:16.000]  上帝幫助他
[00:44:16.000 --> 00:44:18.000]  同樣地今天
[00:44:18.000 --> 00:44:20.000]  我們基督徒好、非基督徒好
[00:44:20.000 --> 00:44:23.000]  我們真誠到上帝面前說
[00:44:23.000 --> 00:44:26.000]  請你幫助我
[00:44:26.000 --> 00:44:28.000]  這個呼喊
[00:44:28.000 --> 00:44:31.000]  這個單純真誠的呼喊
[00:44:31.000 --> 00:44:34.000]  神必不拼
[00:44:34.000 --> 00:44:36.000]  我開始的時候看到
[00:44:36.000 --> 00:44:37.000]  人生的價值
[00:44:37.000 --> 00:44:40.000]  可能美貌、智慧、承認之類
[00:44:40.000 --> 00:44:44.000]  就是健康和財富
[00:44:44.000 --> 00:44:48.000]  但是這個本來什麼都沒有的
[00:44:48.000 --> 00:44:51.000]  在老婆吃黑的盒子
[00:44:51.000 --> 00:44:53.000]  她生命改寫
[00:44:53.000 --> 00:44:56.000]  不是因為很大財富
[00:44:56.000 --> 00:44:57.000]  不是有其他人的幫助
[00:44:57.000 --> 00:44:59.000]  是因為我們是主
[00:44:59.000 --> 00:45:01.000]  她改寫在過程裡面
[00:45:01.000 --> 00:45:06.000]  她很堅持一定要到耶穌面前
[00:45:06.000 --> 00:45:08.000]  這種堅持的心
[00:45:08.000 --> 00:45:10.000]  就令到她生命改寫
[00:45:10.000 --> 00:45:12.000]  所以我簡單點講
[00:45:12.000 --> 00:45:16.000]  我猜有一件事比健康
[00:45:16.000 --> 00:45:19.000]  比財富更加重要的東西
[00:45:19.000 --> 00:45:25.000]  就是人對生命有盼望
[00:45:25.000 --> 00:45:28.000]  人對他的前路有盼望
[00:45:28.000 --> 00:45:29.000]  對基督徒來說就是
[00:45:29.000 --> 00:45:31.000]  人因為上帝緣故
[00:45:31.000 --> 00:45:34.000]  所以生命對前面有很大的期望
[00:45:34.000 --> 00:45:36.000]  這個期望的心
[00:45:36.000 --> 00:45:41.000]  是比前財、比他的健康更加重要
[00:45:41.000 --> 00:45:43.000]  如果就算一個絕症的人
[00:45:43.000 --> 00:45:44.000]  他仍然有很大的盼望
[00:45:44.000 --> 00:45:46.000]  盼望就是在死亡背後
[00:45:46.000 --> 00:45:47.000]  可以見到上帝
[00:45:47.000 --> 00:45:49.000]  你覺得盼望不就更加重要
[00:45:49.000 --> 00:45:52.000]  比他的健康重要
[00:45:52.000 --> 00:45:54.000]  今天很可惜的
[00:45:54.000 --> 00:45:58.000]  由基督徒雖然領手是救恩
[00:45:58.000 --> 00:46:00.000]  但是好像那個人
[00:46:00.000 --> 00:46:02.000]  一個沒有盼望的人生
[00:46:02.000 --> 00:46:04.000]  好像很苦的人生
[00:46:04.000 --> 00:46:05.000]  好像沒有出路的人生
[00:46:05.000 --> 00:46:09.000]  很多怨恨的人生
[00:46:09.000 --> 00:46:12.000]  我想你去回巴底買
[00:46:12.000 --> 00:46:15.000]  他怎樣能夠生命改善
[00:46:15.000 --> 00:46:19.000]  是因為他單單的投靠這位上帝
[00:46:19.000 --> 00:46:22.000]  他知道他會幫助
[00:46:22.000 --> 00:46:25.000]  當中我們可能有
[00:46:25.000 --> 00:46:26.000]  我們的新來的朋友
[00:46:26.000 --> 00:46:29.000]  有未曾相信主的朋友
[00:46:29.000 --> 00:46:30.000]  我更加鼓勵你
[00:46:30.000 --> 00:46:32.000]  聖誕節快到了
[00:46:32.000 --> 00:46:34.000]  聖誕節真正的意思
[00:46:34.000 --> 00:46:36.000]  當然不是商場裡面的禮物
[00:46:36.000 --> 00:46:39.000]  也不是那幾天的假期
[00:46:39.000 --> 00:46:40.000]  聖誕節真正的意思是
[00:46:40.000 --> 00:46:42.000]  這位救世主
[00:46:42.000 --> 00:46:44.000]  他可以幫助你
[00:46:44.000 --> 00:46:46.000]  今生和來生
[00:46:46.000 --> 00:46:50.000]  可以成為你的真正的盼望
[00:46:50.000 --> 00:46:53.000]  我盼望絕處逢生
[00:46:53.000 --> 00:46:54.000]  不單是巴底買
[00:46:54.000 --> 00:46:57.000]  也是我們每個人經常的寫照
[00:46:57.000 --> 00:46:59.000]  就是見到人的不足的時候
[00:46:59.000 --> 00:47:01.000]  更見到上帝的偉大
[00:47:01.000 --> 00:47:03.000]  變成超過大家
[00:47:03.000 --> 00:47:10.000]  我會在你身邊的 永遠都會在你身邊的

