
[00:00:00.000 --> 00:00:04.640]  各位大兄姊妹你好
[00:31:57.040 --> 00:31:59.040]  下次再和大家繼續講
[00:31:59.040 --> 00:32:01.040]  哈巴谷書的訊息
[00:32:01.040 --> 00:32:03.040]  下次再和大家繼續講哈巴谷書的訊息
[00:32:03.040 --> 00:32:05.040]  下次再見
[00:32:05.040 --> 00:32:07.040]  下次再見
[00:32:07.040 --> 00:32:09.040]  下次再見
[00:32:09.040 --> 00:32:11.040]  下次再見
[00:32:11.040 --> 00:32:13.040]  下次再見
[00:32:13.040 --> 00:32:15.040]  下次再見
[00:32:15.040 --> 00:32:18.040]  (字幕由 Amara.org 社群提供)
[00:32:18.040 --> 00:32:21.040]  (字幕由 Amara.org 社群提供)

