
[00:00:00.000 --> 00:00:06.080]  我們今天來到去思上一段的聖經
[00:36:00.600 --> 00:36:02.600]  我們現在說得漏了
[00:36:02.600 --> 00:36:04.600]  20年前沒有的
[00:36:04.600 --> 00:36:06.600]  不懂的
[00:36:06.600 --> 00:36:08.600]  這些是上帝的創造裏面
[00:36:08.600 --> 00:36:10.600]  那種仔細的一部份
[00:36:10.600 --> 00:36:12.600]  我們不仔細觀察
[00:36:12.600 --> 00:36:14.600]  我們看不到的
[00:36:14.600 --> 00:36:16.600]  看不到的
[00:36:16.600 --> 00:36:18.600]  所以無要認識上帝
[00:36:18.600 --> 00:36:20.600]  還要甚麼?
[00:36:20.600 --> 00:36:22.600]  潔力追求
[00:36:22.600 --> 00:36:24.600]  甚麼是潔力?
[00:36:24.600 --> 00:36:26.600]  你找幾個出來
[00:36:26.600 --> 00:36:28.600]  扎馬
[00:36:28.600 --> 00:36:30.600]  扎住我們繼續說下去
[00:36:30.600 --> 00:36:32.600]  扎到你手、腳、手震
[00:36:32.600 --> 00:36:34.600]  你就知道甚麼是潔力
[00:36:34.600 --> 00:36:36.600]  潔力即是
[00:36:36.600 --> 00:36:38.600]  嘩!脹起來
[00:36:38.600 --> 00:36:40.600]  你知不知道這樣扎會喘氣的?
[00:36:40.600 --> 00:36:42.600]  會的!
[00:36:42.600 --> 00:36:44.600]  不用回去試一下
[00:36:44.600 --> 00:36:46.600]  現在馬上出來試一下
[00:36:46.600 --> 00:36:48.600]  扎兩分鐘已經開始喘氣了
[00:36:48.600 --> 00:36:50.600]  OK?
[00:36:50.600 --> 00:36:52.600]  潔力的意思是甚麼?
[00:36:52.600 --> 00:36:54.600]  即是你要很努力的
[00:36:54.600 --> 00:36:56.600]  你明不明白?
[00:36:56.600 --> 00:36:58.600]  我們不會認識到上帝的
[00:36:58.600 --> 00:37:00.600]  追求不到的
[00:37:00.600 --> 00:37:02.600]  是要潔力追求的
[00:37:02.600 --> 00:37:06.600]  這樣我們才能認識到
[00:37:06.600 --> 00:37:08.600]  幾十歲了,搞甚麼?
[00:37:08.600 --> 00:37:10.600]  幾十歲就幾十歲的追求
[00:37:10.600 --> 00:37:18.600]  我們的生命盼望在哪裡?
[00:37:18.600 --> 00:37:20.600]  就是我們兩腳未伸之前
[00:37:20.600 --> 00:37:22.600]  那一天、那一刻
[00:37:22.600 --> 00:37:24.600]  我們都可以繼續認識上帝
[00:37:24.600 --> 00:37:28.600]  繼續可以讓上帝的榮光
[00:37:28.600 --> 00:37:30.600]  在我面上發出
[00:37:30.600 --> 00:37:32.600]  嘩!我都痛到死呀死呀
[00:37:32.600 --> 00:37:34.600]  我都腦子都懵呀懵呀
[00:37:34.600 --> 00:37:36.600]  我都可以讓上帝在你面上
[00:37:36.600 --> 00:37:38.600]  發出祂的光芒
[00:37:38.600 --> 00:37:40.600]  這樣就厲害了
[00:37:40.600 --> 00:37:42.600]  是嗎?
[00:37:42.600 --> 00:37:44.600]  我們人生的盼望在哪裡?
[00:37:44.600 --> 00:37:46.600]  我們不會說
[00:37:46.600 --> 00:37:48.600]  噢!就算今天晚上離開世界
[00:37:48.600 --> 00:37:50.600]  我都肯定知己我可以上天堂了
[00:37:50.600 --> 00:37:52.600]  那現在做甚麼都行,沒事做,等死呀
[00:37:52.600 --> 00:37:54.600]  不是的
[00:37:54.600 --> 00:37:56.600]  耶穌基督祂來到
[00:37:56.600 --> 00:37:58.600]  訓練那個門徒成為
[00:37:58.600 --> 00:38:00.600]  世上的賢和光就告訴你甚麼?
[00:38:00.600 --> 00:38:02.600]  我們不是一群
[00:38:02.600 --> 00:38:04.600]  坐在那裏等死的人
[00:38:04.600 --> 00:38:06.600]  又不是說
[00:38:06.600 --> 00:38:08.600]  我們去講福音給人聽
[00:38:08.600 --> 00:38:10.600]  不只是講
[00:38:10.600 --> 00:38:12.600]  人看見你的生命
[00:38:12.600 --> 00:38:14.600]  就認出
[00:38:14.600 --> 00:38:16.600]  你是耶穌基督的門徒
[00:38:16.600 --> 00:38:18.600]  你跟耶穌學習
[00:38:18.600 --> 00:38:20.600]  啊?
[00:38:20.600 --> 00:38:24.600]  無論我們今天甚麼處境
[00:38:24.600 --> 00:38:26.600]  無論我們今天甚麼年紀
[00:38:26.600 --> 00:38:28.600]  那個生命力在那裏
[00:38:28.600 --> 00:38:30.600]  好像甚麼?
[00:38:30.600 --> 00:38:32.600]  像神光那樣
[00:38:32.600 --> 00:38:34.600]  上帝的出現
[00:38:34.600 --> 00:38:36.600]  就如同神光
[00:38:36.600 --> 00:38:38.600]  當我們被神光照耀的時候
[00:38:38.600 --> 00:38:40.600]  我們都反光
[00:38:40.600 --> 00:38:42.600]  我們不懂發光,我們都反到光
[00:38:42.600 --> 00:38:44.600]  我昨晚看不到,我開車
[00:38:44.600 --> 00:38:46.600]  我太太說:啊!我月光很圓
[00:38:46.600 --> 00:38:48.600]  昨晚有人告訴我
[00:38:48.600 --> 00:38:50.600]  我太太說:啊!月光很圓
[00:38:50.600 --> 00:38:52.600]  我開車看月光就撞車
[00:38:52.600 --> 00:38:54.600]  我太太說:你沒看到
[00:38:54.600 --> 00:38:56.600]  月光懂得發光嗎?
[00:38:56.600 --> 00:38:58.600]  月光不懂得發光
[00:38:58.600 --> 00:39:00.600]  但是月光懂得反光
[00:39:00.600 --> 00:39:08.600]  我們有沒有被上帝的神光光照我們
[00:39:08.600 --> 00:39:10.600]  意思是我們被上帝
[00:39:10.600 --> 00:39:14.600]  來到去滋潤像金像春
[00:39:14.600 --> 00:39:20.600]  這是上帝給我們的英雄
[00:39:20.600 --> 00:39:24.600]  聖經裏面有超過七千個英雄
[00:39:26.600 --> 00:39:28.600]  有些是我們甚麼都不用做的
[00:39:28.600 --> 00:39:30.600]  好像耶穌說
[00:39:30.600 --> 00:39:32.600]  上帝叫日頭照好人照打人
[00:39:32.600 --> 00:39:36.600]  降雨級義人,也給不義的人
[00:39:36.600 --> 00:39:38.600]  不會因為你今天是義人
[00:39:38.600 --> 00:39:40.600]  所以你的頭頂就亮亮的
[00:39:40.600 --> 00:39:42.600]  有太陽
[00:39:42.600 --> 00:39:46.600]  其他的就被雨淋
[00:39:46.600 --> 00:39:48.600]  不會的
[00:39:48.600 --> 00:39:52.600]  那些是我們甚麼都不用做
[00:39:54.600 --> 00:39:56.600]  但是這個神光的英雄浸
[00:39:56.600 --> 00:40:00.600]  神光的英雄是很在乎
[00:40:00.600 --> 00:40:04.600]  究竟我們是否願意歸向上帝
[00:40:04.600 --> 00:40:06.600]  又是否願意追求認識上帝
[00:40:06.600 --> 00:40:08.600]  在我們歸回上帝
[00:40:08.600 --> 00:40:10.600]  在我們追求認識上帝的時候
[00:40:10.600 --> 00:40:14.600]  神光就和你的面容擦出
[00:40:14.600 --> 00:40:18.600]  將來
[00:40:18.600 --> 00:40:20.600]  由今天開始
[00:40:20.600 --> 00:40:22.600]  今天是年尾
[00:40:22.600 --> 00:40:24.600]  今天開始
[00:40:24.600 --> 00:40:26.600]  每天讓上帝
[00:40:26.600 --> 00:40:28.600]  讓我們在生命裏修理一點
[00:40:28.600 --> 00:40:30.600]  耶穌說
[00:40:30.600 --> 00:40:34.600]  我是真葡萄樹
[00:40:34.600 --> 00:40:36.600]  我父是栽培的人
[00:40:36.600 --> 00:40:38.600]  你們是枝子,我們是枝子
[00:40:38.600 --> 00:40:42.600]  凡結果子的枝子
[00:40:42.600 --> 00:40:44.600]  先說一些不結果子的
[00:40:44.600 --> 00:40:46.600]  不結果子的枝子叫子女
[00:40:46.600 --> 00:40:48.600]  丟了
[00:40:48.600 --> 00:40:50.600]  不是不得救,不過沒用
[00:40:50.600 --> 00:40:52.600]  有用的那些
[00:40:52.600 --> 00:40:54.600]  有用的那些
[00:40:54.600 --> 00:40:58.600]  他就修理乾淨
[00:40:58.600 --> 00:41:00.600]  這叫靈修
[00:41:00.600 --> 00:41:02.600]  是不是
[00:41:02.600 --> 00:41:04.600]  所以有些時候
[00:41:04.600 --> 00:41:06.600]  我記得我第一次回教會的時候
[00:41:06.600 --> 00:41:08.600]  那些弟子經常說靈修很甜蜜
[00:41:08.600 --> 00:41:10.600]  我慢慢發覺不是
[00:41:10.600 --> 00:41:12.600]  哎呀好痛
[00:41:12.600 --> 00:41:14.600]  經常被主
[00:41:14.600 --> 00:41:16.600]  剛做修理廉
[00:41:16.600 --> 00:41:18.600]  被主修理你
[00:41:18.600 --> 00:41:20.600]  痛不痛
[00:41:20.600 --> 00:41:22.600]  修理一定痛
[00:41:22.600 --> 00:41:24.600]  但是耶穌說
[00:41:24.600 --> 00:41:26.600]  上帝不是因為要虐待我們
[00:41:26.600 --> 00:41:28.600]  所以修理
[00:41:28.600 --> 00:41:30.600]  上帝修理我們
[00:41:30.600 --> 00:41:32.600]  是要使我們
[00:41:32.600 --> 00:41:34.600]  結果子更多
[00:41:34.600 --> 00:41:40.600]  所以這個神光的英雄
[00:41:40.600 --> 00:41:42.600]  由回歸開始
[00:41:42.600 --> 00:41:46.600]  到無要
[00:41:46.600 --> 00:41:48.600]  到Killing
[00:41:48.600 --> 00:41:50.600]  去追求、認識
[00:41:50.600 --> 00:41:52.600]  作為一個次族
[00:41:52.600 --> 00:41:56.600]  讓人在我們不願的成長過程當中
[00:41:56.600 --> 00:41:58.600]  這個成長過程
[00:41:58.600 --> 00:42:00.600]  是可以到老到死的那一天
[00:42:00.600 --> 00:42:04.600]  在這個成長過程當中
[00:42:04.600 --> 00:42:06.600]  讓人認出
[00:42:06.600 --> 00:42:08.600]  好像保羅那樣說
[00:42:08.600 --> 00:42:10.600]  我們肉體雖然毀壞
[00:42:10.600 --> 00:42:12.600]  但是我們的內心
[00:42:12.600 --> 00:42:14.600]  就是一天勝過一天
[00:42:14.600 --> 00:42:16.600]  這個是我今天和大家的分享
[00:42:16.600 --> 00:42:18.600]  也可以說是
[00:42:18.600 --> 00:42:20.600]  和大家的支持
[00:42:20.600 --> 00:42:22.600]  讓上帝每天修理我們
[00:42:22.600 --> 00:42:26.600]  只有讓上帝修理的門徒
[00:42:26.600 --> 00:42:28.600]  讓上帝修理的教會
[00:42:28.600 --> 00:42:30.600]  會再蓬勃
[00:42:30.600 --> 00:42:32.600]  會再興隆
[00:42:32.600 --> 00:42:34.600]  多謝
[00:42:34.600 --> 00:42:36.600]  我們多謝我們的主
[00:42:36.600 --> 00:42:38.600]  昔日以色列人
[00:42:38.600 --> 00:42:40.600]  這樣背叛你
[00:42:40.600 --> 00:42:42.600]  你都派這麼多先知來呼籲
[00:42:42.600 --> 00:42:44.600]  今天
[00:42:44.600 --> 00:42:46.600]  在21世紀我們活在這個
[00:42:46.600 --> 00:42:48.600]  加拿大我們口裏稱為自由
[00:42:48.600 --> 00:42:54.600]  實際是一個非常腐敗的國家和政權的時候
[00:42:54.600 --> 00:42:56.600]  我們求主讓我們在這個黑暗的時代裏面
[00:42:56.600 --> 00:42:58.600]  看見你成為我們的神光
[00:42:58.600 --> 00:43:00.600]  以致我們回轉歸向你
[00:43:00.600 --> 00:43:02.600]  以致我們無要
[00:43:02.600 --> 00:43:04.600]  認識耶和華
[00:43:04.600 --> 00:43:06.600]  竭力追求
[00:43:06.600 --> 00:43:08.600]  認識你
[00:43:08.600 --> 00:43:10.600]  以致到我們看到你出現
[00:43:10.600 --> 00:43:12.600]  確如神光
[00:43:12.600 --> 00:43:14.600]  讓我們成為這個
[00:43:14.600 --> 00:43:16.600]  黑暗時代的耀
[00:43:16.600 --> 00:43:20.600]  黑暗時代的光
[00:43:20.600 --> 00:43:22.600]  多謝你
[00:43:22.600 --> 00:43:24.600]  這個這麼寶貴的福音
[00:43:24.600 --> 00:43:28.600]  讓所有愛慕生命的人
[00:43:28.600 --> 00:43:30.600]  都必能得救
[00:43:30.600 --> 00:43:32.600]  我們聽我們祈禱
[00:43:32.600 --> 00:43:34.600]  奉耶穌基督的名
[00:43:34.600 --> 00:43:36.600]  多謝
[00:43:36.600 --> 00:43:38.600]  多謝
[00:43:38.600 --> 00:43:40.600]  多謝
[00:43:40.600 --> 00:43:42.600]  多謝
[00:43:42.600 --> 00:43:44.600]  多謝
[00:43:44.600 --> 00:43:46.600]  多謝
[00:43:46.600 --> 00:43:48.600]  多謝
[00:43:48.600 --> 00:43:51.600]  (字幕由 Amara.org 社群提供)

