
[00:00:00.000 --> 00:00:03.000]  各位早晨 我們低頭祈禱
[00:39:56.000 --> 00:40:03.000]  我就覺得那個是一個真正的關懷和醫護的愛護
[00:40:03.000 --> 00:40:06.000]  當我過了這六個星期之後
[00:40:06.000 --> 00:40:11.000]  我上了人生的醫學院裏面最寶貴的一課
[00:40:11.000 --> 00:40:14.000]  更加諷刺的就是那一年
[00:40:14.000 --> 00:40:16.000]  我剛才說我一堂書都沒有教過
[00:40:16.000 --> 00:40:18.000]  因為我真的沒有時間上課
[00:40:18.000 --> 00:40:23.000]  那一年我拿了一個全大學最高的教學獎
[00:40:23.000 --> 00:40:29.000]  叫做校長盃不知道什麼模範老師獎
[00:40:29.000 --> 00:40:30.000]  那時候我不是校長
[00:40:30.000 --> 00:40:32.000]  那時候是校長頒給我的
[00:40:32.000 --> 00:40:34.000]  一個模範的老師獎
[00:40:34.000 --> 00:40:38.000]  那個獎是由學校的學生投票
[00:40:38.000 --> 00:40:40.000]  我心裏拿著那個獎的時候
[00:40:40.000 --> 00:40:44.000]  我其實不知道是很生氣還是很笑
[00:40:44.000 --> 00:40:48.000]  我心想我教了很多書的時候你們又不給我這個獎
[00:40:48.000 --> 00:40:52.000]  我一堂書都不教你們就投票給我拿這個獎
[00:40:52.000 --> 00:40:55.000]  你是不是覺得我不教那個教呢
[00:40:55.000 --> 00:40:58.000]  但後來我心平氣和之後
[00:40:58.000 --> 00:41:00.000]  我就明白那個道理
[00:41:00.000 --> 00:41:05.000]  你的學生看你的不是你的powerpoint
[00:41:05.000 --> 00:41:07.000]  不是看你的是你的筆記
[00:41:07.000 --> 00:41:10.000]  你的學生看你的是你怎樣的為人
[00:41:10.000 --> 00:41:15.000]  所以讓我們自己成為一個很好的上帝的僕人
[00:41:15.000 --> 00:41:21.000]  讓我們自己用我們的榜樣來教他們
[00:41:21.000 --> 00:41:23.000]  今天在這裏分享的就是這麼多
[00:41:23.000 --> 00:41:24.000]  多謝各位
[00:41:24.000 --> 00:41:25.000]  字幕:MG
[00:41:25.000 --> 00:41:26.000]  字幕:MG
[00:41:26.000 --> 00:41:27.000]  謝謝大家
[00:41:28.000 --> 00:41:29.000]  字幕:MG
[00:41:30.000 --> 00:41:31.000]  字幕:MG
[00:41:32.000 --> 00:41:33.000]  字幕:MG
[00:41:34.000 --> 00:41:35.000]  字幕:MG
[00:41:36.000 --> 00:41:37.000]  字幕:MG
[00:41:38.000 --> 00:41:39.000]  字幕:MG
[00:41:40.000 --> 00:41:41.000]  字幕:MG
[00:41:41.000 --> 00:41:44.000]  (字幕由 Amara.org 社群提供)
[00:41:44.000 --> 00:41:47.000]  (字幕由 Amara.org 社群提供)

