
[00:00:00.000 --> 00:00:06.520]  最終我們就過了七年的大災難
[00:44:59.920 --> 00:45:01.920]  為什麼他會向天使下拜呢?
[00:45:01.920 --> 00:45:02.920]  而且不是一次
[00:45:02.920 --> 00:45:04.920]  到了第二十二節
[00:45:04.920 --> 00:45:06.920]  你會看到他一樣這樣做
[00:45:06.920 --> 00:45:10.920]  天使差不多一模一樣跟他說
[00:45:10.920 --> 00:45:12.920]  你不應該拜我
[00:45:12.920 --> 00:45:13.920]  你千萬不要拜我
[00:45:13.920 --> 00:45:18.920]  你和我一起是做神的僕人
[00:45:18.920 --> 00:45:22.920]  甚至可以說我們的身份比天使還高貴
[00:45:22.920 --> 00:45:24.920]  因為我們是神的子女
[00:45:24.920 --> 00:45:26.920]  天使是服役的靈
[00:45:26.920 --> 00:45:28.920]  天使說你要敬拜神
[00:45:28.920 --> 00:45:29.920]  為什麼呢?
[00:45:29.920 --> 00:45:30.920]  我唯一的解釋
[00:45:30.920 --> 00:45:34.920]  就是約翰來到第十九章的時候
[00:45:34.920 --> 00:45:38.920]  他所見到所聽到的已經太過overwhelming
[00:45:38.920 --> 00:45:44.920]  他整個人被災難之後
[00:45:44.920 --> 00:45:48.920]  天上的敬拜高揚的婚宴
[00:45:48.920 --> 00:45:51.920]  他整個震撼到一個地步
[00:45:51.920 --> 00:45:53.920]  他見到天使出來
[00:45:53.920 --> 00:45:55.920]  天使當時充滿了榮耀
[00:45:55.920 --> 00:46:00.920]  他自然激動到向他下拜
[00:46:00.920 --> 00:46:02.920]  已經亡靈到一個地步
[00:46:02.920 --> 00:46:05.920]  見到有榮耀榮光出來
[00:46:05.920 --> 00:46:09.920]  一個天使出來可以照亮整個地上
[00:46:09.920 --> 00:46:13.920]  所以約翰覺得很overwhelming
[00:46:13.920 --> 00:46:15.920]  所以就向他下拜
[00:46:15.920 --> 00:46:17.920]  我們現在要進入最後一段
[00:46:17.920 --> 00:46:21.920]  去到第七章
[00:46:21.920 --> 00:46:24.920]  我們開始來三個見到的異常之一
[00:46:24.920 --> 00:46:27.920]  其實最重要是第一和第三個
[00:46:27.920 --> 00:46:29.920]  我們來看第一個
[00:46:29.920 --> 00:46:34.920]  第一個異象就是約翰見到天開了一匹白馬
[00:46:34.920 --> 00:46:41.920]  這匹白馬和七個人再第一個人的那匹白馬是兩回事
[00:46:41.920 --> 00:46:47.920]  第六章的白馬騎在白馬上的應該是迪基督
[00:46:47.920 --> 00:46:52.920]  但這匹白馬騎在馬上的就稱為誠信真實
[00:46:52.920 --> 00:46:56.920]  他審判真切是按照公義
[00:46:56.920 --> 00:47:00.920]  他的眼睛如火焰頭上帶著很多的冠冕
[00:47:00.920 --> 00:47:03.920]  又寫著名字只有他知道
[00:47:03.920 --> 00:47:05.920]  神知道我們不知道
[00:47:05.920 --> 00:47:08.920]  很明顯這個就是主耶穌
[00:47:08.920 --> 00:47:13.920]  他所形容的誠實真實在啟示第一章第五節
[00:47:13.920 --> 00:47:15.920]  第三章第十四節
[00:47:15.920 --> 00:47:20.920]  也是這樣來形容第二次回來的主耶穌
[00:47:20.920 --> 00:47:23.920]  第二次回來的主耶穌是那個做王的主耶穌
[00:47:23.920 --> 00:47:26.920]  是審判的主耶穌
[00:47:26.920 --> 00:47:30.920]  第十三節他穿著戰了血的衣服
[00:47:30.920 --> 00:47:33.920]  他的名稱為神知道
[00:47:33.920 --> 00:47:35.920]  停一停在這裡
[00:47:35.920 --> 00:47:37.920]  哪個的血呢?
[00:47:37.920 --> 00:47:39.920]  是不是耶穌十字架上的血呢?
[00:47:39.920 --> 00:47:42.920]  這個不是耶穌十字架上的血
[00:47:42.920 --> 00:47:49.920]  這個尖的血就在大家的講義第七頁最下面那裏
[00:47:49.920 --> 00:47:51.920]  和第八頁的上面
[00:47:51.920 --> 00:47:54.920]  我是引用以賽亞書
[00:47:54.920 --> 00:48:00.920]  讓我們看到這些血濺在我尼賽亞的身上
[00:48:00.920 --> 00:48:03.920]  並且污染了他的衣服
[00:48:03.920 --> 00:48:05.920]  這些是哪個血呢?
[00:48:05.920 --> 00:48:10.920]  大家可以看以賽亞書第六十三章的預言
[00:48:10.920 --> 00:48:14.920]  然後他說他的名稱為神知道
[00:48:14.920 --> 00:48:17.920]  有人一定明白是指甚麼
[00:48:17.920 --> 00:48:19.920]  為甚麼呢?
[00:48:19.920 --> 00:48:21.920]  因為約翰福音是約翰寫的
[00:48:21.920 --> 00:48:24.920]  約翰福音第一章一開始就說
[00:48:24.920 --> 00:48:31.920]  太初有道,道與神同在,道就是神
[00:48:31.920 --> 00:48:37.920]  這裏天使是跟他說他的名稱為神知道
[00:48:37.920 --> 00:48:42.920]  我不知道應該他在這裏已經寫了約翰福音
[00:48:42.920 --> 00:48:46.920]  所以他完全知道這裏所指的是哪一個
[00:48:46.920 --> 00:48:48.920]  就是主耶穌
[00:48:48.920 --> 00:48:55.920]  神的道就是神的啟示、神的默示、神的講話、神的表達
[00:48:55.920 --> 00:48:59.920]  耶穌就是天父的表現
[00:48:59.920 --> 00:49:03.920]  除了祂沒有其他人可以見到父神
[00:49:03.920 --> 00:49:06.920]  在天上的眾君
[00:49:06.920 --> 00:49:08.920]  這個眾君我剛才說
[00:49:08.920 --> 00:49:12.920]  來到這裏的時候我們要知道這個眾君是哪些人呢?
[00:49:12.920 --> 00:49:14.920]  是否天使呢?
[00:49:14.920 --> 00:49:16.920]  這些眾君是誰呢?
[00:49:16.920 --> 00:49:17.920]  就要看了
[00:49:17.920 --> 00:49:19.920]  又是騎著白馬
[00:49:19.920 --> 00:49:21.920]  所以天上有很多的馬匹
[00:49:21.920 --> 00:49:26.920]  我們所有的人騎著白馬跟著耶穌
[00:49:26.920 --> 00:49:30.920]  他說穿著細麻衣又白又潔
[00:49:30.920 --> 00:49:34.920]  這個你回到剛才第八節就知道這班是甚麼人了
[00:49:34.920 --> 00:49:36.920]  這班是基督的神父
[00:49:36.920 --> 00:49:38.920]  這班是教會
[00:49:38.920 --> 00:49:40.920]  這班是你和我
[00:49:40.920 --> 00:49:43.920]  我們在天上無論是災前被提、災中被提
[00:49:43.920 --> 00:49:45.920]  甚至災後被提
[00:49:45.920 --> 00:49:48.920]  我們都是和主耶穌一起回來的
[00:49:48.920 --> 00:49:50.920]  這個是無論你說甚麼被提
[00:49:50.920 --> 00:49:52.920]  只要你相信有被提
[00:49:52.920 --> 00:49:53.920]  提到天上
[00:49:53.920 --> 00:49:55.920]  我們不是留在那裏的
[00:49:55.920 --> 00:49:58.920]  我們是下來然後千禧年在地上
[00:49:58.920 --> 00:49:59.920]  不是在天上的
[00:49:59.920 --> 00:50:02.920]  所以這個就是我們了
[00:50:02.920 --> 00:50:03.920]  很明顯是我們了
[00:50:03.920 --> 00:50:07.920]  然後十五線有利劍從他口中出來
[00:50:07.920 --> 00:50:09.920]  是耶穌了
[00:50:09.920 --> 00:50:11.920]  耶穌的口中出來可以擊殺列國
[00:50:11.920 --> 00:50:14.920]  他必用鐵匠、核管
[00:50:14.920 --> 00:50:18.920]  並且要穿全能神列路的走鎮
[00:50:18.920 --> 00:50:21.920]  這裏就說到大災難最後那裏
[00:50:21.920 --> 00:50:23.920]  他回來
[00:50:23.920 --> 00:50:25.920]  他回來就是第六個災回來
[00:50:25.920 --> 00:50:27.920]  就是哈米格多頓
[00:50:27.920 --> 00:50:30.920]  全部的聯軍來到圍困
[00:50:30.920 --> 00:50:32.920]  以色列要將他滅了
[00:50:32.920 --> 00:50:37.920]  在那個時候主耶穌親自來擊殺列國
[00:50:37.920 --> 00:50:40.920]  說到那場最後的戰爭
[00:50:40.920 --> 00:50:43.920]  然後他用鐵匠、核管
[00:50:43.920 --> 00:50:45.920]  說到千禧年裏面
[00:50:45.920 --> 00:50:47.920]  是他在耶路撒冷掌權
[00:50:47.920 --> 00:50:50.920]  他的衣服和大腿上刻著
[00:50:50.920 --> 00:50:53.920]  萬王之王、萬主之主
[00:50:53.920 --> 00:50:57.920]  這是耶穌基督第二次來的時候的身份
[00:50:57.920 --> 00:51:01.920]  和他第一次來的時候的身份是很不同的
[00:51:01.920 --> 00:51:04.920]  我們現在下去第八頁
[00:51:04.920 --> 00:51:07.920]  第二個異象
[00:51:07.920 --> 00:51:13.920]  第二個異象就是天使召喚吃肉的鳥
[00:51:13.920 --> 00:51:17.920]  這個就說到審判
[00:51:17.920 --> 00:51:21.920]  這個可以說回第十七章、第十八章
[00:51:21.920 --> 00:51:23.920]  特別是第十八章那個審判
[00:51:23.920 --> 00:51:27.920]  最後那個災是全地的地震
[00:51:27.920 --> 00:51:29.920]  那個是審判
[00:51:29.920 --> 00:51:35.920]  然後天上的鳥要來吃地上的屍體
[00:51:35.920 --> 00:51:40.920]  這個也是亞美吉多頓大戰完了
[00:51:40.920 --> 00:51:47.920]  這些鳥要下來吃攻打以色列的兵的屍體
[00:51:47.920 --> 00:51:53.920]  看到第三個異象就是迪基德和賈先知的下場
[00:51:53.920 --> 00:51:59.920]  他下場就是當耶穌回來亞美吉多頓這一帳裡面
[00:51:59.920 --> 00:52:02.920]  那修被擒拿
[00:52:02.920 --> 00:52:04.920]  這是第十九次
[00:52:04.920 --> 00:52:09.920]  我看見那修和地上的君王並他們的眾軍都聚集
[00:52:09.920 --> 00:52:10.920]  聚集在哪裡呢?
[00:52:10.920 --> 00:52:15.920]  十六帳聚集在亞美吉多頓的平原
[00:52:15.920 --> 00:52:19.920]  要和騎白馬和他的軍兵來爭戰
[00:52:19.920 --> 00:52:25.920]  耶穌回來和我們回來我們被形容為軍兵
[00:52:25.920 --> 00:52:27.920]  我們都要打仗
[00:52:27.920 --> 00:52:33.920]  然後耶穌和迪基德和他的軍隊聯軍
[00:52:33.920 --> 00:52:39.920]  從東邊來走過乾旱的大河
[00:52:39.920 --> 00:52:43.920]  有法拉底河來到中東
[00:52:43.920 --> 00:52:47.920]  主動我們降臨在橄欖山
[00:52:47.920 --> 00:52:53.920]  然後我們北上到達亞美吉多頓的平原
[00:52:53.920 --> 00:52:55.920]  或者叫做耶洗列的平原
[00:52:55.920 --> 00:52:59.920]  在那裡是最後的一戰
[00:52:59.920 --> 00:53:01.920]  最後一戰將他們擒拿
[00:53:01.920 --> 00:53:06.920]  兩個活被拎在燒著硫磺的火裡面
[00:53:06.920 --> 00:53:11.920]  其餘被騎白馬在口中的劍殺了
[00:53:11.920 --> 00:53:14.920]  飛鳥刀吃飽了他們的肉
[00:53:14.920 --> 00:53:17.920]  我們下一次到20章的時候
[00:53:17.920 --> 00:53:20.920]  我們會說他的預言或迷惑
[00:53:20.920 --> 00:53:24.920]  他的魔鬼都會拎在硫磺的火湖裡面
[00:53:24.920 --> 00:53:33.920]  即是魔鬼會和賈先知和迪基德一起拎在火湖裡
[00:53:33.920 --> 00:53:36.920]  迪基德和賈先知就沒有再出來
[00:53:36.920 --> 00:53:39.920]  我們知道撒旦被綑綁是一千年
[00:53:39.920 --> 00:53:41.920]  就是地上千多年的時間
[00:53:41.920 --> 00:53:43.920]  然後他會被釋放
[00:53:43.920 --> 00:53:48.920]  然後在千禧年尾還有一場戰爭
[00:53:48.920 --> 00:53:52.920]  然後撒旦先至落去無底坑
[00:53:52.920 --> 00:53:54.920]  以後撒旦就不能出來
[00:53:54.920 --> 00:53:58.920]  這個我們下一次再查
[00:53:58.920 --> 00:54:01.920]  我們今晚就查到這裡
[00:54:01.920 --> 00:54:03.920]  我們過了幾分鐘
[00:54:03.920 --> 00:54:04.920]  開頭阻了
[00:54:04.920 --> 00:54:08.920]  我們下一次就開始去到第20章
[00:54:08.920 --> 00:54:10.920]  20章就說到千禧年
[00:54:10.920 --> 00:54:15.920]  現在我們到這裡結束
[00:54:15.920 --> 00:54:16.920]  我們做個歇討
[00:54:16.920 --> 00:54:19.920]  天父我們感謝祢帶領我們這一個小時過去
[00:54:19.920 --> 00:54:24.920]  第19章充滿了很多重要的預言
[00:54:24.920 --> 00:54:27.920]  和很多關於末世的資料
[00:54:27.920 --> 00:54:31.920]  神來幫助我們叫我們細心查考
[00:54:31.920 --> 00:54:34.920]  並且明白你話語裡面的意思
[00:54:34.920 --> 00:54:37.920]  我相信我們距離主耶穌回來的時間很近
[00:54:37.920 --> 00:54:39.920]  求主祢繼續催促我們
[00:54:39.920 --> 00:54:42.920]  叫我們好好地預備我們自己
[00:54:42.920 --> 00:54:44.920]  因為啟示錄這裡所說的
[00:54:44.920 --> 00:54:49.920]  神祢說是必然將來必成的事
[00:54:49.920 --> 00:54:50.920]  一定是會出現的
[00:54:50.920 --> 00:54:51.920]  這個不是神話
[00:54:51.920 --> 00:54:53.920]  這個是神的話
[00:54:53.920 --> 00:54:56.920]  是安定在天必定出現的
[00:54:56.920 --> 00:54:57.920]  我們感謝祢
[00:54:57.920 --> 00:55:01.920]  將以後的時間交給祢
[00:55:01.920 --> 00:55:02.920]  求主祢繼續帶領我們
[00:55:02.920 --> 00:55:05.920]  直到我們下個星期五在空中見面
[00:55:05.920 --> 00:55:07.920]  我們祈禱奉主耶穌基督明求
[00:55:07.920 --> 00:55:08.920]  阿們
[00:55:08.920 --> 00:55:09.920]  阿們
[00:55:09.920 --> 00:55:10.920]  阿們
[00:55:11.920 --> 00:55:12.920]  阿們
[00:55:13.920 --> 00:55:14.920]  阿們
[00:55:15.920 --> 00:55:16.920]  阿們
[00:55:16.920 --> 00:55:19.920]  (字幕由 Amara.org 社群提供)

